timestamp,x,y,z
11683805407,0,0.1875,-0.3125
11683819171,0.4375,0.0625,-0.25
11683842841,0.5625,-0.0625,0.3125
11683864191,0.6875,-0.0625,0.0625
11683879141,0.3125,0.0625,-0.5
11683902780,0.75,0.0625,0
11683956795,0.75,0.4375,0.0625
11683957551,-0.0625,0.3125,-0.625
11683967064,-0.125,0.0625,-0.0625
11683984149,0.3125,0.25,-0.25
11684000584,0.5625,0.3125,-0.4375
11684031407,-0.1875,-0.125,-0.0625
11684066656,0.75,0.0625,0.625
11684076611,-0.0625,0.1875,-0.5
11684082880,-0.3125,0.375,0.3125
11684104638,-0.4375,1.375,0.9375
11684120380,-0.375,1.4375,0.375
11684149670,0.5,1.4375,0.3125
11684166068,2,0.875,0.6875
11684188666,1.3125,0.75,0.9375
11684209674,-0.125,-0.1875,0.9375
11684226094,0.3125,-1.0625,1.5625
11684248533,0.4375,-1.8125,0.6875
11684269856,0.5,-1.5625,1.3125
11684286184,-0.25,-1.5,1.375
11684308599,-2.1875,-0.6875,2.75
11684331060,-2.75,-0.5,4.3125
11684346087,-1.625,-0.125,5.8125
11684368529,0.625,0.625,7.375
11684391054,2.5625,1.25,10.6875
11684406157,1.75,1.6875,14.4375
11684428594,0.5625,1.375,16.9375
11684451179,-0.5,1.5625,18.625
11684465500,-1.5,2.5625,21.3125
11684488610,-2.25,4.3125,22.375
11684511057,-2.125,5.625,23.125
11684525562,-5.6875,4.5,23.125
11684548555,-17.4375,2.75,21.9375
11684571023,-15.4375,7.1875,16.6875
11684592194,-17.1875,7.375,10.4375
11684608546,-8.6875,8.5625,6.5
11684631097,-16.4375,5.8125,12.25
11684652146,-15.25,4.5,15.125
11684668632,-10.6875,2.4375,11.8125
11684698571,-10.9375,4.75,9.375
11684712336,20.3125,4.625,7.6875
11684728614,11.75,3.1875,11.6875
11684757150,18.1875,3.375,16.75
11684772251,20.75,1.3125,13.1875
11684788618,9.5625,-1.3125,3.8125
11684811079,6,1.0625,1.5
11684832371,-0.8125,2.5625,5.6875
11684848604,-7.5,0.0625,7.5
11684871128,-5.625,-2.625,5.5
11684892164,-0.375,-4.0625,3.4375
11684908581,4.0625,-3.75,2.4375
11684931173,0.75,-3.125,1.0625
11684952295,-2.9375,-2.6875,1.5
11684968630,-6,-2.375,1.4375
11684991119,-3.25,-2.875,0.5
11685012338,-0.1875,-1.0625,1.875
11685028649,-1.25,3.0625,1.625
11685050609,1.8125,4.1875,2.3125
11685073615,3.875,5.1875,3.5625
11685096057,6.3125,5.0625,4.125
11685110447,9.4375,4.8125,3.375
11685133611,8.0625,3.5,4.6875
11685156090,1.25,2.5625,5.9375
11685170403,-3.3125,0.9375,5.5625
11685193567,-1.6875,0.0625,3.8125
11685198954,2.75,-1.125,1.5
11685221460,4.3125,-1.5,0.875
11685243998,1.875,0.3125,2.5
11685260498,-1.5625,1.1875,3.6875
11685281690,-3.0625,1.375,3.0625
11685304189,-0.5,0.875,3.125
11685319203,2.1875,0.3125,3.125
11685341680,0.8125,2,2.0625
11685364207,0.125,3,3.625
11685379195,-1.4375,4.0625,6.0625
11685401635,-1.625,3.875,7.5625
11685424187,1.3125,2.375,6.9375
11685439258,3.875,2.0625,6
11685464471,5.1875,2.25,6.5625
11685484223,-0.6875,2.3125,4.625
