myoTS,x,y,z
1540021410,0.5625,-0.1875,-0.4375
1540042773,-0.9375,0.125,-0.3125
1540057750,-1.6875,0.625,-0.1875
1540081432,-0.9375,0.6875,0.25
1540110766,-1.0625,0.4375,0.375
1540117807,-1.125,0.1875,0
1540157121,-1.375,0.0625,0.1875
1540159231,-1.75,0.25,0.3125
1540179238,-0.9375,0,0.0625
1540201470,-0.8125,-0.125,0.375
1540219210,-1.9375,0,0.5625
1540239422,-2.1875,-0.0625,0.4375
1540275089,-0.625,-0.375,0.375
1540285179,0.5625,-0.625,0.5625
1540305750,0.3125,-0.5,0.3125
1540320094,0.6875,-0.375,0.375
1540336517,-0.0625,-0.125,0.375
1540359010,-1.5,0,0.5625
1540380118,-2.25,0.125,0.5625
1540396534,-1.5625,0.0625,0.4375
1540419030,-0.625,0,0.5
1540440117,-0.25,0.1875,0.375
1540456486,-0.9375,0.4375,0.3125
1540479041,-2.1875,0.5,-0.0625
1540500089,-2.6875,0.3125,-0.1875
1540516595,-1.0625,0,-0.0625
1540539082,0.6875,-0.25,-0.1875
1540560136,0.3125,-0.1875,-0.125
1540576535,-1.0625,-0.125,-0.125
1540599080,-1.5,-0.125,0.125
1540620146,-0.375,-0.375,0.3125
1540636597,-0.25,-0.125,0.1875
1540659035,-1.125,-0.125,0.1875
1540680277,-0.875,-0.1875,0.125
1540696594,0.125,-0.375,0
1540719159,-0.3125,-0.1875,0.3125
1540740058,-0.9375,-0.1875,0.5
1540756563,-1.3125,-0.125,0.375
1540779087,-0.5625,-0.3125,0
1540800280,-1.4375,-0.3125,0.3125
1540816630,-1.625,0,0.4375
1540838253,-1.125,-0.125,0.1875
1540861540,-0.4375,-0.1875,0.1875
1540876511,-0.625,-0.125,0.3125
1540899006,-1.1875,-0.25,0.5625
1540921544,-1.5,-0.1875,0.3125
1540936514,-1.4375,-0.3125,0.0625
1540959025,-1.125,-0.5,0
1540981546,-0.625,-0.5,-0.375
1540996520,-0.5625,-0.375,-0.0625
1541019040,0.375,-0.625,-0.125
1541041535,0.5,-0.75,0.125
1541056560,0,-0.375,0.0625
1541079054,-0.8125,-0.3125,0
1541109757,-1.0625,-0.125,0.1875
1541115886,-1.375,-0.25,0.3125
1541138431,-1.1875,-0.25,0.375
1541160968,0.125,-0.4375,-0.0625
1541175936,-0.1875,-0.1875,0.125
1541198416,-2,-0.125,0.5
1541221036,-1.9375,-0.125,0.25
1541236047,-0.5625,-0.3125,0.1875
1541258413,0.1875,-0.3125,0.125
1541280993,-0.5,-0.125,0.1875
1541297296,-1.25,-0.0625,0.375
1541318419,-1.125,-0.125,0.25
1541340874,-0.6875,-0.375,0.0625
1541357280,-0.5625,-0.3125,0.0625
1541378475,-0.8125,-0.25,0.0625
1541400918,-0.75,-0.25,-0.1875
1541417211,0.0625,-0.4375,-0.3125
1541438245,1.125,-0.8125,-0.1875
1541460783,0.3125,-0.9375,0
1541477189,-0.5,-0.625,0.125
1541498244,-0.625,-0.3125,0.5
1541520707,-0.8125,-0.0625,0.8125
1541537250,-0.3125,-0.25,0.8125
1541558254,-0.3125,-0.3125,0.5
1541580877,-0.5625,-0.3125,0.625
1541597227,-0.9375,-0.3125,0.4375
1541618445,-0.625,-0.3125,-0.3125
1541640856,0.125,-0.4375,-0.3125
1541657202,-0.9375,-0.125,0.125
1541678294,-1.8125,0,0.0625
1541700848,-1.3125,0.125,0.0625
1541717240,-0.625,-0.25,0.1875
1541738336,-0.75,-0.5,0.1875
1541760836,-0.125,-0.5,0.125
1541777277,0.6875,-0.5,-0.125
1541798285,0.3125,-0.5625,0.0625
1541820893,-0.5625,-0.125,0.1875
1541836576,-1.0625,-0.125,-0.0625
1541858346,-0.5,-0.4375,-0.125
1541880860,-0.3125,-0.375,0.25
1541896572,-0.875,-0.1875,0.3125
1541919808,-1.125,0.0625,0.1875
1541940762,-0.5,-0.0625,0
1541956593,-0.4375,-0.125,0.125
1541979877,-1.1875,-0.125,0
1542000829,-1.375,-0.125,0.0625
1542016697,-0.625,-0.1875,0.1875
1542039835,-0.0625,-0.375,0.0625
1542060786,-0.1875,-0.5625,-0.0625
1542076543,-0.1875,-0.3125,-0.25
1542099722,0.75,-0.5,-0.25
1542120795,0.1875,-0.5,0.125
1542136625,-0.75,-0.5,0
