myot,x,y,z
450488384707,4.875,-22.875,1.0625
450488408654,-0.6875,-28.625,-3.5625
450488423653,-3.3125,-23.875,-6.375
450488444885,-4.3125,-18.9375,-7.5
450488468648,-3.5,-14.0625,-7.9375
450488490270,-7,-6.5625,-9.625
450488504954,-11.375,0,-9.25
450488543702,-11.3125,-3,-6.9375
450488552595,-9.1875,0.875,-4.5625
450488566397,-11.8125,-2.875,-3.3125
450488588728,-18.125,-6.375,-5.1875
450488606350,-17.8125,-8.9375,-8.375
450488626431,-17.25,-9.125,-9.75
450488662312,-23,-9.75,-10.5
450488672346,-22.0625,-11.125,-8.125
450488686160,-19.0625,-12.4375,-4.3125
450488707248,-21.8125,-10.4375,-2.6875
450488723739,-20.8125,-13.125,-1.875
450488746209,-18.1875,-17.25,-1.9375
450488768706,-20,-20.75,-2.0625
450488783711,-19.6875,-22.1875,-0.75
450488806203,-15.375,-15.875,0.625
450488827286,-12.125,-3.125,0.5
450488850514,-9.25,9.4375,-0.8125
450488866201,-6,16.875,-0.5625
450488887266,-4.3125,19,1.5
450488903716,-2.9375,16.875,4.375
450488926188,-2.3125,9,6.125
450488947284,-2.6875,-1.1875,7.0625
450488963654,-0.5625,-7.0625,9.25
450488986204,1.25,-7.9375,11.5
450489007874,0.875,-8.875,13.375
450489022966,0.1875,-21.5,13.375
450489045409,-1.0625,-30.9375,12.6875
450489067988,-2.8125,-27.625,14.3125
450489082937,0.4375,-11.3125,14.75
450489105432,4.0625,4.9375,10.4375
450489127982,1.6875,13.6875,5.0625
450489142937,-1.8125,15.9375,2.3125
450489165442,0,17.25,3.8125
450489187870,1.0625,18.125,4.9375
450489202935,-2.1875,25.0625,2.5
450489225485,-1.875,28.3125,0.6875
450489247845,-0.625,25.625,-0.0625
450489263014,-3.75,16.875,1.125
450489285377,-7.75,0.125,3.875
450489307908,-8.9375,-7.1875,4
450489322854,-7.125,-5.5,2.5625
450489345396,-8.0625,0.0625,0.4375
450489367835,-9.125,3.9375,-2.5
450489382815,-7.1875,4.125,-3.0625
450489405352,-8,5.5,-4.125
450489427894,-10.75,10.75,-5.6875
450489442833,-7.875,25.1875,-7.3125
450489465392,-3.3125,33.75,-9.75
450489487920,-3.3125,40.875,-13.25
450489502867,-3.5625,37.4375,-13.3125
450489525392,-2.3125,33.3125,-10.6875
450489547882,-1,20.25,-7.5
450489562976,1.1875,8.25,-5.5625
450489585459,-0.6875,-1.9375,-6.875
450489607939,-0.5,-10.875,-6.375
450489622992,3.6875,-11.25,-4.4375
450489645475,6.125,-6.375,-3.625
450489667933,8.375,2.375,-4.75
450489684377,10.5625,6.875,-7.375
450489705363,11.9375,9.5625,-8.125
450489727855,12.0625,8.375,-7.25
450489744394,14.125,6.625,-6.3125
450489765404,15.5,-2.8125,-5.875
450489787936,13.9375,-2.8125,-7.1875
450489804354,16.125,3.6875,-5.25
450489825449,18.625,3.75,-2.4375
450489847862,20.4375,6,-2.625
450489864363,21.4375,6.375,-2.4375
450489885386,20.0625,4,-4.5
450489907857,20.5,-8.0625,-5.3125
450489924313,19.3125,-15.5,-4.6875
450489945379,18.125,-25.8125,-2.3125
450489967859,18.1875,-31.9375,-0.3125
450489984292,19.0625,-29.4375,0.25
450490005438,19.5625,-19.4375,-1.125
450490027886,17.375,-13.5625,-4.3125
450490044317,16.9375,-0.4375,-4.875
450490065357,17.75,6.9375,-2.6875
450490087999,17.3125,17.75,-2.25
450490104342,17.0625,17.4375,-3.0625
450490125434,13.875,17.75,-4.8125
450490147736,8.3125,14.9375,-2.9375
450490164340,8,5.0625,4.4375
450490185468,6,-3.5625,12.75
450490207990,-1.6875,-22.9375,17
450490238542,-8.9375,-34,17.3125
450490245437,-14.875,-49.3125,15.25
450490267892,-18.8125,-53.8125,14.3125
450490291859,-22.125,-50.4375,12.1875
450490305459,-21.875,-24.625,8.125
450490328019,-22.625,-6.5,4.25
450490343737,-27.9375,6.5,0.3125
450490366863,-27,13,0.75
450490387966,-27.5625,13.375,3.0625
450490403729,-34.0625,18.625,3.8125
450490427516,-32.125,19.125,4.0625
450490448006,-28.3125,10.5625,1.375
450490463778,-30,4.4375,-1.8125
450490486973,-32.5625,-4,-1.3125
450490507900,-30.9375,-10.625,3.4375
450490523714,-25.4375,-11.8125,9.0625
450490546880,-19.25,-7.9375,11.9375
450490567983,-17.375,-5.5625,12.125
450490583779,-17.0625,-9.875,11.8125
450490607331,-12.1875,-17.75,14.5625
450490627988,-9.4375,-22.25,15.9375
450490643710,-6.4375,-20.75,14.875
450490666946,-2.6875,-19.6875,12.0625
450490687939,-1.5,-8.875,10.0625
450490703703,1.5625,-4.5,10.875
450490726908,7.6875,5.3125,12.9375
450490748043,12.3125,11.375,13.5625
450490763775,11.625,9.75,12.5
450490786911,10.0625,2.75,12.3125
450490807968,12.3125,-4.4375,14.5625
450490823715,15.4375,-10.375,13.9375
450490846937,15.125,-13,10.625
450490868022,11.625,-7.8125,7.0625
450490883768,12.8125,-5.6875,5.625
450490906933,15.9375,-8.875,4.875
450490927957,12.8125,-6.75,2.5625
450490951906,11.3125,3.8125,0.5
450490966923,11.6875,12.0625,-2.0625
450490988029,12.125,21.6875,-6.375
450491003741,11.0625,23,-9.9375
450491026959,8.125,25,-14.0625
450491047947,7.0625,25.125,-15.5
450491063675,5.6875,21.5625,-14.8125
450491086882,3.6875,19.75,-15
450491107908,4,15.9375,-16
450491123725,2.75,17.6875,-17.375
450491152876,0.9375,19.9375,-17.4375
450491167909,4.5,15.8125,-16.5
450491183699,5.125,8.0625,-17.6875
450491206190,0.75,0.4375,-20.1875
450491227918,-0.6875,-2.75,-20.125
450491243744,3.3125,3.0625,-18.9375
450491266255,10.3125,19.9375,-18.625
450491287989,12.6875,29.5625,-19.5625
450491303715,10.25,29.3125,-20.5625
450491326234,12,24.125,-18.0625
450491349416,17.9375,17.5,-12.8125
450491363753,16.5,5.5625,-9.5625
450491386275,15.9375,2.875,-8.125
450491409346,20.875,-3.8125,-6.0625
450491423779,20.6875,0.875,-5.5625
450491446256,23.1875,-3.3125,-3.4375
450491469432,27.875,-5.9375,-0.375
450491483757,26.25,-12.375,2.1875
450491506253,23.4375,-15.1875,5.25
450491529416,22.875,-18.375,6.375
450491543729,26.3125,-15.875,5.875
450491566245,26.75,-8.0625,4.3125
450491589434,23.0625,-3.1875,3.375
450491610460,20.1875,3.0625,3.5625
450491626307,21.5625,7.5625,4.9375
450491649509,20.9375,9.6875,5.625
450491670484,16.3125,13.8125,5.75
450491686244,14.4375,21.875,8.5625
450491709355,12.5,19.375,12.1875
450491730421,9.75,7,14.9375
450491746202,4.625,-18.125,15.1875
450491769431,-4.4375,-33.5,15.25
450491790474,-10.625,-42.4375,16.25
450491806232,-8.75,-40.3125,16.5625
450491829388,-9.0625,-27.4375,13.75
450491850486,-13.4375,-10.625,10.8125
450491866257,-16.5,-4.125,9.875
450491889415,-19.25,2.8125,10.3125
450491910550,-19.8125,7.8125,10.5625
450491926307,-18.75,20.25,8.4375
450491949379,-20.8125,23.5,4.3125
450491970451,-24.125,16.625,2.8125
450491994432,-27.9375,2.5,4.5625
450492009419,-26.3125,-7.8125,8.3125
450492030438,-25.125,-15.875,9.3125
450492046260,-28.5625,-13.375,7.1875
450492069398,-26.875,-3.5625,6.6875
450492090428,-21.0625,-3.4375,9.5
450492106262,-20.8125,-5,10.5625
450492128716,-22.9375,-13.25,11.5625
450492150434,-21.875,-22.0625,10.0625
450492166225,-19.5625,-28.0625,6.875
450492188718,-19.875,-17.625,6
450492210424,-16.9375,-0.8125,6.8125
450492226232,-5.3125,23.1875,4.3125
450492248753,0.875,29.375,1.3125
450492271870,-6.3125,12.25,-1.8125
450492286228,-9.625,-7.4375,2.9375
450492308713,-4.9375,-41.1875,13.375
450492331965,-6.6875,-55.25,16.5625
450492346309,-13.125,-61.625,11.3125
450492368789,-11.4375,-36.875,2.3125
450492391923,-2.6875,-2.875,-6.625
450492406249,4.5,37.3125,-11
450492428782,2.4375,59.75,-13.75
450492457961,3.1875,80.25,-14.3125
450492466291,8.5,78.125,-15.3125
450492488792,10.25,68.6875,-18.9375
450492511987,1.3125,38.3125,-18.1875
450492533010,-4.9375,1.5625,-9.25
450492548009,-3.375,-35,3.3125
450492562363,-3.9375,-56.75,9.125
450492584786,-13.25,-63.0625,3.125
450492607965,-15.75,-53.125,-6.875
450492622263,-8.5,-13.9375,-11.0625
450492644751,-7.1875,9.75,-12.625
450492667950,-10.9375,18,-16.8125
450492682280,-15,31.25,-21.125
450492704751,-14.9375,42.25,-21.9375
450492727915,-13.6875,45,-19.5625
450492742254,-9.9375,48.25,-18.75
450492764886,-12.0625,20.8125,-20.5625
450492788033,-28.6875,-19.875,-20.375
450492802334,-20.4375,-20.6875,-10.75
450492824850,9.875,0.375,-1.8125
450492847946,8.5,12.75,-1.8125
450492862421,-1.1875,5.4375,-5.0625
450492884860,15.625,-5.3125,0.25
450492908012,30.1875,-0.5,10.125
450492922315,34,-16.875,16.375
450492953721,28.5625,-36.1875,12.25
450492968011,40.4375,-39.875,0.3125
450492982327,57.5,-36.75,-25.875
450493004774,63.875,42.375,-27.75
450493027949,68.4375,84.0625,-2.6875
450493042316,82.6875,95.9375,24.8125
450493064768,99.3125,72.0625,27.625
450493087916,83.6875,49.9375,3.625
450493102272,54.25,29.9375,-14.6875
450493124793,52.5,3.3125,1.25
450493147938,50.625,-18.125,38.875
450493162429,40.625,-45.875,46.625
450493184818,25.1875,-66.375,24.625
450493207976,-6.9375,-99.875,-1.8125
450493222324,-20.1875,-57.25,4.25
450493244758,-5.375,-29.375,30.5625
450493268041,-0.8125,2.5625,31.875
450493282301,-38.0625,-4.25,-1.25
450493304792,-55.6875,-28.25,-26.0625
450493327947,-76.25,-40.6875,-9.375
450493342301,-47.6875,39.5,11.125
450493364790,-27.625,22.9375,4.4375
450493387952,-103.312,11,-39.625
450493402271,-105.562,-26.3125,-44.6875
450493424824,-46.125,6.75,-31.875
450493447980,-40.9375,-1.5625,-24.4375
450493462334,-103.875,13.625,-22.9375
450493484847,-74.0625,24.9375,-2.25
450493508001,-4.9375,6.875,29.875
450493522348,-8.0625,-39.5,15
450493544782,-31.6875,-61.4375,-41
450493567972,-23.1875,-103.5,-76.5625
450493582276,16.3125,-62.875,-51.9375
450493604770,77.1875,-18.125,6.375
450493627930,82.3125,-28.625,49.8125
450493642321,55.25,-4.375,52.8125
450493664783,88.3125,28.0625,32.4375
450493687935,139.375,15,17.375
450493702321,107.5,-21.1875,14.5625
450493724820,95.375,6.375,31
450493747992,144.062,-6.5,66.125
450493762345,134.938,-21.125,63.375
450493784847,120.25,-22,42
450493807943,126.5,-19.125,38
450493822336,107.812,-21.875,40.8125
450493844799,113.188,6.3125,54.375
450493867945,128.688,31.3125,63.0625
450493890496,101.938,55.375,50.5625
450493904830,85.25,39.9375,40.9375
450493928004,89.75,-1.5625,41.125
450493942293,65.4375,-4.9375,34.125
450493964802,51.75,-24.5625,31.5
450493979829,42.0625,-40.625,31.6875
450494002313,23.8125,-50.375,18.1875
450494024847,18.9375,-15.625,10
450494041305,-0.375,10.0625,9.625
450494062296,-17.4375,55.6875,7.6875
450494084835,7.1875,92.625,6
450494101276,-15.5,40.0625,-3.25
450494122333,-65.625,52.4375,-30.1875
450494144855,-50.25,20.4375,-35.375
450494161271,-49.8125,23.8125,-26.375
450494182365,-91.0625,-31.625,-15
450494204797,-83.5,-18.4375,-2.4375
450494221303,-70.6875,-6.875,-4.8125
450494242284,-99.625,38.6875,-22.9375
450494264818,-103.438,60.875,-30.3125
450494281270,-88.6875,50.75,-22.5
450494302287,-102.438,2.0625,-17.25
450494324815,-109.562,-33.75,-32.25
450494341271,-100.938,-5.4375,-50.1875
450494362316,-114,3.6875,-56.1875
450494384879,-100.375,22.6875,-45.5
450494401394,-68.0625,23.3125,-41.3125
450494422388,-74.625,16.25,-38.5625
450494444914,-89.4375,17,-34.125
450494461308,-51.0625,0.25,-23.5625
450494485272,-28.125,-4.6875,-17.625
450494504880,-75,-22.25,-10.3125
450494521335,-90.1875,-9.25,-14
450494542384,-67.625,0,-29.0625
450494564885,-74.25,1.5,-59.1875
450494581291,-102.25,65.875,-91.6875
450494602423,-73.5625,87.25,-74.5625
450494624864,-60.375,130.5,-84.4375
450494641291,-44.75,87.9375,-67
450494662265,-18.25,40.6875,-56.1875
450494684770,29.3125,-3.875,-22.75
450494701266,71.8125,-52.75,0.25
450494722302,103.688,-43.875,30.9375
450494744867,125.062,-22.6875,53.375
450494761358,179.875,-4.8125,73.0625
450494782390,211.5,-24.375,85.875
450494804937,162.75,-28.6875,69.875
450494821379,151.312,-41.5625,69.875
450494842387,172.812,-31.25,73.6875
450494864919,157.5,-34.0625,73.5
450494881325,116.625,-7.25,62.75
450494902358,96.5625,-20.1875,48.9375
450494924858,76.6875,-29.875,36.875
450494941336,42.0625,-24.875,24.75
450494962363,19.6875,-8.9375,12.1875
450494984886,3.8125,16.6875,1.75
450495001364,-19.125,-0.625,-3.4375
450495023820,-40.9375,9.6875,-13.1875
450495044882,-50.75,13.5,-16.875
450495061359,-62.4375,4.5,-18.6875
450495083822,-75,6.1875,-14.125
450495104911,-63.875,40.5625,-10
450495121388,-65.125,28.5625,-3.625
450495151316,-86.1875,27.25,-9.9375
450495164815,-73,8.9375,-11.375
450495181330,-54.875,-0.625,-14.6875
450495203794,-54.75,-11.6875,-20.875
450495224886,-40.875,-15.625,-22.625
450495241282,-18.9375,-21.875,-20.3125
450495263809,-13.875,-22.25,-16.6875
450495284839,2.625,-13.1875,-5.375
450495301266,28.1875,-2.125,7.6875
450495323788,42.6875,10.125,20.3125
450495344943,51.6875,13.125,24.5
450495361317,66.5625,29.8125,19.4375
450495383880,81.5625,37.5625,13.0625
450495404870,77.8125,22.5,7.625
450495421334,71.25,-21.6875,17.875
450495443857,74.625,-52.6875,31
450495464987,85.4375,-74.625,37.6875
