timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
284876970666,-16,-9,3,-2,2,-2,-1,3
284876970666,7,3,-4,2,-3,-4,-1,-4
284876971442,11,9,-2,3,-5,-1,0,-5
284876971442,-10,-4,1,-4,-1,-2,-1,4
284876972813,-3,-4,-2,-4,-3,-2,-1,-1
284876972813,5,0,-1,1,-1,-3,-1,0
284876973661,-5,-5,3,-4,-2,-4,-3,0
284876973661,-7,-4,2,-2,2,2,-2,1
284876981449,6,1,-4,-2,-1,0,-3,-5
284876981449,-5,1,1,0,-5,-3,-2,2
284876986967,-11,-12,2,-6,0,-1,-3,-2
284876986967,6,2,-5,-3,-1,-1,-3,-4
284876996320,4,3,-7,2,-2,2,-2,-4
284876996320,-12,-8,-2,-8,4,-3,-3,3
284877009498,3,0,-3,-2,2,1,0,4
284877009498,5,0,-1,-2,0,-1,3,-7
284877018847,-3,-2,1,0,0,1,7,0
284877018847,-6,-3,0,0,-2,0,1,3
284877024440,0,-2,-1,-2,5,-1,3,-2
284877024440,-5,0,-3,-3,-5,-2,2,1
284877040144,1,-5,4,1,2,-1,0,3
284877040144,4,0,1,0,-1,3,3,-1
284877048083,-1,4,-7,1,-1,-3,-4,-5
284877048083,1,-4,3,-2,-1,1,-2,1
284877054546,0,3,1,0,0,-3,0,1
284877054546,6,0,-3,-1,3,3,0,-6
284877101850,-13,-7,-2,-3,5,-2,-2,6
284877101850,9,7,-2,4,-5,-1,-3,-3
284877103479,1,-4,-3,0,0,-4,-2,1
284877103479,-16,-9,3,-3,-1,1,0,2
284877104338,9,3,-5,4,-5,-3,4,-5
284877104338,6,8,-5,1,-1,-1,-2,-1
284877106749,-8,-5,1,-6,0,-1,0,1
284877106749,5,2,-3,-2,0,-3,-2,-3
284877114317,8,5,-4,2,0,0,-1,-7
284877114317,-13,-6,2,-4,1,-1,-3,2
284877123239,-1,-3,-3,-2,-2,0,-2,-1
284877123239,5,4,-2,3,1,-1,-2,0
284877129293,-3,2,0,0,-1,0,-1,-2
284877129293,-9,-8,-1,-1,-2,-2,2,2
284877144355,7,1,-1,2,-1,0,2,-8
284877144355,1,1,-1,0,2,0,-2,-1
284877151713,-4,-5,-1,-3,1,-3,0,4
284877151713,1,-4,-2,-2,-1,0,-1,0
284877160783,4,4,-4,1,0,-1,-4,1
284877160783,-1,-6,1,1,-4,-1,0,2
284877174214,-8,-2,5,-4,2,0,-3,0
284877174214,1,1,-3,-1,3,0,4,-1
284877183228,-6,0,1,-1,0,0,-1,0
284877183228,-8,-1,-5,-3,2,-5,-7,0
284877189224,-3,0,-2,-3,-2,3,-2,-1
284877189224,-3,-3,-2,-4,-4,-5,-2,-1
284877204315,-6,-4,1,-3,-2,-2,3,2
284877204315,-1,-2,0,3,-5,-3,1,-4
284877211797,1,-5,2,-1,-3,-2,0,0
284877211797,-3,-3,1,-2,1,0,1,-3
284877220799,0,0,-1,3,-3,0,1,-3
284877220799,3,1,1,-2,-1,-3,-4,0
284877234186,2,-3,-1,-4,-2,-4,0,-2
284877234186,-4,-2,-1,-3,1,8,9,-4
284877243329,2,0,1,-1,1,-11,-7,1
284877243329,2,-4,0,2,-1,2,6,1
284877249332,-4,-4,2,-3,-3,-2,-9,3
284877249332,7,0,-1,-1,-3,-9,-8,1
