myot,myox,myoy,myoz,myost
151848604739,0.976562,-0.0727539,0.0473633,1464789637247
151848620510,0.976562,-0.0727539,0.0488281,1464789637263
151848642234,0.977539,-0.0717773,0.0527344,1464789637285
151848664748,0.977051,-0.0678711,0.0449219,1464789637307
151848680558,0.979004,-0.0722656,0.0410156,1464789637323
151848702185,0.971191,-0.0727539,0.0473633,1464789637345
151848724760,0.974121,-0.0712891,0.0385742,1464789637367
151848740542,0.97998,-0.0717773,0.0458984,1464789637383
151848763679,0.981445,-0.0761719,0.0463867,1464789637406
151848784814,0.974121,-0.0727539,0.0439453,1464789637427
151848800520,0.974121,-0.0732422,0.0458984,1464789637443
151848823615,0.979492,-0.0737305,0.050293,1464789637466
151848844724,0.97998,-0.0737305,0.0458984,1464789637487
151848860462,0.977539,-0.0708008,0.0478516,1464789637503
151848883629,0.976074,-0.0712891,0.050293,1464789637526
151848904683,0.975098,-0.074707,0.050293,1464789637547
151848920514,0.97168,-0.0683594,0.0458984,1464789637563
151848943665,0.978027,-0.0708008,0.0454102,1464789637586
151848964659,0.976074,-0.0737305,0.0478516,1464789637607
151848980466,0.977539,-0.0742188,0.046875,1464789637623
151849003616,0.976074,-0.0732422,0.050293,1464789637646
151849024728,0.977539,-0.0727539,0.0444336,1464789637667
151849048665,0.975586,-0.0708008,0.0439453,1464789637691
151849063711,0.975586,-0.0722656,0.0493164,1464789637706
151849084732,0.978027,-0.0717773,0.0498047,1464789637727
151849100479,0.975098,-0.0756836,0.0517578,1464789637743
151849123683,0.969238,-0.0722656,0.0488281,1464789637766
151849144846,0.976074,-0.074707,0.0424805,1464789637787
151849160502,0.977539,-0.0678711,0.0488281,1464789637803
151849183656,0.975586,-0.0698242,0.0483398,1464789637826
151849204765,0.973145,-0.0688477,0.0449219,1464789637847
151849220517,0.975098,-0.0722656,0.0449219,1464789637863
151849243628,0.974121,-0.0742188,0.0493164,1464789637886
151849264811,0.977539,-0.0737305,0.043457,1464789637907
151849280495,0.975586,-0.0708008,0.0478516,1464789637923
151849303761,0.977539,-0.0751953,0.0444336,1464789637946
151849324769,0.974121,-0.0732422,0.0493164,1464789637967
151849340568,0.974121,-0.0727539,0.0429688,1464789637983
151849363700,0.977051,-0.0742188,0.050293,1464789638006
151849384716,0.975586,-0.0742188,0.0424805,1464789638027
151849400534,0.977539,-0.0688477,0.0449219,1464789638043
151849423854,0.976562,-0.0678711,0.0473633,1464789638066
151849446126,0.976562,-0.0727539,0.0483398,1464789638089
151849460483,0.979492,-0.0717773,0.050293,1464789638103
151849483734,0.979492,-0.0737305,0.043457,1464789638126
151849504735,0.975586,-0.0712891,0.0429688,1464789638147
151849520497,0.974121,-0.0732422,0.0439453,1464789638163
151849543641,0.975098,-0.0722656,0.0400391,1464789638186
151849564679,0.979492,-0.0664062,0.0498047,1464789638207
151849580457,0.977051,-0.0766602,0.0439453,1464789638223
151849602949,0.976074,-0.0664062,0.0405273,1464789638246
151849624701,0.976562,-0.0693359,0.0473633,1464789638267
151849640454,0.978027,-0.0703125,0.0405273,1464789638283
151849663010,0.979004,-0.0742188,0.0478516,1464789638306
151849686152,0.979004,-0.0698242,0.0454102,1464789638329
151849700509,0.978516,-0.0703125,0.0424805,1464789638343
151849722998,0.975098,-0.0737305,0.0522461,1464789638366
151849746134,0.980957,-0.0737305,0.0473633,1464789638389
151849760543,0.974121,-0.0722656,0.0390625,1464789638403
151849783046,0.976074,-0.0717773,0.0424805,1464789638426
151849806242,0.978027,-0.0732422,0.0483398,1464789638449
151849820562,0.977051,-0.0756836,0.0454102,1464789638463
151849851165,0.974121,-0.0776367,0.0454102,1464789638494
151849866175,0.977051,-0.0751953,0.0454102,1464789638509
151849880530,0.975586,-0.074707,0.043457,1464789638523
151849902998,0.977051,-0.0786133,0.0527344,1464789638546
151849926216,0.972656,-0.0756836,0.0439453,1464789638569
151849940503,0.976074,-0.0727539,0.0473633,1464789638583
151849963045,0.973145,-0.0693359,0.0478516,1464789638606
151849986177,0.973633,-0.0761719,0.0478516,1464789638629
151850000531,0.975586,-0.0761719,0.0473633,1464789638643
151850023083,0.980957,-0.0751953,0.0493164,1464789638666
151850046176,0.978027,-0.081543,0.0498047,1464789638689
151850060490,0.975586,-0.081543,0.0449219,1464789638703
151850082989,0.977051,-0.0683594,0.0458984,1464789638725
151850106127,0.975098,-0.0844727,0.0527344,1464789638749
151850120509,0.977539,-0.0834961,0.0488281,1464789638763
151850143027,0.974121,-0.081543,0.0483398,1464789638786
151850166184,0.974609,-0.0810547,0.0498047,1464789638809
151850187207,0.979492,-0.0883789,0.0532227,1464789638830
151850203010,0.975098,-0.0883789,0.0517578,1464789638846
151850226234,0.975586,-0.0908203,0.0522461,1464789638869
151850247235,0.980957,-0.0917969,0.0517578,1464789638890
151850262974,0.976562,-0.0878906,0.046875,1464789638905
151850286258,0.974121,-0.0820312,0.0458984,1464789638929
151850307338,0.98291,-0.0839844,0.0517578,1464789638950
151850323081,0.962402,-0.0981445,0.050293,1464789638966
151850346194,0.975586,-0.0869141,0.0454102,1464789638989
151850367283,0.970215,-0.0805664,0.0415039,1464789639010
151850383014,0.974609,-0.0800781,0.0395508,1464789639026
151850406183,0.978516,-0.0791016,0.0444336,1464789639049
151850427285,0.975098,-0.0795898,0.0527344,1464789639070
151850443013,0.973633,-0.0805664,0.0517578,1464789639085
151850466176,0.978027,-0.0805664,0.0478516,1464789639109
151850487209,0.974609,-0.078125,0.0478516,1464789639130
151850503019,0.976074,-0.074707,0.0507812,1464789639145
151850525540,0.977539,-0.078125,0.0483398,1464789639168
151850547208,0.977539,-0.0742188,0.0498047,1464789639190
151850563015,0.976562,-0.0786133,0.0488281,1464789639205
151850585545,0.975098,-0.0766602,0.0424805,1464789639228
151850607199,0.976562,-0.078125,0.046875,1464789639250
151850622969,0.975586,-0.0786133,0.046875,1464789639265
151850645586,0.976562,-0.0834961,0.0527344,1464789639288
151850668755,0.97168,-0.0805664,0.0498047,1464789639311
151850683081,0.972656,-0.0830078,0.0463867,1464789639326
151850705593,0.975098,-0.0800781,0.0478516,1464789639348
151850728840,0.975098,-0.0805664,0.0561523,1464789639371
151850743030,0.974121,-0.0820312,0.0546875,1464789639386
151850765932,0.978027,-0.0771484,0.0581055,1464789639408
151850788762,0.974121,-0.0849609,0.0556641,1464789639431
151850803001,0.97168,-0.0830078,0.0576172,1464789639446
151850832227,0.975586,-0.0859375,0.0585938,1464789639475
151850848728,0.979004,-0.0830078,0.0522461,1464789639491
151850863053,0.97998,-0.0878906,0.0527344,1464789639506
151850885547,0.975098,-0.0854492,0.0527344,1464789639528
151850908788,0.977051,-0.0791016,0.0512695,1464789639551
151850923102,0.977051,-0.0883789,0.0512695,1464789639566
151850945539,0.976562,-0.0834961,0.0527344,1464789639588
151850968804,0.975586,-0.0805664,0.050293,1464789639611
151850991194,0.974609,-0.0805664,0.0507812,1464789639634
151851005598,0.975586,-0.0786133,0.0493164,1464789639648
151851028761,0.979004,-0.081543,0.0419922,1464789639671
151851043073,0.979492,-0.078125,0.0478516,1464789639686
151851072258,0.975586,-0.0771484,0.050293,1464789639715
151851088763,0.975586,-0.0800781,0.0439453,1464789639731
151851103063,0.978516,-0.0771484,0.0463867,1464789639746
151851125612,0.973145,-0.0805664,0.0537109,1464789639768
151851148787,0.974609,-0.0786133,0.0424805,1464789639791
151851169804,0.973145,-0.0795898,0.0444336,1464789639812
151851185588,0.973633,-0.0751953,0.0415039,1464789639828
151851208798,0.974609,-0.0825195,0.0395508,1464789639851
151851229805,0.975098,-0.0737305,0.0385742,1464789639872
151851245623,0.981934,-0.0805664,0.0449219,1464789639888
151851268779,0.979004,-0.0791016,0.0473633,1464789639911
151851297327,0.977539,-0.0839844,0.0483398,1464789639940
151851305583,0.972656,-0.0805664,0.0478516,1464789639948
151851328739,0.982422,-0.0795898,0.0458984,1464789639971
151851349807,0.977051,-0.0654297,0.0341797,1464789639992
151851365531,0.973633,-0.0776367,0.0405273,1464789640008
151851388761,0.975586,-0.0708008,0.0410156,1464789640031
151851409814,0.983887,-0.0727539,0.0424805,1464789640052
151851425503,0.971191,-0.0805664,0.0405273,1464789640068
151851448752,0.975586,-0.0844727,0.0356445,1464789640091
151851469838,0.978027,-0.0864258,0.0385742,1464789640112
151851484851,0.973633,-0.0737305,0.0371094,1464789640127
151851499140,0.970703,-0.0698242,0.0366211,1464789640142
151851521628,0.975586,-0.0766602,0.0336914,1464789640164
151851544805,0.977539,-0.0766602,0.0356445,1464789640187
151851559213,0.976074,-0.0737305,0.0390625,1464789640202
151851581655,0.973145,-0.0712891,0.0332031,1464789640224
151851604825,0.970703,-0.0673828,0.0458984,1464789640247
151851619107,0.972656,-0.0693359,0.0366211,1464789640262
151851641677,0.979004,-0.0634766,0.0415039,1464789640284
151851664818,0.976562,-0.0644531,0.0419922,1464789640307
151851679202,0.976562,-0.0654297,0.0429688,1464789640322
151851701658,0.97998,-0.0649414,0.0458984,1464789640344
151851724873,0.977539,-0.0639648,0.0473633,1464789640367
151851739110,0.971191,-0.0629883,0.0395508,1464789640382
151851761672,0.978027,-0.059082,0.0410156,1464789640404
151851784812,0.978027,-0.0634766,0.046875,1464789640427
151851800524,0.977539,-0.0625,0.0429688,1464789640443
151851821610,0.984375,-0.0664062,0.0444336,1464789640464
151851844756,0.977051,-0.0625,0.0493164,1464789640487
151851859127,0.977539,-0.0644531,0.0483398,1464789640502
151851890405,0.978027,-0.0639648,0.0371094,1464789640533
151851904788,0.979004,-0.0605469,0.0463867,1464789640547
151851919099,0.97998,-0.0620117,0.0478516,1464789640562
151851941589,0.980957,-0.0610352,0.0390625,1464789640584
151851964754,0.97998,-0.0546875,0.0473633,1464789640607
151851979094,0.976074,-0.0610352,0.0390625,1464789640622
151852001574,0.977051,-0.059082,0.0493164,1464789640644
151852024744,0.980469,-0.0571289,0.0522461,1464789640667
151852039112,0.975586,-0.0566406,0.0429688,1464789640682
151852061589,0.976562,-0.0571289,0.0429688,1464789640704
151852084772,0.979492,-0.0566406,0.0395508,1464789640727
151852099235,0.970703,-0.0629883,0.046875,1464789640742
151852121659,0.975098,-0.0668945,0.0517578,1464789640764
151852144720,0.977539,-0.0605469,0.0615234,1464789640787
151852159160,0.977539,-0.0610352,0.0571289,1464789640802
151852181608,0.984375,-0.0576172,0.0522461,1464789640824
151852204870,0.977539,-0.0556641,0.0571289,1464789640847
151852219137,0.974609,-0.059082,0.050293,1464789640862
151852241608,0.978027,-0.0522461,0.0634766,1464789640884
151852264810,0.980469,-0.0507812,0.0541992,1464789640907
151852279143,0.97998,-0.046875,0.050293,1464789640922
151852301686,0.976562,-0.046875,0.0625,1464789640944
151852324763,0.974609,-0.0444336,0.0537109,1464789640967
151852339120,0.977539,-0.0429688,0.0571289,1464789640982
151852363110,0.978516,-0.0415039,0.0576172,1464789641006
151852384844,0.97998,-0.0410156,0.0595703,1464789641027
151852399083,0.969727,-0.0361328,0.0522461,1464789641041
151852421583,0.972168,-0.034668,0.0478516,1464789641064
151852444823,0.98291,-0.0336914,0.0473633,1464789641087
151852459190,0.979492,-0.0351562,0.0551758,1464789641102
151852481687,0.974609,-0.0380859,0.0512695,1464789641124
151852504129,0.980957,-0.0327148,0.0493164,1464789641147
151852519131,0.971191,-0.027832,0.0561523,1464789641162
151852541646,0.980469,-0.0332031,0.0488281,1464789641184
151852564061,0.978027,-0.0258789,0.0458984,1464789641206
151852579187,0.974609,-0.0239258,0.0449219,1464789641222
151852601708,0.982422,-0.03125,0.0488281,1464789641244
151852624131,0.980469,-0.0288086,0.0532227,1464789641267
151852639194,0.977539,-0.0336914,0.050293,1464789641282
151852661698,0.984375,-0.0302734,0.0488281,1464789641304
151852684233,0.97998,-0.0332031,0.0561523,1464789641327
151852699174,0.978516,-0.0229492,0.0537109,1464789641342
151852721589,0.974609,-0.0180664,0.0444336,1464789641364
151852744086,0.972168,-0.0195312,0.0380859,1464789641387
151852759112,0.980469,-0.0102539,0.0375977,1464789641402
151852781625,0.981445,-0.0195312,0.046875,1464789641424
151852804207,0.982422,-0.0307617,0.0566406,1464789641447
151852819076,0.969727,-0.0371094,0.0522461,1464789641461
151852849785,0.974609,-0.0488281,0.0507812,1464789641492
151852864088,0.972656,-0.0493164,0.0429688,1464789641506
151852879087,0.973633,-0.043457,0.0473633,1464789641521
151852901587,0.983398,-0.0371094,0.0551758,1464789641544
151852924101,0.981934,-0.0336914,0.0571289,1464789641567
151852939093,0.985352,-0.0380859,0.0498047,1464789641581
151852961580,0.978516,-0.034668,0.0585938,1464789641604
151852984096,0.975586,-0.0336914,0.0541992,1464789641627
151852999098,0.979004,-0.0327148,0.0488281,1464789641642
151853021600,0.97168,-0.027832,0.0537109,1464789641664
151853052990,0.980957,-0.0273438,0.0605469,1464789641695
151853059169,0.978027,-0.0317383,0.0600586,1464789641702
151853081739,0.974609,-0.0307617,0.0566406,1464789641724
151853104119,0.977539,-0.0371094,0.0610352,1464789641747
151853119070,0.978027,-0.0356445,0.0629883,1464789641762
151853141620,0.975098,-0.0400391,0.0649414,1464789641784
151853164115,0.969238,-0.034668,0.0654297,1464789641807
151853179246,0.975098,-0.0366211,0.0629883,1464789641822
151853201717,0.976074,-0.0419922,0.0620117,1464789641844
151853224036,0.974609,-0.0356445,0.0654297,1464789641866
151853239135,0.974121,-0.0419922,0.0625,1464789641881
151853261604,0.975098,-0.0507812,0.0600586,1464789641904
151853284191,0.981445,-0.0439453,0.0664062,1464789641927
151853299108,0.979492,-0.0424805,0.0585938,1464789641942
151853321650,0.978027,-0.043457,0.0507812,1464789641964
151853344135,0.983398,-0.0400391,0.059082,1464789641987
151853359164,0.972168,-0.0458984,0.0600586,1464789642002
151853381656,0.977051,-0.0415039,0.0566406,1464789642024
151853404168,0.983887,-0.0419922,0.0581055,1464789642047
151853420571,0.970215,-0.0458984,0.0673828,1464789642063
151853441581,0.975098,-0.0444336,0.059082,1464789642084
151853464135,0.979004,-0.0400391,0.0551758,1464789642107
151853480563,0.975586,-0.0395508,0.0595703,1464789642123
151853501598,0.978516,-0.0405273,0.0620117,1464789642144
151853524094,0.980957,-0.0439453,0.0625,1464789642167
151853546687,0.977539,-0.0493164,0.0595703,1464789642189
151853561685,0.978516,-0.0498047,0.059082,1464789642204
151853584247,0.970703,-0.0458984,0.0673828,1464789642227
151853600639,0.972656,-0.0512695,0.0507812,1464789642243
151853621619,0.977051,-0.043457,0.0600586,1464789642264
151853644194,0.975098,-0.0493164,0.0541992,1464789642287
151853666701,0.973145,-0.0532227,0.0581055,1464789642309
151853681679,0.977539,-0.0483398,0.0532227,1464789642324
151853704180,0.979492,-0.050293,0.0541992,1464789642347
151853720632,0.971191,-0.050293,0.0576172,1464789642363
151853741650,0.975586,-0.0473633,0.0576172,1464789642384
151853765576,0.975098,-0.0483398,0.0581055,1464789642408
151853780612,0.975586,-0.0483398,0.0561523,1464789642423
151853804551,0.979492,-0.0532227,0.0566406,1464789642447
151853824096,0.979004,-0.0532227,0.0532227,1464789642467
151853840599,0.979004,-0.0537109,0.0639648,1464789642483
151853861600,0.977539,-0.0576172,0.0615234,1464789642504
151853884113,0.976562,-0.0517578,0.0654297,1464789642527
151853900575,0.974121,-0.0415039,0.0483398,1464789642543
151853921629,0.979492,-0.0556641,0.0615234,1464789642564
151853944161,0.975586,-0.0561523,0.0581055,1464789642586
151853962086,0.97998,-0.0571289,0.0625,1464789642604
151853981651,0.97998,-0.0610352,0.0600586,1464789642624
151854004208,0.974609,-0.0629883,0.0644531,1464789642647
151854020615,0.977539,-0.0634766,0.0615234,1464789642663
151854044541,0.973633,-0.0585938,0.0576172,1464789642687
151854064237,0.972168,-0.0649414,0.0551758,1464789642707
151854080681,0.97168,-0.0585938,0.0620117,1464789642723
151854101639,0.974121,-0.0654297,0.0522461,1464789642744
151854124174,0.982422,-0.0727539,0.0483398,1464789642767
151854140660,0.986328,-0.0561523,0.050293,1464789642783
151854161758,0.978516,-0.065918,0.0615234,1464789642804
151854184209,0.977051,-0.0634766,0.0581055,1464789642827
151854200660,0.981445,-0.0668945,0.0537109,1464789642843
151854221720,0.973633,-0.074707,0.050293,1464789642864
151854244198,0.98877,-0.0913086,0.0483398,1464789642887
151854268117,0.969727,-0.0732422,0.0620117,1464789642911
151854281655,0.972168,-0.0507812,0.0483398,1464789642924
151854305690,0.971191,-0.114258,0.0541992,1464789642948
151854320566,0.967773,-0.0761719,0.0639648,1464789642963
151854343060,0.972168,-0.0727539,0.046875,1464789642985
151854364247,0.973633,-0.0761719,0.0571289,1464789643007
151854380647,0.976562,-0.074707,0.0581055,1464789643023
151854403098,0.980957,-0.081543,0.0566406,1464789643045
151854424163,0.973633,-0.0810547,0.0615234,1464789643067
151854440632,0.975586,-0.0810547,0.0585938,1464789643083
151854463096,0.976074,-0.0893555,0.0595703,1464789643105
151854484160,0.982422,-0.0820312,0.0551758,1464789643127
151854502114,0.975586,-0.0810547,0.0605469,1464789643144
151854523113,0.981934,-0.100586,0.0693359,1464789643166
151854544214,0.976562,-0.0795898,0.059082,1464789643187
