myot,x,y,z
449998018080,-4.6875,-12.5,-2.75
449998039467,7.3125,-9.25,2.75
449998063071,0.25,-6.4375,1.1875
449998079324,3.1875,-6.375,0.5625
449998099386,5.25,-4.625,0.875
449998124371,5.3125,-2.375,-0.6875
449998153768,5.3125,2.8125,-1.4375
449998162975,2.4375,8.0625,-1.9375
449998183813,1.6875,15,-1.25
449998199452,3.0625,19.4375,-0.4375
449998220066,0.5625,22.5625,-0.875
449998243757,-1.75,23.5,-0.75
449998282002,-1.375,24.0625,-0.125
449998287484,-2.125,23.3125,-0.9375
449998302366,-3.875,22.875,-2.0625
449998324890,-4.4375,20.8125,-2.3125
449998339905,-4,16.8125,-1.6875
449998362451,-3.9375,13.125,-0.875
449998376732,-4.3125,10.125,0.1875
449998399954,-3.0625,6.875,1.0625
449998422505,0,2.4375,1.8125
449998436823,1.4375,2,2
449998459229,1.5625,0.9375,2.4375
449998482472,3.9375,2.8125,3
449998496774,5.875,2.8125,3.25
449998519258,4.25,2.3125,2.9375
449998542431,4.1875,-2.9375,3.25
449998556717,5.875,-8.8125,3.3125
449998579193,3.9375,-15.3125,3.625
449998603789,1.375,-19,3.4375
449998616720,2.125,-20.75,3.875
449998639193,1.0625,-19.5625,3.125
449998662455,-1.75,-16.6875,1.875
449998676782,-1.9375,-16.4375,1.0625
449998699282,-1.9375,-16.4375,1.0625
449998722389,-3.3125,-16.375,0.75
449998738142,-3.75,-16.8125,0.8125
449998759179,-2.8125,-16.6875,0.5
449998782370,-2,-15.6875,0.875
449998804850,-1.9375,-11.875,0.4375
449998819215,-0.75,-8.875,-0.5625
449998842389,0.8125,-5.1875,-0.9375
449998858221,1.4375,-2.9375,-1.1875
449998879298,0.375,-2.9375,-1
449998902400,6.5625,-1.125,1.3125
449998918252,1.75,0.6875,0.625
449998939363,1.3125,1.3125,0.0625
449998962483,5.3125,4.8125,0.8125
449998978251,0.6875,4,-0.3125
449998999336,-0.625,7.5,-1.3125
449999022267,2.375,10.8125,-1.5625
449999038209,-1.5,18,-2.8125
449999059272,-2.4375,20.9375,-2.5
449999082386,0.4375,22.9375,-0.6875
449999098186,-2.0625,20.875,-0.25
449999119236,-3.375,18.375,-0.4375
449999142448,-0.4375,17.875,-0.25
449999158206,-1.6875,14.8125,-0.6875
449999179242,-2.25,12.75,-1.4375
449999202359,0.9375,7.5,-1.375
449999218138,1.25,4.875,-2.5625
449999239198,2.8125,3.125,-3.3125
449999261703,6.25,4.75,-2.75
449999278187,7.0625,4.0625,-1.375
449999299210,8.125,2.625,0.0625
449999321715,10.5,-2.0625,2.125
449999339646,9.375,-6,3.8125
449999359226,7.9375,-8.625,5.3125
449999381786,7.625,-9.3125,6.4375
449999398297,4.3125,-10.5625,6.1875
449999419407,0.5625,-12,5.3125
449999441780,-0.8125,-13.25,4.125
449999458249,-4.1875,-11.4375,2.4375
449999479254,-8.125,-10.125,1.125
449999501776,-9.0625,-9.0625,0.875
449999518173,-10.3125,-11.125,0.9375
449999539340,-12.6875,-13.5,1.3125
449999561728,-12.4375,-14.1875,1.9375
449999578197,-10.5625,-14.8125,1.375
449999599222,-9.75,-13,0.9375
449999621745,-7.9375,-13.3125,-0.0625
449999638196,-4.25,-9.8125,-0.25
449999659203,-0.8125,-6.875,-1.5625
449999681727,2.625,-1.9375,-2.4375
449999698194,6.125,-1.125,-2.1875
449999720708,8.6875,-2.3125,-1.125
449999741755,10.8125,-3,0.5
449999758255,11.6875,-0.8125,1.6875
449999780690,11.875,3,1.5
449999801800,11.8125,4.5625,1.125
449999818223,9.75,4.8125,0.1875
449999840768,6.3125,6.0625,0.375
449999861784,4.0625,7.9375,-1.625
449999878283,1.5625,12.125,-3.375
449999900775,-3.375,14.9375,-5.9375
449999921835,-6.375,18.875,-8.4375
449999938261,-7.25,18.375,-8.625
449999960660,-10.0625,16.5625,-7.8125
449999981750,-10.375,15.5,-6.0625
449999998156,-7.625,15.625,-3.5
450000020721,-7.625,14.75,-1.25
450000041747,-6,10.5625,1.4375
450000058213,-1.0625,3.3125,3.75
450000080714,0.875,-0.6875,4.8125
450000101806,2.4375,-1.875,4.875
450000118216,6.6875,-1,5.625
450000140731,8.5,0.125,4.875
450000161849,8.5625,-0.3125,4.0625
450000178228,9.8125,-1,3.9375
450000200692,9.8125,-3.0625,3.5
450000221827,8.125,-1.6875,5
450000238283,5.125,2.0625,6.9375
450000260777,2.0625,6.0625,6.8125
450000281813,0.0625,8.9375,5.1875
450000298232,-3.1875,5.75,2.8125
450000320701,-7.25,-2.75,1.375
450000341809,-9.6875,-14.375,1
450000358250,-11.8125,-25.875,-0.25
450000380780,-13.3125,-34.5625,-1.4375
450000401889,-13.125,-38.1875,-2.6875
450000418280,-11.6875,-36.6875,-3.4375
450000440713,-10,-25.75,-4.0625
450000461763,-7.375,-16.875,-4.4375
450000478215,-3,-7.5,-3.875
450000500785,0.5,-4.5625,-2.25
450000521806,2.25,0.1875,-1
450000544333,5.4375,4.1875,0
450000560723,8.5625,5.125,-0.4375
450000581816,10.9375,-4.625,-2.75
450000598191,12.5,-15.5625,0
450000620689,10.9375,-18.0625,4.5
450000643232,10.625,-7.9375,7.625
450000658216,8.875,6.375,13.25
450000679944,0.875,18.8125,15.1875
450000702438,-2.6875,21.5625,13.875
450000716822,-5.1875,24.4375,10
450000739884,-15.6875,22.75,5.0625
450000762303,-21.6875,16.5,3.9375
