myoTS,myox,myoy,myoz
1454429001,myox,myoy,myoz
1961282249,0.164062,-0.0786133,0.995117
1961296778,0.16748,-0.0751953,0.993164
1961319327,0.160645,-0.0776367,0.998535
1961342971,0.166992,-0.078125,0.99707
1961358000,0.162109,-0.0776367,0.996582
1961379316,0.164551,-0.074707,0.998047
1961402937,0.164551,-0.0786133,0.999512
1961433644,0.159668,-0.078125,0.996582
1961442842,0.159668,-0.0751953,0.992188
1961463659,0.164062,-0.0688477,0.999512
1961477999,0.166992,-0.0698242,0.998047
1961499980,0.168945,-0.0683594,0.995605
1961523563,0.172852,-0.0688477,0.992676
1961551653,0.169922,-0.0751953,0.993164
1961564171,0.168945,-0.0830078,0.99707
1961582321,0.168457,-0.0839844,0.994141
1961596642,0.163086,-0.0805664,0.994629
1961619803,0.159668,-0.0727539,0.994629
1961642294,0.163086,-0.0751953,0.999023
1961656686,0.161133,-0.0805664,1.00146
1961679769,0.162109,-0.090332,0.995605
1961702301,0.172363,-0.0932617,1.00244
1961716606,0.178711,-0.09375,0.990723
1961739796,0.172363,-0.0878906,0.99707
1961762256,0.161133,-0.0825195,1.00586
1961776614,0.164551,-0.0654297,0.999023
1961799153,0.161621,-0.0576172,1.00684
1961822317,0.164062,-0.0610352,0.986816
1961836664,0.176758,-0.0791016,1.02344
1961859082,0.22168,-0.134766,1.08105
1961882282,0.217285,-0.219238,1.08545
1961896598,0.175781,-0.137695,1.03369
1961919138,0.18457,0.00634766,0.981445
1961942332,0.168945,0.0883789,0.981934
1961956594,0.151855,0.151855,0.981934
1961979096,0.129395,0.108398,0.996094
1962002277,0.109863,0.0361328,0.998047
1962016609,0.0957031,-0.0146484,0.987793
1962039105,0.078125,-0.050293,0.975098
1962062287,0.0683594,-0.0825195,0.987305
1962076598,0.0444336,-0.081543,0.989258
1962099119,0.0410156,-0.0532227,0.970215
1962129761,0.0625,-0.0131836,0.96875
1962138037,0.0693359,0.0229492,0.98877
1962159138,0.0610352,0.0424805,1.01025
1962182295,0.0678711,0.0532227,1.00781
1962198114,0.0810547,0.0673828,0.99707
1962219129,0.0917969,0.0810547,0.987793
1962242307,0.0546875,0.0786133,0.998535
1962258066,0.0546875,0.0410156,1.01123
1962279168,0.0541992,-0.0205078,1.01367
1962302094,0.050293,-0.043457,1.02002
1962318038,0.0620117,-0.0336914,1.01758
1962339182,0.0649414,-0.00634766,1.01416
1962362302,0.0683594,0.00146484,1.00879
1962378113,0.0854492,0.015625,1.00732
1962399150,0.10498,0.0288086,1.00488
1962422309,0.0961914,0.0371094,1.02148
1962438095,0.078125,0.0292969,1.03027
1962459167,0.0786133,0.0268555,1.02734
1962482303,0.0849609,0.0449219,1.01758
1962498133,0.0844727,0.0400391,1.00098
1962519113,0.0844727,0.0351562,1.00293
1962541658,0.0717773,0.0351562,1.01123
1962558084,0.0830078,0.0322266,1.01904
1962579147,0.0849609,0.0200195,1.021
1962601625,0.0883789,0.0214844,1.021
1962618084,0.0859375,0.0205078,1.01758
1962639098,0.0883789,0.0131836,1.00879
1962661647,0.0883789,0.0175781,1.01074
1962678098,0.0913086,0.0185547,1.0127
1962700588,0.0898438,0.0258789,1.00928
1962721636,0.0869141,0.0283203,0.999512
1962738052,0.0859375,0.0258789,1.00439
1962759183,0.0888672,0.0234375,1.00049
1962781606,0.0942383,0.0224609,1.00146
1962798076,0.097168,0.0195312,1.01221
1962819103,0.0942383,0.0195312,1.01221
1962841607,0.0825195,0.0209961,1.0127
1962858087,0.0839844,0.0200195,1.01709
1962879127,0.0864258,0.0244141,1.01758
1962901614,0.0942383,0.0273438,1.01367
1962918089,0.0996094,0.0214844,1.01318
1962939163,0.0932617,0.0131836,1.01807
1962961699,0.0800781,0.0126953,1.01221
1962978175,0.111328,0.0361328,0.959961
1962999159,0.0751953,0.0493164,0.986328
1963021638,0.0786133,0.0332031,1.00488
1963038079,0.0654297,-0.00146484,1.01855
1963060636,0.0634766,0.0102539,1.01025
1963081648,0.125977,0.0219727,1.00098
1963098072,0.100098,0.0546875,1.00244
1963120589,0.106445,0.0732422,1.01318
1963141677,0.104004,0.081543,1.02734
1963158093,0.109863,0.0141602,1.02832
1963180584,0.0922852,-0.0141602,1.01562
1963201813,0.0898438,0.0224609,1.01172
1963218180,0.0932617,0.0151367,1.00391
1963240680,0.0854492,0.0224609,1
1963261730,0.0888672,0.0229492,0.998047
1963278181,0.0913086,0.015625,1
1963300680,0.0859375,0.0151367,1.00488
1963321667,0.0820312,0.0209961,1.00195
1963338248,0.0810547,0.0239258,1.00928
1963360636,0.090332,0.0263672,1.01172
1963381907,0.0908203,0.03125,1.01611
1963398167,0.0952148,0.027832,1.01709
1963420683,0.0893555,0.0253906,1.01953
1963441820,0.0957031,0.0219727,1.01172
1963458159,0.097168,0.0195312,1.00586
1963480688,0.0957031,0.0107422,1.00146
1963503226,0.0922852,0.0107422,1.00244
1963518121,0.0893555,0.0166016,1.00098
1963540648,0.0854492,0.0336914,0.997559
1963561938,0.0913086,0.0327148,1.00684
1963578199,0.0898438,0.0244141,1.01172
1963600692,0.0869141,0.019043,1.01611
1963621807,0.0917969,0.0234375,1.01758
1963638209,0.0942383,0.0273438,1.01465
1963660764,0.0981445,0.0200195,1.01367
1963681868,0.0961914,0.0166016,1.01025
1963698159,0.0952148,0.0146484,1.00342
1963720728,0.0981445,0.00878906,1.00537
1963741889,0.0976562,0.00732422,1.00195
1963758162,0.0981445,0.0161133,1.00293
1963780702,0.0952148,0.0214844,1.00098
1963801706,0.104004,0.0244141,0.975098
1963818156,0.0869141,0.0551758,0.986816
1963840742,0.0913086,0.0302734,0.999512
1963861836,0.0893555,-0.00341797,1.00977
1963878136,0.107422,-0.0078125,1.00928
1963900663,0.0849609,-0.00537109,1.02393
1963921892,0.0791016,0.0244141,1.02051
1963938150,0.109863,0.0605469,1.00781
1963960636,0.109375,0.0766602,1.0083
1963983186,0.121094,0.0712891,1.00781
1963998175,0.113281,0.0532227,1.02783
1964020713,0.113281,0.0439453,1.05225
1964043232,0.197266,0.00976562,0.993164
1964058169,0.0629883,-0.0234375,1.01709
1964080710,0.123535,0.0214844,1.00537
1964103204,0.0986328,0.0405273,0.98877
1964118175,0.0957031,0.0307617,0.998047
1964140610,0.0791016,0.012207,1.00195
1964163164,0.0795898,0.0180664,1
1964179626,0.0791016,0.0253906,1.00537
1964200670,0.0888672,0.0288086,1.00537
1964223197,0.103516,0.0361328,1.01465
1964239572,0.11084,0.0371094,1.01953
1964260686,0.109863,0.0200195,1.02051
1964283218,0.112305,0.0170898,1.01318
1964298179,0.103516,0.0263672,1.00537
1964319908,0.104004,0.0263672,1.00049
1964342529,0.105957,0.0283203,0.999023
1964358180,0.0996094,0.0224609,0.996094
1964380010,0.0917969,0.0185547,1.00537
1964402425,0.0917969,0.0161133,1.00439
1964418187,0.0947266,0.0205078,1.00537
1964439915,0.0986328,0.0244141,1.01025
1964462510,0.104492,0.0258789,1.01465
1964478220,0.104492,0.0214844,1.0166
1964500113,0.0996094,0.0239258,1.01514
1964522604,0.0991211,0.0239258,1.01758
1964544991,0.0991211,0.0258789,1.0127
1964560045,0.090332,0.0273438,1.00732
1964582486,0.0932617,0.0234375,1.00732
1964598210,0.0932617,0.0244141,1.00586
1964620009,0.0952148,0.0263672,1.00293
1964642534,0.105957,0.0249023,0.997559
1964665019,0.0957031,0.0175781,1.00098
1964680063,0.0893555,0.0141602,0.992188
1964702577,0.0957031,0.0219727,0.988281
1964718230,0.119629,0.0356445,0.98291
1964739905,0.102539,0.0253906,1.00684
1964762411,0.0644531,-0.00537109,1.02246
1964778127,0.065918,-0.0229492,1.02637
1964799855,0.0844727,-0.0180664,1.01465
1964822498,0.09375,-0.00585938,1.02979
1964844961,0.113281,0.078125,1.01172
1964859894,0.116211,0.117188,0.989746
1964890121,0.102051,0.0878906,0.997559
1964904953,0.097168,0.0341797,1.02637
1964920101,0.104492,0.0200195,1.03223
1964942637,0.114746,0.0507812,1.00732
1964958198,0.135742,0.0625,0.98291
1964980102,0.132812,0.0556641,0.983398
1965002484,0.131348,0.0629883,0.980957
