timestamp,x,y,z,w
41747968736,-0.277344,-0.189148,-0.714294,-0.614136
41747983795,-0.276917,-0.186157,-0.713806,-0.615784
41748007440,-0.276855,-0.184143,-0.713318,-0.617004
41748028737,-0.2771,-0.182739,-0.71283,-0.61792
41748043848,-0.277039,-0.181458,-0.712341,-0.618896
41748067410,-0.276978,-0.179932,-0.711975,-0.619812
41748098160,-0.276245,-0.17804,-0.711792,-0.62085
41748107407,-0.275696,-0.176819,-0.711731,-0.621521
41748128150,-0.275757,-0.176636,-0.711487,-0.621765
41748149513,-0.276001,-0.176453,-0.711121,-0.622131
41748164489,-0.275696,-0.175354,-0.710938,-0.622864
41748188034,-0.275146,-0.174072,-0.710754,-0.623657
41748216179,-0.275024,-0.173462,-0.710571,-0.624084
41748228619,-0.275024,-0.173218,-0.710388,-0.62439
41748246838,-0.275146,-0.172668,-0.710205,-0.624634
41748269284,-0.275085,-0.171814,-0.710144,-0.625061
41748284282,-0.275024,-0.171082,-0.710083,-0.625244
41748306826,-0.275635,-0.171265,-0.710022,-0.625061
41748329377,-0.276367,-0.171814,-0.709839,-0.624756
41748343699,-0.276855,-0.172119,-0.709778,-0.624573
41748366754,-0.276978,-0.171936,-0.709656,-0.624695
41748389310,-0.276672,-0.171387,-0.709656,-0.625
41748404291,-0.276672,-0.171021,-0.709595,-0.625122
41748426776,-0.277039,-0.171204,-0.709473,-0.625061
41748449330,-0.277405,-0.171509,-0.709351,-0.624939
41748464339,-0.27771,-0.171509,-0.709106,-0.625061
41748486827,-0.277344,-0.170532,-0.708984,-0.625671
41748509294,-0.276917,-0.169495,-0.708984,-0.62616
41748523653,-0.277161,-0.169128,-0.708801,-0.626343
41748546834,-0.27771,-0.168884,-0.708557,-0.626465
41748569361,-0.277832,-0.168091,-0.708435,-0.626709
41748583727,-0.27771,-0.167114,-0.708435,-0.627075
41748608213,-0.277832,-0.166565,-0.708313,-0.627258
41748629347,-0.278137,-0.166443,-0.708191,-0.627319
41748651854,-0.278137,-0.166443,-0.708191,-0.627319
41748666769,-0.278198,-0.166504,-0.708191,-0.627319
41748689290,-0.278198,-0.166504,-0.70813,-0.627319
41748703610,-0.278259,-0.16687,-0.70813,-0.627197
41748726776,-0.278503,-0.167603,-0.708191,-0.626831
41748749746,-0.278809,-0.168396,-0.70813,-0.626587
