myot,myox,myoy,myoz,myost
150973374348,0.97168,-0.0537109,0.0830078,0x7fff5fbfe038
150973390772,0.975098,-0.0493164,0.0859375,0x7fff5fbfe038
150973413305,0.979004,-0.0527344,0.0908203,0x7fff5fbfe038
150973434351,0.976562,-0.0566406,0.0932617,0x7fff5fbfe038
150973450744,0.971191,-0.0561523,0.0947266,0x7fff5fbfe038
150973473267,0.977051,-0.0683594,0.0893555,0x7fff5fbfe038
150973494297,0.972656,-0.0541992,0.0883789,0x7fff5fbfe038
150973510759,0.970215,-0.0585938,0.0878906,0x7fff5fbfe038
150973533214,0.969727,-0.0571289,0.0893555,0x7fff5fbfe038
150973554328,0.977539,-0.0566406,0.0908203,0x7fff5fbfe038
150973570771,0.970703,-0.0556641,0.0874023,0x7fff5fbfe038
150973593240,0.978027,-0.0561523,0.0932617,0x7fff5fbfe038
150973614349,0.974609,-0.0551758,0.0878906,0x7fff5fbfe038
150973630780,0.974121,-0.0556641,0.0844727,0x7fff5fbfe038
150973653237,0.964844,-0.0566406,0.0849609,0x7fff5fbfe038
150973674351,0.971191,-0.0600586,0.0864258,0x7fff5fbfe038
150973690710,0.968262,-0.0512695,0.0825195,0x7fff5fbfe038
150973713259,0.970703,-0.0595703,0.0888672,0x7fff5fbfe038
150973734387,0.983887,-0.0664062,0.0966797,0x7fff5fbfe038
150973750736,0.976074,-0.0644531,0.0966797,0x7fff5fbfe038
150973773220,0.971191,-0.0595703,0.090332,0x7fff5fbfe038
150973794333,0.971191,-0.059082,0.103027,0x7fff5fbfe038
150973810781,0.972656,-0.0625,0.097168,0x7fff5fbfe038
150973833301,0.968262,-0.0629883,0.0917969,0x7fff5fbfe038
150973854355,0.97998,-0.0615234,0.090332,0x7fff5fbfe038
150973870857,0.973633,-0.0605469,0.0893555,0x7fff5fbfe038
150973893412,0.970703,-0.0644531,0.0917969,0x7fff5fbfe038
150973914388,0.977051,-0.0629883,0.0874023,0x7fff5fbfe038
150973930810,0.978516,-0.0522461,0.0966797,0x7fff5fbfe038
150973953347,0.980469,-0.0649414,0.09375,0x7fff5fbfe038
150973974343,0.969727,-0.0654297,0.105957,0x7fff5fbfe038
150973990807,0.971191,-0.0556641,0.0976562,0x7fff5fbfe038
150974013349,0.975098,-0.065918,0.0952148,0x7fff5fbfe038
150974034431,0.97168,-0.0585938,0.0932617,0x7fff5fbfe038
150974050853,0.970703,-0.0561523,0.0957031,0x7fff5fbfe038
150974073282,0.973633,-0.0546875,0.0927734,0x7fff5fbfe038
150974094379,0.977539,-0.0600586,0.0888672,0x7fff5fbfe038
150974110723,0.972656,-0.0517578,0.0839844,0x7fff5fbfe038
150974133246,0.975586,-0.0512695,0.090332,0x7fff5fbfe038
150974155784,0.976562,-0.0581055,0.0874023,0x7fff5fbfe038
150974170796,0.972656,-0.0517578,0.0898438,0x7fff5fbfe038
150974193323,0.972168,-0.0566406,0.0888672,0x7fff5fbfe038
150974215081,0.975586,-0.0517578,0.097168,0x7fff5fbfe038
150974230029,0.973633,-0.0566406,0.0952148,0x7fff5fbfe038
150974252543,0.972656,-0.0615234,0.0913086,0x7fff5fbfe038
150974275108,0.974121,-0.0537109,0.090332,0x7fff5fbfe038
150974291487,0.973145,-0.0527344,0.0981445,0x7fff5fbfe038
150974312514,0.978516,-0.0546875,0.0966797,0x7fff5fbfe038
150974334973,0.970703,-0.0512695,0.0854492,0x7fff5fbfe038
150974351423,0.972656,-0.0571289,0.0947266,0x7fff5fbfe038
150974372483,0.978516,-0.0629883,0.0952148,0x7fff5fbfe038
150974395006,0.972168,-0.0507812,0.0913086,0x7fff5fbfe038
150974417542,0.973145,-0.0541992,0.0878906,0x7fff5fbfe038
150974432451,0.971191,-0.0517578,0.0932617,0x7fff5fbfe038
150974454990,0.972168,-0.0498047,0.0932617,0x7fff5fbfe038
150974471534,0.979492,-0.0498047,0.100098,0x7fff5fbfe038
150974492494,0.974121,-0.0493164,0.0917969,0x7fff5fbfe038
150974515018,0.972656,-0.0546875,0.0908203,0x7fff5fbfe038
150974531414,0.971191,-0.0458984,0.0947266,0x7fff5fbfe038
150974552471,0.966309,-0.0541992,0.0947266,0x7fff5fbfe038
150974575051,0.973633,-0.050293,0.0932617,0x7fff5fbfe038
150974591453,0.980469,-0.0512695,0.0869141,0x7fff5fbfe038
150974612524,0.977539,-0.0561523,0.0859375,0x7fff5fbfe038
150974635033,0.966309,-0.0556641,0.0908203,0x7fff5fbfe038
150974651430,0.976074,-0.0541992,0.0849609,0x7fff5fbfe038
150974672476,0.97998,-0.0595703,0.0854492,0x7fff5fbfe038
150974695078,0.981445,-0.0541992,0.0893555,0x7fff5fbfe038
150974711445,0.972656,-0.0541992,0.0874023,0x7fff5fbfe038
150974732530,0.966797,-0.0625,0.0810547,0x7fff5fbfe038
150974755059,0.971191,-0.0668945,0.0874023,0x7fff5fbfe038
150974771447,0.98291,-0.0673828,0.0932617,0x7fff5fbfe038
150974792552,0.973145,-0.0532227,0.105469,0x7fff5fbfe038
150974815030,0.972168,-0.0522461,0.0976562,0x7fff5fbfe038
150974831452,0.974121,-0.0595703,0.0952148,0x7fff5fbfe038
150974852539,0.967285,-0.0517578,0.0942383,0x7fff5fbfe038
150974875049,0.970703,-0.0498047,0.0981445,0x7fff5fbfe038
150974891502,0.977051,-0.050293,0.0991211,0x7fff5fbfe038
150974912527,0.977051,-0.0571289,0.0898438,0x7fff5fbfe038
150974935055,0.974121,-0.0512695,0.100098,0x7fff5fbfe038
150974951465,0.973633,-0.0483398,0.0981445,0x7fff5fbfe038
150974972633,0.968262,-0.0532227,0.0952148,0x7fff5fbfe038
150974995064,0.972656,-0.0551758,0.101562,0x7fff5fbfe038
150975011495,0.973145,-0.0556641,0.0952148,0x7fff5fbfe038
150975032584,0.972656,-0.0517578,0.0966797,0x7fff5fbfe038
150975055079,0.972656,-0.0566406,0.0961914,0x7fff5fbfe038
150975071483,0.969238,-0.0546875,0.0942383,0x7fff5fbfe038
150975092579,0.976562,-0.0532227,0.0957031,0x7fff5fbfe038
150975115017,0.973145,-0.0488281,0.0957031,0x7fff5fbfe038
150975130881,0.974609,-0.0541992,0.103516,0x7fff5fbfe038
150975152583,0.974609,-0.0566406,0.09375,0x7fff5fbfe038
150975175078,0.973145,-0.0483398,0.0952148,0x7fff5fbfe038
150975190781,0.976562,-0.0561523,0.0976562,0x7fff5fbfe038
150975212594,0.974121,-0.0507812,0.0913086,0x7fff5fbfe038
150975235068,0.973633,-0.0541992,0.0932617,0x7fff5fbfe038
150975250876,0.969238,-0.0556641,0.0922852,0x7fff5fbfe038
150975272584,0.976074,-0.0546875,0.100098,0x7fff5fbfe038
150975295060,0.976074,-0.0585938,0.0942383,0x7fff5fbfe038
150975310757,0.974609,-0.059082,0.097168,0x7fff5fbfe038
150975333976,0.97168,-0.0610352,0.0961914,0x7fff5fbfe038
150975355074,0.974609,-0.0571289,0.0932617,0x7fff5fbfe038
150975370877,0.975098,-0.0527344,0.0966797,0x7fff5fbfe038
150975394008,0.975586,-0.0595703,0.0888672,0x7fff5fbfe038
150975415029,0.972168,-0.0541992,0.0917969,0x7fff5fbfe038
150975430788,0.977051,-0.0527344,0.0874023,0x7fff5fbfe038
150975453950,0.973633,-0.0507812,0.0864258,0x7fff5fbfe038
150975475006,0.976074,-0.0546875,0.0883789,0x7fff5fbfe038
150975490808,0.977051,-0.0541992,0.0766602,0x7fff5fbfe038
150975514005,0.974609,-0.0537109,0.0805664,0x7fff5fbfe038
150975535059,0.976074,-0.0498047,0.0874023,0x7fff5fbfe038
150975550813,0.977051,-0.0532227,0.090332,0x7fff5fbfe038
150975573956,0.977051,-0.0585938,0.0864258,0x7fff5fbfe038
150975594987,0.975586,-0.0537109,0.0996094,0x7fff5fbfe038
150975610792,0.978027,-0.0532227,0.09375,0x7fff5fbfe038
150975633938,0.973145,-0.0605469,0.0883789,0x7fff5fbfe038
150975655048,0.973145,-0.0537109,0.090332,0x7fff5fbfe038
150975670835,0.973633,-0.0541992,0.0844727,0x7fff5fbfe038
150975693961,0.975098,-0.0537109,0.0874023,0x7fff5fbfe038
150975715009,0.973633,-0.0556641,0.090332,0x7fff5fbfe038
150975730850,0.973145,-0.0527344,0.0932617,0x7fff5fbfe038
150975754052,0.977539,-0.0566406,0.0922852,0x7fff5fbfe038
150975775070,0.975586,-0.0551758,0.0932617,0x7fff5fbfe038
150975790890,0.973633,-0.050293,0.0893555,0x7fff5fbfe038
150975814047,0.972168,-0.0546875,0.090332,0x7fff5fbfe038
150975835027,0.973633,-0.0517578,0.09375,0x7fff5fbfe038
150975850847,0.972168,-0.0541992,0.0839844,0x7fff5fbfe038
150975873943,0.971191,-0.050293,0.0922852,0x7fff5fbfe038
150975895041,0.97168,-0.0478516,0.0922852,0x7fff5fbfe038
150975910870,0.973633,-0.0507812,0.0854492,0x7fff5fbfe038
150975933961,0.973633,-0.0498047,0.0908203,0x7fff5fbfe038
150975955118,0.977051,-0.0566406,0.0913086,0x7fff5fbfe038
150975970835,0.972168,-0.0507812,0.0981445,0x7fff5fbfe038
150975993990,0.973145,-0.0566406,0.100098,0x7fff5fbfe038
150976015044,0.97168,-0.0493164,0.100586,0x7fff5fbfe038
150976030852,0.972656,-0.0532227,0.102539,0x7fff5fbfe038
150976053358,0.973633,-0.0512695,0.097168,0x7fff5fbfe038
150976075106,0.970703,-0.0541992,0.101074,0x7fff5fbfe038
150976090903,0.974609,-0.0551758,0.097168,0x7fff5fbfe038
150976113387,0.973633,-0.0537109,0.0961914,0x7fff5fbfe038
150976135039,0.970703,-0.0532227,0.0947266,0x7fff5fbfe038
150976150857,0.974609,-0.0532227,0.0932617,0x7fff5fbfe038
150976173401,0.970703,-0.0507812,0.097168,0x7fff5fbfe038
150976195126,0.974609,-0.0532227,0.0942383,0x7fff5fbfe038
150976210898,0.976074,-0.0498047,0.0942383,0x7fff5fbfe038
150976233309,0.974121,-0.0498047,0.104492,0x7fff5fbfe038
150976256529,0.978027,-0.0522461,0.0952148,0x7fff5fbfe038
150976270785,0.974121,-0.0488281,0.0966797,0x7fff5fbfe038
150976293356,0.974121,-0.0571289,0.0957031,0x7fff5fbfe038
150976316530,0.972168,-0.050293,0.0834961,0x7fff5fbfe038
150976330894,0.976074,-0.0507812,0.0986328,0x7fff5fbfe038
150976360053,0.974609,-0.0610352,0.0976562,0x7fff5fbfe038
