myot,x,y,z
151168117280,0.4375,0.9375,-0.125,1464788956787
151168132309,0.125,1,-0.0625,1464788956802
151168154820,0.125,1.125,0,1464788956825
151168177255,0.125,0.875,-0.0625,1464788956847
151168192281,0.1875,0.5625,-0.0625,1464788956862
151168214760,0.0625,0.375,-0.25,1464788956885
151168237213,0.3125,0.25,-0.4375,1464788956907
151168252201,-0.125,0.125,-0.25,1464788956922
151168274677,-0.3125,0.1875,-0.3125,1464788956944
151168297184,-0.375,0.1875,-0.375,1464788956967
151168312229,-0.25,0.3125,-0.375,1464788956982
151168334751,0,0.1875,-0.4375,1464788957005
151168357356,0.0625,0.3125,-0.5625,1464788957027
151168380460,0.125,0.1875,-0.6875,1464788957050
151168394776,0,0.1875,-0.875,1464788957065
151168417287,0.1875,0.125,-0.75,1464788957087
