timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
41218528939,1,-1,-3,-2,0,-1,-1,-1
41218528939,0,-2,1,-2,-1,2,3,-1
41218529818,-2,-1,-3,-1,-1,0,-5,-3
41218529818,-1,0,-2,0,-1,-1,0,-1
41218534168,-1,-1,0,-2,-1,0,-2,0
41218534168,-1,0,-3,-1,0,-1,1,1
41218535781,-1,-3,0,-2,-1,-2,1,0
41218535781,-1,-2,-1,-2,0,-1,0,-1
41218539964,-1,-2,0,-1,-3,0,0,-2
41218539964,-1,0,-1,-2,-1,0,-1,-1
41218548678,0,0,-1,0,-1,-2,-1,-3
41218548678,-2,-1,-2,0,-2,-1,-2,-2
41218563515,-2,-2,0,0,-1,-1,-1,0
41218563515,0,1,-2,0,-1,-3,-3,-2
41218570307,-1,-3,0,-2,0,-2,-1,-1
41218570307,0,-2,1,-2,-1,-2,0,-2
41218580075,0,1,-2,-1,-1,-1,-1,-1
41218580075,-1,-1,-2,0,0,-1,-3,-3
41218594274,0,-1,-1,-1,0,-3,-1,0
41218594274,-2,0,0,-1,-2,1,-1,-1
41218600028,-1,-2,-2,-3,-2,-3,0,-1
41218600028,0,-2,-1,0,0,-1,-3,-1
41218646704,0,-2,1,-1,1,2,-1,0
41218646704,0,0,0,0,-2,-2,-1,-2
41218647421,-1,-5,-2,0,1,0,1,0
41218647421,0,0,-1,-1,1,-3,-3,-1
41218648301,-4,-2,-2,-1,-1,0,-2,-3
41218648301,-1,-2,-1,-1,-1,-1,-1,1
41218649104,0,0,-2,-1,-1,-2,-2,1
41218649104,1,0,-2,1,1,1,1,-1
41218659685,0,1,-1,0,-1,-2,-1,-1
41218659685,-2,-1,-2,-1,0,0,-1,-1
41218667272,-1,-1,1,-2,-2,1,-1,-2
41218667272,-1,-2,-1,-1,-2,-2,-2,0
41218676241,-1,-2,-3,-3,-2,-1,0,-2
41218676241,0,0,-1,0,-2,-3,0,0
41218690518,1,1,1,-1,0,1,0,-1
41218690518,-2,1,-1,-2,1,-1,-1,-1
41218697287,-1,0,0,-1,-2,-2,-1,-1
41218697287,-1,-1,0,0,0,0,-1,-2
41218713017,0,-2,-1,-1,0,0,-1,-2
41218713017,-2,-1,-1,-1,-2,-1,-1,-1
41218719717,0,-1,0,-1,0,-1,0,-1
41218719717,0,-3,-1,-1,0,0,0,-1
41218727255,-1,-1,-1,1,0,-3,-1,-1
41218727255,-1,-1,0,0,-1,-1,-2,-2
41218736153,-2,0,-2,0,-3,0,2,0
41218736153,0,0,0,-2,-3,-1,-3,0
41218750487,-2,-1,-2,-1,-2,2,-2,-3
41218750487,-4,-1,-1,-1,-2,-2,0,-2
41218757169,-2,-2,-1,1,-1,0,-2,-1
41218757169,0,-2,-2,-2,0,-2,-2,-2
41218764718,-2,-3,-3,-2,-2,-3,-1,-1
41218764718,1,-3,-1,-1,-5,-3,0,-1
41218779705,0,1,0,0,0,-1,-2,0
41218779705,-3,-1,-3,0,-1,-2,1,-1
41218787174,-1,-1,0,-1,-1,-2,-2,-1
41218787174,-1,0,-1,-2,-1,1,0,0
41218796161,0,-1,-1,-2,0,-3,-2,0
41218796161,-2,-3,0,-1,-3,2,2,0
41218810381,0,-1,1,4,-2,-4,-1,-2
41218810381,-2,-3,-2,-2,0,2,-2,2
41218817204,0,1,-1,1,-2,-1,-1,-2
41218817204,-1,0,1,-2,0,-1,4,1
41218824668,-2,-2,-2,-5,-2,-2,-7,0
41218824668,-1,-1,-2,-1,0,-2,0,-3
41218839654,0,0,1,-1,0,-3,1,1
41218839654,-1,0,0,1,-2,-3,-4,-2
41218855999,-2,2,-1,1,5,5,2,-2
41218855999,0,-1,1,-1,-1,-4,-3,0
41218857600,-3,-2,-4,-1,-1,1,-2,-1
41218857600,1,0,-1,-1,0,-3,-1,-2
41218870411,-1,-3,1,-2,-3,-1,0,0
41218870411,-1,0,2,0,1,-1,-1,-1
41218877152,0,0,0,-1,1,0,0,-2
41218877152,-1,-2,-4,-2,0,3,-1,-1
41218884638,-3,-2,-3,-2,0,-1,0,0
41218884638,0,-1,-2,1,1,1,0,-3
41218899684,1,-2,1,-2,-2,-2,2,1
41218899684,-2,-2,0,-1,-2,1,-5,-2
41218907204,0,0,-1,0,-3,-4,-1,-1
41218907204,0,-3,-1,0,-2,-1,-1,-1
41218916158,-2,-1,-1,-2,0,-1,1,0
41218916158,-3,-1,-1,-3,-2,-1,-1,-1
41218930460,-1,-1,0,-2,-1,-1,1,0
41218930460,0,-2,0,-1,0,-1,2,-2
41218937310,-1,0,-3,0,0,1,-2,-3
41218937310,-1,-3,0,1,0,0,-1,0
41218944707,0,0,-1,-2,-1,-2,0,-1
41218944707,-1,-1,-2,-1,-3,-2,1,2
41218959751,-1,-4,0,0,-1,-1,-1,-1
41218959751,-1,1,-2,-2,1,-1,-1,-1
41218967189,0,-2,0,1,0,-3,-1,-2
41218967189,-1,0,-1,-2,-1,-2,-1,-2
41218976160,-1,-2,-2,-2,0,-1,-2,-2
41218976160,-1,-1,2,2,-2,0,-1,0
41218990417,0,-1,-2,-2,-1,-1,0,0
41218990417,-3,-3,-3,1,-2,0,-2,-2
41218997202,-2,-2,1,0,0,2,1,-1
41218997202,-1,-1,0,2,1,-1,-1,-1
41219004671,0,0,-2,-1,-3,-1,1,0
41219004671,-1,0,-3,-1,1,0,0,0
41219019754,0,-2,1,0,0,-2,-2,0
41219019754,-2,-1,0,-1,0,-1,0,-1
41219027225,-3,-1,-1,-2,-1,1,0,0
41219027225,-1,1,-1,1,0,-1,0,-1
