myot,x,y,z
152050723941,7.0625,-31.1875,-86.3125,1464789839358
152050740334,-0.8125,-31.5,-92.4375,1464789839375
152050761465,-4.375,-31.3125,-97.0625,1464789839396
152050783967,-8.5,-30.75,-89.25,1464789839418
152050800394,-6.1875,-26.3125,-91.6875,1464789839435
152050821413,-14.375,-23.375,-84,1464789839456
152050843963,-13.9375,-27.25,-103,1464789839478
152050859754,-27.5625,-27,-122.812,1464789839494
152050881446,-44.4375,-40.8125,-139.625,1464789839516
152050903942,-48.9375,-53.0625,-153.625,1464789839538
152050919748,-73.5625,-44.625,-156.875,1464789839554
152050942931,-67.375,-33.9375,-219.75,1464789839577
152050963946,92.25,-75.625,-245.062,1464789839598
152050979731,74.8125,-17.5625,-192.438,1464789839614
152051002862,-18.625,-25.1875,-246.562,1464789839637
152051023900,93.75,-5.4375,-113,1464789839658
152051039722,96.3125,13.125,-48.0625,1464789839674
152051062948,62.875,53.9375,62.125,1464789839697
152051083973,41.8125,98.1875,176.375,1464789839718
152051099740,-12.25,125.5,264.625,1464789839734
152051122912,-26.3125,135.25,321.5,1464789839757
152051143976,-28.4375,140.438,376.188,1464789839778
152051159740,16,127.125,395.188,1464789839794
152051182920,81.0625,112.75,378.938,1464789839817
152051203981,91,115.875,366.188,1464789839838
152051219734,27.0625,131.75,299.188,1464789839854
152051242889,0.3125,134.812,240.5,1464789839877
152051264014,-53.125,98.6875,171.5,1464789839899
152051279723,-54.3125,55.75,101.625,1464789839914
152051302886,22.4375,7.5625,2.0625,1464789839937
152051323976,81,-21.0625,-60.0625,1464789839958
152051339731,-158.875,-137.875,-57.375,1464789839974
152051362899,200.562,-294.875,-586.875,1464789839997
152051383958,-327.938,-107.375,-232.625,1464789840019
152051399727,74.75,-207.875,-231.562,1464789840034
152051422860,1.875,-127,-122.5,1464789840057
152051443993,44.8125,-90.6875,-70.1875,1464789840078
152051459767,15.875,-97.5625,-108.875,1464789840094
152051482944,3.0625,-73.9375,-91.25,1464789840117
152051503970,-6,-49,-79.6875,1464789840138
152051519737,-19.9375,-17.375,-62.5625,1464789840154
152051542899,-36.9375,22.75,-44.75,1464789840177
152051563945,-62.3125,39.9375,-12.8125,1464789840198
152051579760,-153.875,32.0625,-16.5,1464789840214
152051602959,-216.375,21.1875,-75.9375,1464789840237
152051623996,-173.25,-23.25,-99.3125,1464789840258
152051639765,-51.875,-65.4375,-122.688,1464789840274
152051662896,-177.875,-79.5,-74.375,1464789840297
152051683968,-204.188,-80.0625,-145.812,1464789840318
152051699752,-227.875,-97.3125,-147.438,1464789840334
152051722908,-182,-56.0625,-160.875,1464789840357
152051743994,-73.8125,-50,-148,1464789840379
152051759796,-48.9375,-43.0625,-150.375,1464789840394
152051782259,43.4375,-3.5625,-144.812,1464789840417
152051804005,209.688,59.75,-116.875,1464789840438
152051819748,275.188,108.625,-55.125,1464789840454
152051842245,263.25,86.875,-20.5,1464789840477
152051865397,163.688,92.8125,34.1875,1464789840500
152051879784,99.875,115.5,119.25,1464789840514
152051902290,45.75,146.375,191,1464789840537
152051925426,20.5,151.062,244.375,1464789840560
152051939789,48.5625,148.25,302.25,1464789840574
152051962236,68.625,147.875,342,1464789840597
152051985493,68.625,137.438,370.812,1464789840620
152051999786,0.1875,136.812,375.25,1464789840634
152052022360,-17.875,120.75,359.625,1464789840657
152052045468,20.1875,122.438,349.438,1464789840680
152052059848,38.4375,114.125,318.25,1464789840694
152052082291,-38.5625,110.938,252.312,1464789840717
152052105411,-91.8125,89.1875,186.375,1464789840740
152052119761,-128.188,39.9375,75.875,1464789840754
152052142350,-20.25,-6,-5.4375,1464789840777
152052165505,125.562,-73.375,-34.4375,1464789840800
152052186532,-192.188,-46.75,-150.938,1464789840821
152052202282,137.625,-497.562,-792.125,1464789840837
152052225511,289.625,122.438,305.375,1464789840860
152052246513,49,-321.5,-308.312,1464789840881
152052262298,123.375,-162.25,-162.688,1464789840897
152052285527,18.125,-25.125,-119.375,1464789840920
152052306501,23.375,-110.188,-49.9375,1464789840941
152052322325,13,-30.8125,-22.25,1464789840957
152052345504,-1.625,-23.1875,-0.4375,1464789840980
152052366500,-0.625,2.8125,4.4375,1464789841001
152052382323,1.8125,17.0625,10.5625,1464789841017
152052405480,3,24.875,3.4375,1464789841040
152052426557,2.9375,27.75,5.1875,1464789841061
152052442309,10.75,26.875,8.6875,1464789841077
152052465502,2.125,26,14.25,1464789841100
152052486587,1.5625,22.5,10.3125,1464789841121
152052502329,-1.0625,18.9375,2.8125,1464789841137
152052525480,5.4375,12.0625,-11.9375,1464789841160
152052546558,1.25,0.3125,-23,1464789841181
152052562329,6.625,-10.1875,-38.5,1464789841197
152052585530,-0.8125,-13.25,-51.8125,1464789841220
152052606504,37.3125,-5.3125,-53.5625,1464789841241
152052622276,-0.125,-4.6875,-29.875,1464789841257
152052645471,-1.8125,13.8125,-15.125,1464789841280
152052666541,-1.0625,17.625,3.4375,1464789841301
152052682313,-6.1875,17.8125,13.0625,1464789841317
152052704915,-19.875,22,21.4375,1464789841339
152052726516,-27.4375,20.4375,15.5,1464789841361
152052742425,-25,12.6875,7.1875,1464789841377
152052764860,-16.5,8.125,3.0625,1464789841399
152052786554,-10.9375,4.25,-2.0625,1464789841421
152052802311,-0.875,1.625,-2.875,1464789841437
152052824936,0.6875,0.25,-6.0625,1464789841459
152052847985,-4.6875,-0.5,-8.75,1464789841482
152052862323,0.8125,-0.375,-9.5,1464789841497
152052884825,-5,0.0625,-8.875,1464789841519
152052908037,-1.625,-1,-8.3125,1464789841542
152052922381,-1.75,-3.125,-8.125,1464789841557
152052944792,-8.25,-2,-12.125,1464789841579
152052968002,1.1875,-1.9375,-13.75,1464789841602
152052982330,7.625,-4.1875,-12,1464789841617
152053004797,-1.1875,-4.5625,-16.0625,1464789841639
152053027933,-1.4375,-6.5625,-17.1875,1464789841662
152053042372,5.625,-6.4375,-16.375,1464789841677
152053064878,0.5625,-7.0625,-15.875,1464789841699
152053088037,6.375,-8.1875,-12.3125,1464789841722
152053102313,-1.625,-5.25,-13.625,1464789841737
152053124807,1.625,-4.5,-12.6875,1464789841759
152053147934,3,-4.125,-11.1875,1464789841782
152053162389,0.5,-4.25,-9.875,1464789841797
152053184840,1.6875,-3.5625,-9,1464789841819
152053207984,-0.625,-4.375,-8.875,1464789841842
152053222331,1.75,-4.5,-8.5625,1464789841857
152053244841,1.25,-3.5,-7.5,1464789841879
152053267938,-1.3125,-2.9375,-5.5,1464789841902
152053282385,-2.0625,-1.9375,-3.5,1464789841917
152053304835,0.25,-0.5625,-1.875,1464789841939
152053328049,0.25,0.4375,-0.5625,1464789841963
152053349029,-0.375,0.9375,0.4375,1464789841983
152053364814,0.5,1.375,1.25,1464789841999
152053388028,-0.75,0.9375,1.3125,1464789842022
152053409030,-0.8125,0.8125,1.1875,1464789842043
152053424828,-1.9375,0.375,0.5,1464789842059
152053448057,1.4375,0.25,0.5,1464789842083
152053460939,0.4375,0,0.1875,1464789842095
152053484091,1.375,0.25,0.1875,1464789842119
152053498400,1.75,0.1875,0.5,1464789842133
152053520940,3.1875,0.4375,0.75,1464789842156
152053544116,4.1875,0.875,1.6875,1464789842179
152053558385,2.5,1,2.5,1464789842193
152053580951,1.75,1.0625,3.5625,1464789842215
152053604055,0.6875,1.625,4.1875,1464789842238
152053618362,0.0625,1.625,4.75,1464789842253
152053640875,0.375,1.625,4.5,1464789842275
152053664095,1.125,1.625,4.3125,1464789842299
152053678413,1,1.625,3.8125,1464789842313
152053700888,1.5,1.4375,3.5,1464789842335
152053724065,2,1.375,3.4375,1464789842359
152053738354,0.4375,1.625,2.9375,1464789842373
152053760959,-1.375,1.625,2.875,1464789842395
152053784089,-2.625,1.25,3.5,1464789842419
152053798428,-2.1875,1.625,4.0625,1464789842433
152053820924,-3.3125,1.5625,4.6875,1464789842455
152053844025,-3.5,1.625,4.6875,1464789842478
152053858377,-2,1.5,4.625,1464789842493
152053880874,-0.375,1.5,4.625,1464789842515
152053903993,-0.25,1.625,4.6875,1464789842538
152053918362,0,1.6875,4.625,1464789842553
152053942275,0,1.75,4.5625,1464789842577
152053964043,0.0625,1.75,4.3125,1464789842598
152053978320,0.9375,1.8125,3.75,1464789842613
152054000842,0.375,1.625,3.5,1464789842635
152054023993,1,1.5625,3.3125,1464789842658
152054038367,0.5,1.625,3.25,1464789842673
152054060852,0.25,1.625,3.125,1464789842695
152054083995,-0.0625,1.625,3.1875,1464789842718
152054098378,-1.375,1.6875,3.3125,1464789842733
152054120918,-1.75,1.6875,3.75,1464789842755
152054144126,-0.625,2.375,3.9375,1464789842779
152054158432,-2.625,2.8125,5.25,1464789842793
152054180995,-3.875,2.9375,6.5,1464789842815
152054204096,-3,3.5625,7.3125,1464789842839
152054218429,-5.4375,4.25,7.8125,1464789842853
152054242403,-7.0625,4.1875,7.625,1464789842877
152054264112,-5.0625,3.3125,6.5625,1464789842899
152054278451,0.875,3.9375,6.625,1464789842913
152054300897,7.125,-1.6875,11.5,1464789842935
152054324152,5.875,0.9375,9.8125,1464789842959
152054338491,3.6875,3.0625,9.5625,1464789842973
152054360907,-1.625,3.8125,9.375,1464789842995
152054384058,-1.5,3.6875,9.625,1464789843018
152054406634,-2.5,3.5625,9.375,1464789843041
152054420895,-1.5625,3.9375,9.0625,1464789843055
152054444111,-1.125,3.4375,8.625,1464789843079
152054458369,-4.5,3.125,7.625,1464789843093
152054480928,-4.75,2.0625,6.9375,1464789843115
152054504065,-2.8125,1,6.0625,1464789843138
152054518408,-1.375,0.3125,4.5,1464789843153
152054540949,-1.25,-0.3125,3.375,1464789843175
152054564521,-0.75,-0.5,2.625,1464789843199
152054578549,1.375,-0.75,2.0625,1464789843213
152054600885,0.6875,-0.9375,1.9375,1464789843235
152054624172,2.3125,-1,1.5,1464789843259
152054638359,3,-1,1,1464789843273
152054660840,3.125,-1.1875,0.5625,1464789843295
152054684065,3.75,-1.375,0,1464789843318
152054698403,4.3125,-1.8125,-0.25,1464789843333
152054720880,5.375,-2,-0.6875,1464789843355
152054743349,5.4375,-1.9375,-1.25,1464789843378
152054758375,4.5625,-1.5,-1.4375,1464789843393
152054780817,3.4375,-1.1875,-1.4375,1464789843415
152054803383,2.9375,-1.0625,-1.1875,1464789843438
152054818417,1.1875,-0.75,-0.5625,1464789843453
152054840942,0.5,-0.5625,0.0625,1464789843475
152054863400,-0.0625,-0.1875,0.3125,1464789843498
152054878415,-0.5625,0.3125,0.4375,1464789843513
152054900947,-1.5625,0.3125,0.8125,1464789843535
152054923437,-0.5625,0,1.3125,1464789843558
152054938501,-0.3125,-0.1875,1.3125,1464789843573
152054960927,-0.25,-0.375,1.3125,1464789843595
152054983436,-0.75,-0.5,0.8125,1464789843618
152054998427,-0.625,-0.5625,1.0625,1464789843633
152055020892,-1,-0.625,1.125,1464789843655
152055043433,-1.5625,-0.25,0.75,1464789843678
152055058457,-0.0625,-0.75,0.9375,1464789843693
152055080928,-0.5625,-0.4375,0.6875,1464789843715
152055103434,1.125,-0.5625,0.75,1464789843738
152055118433,-0.25,-0.375,0.25,1464789843753
152055140934,0.1875,-0.0625,0,1464789843775
152055163460,-1.5625,0.125,-0.125,1464789843798
152055181354,-1.0625,-0.0625,-0.3125,1464789843816
152055201009,-0.0625,0.0625,-0.25,1464789843835
152055223466,0.1875,-0.125,0.125,1464789843858
152055238392,0.8125,0.1875,0.5,1464789843873
152055260909,0.5,0.125,1,1464789843895
152055283389,0.25,0.375,1.5,1464789843918
152055298395,0.375,0.5,1.6875,1464789843933
152055320902,0.1875,0.875,1.5625,1464789843955
152055343351,0,1.0625,1.8125,1464789843978
152055358388,-0.4375,1.125,2.1875,1464789843993
152055380935,-0.5625,1.3125,2.25,1464789844015
152055403392,-0.5625,1.625,2.375,1464789844038
152055418419,-1,1.8125,2.125,1464789844053
152055440998,-0.6875,1.8125,2.125,1464789844075
152055463315,-0.8125,1.625,2,1464789844098
152055478401,-0.0625,1.4375,1.9375,1464789844113
152055500923,0.0625,1.125,1.875,1464789844135
152055523423,0.5,1.1875,1.5,1464789844158
152055538430,0.75,1.0625,1.25,1464789844173
152055560906,0.1875,0.75,1.125,1464789844195
152055583456,0.5625,0.625,1.0625,1464789844218
152055599870,0.8125,0.5,0.9375,1464789844234
152055621018,0.5625,0.5625,0.5625,1464789844255
152055643422,-0.0625,0.4375,0.5625,1464789844278
152055659939,0.375,0.0625,0.625,1464789844294
152055680925,0.25,0.5,0.5,1464789844315
152055703464,-0.5625,0.5625,0.625,1464789844338
152055719944,-1.0625,0.625,0.8125,1464789844354
152055740904,-1.8125,0.4375,1.1875,1464789844375
152055763474,-1.3125,0.4375,1.0625,1464789844398
152055779873,-0.5625,0.1875,1.0625,1464789844414
152055800934,-0.5625,0.3125,0.6875,1464789844435
152055823396,-0.375,0.0625,0.8125,1464789844458
152055839950,-1.1875,-0.1875,0.6875,1464789844474
152055860952,0.6875,0,0.5,1464789844495
152055883518,-0.75,0,0.1875,1464789844518
152055899903,-0.6875,-0.1875,0.125,1464789844534
152055920983,0.125,0.0625,-0.4375,1464789844555
152055943448,-0.5,-0.3125,-0.6875,1464789844578
152055959895,0.125,-0.625,-1,1464789844594
152055980935,0.5,-0.75,-1.125,1464789844615
152056003486,0.5,-0.75,-1.125,1464789844638
152056019889,0.375,-0.375,-1.125,1464789844654
152056041003,-0.625,-0.625,-1.1875,1464789844675
152056063488,0.5,-0.625,-1,1464789844698
152056079891,0.125,-0.375,-0.6875,1464789844714
152056100991,0,-0.4375,-0.375,1464789844735
152056123516,0.1875,-0.4375,-0.3125,1464789844758
152056139928,0.9375,-0.4375,-0.3125,1464789844774
152056162441,0.375,-0.5,-0.4375,1464789844797
152056183531,0.5,-0.4375,-0.5625,1464789844818
152056199903,0.5625,-0.5625,-0.6875,1464789844834
152056221012,0.4375,-0.625,-0.6875,1464789844855
152056243428,0.5625,-0.5,-0.6875,1464789844878
152056259894,0.625,-0.375,-0.25,1464789844894
152056280933,0.5,-0.1875,-0.0625,1464789844915
152056303505,0.375,-0.1875,-0.0625,1464789844938
152056319921,0.5,-0.1875,0.1875,1464789844954
152056340998,0.125,-0.3125,0.0625,1464789844975
152056363491,0.5,-0.25,0,1464789844998
152056379961,0.5625,-0.3125,0,1464789845014
152056400988,0.5625,-0.25,0,1464789845035
152056423478,0.6875,-0.375,0.125,1464789845058
152056439902,0.6875,-0.1875,0.0625,1464789845074
152056460982,1,-0.1875,0.375,1464789845095
152056483439,0.25,-0.125,0.4375,1464789845118
152056499827,0.375,-0.0625,0.5,1464789845134
152056522410,0.3125,0.0625,0.5625,1464789845157
152056543492,0.125,0,0.625,1464789845178
152056559939,0.125,0.125,0.6875,1464789845194
152056582428,0.125,0.125,0.875,1464789845217
152056611639,-0.125,0.25,0.875,1464789845246
152056619922,-0.125,0.375,1,1464789845254
152056642360,0.0625,0.3125,1,1464789845277
152056663500,0.1875,0.25,0.9375,1464789845298
152056679885,0.1875,0.4375,0.9375,1464789845314
152056702396,0.25,0.25,1,1464789845337
152056723512,0.5,0.25,0.9375,1464789845358
152056739896,0.5,0.375,0.875,1464789845374
152056762405,0.5625,0.3125,0.75,1464789845397
152056783514,0.125,0.3125,0.625,1464789845418
152056799913,0.375,0.375,0.8125,1464789845434
152056822450,0.875,0.5,0.625,1464789845457
152056843489,0.4375,0.4375,0.5625,1464789845478
152056859908,0.6875,0.375,0.5,1464789845494
152056882446,0.8125,0.375,0.25,1464789845517
152056903519,0.625,0.4375,0.125,1464789845538
152056919897,0.875,0.625,0,1464789845554
152056942472,0.5,0.5625,-0.1875,1464789845577
152056963495,0.125,0.4375,-0.25,1464789845598
152056979911,0.1875,0.3125,-0.4375,1464789845614
152057003819,0.0625,0.3125,-0.75,1464789845638
152057023502,-0.75,0.25,-0.875,1464789845658
152057039910,0.125,0.625,-0.8125,1464789845674
152057062437,-0.6875,0.625,-0.9375,1464789845697
152057084163,-0.125,0.6875,-1.0625,1464789845718
152057099205,-0.375,0.375,-1.3125,1464789845733
152057121603,0.0625,0.1875,-1.3125,1464789845756
152057144116,0,0.125,-1.125,1464789845778
152057159092,-0.125,0.0625,-0.875,1464789845793
152057181710,-0.0625,0.0625,-0.625,1464789845816
152057204125,-0.3125,0.125,-0.3125,1464789845838
152057219159,-0.25,0.0625,0.0625,1464789845854
152057241583,-0.125,0.0625,-0.0625,1464789845876
152057263815,-0.1875,0.3125,-0.0625,1464789845898
152057279117,-0.125,0.5625,-0.3125,1464789845913
152057301617,-0.75,0.375,-0.3125,1464789845936
152057324129,-0.5625,0.8125,-0.6875,1464789845958
152057339162,-0.125,0.8125,-1.0625,1464789845973
152057361618,-0.5625,0.6875,-1.4375,1464789845996
152057384136,0.25,0.625,-1.8125,1464789846018
152057399160,0.625,0.9375,-2.5625,1464789846033
152057421644,0.1875,1,-2.875,1464789846056
152057444106,0.3125,1.1875,-2.4375,1464789846078
152057459172,0.4375,1.625,-1.75,1464789846093
152057481600,-0.4375,2.25,-0.875,1464789846116
152057504206,-1.5,2.875,0,1464789846138
152057519200,-1.8125,3.4375,0.8125,1464789846154
152057541717,-1.75,3.5,1.375,1464789846176
152057564162,-1.8125,3.4375,1.375,1464789846198
152057580639,-1.6875,3.0625,1.125,1464789846215
152057601724,-1.375,2.6875,0.4375,1464789846236
152057624120,0,1.8125,0.125,1464789846258
152057640566,0.3125,1.625,-0.6875,1464789846275
152057661679,0.9375,1.1875,-1.0625,1464789846296
152057684213,0.9375,1.1875,-1.5,1464789846319
152057700584,0.625,1.4375,-1.75,1464789846335
152057721689,0.5,1.6875,-2,1464789846356
152057744131,0.5,1.9375,-2.0625,1464789846378
152057760639,0.25,2.4375,-1.9375,1464789846395
152057781635,-0.5,2.9375,-1.625,1464789846416
152057804158,-0.375,3.4375,-1.25,1464789846438
152057826697,-0.6875,3.6875,-0.75,1464789846461
152057841604,-1.1875,4.125,-0.5625,1464789846476
152057864166,-1,4.375,-0.5,1464789846498
152057880587,-0.8125,4.6875,-0.6875,1464789846515
152057901724,-0.1875,4.625,-0.6875,1464789846536
152057924171,0.625,4.8125,-0.75,1464789846559
152057940573,0.1875,4.75,-0.875,1464789846575
152057961624,0.5,4.9375,-1,1464789846596
152057977363,0.9375,5.125,-1,1464789846612
152058000609,0.5,5.1875,-1.0625,1464789846635
152058022102,1,5.3125,-1.0625,1464789846656
152058044199,1.0625,5.375,-0.8125,1464789846679
152058060637,0.6875,5.25,-0.75,1464789846695
152058081684,0.875,5.5,-0.625,1464789846716
152058097453,0.5,5.75,-0.25,1464789846732
152058120598,0.5,5.75,-0.0625,1464789846755
152058141667,0.125,5.875,-0.125,1464789846776
152058164219,-0.3125,5.75,0,1464789846799
152058180622,-0.1875,5.5,-0.125,1464789846815
152058201564,0,5.1875,-0.3125,1464789846836
152058217503,1.25,5.1875,-0.375,1464789846852
152058240576,0.4375,5.3125,-0.1875,1464789846875
152058261629,-0.5625,5.1875,-0.125,1464789846896
152058277449,0.4375,5.1875,0.625,1464789846912
152058301016,-0.125,5.0625,1.375,1464789846935
152058321630,-0.5,5.1875,2.125,1464789846956
152058337431,-0.875,5.3125,2.5,1464789846972
152058360656,-0.125,5.0625,3.0625,1464789846995
152058381646,-1.125,4.625,3.375,1464789847016
152058397513,-1.0625,4.5,3.375,1464789847032
152058419895,-0.4375,4.375,3.8125,1464789847054
152058441667,-1.6875,4.3125,3.75,1464789847076
152058457438,-3.1875,4.1875,3.8125,1464789847092
152058479916,-2.5,4.375,3.75,1464789847114
152058501658,-1.0625,4.375,4.3125,1464789847136
152058524171,-2.125,4.25,4.4375,1464789847158
152058539915,-2.5,3.875,4.6875,1464789847174
152058563110,-1.9375,4.0625,4.6875,1464789847197
152058577454,-1.25,3.6875,4.75,1464789847212
152058599925,-2.5,3.25,4.875,1464789847234
152058623087,-1.4375,3,4.6875,1464789847257
152058637459,-1.5,2.6875,4.6875,1464789847272
152058659899,-1.6875,2.25,4.5,1464789847294
152058683096,-1.125,2,4.3125,1464789847317
152058697443,-0.375,2,3.875,1464789847332
152058719999,-0.9375,1.5625,3.875,1464789847354
152058743153,-0.0625,1.5,3.9375,1464789847377
152058757476,-0.4375,1.3125,3.9375,1464789847392
152058779974,-0.4375,0.875,3.8125,1464789847414
152058803047,-0.375,0.625,4.125,1464789847437
152058817388,-0.125,0.3125,3.875,1464789847452
152058839972,0.9375,0.125,3.9375,1464789847474
152058863112,0.6875,-0.125,3.9375,1464789847497
152058877473,0.625,-0.375,4.3125,1464789847512
152058899976,0.6875,-0.3125,4.3125,1464789847534
152058923134,0.5,-0.3125,4.25,1464789847557
152058937431,0.375,-0.3125,4.3125,1464789847572
152058959912,0.3125,-0.8125,4.4375,1464789847594
152058983084,1.3125,-1.125,4.125,1464789847617
152058997454,1.375,-1.125,3.6875,1464789847632
152059019921,2,-1.3125,3.25,1464789847654
152059043134,1.75,-1.875,2.4375,1464789847677
152059064186,2.3125,-1.8125,1.9375,1464789847698
152059079961,2.6875,-1.8125,1.625,1464789847714
152059103094,1.625,-1.8125,1.9375,1464789847737
152059124178,1.625,-1.8125,1.125,1464789847758
152059139996,-1.6875,-1.375,-0.9375,1464789847774
152059163095,2.4375,-2.375,-0.9375,1464789847797
152059184137,1.125,-3,-1.1875,1464789847818
152059199960,2.5,-3.375,-1.5625,1464789847834
152059223067,4.3125,-3.1875,-1.3125,1464789847857
152059244187,4.75,-3.125,-1,1464789847878
152059259943,1.4375,-2.6875,-0.4375,1464789847894
152059283095,1.625,-1.75,0.5625,1464789847917
152059304176,-0.25,-1.625,0.9375,1464789847938
152059319930,0.375,-1.375,0.8125,1464789847954
152059342421,1.125,-1.75,1,1464789847977
152059364119,2.1875,-2.25,1.4375,1464789847998
152059379924,4.5625,-2.125,2.125,1464789848014
152059402424,1.5625,-1.8125,2.0625,1464789848036
152059424208,2.3125,-1.4375,2.625,1464789848059
152059439922,2.5,-1.625,3.0625,1464789848074
152059462531,1.125,-1.625,3,1464789848097
152059485676,2.4375,-1.9375,3.4375,1464789848120
152059499956,0.875,-2.0625,3.3125,1464789848134
152059522470,1.625,-2.125,3.125,1464789848157
152059545620,1.3125,-2.1875,3.125,1464789848180
152059559945,0.25,-1.8125,3.0625,1464789848194
152059582453,-2,-1.6875,2.75,1464789848217
152059605642,-1.75,-1.8125,2.8125,1464789848240
152059619961,-2.75,-1.8125,2.3125,1464789848254
152059642450,-2.3125,-1.8125,2.375,1464789848277
152059665586,-0.5625,-1.75,4.4375,1464789848300
152059679929,0.9375,-3.8125,1.9375,1464789848314
152059702490,1.1875,-3.1875,1.625,1464789848337
152059725676,0.0625,-3.125,1.625,1464789848360
152059739989,2.125,-3.3125,1.6875,1464789848374
152059762454,0.625,-3.5,1.75,1464789848397
152059785590,0.625,-3.125,1.625,1464789848420
152059799967,1.875,-3.3125,1.9375,1464789848434
152059822447,3.125,-3.25,1.9375,1464789848457
152059845575,1.9375,-3,2.4375,1464789848480
152059859994,2.125,-2.625,2.6875,1464789848494
152059882460,2.5,-2.5,3.0625,1464789848517
152059905633,1.75,-2.5,3.25,1464789848540
152059919961,1.8125,-2.25,3.4375,1464789848554
152059942476,1.3125,-2.125,2.875,1464789848577
152059965629,1.8125,-2.375,2.75,1464789848600
152059986689,2,-2.625,2.625,1464789848621
152060002487,2.875,-2.3125,2.375,1464789848637
152060025712,2.25,-2.0625,2.75,1464789848660
152060046706,2.0625,-1.875,2.875,1464789848681
152060062505,3.1875,-1.625,3.25,1464789848697
152060085642,2.5625,-1.4375,3.75,1464789848720
152060106731,1.625,-1.125,3.8125,1464789848741
152060122456,1.25,-1,3.6875,1464789848757
152060145677,-0.0625,-1,3.1875,1464789848780
152060166672,-0.375,-1.0625,3.3125,1464789848801
152060182461,-1.25,-0.375,2.3125,1464789848817
152060205688,-3.375,0.5,1.125,1464789848840
152060226645,-1.8125,0.625,1.4375,1464789848861
152060242427,2,0.9375,2.5625,1464789848877
152060265644,-2.0625,1,2.3125,1464789848900
152060286678,-2.6875,1.375,2.1875,1464789848921
152060302438,-3.375,1.125,1.6875,1464789848937
152060324939,-6,1.3125,-0.5625,1464789848959
152060346676,-1.8125,0.25,-0.5,1464789848981
152060362449,-2.25,0.3125,-2.4375,1464789848997
152060384955,-2.125,-0.75,-3.3125,1464789849019
152060406695,0,-1.4375,-3.4375,1464789849041
152060422470,0.9375,-1.25,-3.3125,1464789849057
152060444968,-0.0625,-0.75,-3,1464789849079
152060468093,-1.625,-0.8125,-2.6875,1464789849102
152060482492,-0.25,-0.75,-2.5625,1464789849117
152060504983,0.75,-0.75,-1.875,1464789849139
152060528594,-0.1875,-0.8125,-1.8125,1464789849163
152060542490,-0.625,-1.0625,-1.625,1464789849177
152060565029,0.75,-0.875,-1.5,1464789849199
152060588150,0.6875,-0.8125,-1.5,1464789849222
152060602465,0.5625,-0.5625,-1.625,1464789849237
152060625059,-2.0625,-0.625,-1.6875,1464789849259
152060648202,-1.4375,-0.8125,-1.1875,1464789849282
152060662449,-0.6875,-0.75,-1.5,1464789849297
152060685003,-0.5,-1.125,-1.625,1464789849319
152060708105,-0.4375,-1.125,-2.125,1464789849342
152060721725,0.625,-1,-2.125,1464789849356
152060735986,-0.0625,-1,-2,1464789849370
152060758559,0.25,-0.75,-1.8125,1464789849393
152060781681,0.5,-0.8125,-1.375,1464789849416
152060796104,0.5,-0.5625,-0.875,1464789849430
152060818585,0.625,-0.0625,-0.6875,1464789849453
152060841706,-0.375,0.0625,-0.375,1464789849476
152060856034,0.25,0.125,-0.4375,1464789849490
152060878530,0.375,0.125,-0.5625,1464789849513
152060901735,0.4375,0,-0.5625,1464789849536
152060916080,0.375,-0.1875,-0.6875,1464789849550
152060938586,0.5,-0.1875,-0.75,1464789849573
152060961730,1.25,-0.1875,-0.6875,1464789849596
152060976022,1.1875,-0.4375,-0.375,1464789849610
152060998605,0.8125,-0.3125,-0.25,1464789849633
152061021757,0.4375,-0.25,-0.125,1464789849656
152061036059,0.1875,-0.0625,-0.4375,1464789849670
152061058556,-0.8125,0,-0.6875,1464789849693
152061081730,-0.8125,-0.25,-0.75,1464789849716
152061096063,-0.375,-0.4375,-0.8125,1464789849730
152061118552,0.125,-0.25,-0.8125,1464789849753
152061141750,-0.125,-0.5625,-0.5,1464789849776
152061156083,0.0625,-0.5625,-0.375,1464789849790
152061178536,-0.1875,-0.3125,-0.25,1464789849813
152061201704,-0.3125,-0.375,-0.25,1464789849836
152061216028,-0.25,-0.1875,-0.1875,1464789849850
152061238593,-0.3125,-0.3125,-0.0625,1464789849873
152061262139,-0.5,-0.3125,-0.0625,1464789849896
152061276058,-1,-0.375,-0.1875,1464789849910
152061306679,-1,-0.3125,-0.3125,1464789849941
152061321763,-0.9375,-0.5,-0.25,1464789849956
152061336150,-0.75,-0.5625,-0.375,1464789849970
152061360062,-0.6875,-0.3125,-0.375,1464789849994
152061381098,-0.5,-0.25,-0.125,1464789850015
152061396065,-0.0625,-0.1875,0.1875,1464789850030
152061418510,0,-0.125,0.375,1464789850053
152061441137,-0.0625,0.0625,0.5,1464789850075
152061456096,-0.5,0.1875,0.3125,1464789850090
152061478587,0.0625,-0.0625,0.75,1464789850113
152061501080,0,0,0.625,1464789850135
152061516051,-0.0625,-0.1875,0.6875,1464789850150
152061538804,-0.875,-0.0625,0.4375,1464789850173
152061561114,-0.875,-0.1875,0.375,1464789850195
152061576142,-0.375,-0.5,0.25,1464789850210
152061598542,0.5,-0.4375,0.0625,1464789850233
152061621003,0.3125,-0.5625,-0.0625,1464789850255
152061635976,0.125,-0.4375,0.125,1464789850270
152061658500,0.125,-0.3125,0.375,1464789850293
152061681043,-0.3125,-0.375,0.375,1464789850315
152061696040,0.1875,-0.375,0.5625,1464789850330
152061718542,0.3125,-0.3125,0.625,1464789850353
