timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
81737603512,-3,-1,-1,-5,0,-2,-3,-2
81737603512,1,0,0,0,-2,-2,-2,-1
81737610473,-1,-1,-2,0,0,-2,-4,0
81737610473,-2,-3,-1,0,1,-3,-2,0
81737626167,1,-2,0,-1,0,-3,-1,2
81737626167,-1,-2,-1,-1,0,-1,-2,-1
81737634176,-2,-2,-1,-3,-2,1,2,-1
81737634176,-1,-3,-1,0,-4,-1,0,-1
81737650480,1,-2,-3,4,-1,0,0,-1
81737650480,-1,0,-2,-1,1,-3,-2,-2
81737653442,0,0,-1,-5,-1,-1,-2,-2
81737653442,1,0,-2,3,-1,-1,-2,-1
81737664787,0,-2,-3,-4,0,-4,-1,-1
81737664787,0,-2,-1,-1,-3,-1,-1,1
81737670463,0,-2,-1,0,-2,-4,-3,-2
81737670463,-1,0,-2,-1,-4,-2,-3,-1
81737686185,-3,0,-1,1,0,-1,-2,-3
81737686185,0,-2,-3,-4,0,-2,-1,-1
81737694237,-2,-2,-1,2,-2,-3,-3,-2
81737694237,0,-2,0,-3,-2,1,2,0
81737717968,-2,-2,0,2,0,-1,-3,-2
81737717968,-2,-1,-3,3,-2,-2,1,-2
81737720999,0,0,-2,1,0,0,-2,-1
81737720999,0,-1,0,-1,1,-3,-1,-1
81737723804,-1,-1,-1,0,-2,-3,-3,1
81737723804,-1,-1,1,-2,1,1,0,-2
81737771190,-3,-1,-1,-2,0,-7,-4,-1
81737771190,-1,-2,-1,0,-2,-5,-6,-2
81737772004,-1,-1,-2,-5,1,6,4,-1
81737772004,0,0,-2,-2,-2,-3,-2,-3
81737772803,-1,-1,0,0,-3,-5,-4,0
81737772803,-1,-2,-1,-2,-1,5,1,-2
81737775279,-2,-1,-1,2,1,2,1,0
81737775279,-1,-3,-1,1,-5,-7,-2,0
81737783470,1,0,-2,4,-1,2,3,0
81737783470,0,1,0,-1,0,2,1,-1
81737790296,0,0,0,3,-4,-5,-4,-3
81737790296,-1,-1,-1,-5,0,-2,-2,-1
81737797826,1,0,1,0,1,5,1,-2
81737797826,0,1,-3,-2,-1,-4,-2,0
81737812760,-2,-3,-2,-1,-2,-4,-4,-1
81737812760,-2,-1,-1,1,2,4,0,0
81737820967,0,-2,-1,0,-2,0,1,-1
81737820967,-2,-2,0,0,-2,-4,-1,-2
81737827815,-2,0,-1,-1,0,1,-3,-1
81737827815,-2,0,-1,-2,-1,3,2,0
81737843493,-1,-1,-2,0,-2,-3,-2,-1
81737843493,-1,0,0,3,-1,-1,0,-2
81737850259,-1,-2,-1,-2,0,0,-1,-2
81737850259,0,-1,-2,1,-1,-4,-1,-1
81737857752,0,0,2,0,-3,0,-2,-1
81737857752,-1,0,-1,-2,0,-1,-2,-1
81737872811,-1,0,-1,0,-2,-3,-3,0
81737872811,0,-1,-2,0,-1,0,-2,-1
81737880951,-1,0,-2,-3,2,-5,-1,0
81737880951,-1,-1,-1,-1,-1,1,1,-1
81737887830,-1,-1,1,-1,-2,1,0,-2
81737887830,-1,-1,-1,0,-1,-3,-1,-3
81737903458,0,-1,-1,1,-2,1,-2,-2
81737903458,-1,-2,-3,-3,0,-3,-2,-1
81737910259,0,-2,-1,3,2,-5,0,-2
81737910259,0,-2,-2,-2,-3,0,0,1
81737917803,-2,-1,-3,-4,1,1,-2,-2
81737917803,0,-1,2,-2,0,-4,-1,0
81737932833,-2,1,-1,-4,-2,-4,-2,-1
81737932833,-3,-2,-1,3,1,-2,0,-2
81737940978,0,-1,-3,-3,-2,-2,-4,-1
81737940978,1,-2,-2,-2,0,-1,-1,0
81737947810,-2,-1,-1,-4,-1,-2,0,0
81737947810,-1,-1,1,2,-4,-2,-1,-1
81737963482,-1,0,-2,0,0,-1,0,-1
81737963482,-2,-2,0,0,-1,-2,-2,-1
81737970270,0,1,-2,1,0,-2,-2,0
81737970270,-2,-1,-3,-4,0,-4,-3,-2
81737977821,-1,-2,0,0,0,1,-1,-1
81737977821,-2,-1,0,-3,-4,-4,-1,-3
81737994244,0,-2,-3,-2,-1,-5,-2,-2
81737994244,0,0,0,-3,-3,-1,0,-1
81738001025,0,-1,0,2,1,-1,-1,1
81738001025,-1,-1,0,-4,0,-5,-2,0
81738007814,0,0,1,2,-1,1,-1,0
81738007814,0,0,-1,-1,0,-1,-2,-1
81738023456,-2,-2,-2,-5,-1,-6,-3,0
81738023456,-1,-2,-1,0,-2,0,-1,-1
81738030261,0,-1,1,-4,-2,-1,1,0
81738030261,-1,-1,-2,-1,-1,-5,-2,-2
81738037810,0,-2,0,-5,-3,-2,-2,-1
81738037810,0,1,-1,4,-1,-2,-3,-1
81738052806,1,-3,-1,-1,-2,-3,-2,0
81738052806,-1,-2,-1,-2,-1,-4,-3,1
81738060999,-3,-2,-1,1,-3,-6,-4,-1
81738060999,0,-3,-3,-3,-5,-21,-11,-1
81738075287,1,-9,-7,-7,-19,-65,-44,3
81738075287,1,-3,3,-2,-4,10,-6,0
81738083496,0,1,3,-2,5,29,13,-3
81738083496,0,6,2,3,7,42,22,-3
81738098431,-3,4,1,0,11,31,23,-3
81738098431,-1,0,-1,-2,4,3,7,-1
81738099219,-5,-1,0,1,2,1,2,-3
81738099219,-1,0,-1,3,3,0,1,-1
81738112818,-2,-1,0,1,1,-1,3,-2
81738112818,0,-1,-5,-2,1,-9,-1,-1
81738120992,-4,-1,-1,3,-3,-4,0,-1
81738120992,-1,-4,-3,-2,-4,-11,-6,0
81738135280,-1,-1,-1,-1,-1,1,-1,-1
81738135280,0,-1,-1,0,1,2,1,-2
81738143506,0,-1,-3,-4,-3,-8,-4,-1
81738143506,-1,0,0,-4,-3,-9,-6,1
81738150286,-1,-2,-1,-2,-1,3,1,-2
81738150286,-1,-1,-1,2,-2,-3,-2,-1
81738157806,1,-3,-2,-4,-3,-10,-6,1
81738157806,-1,-2,0,-3,-3,-3,-2,-1
81738172822,1,2,0,1,-1,4,1,-2
81738172822,-1,0,-1,5,-3,-4,-4,-1
81738180945,1,-2,-1,-3,-2,-6,-3,0
81738180945,-1,-2,-3,2,-1,0,-1,-2
