myot,x,y,z
610101410931,12,1.125,3.5
610101433555,6.3125,1.125,1.25
610101457207,0.6875,1.3125,0.125
610101472216,-2.5625,0.875,-0.3125
610101493614,-1.8125,-0.0625,0.6875
610101517213,2,-1,1.625
610101563061,3.5625,-1,1.75
610101565043,3.25,-0.5,1.0625
610101577281,1.0625,0.25,0.875
610101595024,-1.875,1,1.25
610101615041,-1.375,1.4375,1
610101637217,1.5625,1.25,1
610101681019,4.375,0.625,1.125
610101691015,4.125,0.4375,1.0625
610101697353,2.125,0.8125,1.125
610101712291,2.375,0.9375,1.125
610101734977,2.3125,0.9375,1
610101756037,2.5625,0.625,1.375
610101772457,2.125,0.25,1.375
610101794788,1.75,0.125,1.6875
610101815957,2.5,0.0625,1.25
610101832320,1.375,0.3125,1.25
610101877320,0,0.0625,0.875
610101884034,-0.0625,-0.0625,1.125
610101892349,0.1875,-0.625,1.125
610101922993,-0.8125,-0.375,0.875
610101945470,-3.0625,1.9375,1.5
610101966598,-1.75,1.9375,2.625
610101974809,-2.0625,2.5625,2.3125
610101997305,0.9375,-4.25,0.25
610102012286,3,-2.5,0.5
610102034904,2.1875,0.25,0.3125
610102057849,1.5625,0.625,2.4375
610102072334,2.375,0.5625,1.1875
610102094980,3.625,0.625,1.5
610102117415,2.6875,-0.1875,2.375
610102132439,1.625,-1.0625,1.9375
610102154278,2.3125,-1.3125,1.125
610102176662,3.5,-0.5625,0.4375
610102191644,3.375,0.0625,0.9375
610102214080,3.25,1,1.125
610102236669,4.8125,2.3125,1.25
610102251752,7.9375,3.5625,1.625
610102274258,12.9375,4,1.875
610102296317,16.375,3.875,2.0625
610102311512,15.125,3.5,2.1875
610102334074,9.75,2.3125,2.3125
610102356526,7.9375,1.3125,1.125
610102371530,8.9375,0.4375,0.0625
610102394047,6.9375,0.1875,0
610102415926,3.375,0.4375,0.125
610102440487,2.5625,0.5,0.625
610102455487,3.9375,0.125,0.1875
610102475921,4.3125,-0.3125,0.0625
610102490905,1.75,-0.25,-0.5
610102513377,-0.3125,2.625,2.5
610102536529,-0.1875,3.3125,0.875
610102551546,3.8125,-4.5,-1.625
610102574073,2.0625,1.8125,0.1875
610102596533,0.4375,0.5,-0.375
