myot,x,y,z
11778572741,22.375,47.375,21.6875
11778604073,39.5625,17.125,17.5
11778604819,33.75,-15.25,15.1875
11778618287,29.375,-49.6875,14.5625
11778640744,31.625,-85.625,11.875
11778663177,81.4375,-29.1875,-29.625
11778678441,49.9375,-87.5625,47.75
11778702309,-44.375,-91.0625,2.6875
11778724685,126.562,-120.75,41
11778738420,122.312,-116.5,13.9375
11778760827,76.875,-77.625,25.375
11778783494,5.3125,-58.625,13.625
11778798229,-102.25,-47.5625,16.8125
11778820973,-78.6875,-39.125,12.1875
11778843402,7.0625,-34.8125,15.5
11778865934,17.5625,-33.4375,16.3125
11778881045,2.0625,-31.1875,16.4375
11778903297,-20.8125,-26.0625,12.625
11778917832,-44.25,-21.5625,8.125
11778940949,-52.4375,-20.8125,5.6875
11778963303,-42.375,-22.4375,6.8125
11778977656,-28.0625,-24.5,6.5625
11779000969,-22.8125,-27.125,6.75
11779023516,-32.75,-28.875,5.25
11779037738,-45.5,-34.375,1.75
11779060954,-35.6875,-41.0625,-0.875
11779083316,-27.25,-49.1875,-1.875
11779097682,-22.625,-52.8125,-3.125
11779120939,-26.8125,-53.5625,-3.3125
11779143434,-39.9375,-54.8125,-4.75
11779157738,-39.4375,-56.875,-5.3125
11779182262,-33.8125,-59.75,-5.5
11779203285,-32,-60.5,-7.125
11779217612,-34.3125,-61.6875,-7.4375
11779240758,-33.5625,-60.875,-7.4375
11779263222,-39.125,-63.375,-8.5625
11779294129,-40.1875,-63.4375,-8.75
11779300796,-44.4375,-65.3125,-10.1875
11779323469,-49.75,-65.8125,-9.5625
11779337738,-51.875,-65.1875,-8.25
11779360977,-62.125,-66.0625,-10.5625
11779383307,-63.6875,-70.0625,-12.8125
11779397652,-68.3125,-78.25,-17.9375
11779420944,-67.375,-86.6875,-24.375
11779443410,-60.6875,-104.438,-40.3125
11779457606,-55.4375,-115.25,-38
11779488471,-59.3125,-125.062,-42.1875
11779503360,-60.3125,-96,-24.4375
11779517735,-62.6875,-113.5,-16.625
11779540947,-68.375,-97.8125,-8.5
11779563272,-30.25,-128.625,-21.9375
11779579017,-13.5625,-125.75,-24.375
11779602235,26.625,-98.75,-8.3125
11779623487,25.1875,-55.3125,0.4375
11779639128,4.6875,-14.375,-7.75
11779662253,-29.875,22.4375,-14
11779684506,-22.5625,64.1875,-16.4375
11779699037,15.625,99,-15.5625
11779722211,28.5,128,-20.75
11779743429,21.9375,155.938,-19.25
11779767366,20.125,180.312,-20.4375
11779782301,7.25,194.188,-17.4375
11779803264,-0.4375,201.625,-6.9375
11779819133,14.9375,205.75,3.25
11779842254,20.6875,203.312,16.5
11779863342,55.1875,199.438,27.8125
11779879118,66.875,198.25,34.4375
11779901684,55.5625,196.75,39.5625
11779923446,56.4375,196,44.0625
11779945968,48,196.25,44.75
11779961610,37.375,193.75,44.125
11779990957,40.8125,183.188,42.0625
11780014747,29.5625,170.188,40.375
11780029840,24.5625,152.5,38.75
11780044867,37.5,129.812,35.6875
11780059603,36.625,110.375,30.5625
11780081635,30.8125,83.8125,20.125
11780104760,13.6875,54.875,17.3125
11780119190,6.0625,21.875,13.0625
11780148348,7.1875,-14.3125,8.5
11780164860,8.5,-47.25,7.375
11780179061,12.125,-77.3125,4.875
11780201587,27.5,-91.5,5.75
11780224845,36.6875,-67.875,3.75
11780245971,55.625,-9.25,9.75
11780261669,-54.5,-57.375,26.0625
