timestamp,roll,pitch,yaw
611041306683,-2.99122,1.42972,2.17961
611041328013,-2.99178,1.42938,2.17883
611041343012,-2.99178,1.42938,2.17883
611041365480,-2.99131,1.4293,2.17938
611041389125,-2.99131,1.4293,2.17938
611041404137,-2.99131,1.4293,2.17938
611041449222,-2.99097,1.42874,2.17921
611041465655,-2.99083,1.42922,2.17993
611041473047,-2.99141,1.42953,2.17961
611041487437,-2.99141,1.42953,2.17961
611041508712,-2.99197,1.42919,2.17883
611041524451,-2.99197,1.42919,2.17883
611041546718,-2.99163,1.42863,2.17866
611041575329,-2.99163,1.42863,2.17866
611041587922,-2.99163,1.42863,2.17866
611041605982,-2.99149,1.42911,2.17938
611041636624,-2.99149,1.42911,2.17938
611041643544,-2.99116,1.42855,2.17921
611041667433,-2.99116,1.42855,2.17921
611041688538,-2.99102,1.42903,2.17993
611041703470,-2.99102,1.42903,2.17993
611041725946,-2.99069,1.42847,2.17975
611041748471,-2.99069,1.42847,2.17975
611041762785,-2.99069,1.42847,2.17975
611041785987,-2.99055,1.42895,2.18048
611041808460,-2.99079,1.4287,2.17998
611041822786,-2.99134,1.42836,2.17921
611041845932,-2.99134,1.42836,2.17921
611041868488,-2.99134,1.42836,2.17921
611041882819,-2.99255,1.42833,2.17764
611041905953,-2.99255,1.42833,2.17764
611041928459,-2.99208,1.42825,2.17819
611041942850,-2.99263,1.42791,2.17742
611041966006,-2.9932,1.42821,2.1771
611041988607,-2.99263,1.42791,2.17742
611042002873,-2.99287,1.42766,2.17693
611042025986,-2.99273,1.42813,2.17765
611042048532,-2.99273,1.42813,2.17765
611042062880,-2.99273,1.42813,2.17765
611042086046,-2.99273,1.42813,2.17765
611042116658,-2.99273,1.42813,2.17765
611042122798,-2.99273,1.42813,2.17765
611042145982,-2.99328,1.4278,2.17688
611042168453,-2.99295,1.42725,2.1767
611042182818,-2.99352,1.42755,2.17639
611042205967,-2.99352,1.42755,2.17639
611042228497,-2.99338,1.42802,2.17711
611042242815,-2.99338,1.42802,2.17711
611042265934,-2.99305,1.42747,2.17694
611042288486,-2.99305,1.42747,2.17694
611042302784,-2.99305,1.42747,2.17694
611042326026,-2.99305,1.42747,2.17694
611042348446,-2.99291,1.42794,2.17765
611042362825,-2.99291,1.42794,2.17765
611042386061,-2.99346,1.4276,2.17689
611042408554,-2.99258,1.42739,2.17748
611042422868,-2.99313,1.42705,2.17672
611042446054,-2.99313,1.42705,2.17672
611042469999,-2.99313,1.42705,2.17672
611042482932,-2.99299,1.42752,2.17743
611042506048,-2.99299,1.42752,2.17743
611042528523,-2.99323,1.42727,2.17695
611042542963,-2.99356,1.42783,2.17712
611042565407,-2.99356,1.42783,2.17712
611042587900,-2.99323,1.42727,2.17695
611042602865,-2.99323,1.42727,2.17695
611042625369,-2.99323,1.42727,2.17695
611042647939,-2.99378,1.42694,2.17618
611042662860,-2.99378,1.42694,2.17618
611042685431,-2.99378,1.42694,2.17618
611042707857,-2.99378,1.42694,2.17618
611042722796,-2.99378,1.42694,2.17618
611042745297,-2.99378,1.42694,2.17618
611042767895,-2.99434,1.42724,2.17587
611042782806,-2.99434,1.42724,2.17587
611042805354,-2.99434,1.42724,2.17587
611042827823,-2.99388,1.42716,2.17641
611042842843,-2.99388,1.42716,2.17641
611042865328,-2.99388,1.42716,2.17641
611042887833,-2.99442,1.42683,2.17565
611042902831,-2.99442,1.42683,2.17565
611042925430,-2.99442,1.42683,2.17565
611042947887,-2.99388,1.42716,2.17641
611042962828,-2.99442,1.42683,2.17565
611042985392,-2.99395,1.42675,2.17619
611043007920,-2.99442,1.42683,2.17565
611043024327,-2.99395,1.42675,2.17619
611043045398,-2.99395,1.42675,2.17619
611043067825,-2.99395,1.42675,2.17619
611043084297,-2.99395,1.42675,2.17619
611043105355,-2.99395,1.42675,2.17619
611043127785,-2.99395,1.42675,2.17619
611043150993,-2.99419,1.4265,2.17571
611043165302,-2.9946,1.42663,2.17566
611043187838,-2.9946,1.42663,2.17566
611043205775,-2.99405,1.42697,2.17642
611043225298,-2.99405,1.42697,2.17642
611043241779,-2.9946,1.42663,2.17566
611043264274,-2.9946,1.42663,2.17566
611043285288,-2.9946,1.42663,2.17566
611043301761,-2.9946,1.42663,2.17566
611043324264,-2.9946,1.42663,2.17566
611043345334,-2.9946,1.42663,2.17566
611043361769,-2.99426,1.42609,2.17549
611043384291,-2.99413,1.42656,2.1762
611043405424,-2.99413,1.42656,2.1762
611043423307,-2.99426,1.42609,2.17549
611043444276,-2.99426,1.42609,2.17549
611043465302,-2.99413,1.42656,2.1762
611043481949,-2.99413,1.42656,2.1762
611043504367,-2.99467,1.42622,2.17544
611043525433,-2.99524,1.42652,2.17513
611043541872,-2.99524,1.42652,2.17513
611043564368,-2.99524,1.42652,2.17513
611043585392,-2.99524,1.42652,2.17513
611043601797,-2.99524,1.42652,2.17513
611043624371,-2.99524,1.42652,2.17513
611043645369,-2.99524,1.42652,2.17513
611043661769,-2.99524,1.42652,2.17513
611043684279,-2.99491,1.42597,2.17496
611043705339,-2.99491,1.42597,2.17496
611043721740,-2.99477,1.42644,2.17567
611043744252,-2.99477,1.42644,2.17567
611043765360,-2.99477,1.42644,2.17567
611043783296,-2.99444,1.42589,2.1755
611043804311,-2.99444,1.42589,2.1755
611043825312,-2.99444,1.42589,2.1755
611043841777,-2.99444,1.42589,2.1755
611043864279,-2.99444,1.42589,2.1755
611043885311,-2.99444,1.42589,2.1755
611043901795,-2.99444,1.42589,2.1755
611043924324,-2.9943,1.42636,2.17622
611043945380,-2.99485,1.42603,2.17546
611043961840,-2.99485,1.42603,2.17546
611043984368,-2.99508,1.42578,2.17498
611044006835,-2.99508,1.42578,2.17498
611044021840,-2.99508,1.42578,2.17498
611044044271,-2.99508,1.42578,2.17498
611044066803,-2.99508,1.42578,2.17498
611044081754,-2.99508,1.42578,2.17498
611044104324,-2.99494,1.42625,2.17569
611044126806,-2.99508,1.42578,2.17498
611044143272,-2.99508,1.42578,2.17498
611044164276,-2.99494,1.42625,2.17569
611044186825,-2.99494,1.42625,2.17569
611044203287,-2.99494,1.42625,2.17569
611044224254,-2.99494,1.42625,2.17569
611044246848,-2.99494,1.42625,2.17569
611044263357,-2.99494,1.42625,2.17569
611044284389,-2.99485,1.42603,2.17546
611044306898,-2.99537,1.42605,2.17442
611044323374,-2.99672,1.42692,2.1737
611044344295,-2.99815,1.42774,2.17246
611044366938,-2.9988,1.42856,2.17206
611044383324,-2.99613,1.42885,2.174
611044404336,-2.9929,1.42896,2.17633
611044426814,-2.99089,1.42861,2.17734
611044448517,-2.98964,1.42854,2.17872
611044463492,-2.98702,1.42753,2.18078
611044485988,-2.98363,1.42781,2.18501
611044508512,-2.98003,1.42642,2.18787
611044523511,-2.97606,1.42559,2.19167
611044546023,-2.97141,1.42472,2.19575
611044568515,-2.97125,1.42429,2.19551
611044583545,-2.9733,1.42334,2.19295
611044606013,-2.97813,1.42231,2.188
611044628615,-2.98227,1.42263,2.18496
611044643625,-2.98726,1.42249,2.18045
611044666046,-2.98916,1.42261,2.17882
611044688599,-2.99085,1.42241,2.17723
611044703568,-2.99417,1.42247,2.17429
611044726168,-2.99921,1.423,2.17024
611044748524,-3.00701,1.42205,2.16227
611044763609,-3.01176,1.4222,2.15829
611044786031,-3.01557,1.42172,2.15395
611044808539,-3.01956,1.42161,2.15003
611044823550,-3.02164,1.42133,2.14771
611044846019,-3.02502,1.42159,2.14464
611044868525,-3.02502,1.42159,2.14464
611044891010,-3.02855,1.42099,2.14113
611044906064,-3.03118,1.42081,2.13908
611044928618,-3.03262,1.4205,2.1379
611044943575,-3.03372,1.42048,2.13773
611044966160,-3.03279,1.41932,2.13826
611044988625,-3.0339,1.4187,2.13766
611045003598,-3.03431,1.41885,2.13849
611045026097,-3.03431,1.41885,2.13849
611045042289,-3.03399,1.41833,2.13833
611045063618,-3.03451,1.41801,2.13762
611045086068,-3.03451,1.41801,2.13762
611045101992,-3.03451,1.41801,2.13762
611045125051,-3.03502,1.41829,2.13734
611045146097,-3.03502,1.41829,2.13734
611045161803,-3.0334,1.41829,2.13902
611045184974,-3.03026,1.41783,2.14125
611045206024,-3.02838,1.41671,2.1419
611045221786,-3.02505,1.41597,2.14546
611045245000,-3.01947,1.41498,2.15104
611045266075,-3.01391,1.41418,2.1556
611045281914,-3.01271,1.41316,2.15641
611045304977,-3.01135,1.41201,2.1579
611045326032,-3.012,1.41156,2.15896
611045341833,-3.01325,1.40948,2.15862
611045364971,-3.01118,1.40786,2.16259
611045385875,-3.01167,1.40494,2.16302
611045401843,-3.01103,1.40253,2.16549
611045425092,-3.0119,1.39892,2.16589
611045446100,-3.01401,1.39598,2.16623
611045462008,-3.01386,1.3929,2.16862
611045484993,-3.0134,1.39059,2.17102
611045506069,-3.01381,1.38811,2.17236
611045521808,-3.01358,1.38599,2.17447
611045544950,-3.01257,1.38403,2.17716
611045566045,-3.01218,1.38198,2.179
611045581903,-3.00973,1.38072,2.18289
611045604976,-3.00934,1.37995,2.18502
611045626024,-3.00824,1.37801,2.18762
611045641808,-3.00807,1.37714,2.19023
611045664949,-3.00606,1.37592,2.19386
611045686138,-3.00464,1.37516,2.19675
611045701922,-3.00232,1.37426,2.20021
611045725124,-3.00094,1.37394,2.20297
611045746095,-2.99868,1.37261,2.20612
611045761835,-2.99749,1.3721,2.20887
611045785097,-2.99492,1.3715,2.21173
611045806143,-2.99094,1.37116,2.21413
611045821984,-2.99113,1.37137,2.21215
611045844374,-2.99086,1.37182,2.21183
611045866081,-2.99228,1.37282,2.21006
611045881907,-2.992,1.3737,2.20925
611045904322,-2.99261,1.37513,2.20771
611045926048,-2.99374,1.37603,2.20553
611045950012,-2.99256,1.3773,2.20605
611045964297,-2.99345,1.37869,2.20393
611045986036,-2.99488,1.37958,2.20195
611046002281,-2.99379,1.38009,2.20243
611046024437,-2.9943,1.37989,2.20079
611046047636,-2.9943,1.37989,2.20079
611046061998,-2.99388,1.38015,2.20135
611046084386,-2.9943,1.3803,2.20025
611046107579,-2.99473,1.38044,2.19875
611046121906,-2.99687,1.38101,2.19596
611046144453,-2.99748,1.38248,2.1959
611046167619,-2.99966,1.38356,2.19342
611046181985,-3.00127,1.38463,2.19156
611046204352,-3.00202,1.38523,2.19017
611046227506,-3.00189,1.38588,2.19003
611046241899,-3.00189,1.38588,2.19003
611046264318,-3.00215,1.38633,2.19016
611046287472,-3.00059,1.38565,2.19068
611046301900,-3.00096,1.38565,2.18936
611046324351,-3.00219,1.38565,2.18766
611046347972,-3.00219,1.38565,2.18766
611046361898,-3.0023,1.38624,2.18731
611046384340,-3.00198,1.38714,2.18798
611046407476,-3.00203,1.38759,2.18745
611046421987,-3.00215,1.38769,2.18678
611046444390,-3.00184,1.38806,2.18669
611046467596,-3.00277,1.38848,2.18532
611046481991,-3.00277,1.38848,2.18532
611046504320,-3.00277,1.38848,2.18532
611046527588,-3.00049,1.38915,2.18774
611046548629,-2.99983,1.38942,2.18767
611046564475,-2.99975,1.3898,2.18826
611046587618,-2.99975,1.3898,2.18826
611046608618,-3.00019,1.38954,2.18767
611046624443,-2.99975,1.3898,2.18826
611046647606,-2.99975,1.3898,2.18826
611046668628,-2.99975,1.3898,2.18826
611046684467,-2.99948,1.38936,2.18813
611046707560,-2.99938,1.38972,2.18871
611046728646,-2.99938,1.38972,2.18871
611046744406,-2.99948,1.38936,2.18813
611046767600,-2.99938,1.38972,2.18871
611046788671,-2.99938,1.38972,2.18871
611046804339,-2.99938,1.38972,2.18871
611046826956,-2.99938,1.38972,2.18871
611046848551,-2.99938,1.38972,2.18871
611046864372,-2.99938,1.38972,2.18871
611046886920,-2.99894,1.38949,2.18896
611046908595,-2.99823,1.38931,2.18942
611046924373,-2.99823,1.38931,2.18942
611046946910,-2.99823,1.38931,2.18942
611046968564,-2.99823,1.38931,2.18942
611046984400,-2.99779,1.38908,2.18968
611047006908,-2.99735,1.38935,2.19027
611047030005,-2.99725,1.38971,2.19085
611047044353,-2.99725,1.38971,2.19085
611047066915,-2.99699,1.38927,2.19071
611047089981,-2.99725,1.38971,2.19085
611047104413,-2.99699,1.38927,2.19071
611047126915,-2.99654,1.38953,2.1913
611047150028,-2.99699,1.38927,2.19071
611047164353,-2.9961,1.3893,2.19156
611047186899,-2.996,1.38967,2.19214
611047210009,-2.99574,1.38922,2.192
611047224392,-2.99574,1.38922,2.192
611047246902,-2.99574,1.38922,2.192
611047270041,-2.9953,1.38949,2.19259
611047284357,-2.9953,1.38949,2.19259
611047306900,-2.99485,1.38925,2.19286
611047336046,-2.99485,1.38925,2.19286
611047344352,-2.9953,1.38949,2.19259
611047367114,-2.99485,1.38925,2.19286
611047390023,-2.99485,1.38925,2.19286
611047404387,-2.99485,1.38925,2.19286
611047426914,-2.99335,1.38875,2.19398
611047450062,-2.99335,1.38875,2.19398
611047464400,-2.99335,1.38875,2.19398
611047486911,-2.99299,1.38867,2.19442
611047510030,-2.99299,1.38867,2.19442
611047531117,-2.99299,1.38867,2.19442
611047546926,-2.99273,1.38822,2.19428
611047570029,-2.99219,1.38885,2.19544
611047591100,-2.99263,1.38859,2.19485
611047606922,-2.99219,1.38885,2.19544
611047630033,-2.99219,1.38885,2.19544
611047651091,-2.99219,1.38885,2.19544
611047666972,-2.99219,1.38885,2.19544
611047690051,-2.99193,1.38841,2.19531
611047711125,-2.99193,1.38841,2.19531
