myot,myox,myoy,myoz
1464753907,myox,myoy,myoz
138465062048,0.979492,0.050293,0.0683594
138465070691,0.982422,0.0532227,0.0732422
138465091989,0.983887,0.0273438,0.074707
138465115664,0.984375,0.0244141,0.0693359
138465131948,0.970703,0.0551758,0.0678711
138465151998,0.967773,0.0668945,0.0581055
138465175672,0.974609,0.0576172,0.0517578
138465206366,0.976074,0.0546875,0.0615234
138465213960,0.981445,0.0439453,0.0654297
138465228449,0.975586,0.0419922,0.0678711
138465250959,0.961914,0.0932617,0.0644531
138465273833,0.973633,0.0654297,0.0595703
138465290952,0.97998,0.0634766,0.0610352
138465332485,0.995605,0.0507812,0.0532227
138465333272,0.990723,-0.000488281,0.0668945
138465346799,0.992676,0.0375977,0.0664062
138465370022,0.952637,0.0395508,0.0688477
138465392492,0.94043,0.0683594,0.0703125
138465406807,0.935547,0.0986328,0.0883789
138465431396,0.940918,0.102051,0.0805664
138465452492,0.973633,0.0727539,0.0917969
138465466844,0.986816,0.0703125,0.111328
138465489976,1.00684,0.0615234,0.137207
138465512460,0.983398,0.0302734,0.150879
138465526803,0.970215,0.0532227,0.155273
138465549986,0.963867,0.0727539,0.12207
138465572484,0.958008,0.0561523,0.11377
138465586851,0.945312,0.0761719,0.0957031
138465609998,0.955566,0.0498047,0.0820312
138465632497,0.952637,0.0419922,0.074707
138465646857,0.950684,0.0571289,0.0712891
138465669987,0.928711,0.0610352,0.0874023
138465692524,0.944336,0.0493164,0.10498
138465706815,0.914062,-0.000976562,0.116699
138465729977,1.17871,0.0170898,0.310547
138465752492,1.46045,-0.0644531,0.866211
138465766815,1.38232,0.247559,-0.0556641
138465789996,1.35156,0.247559,-0.108887
138465812450,0.834473,-0.0390625,-0.0439453
138465826804,1.21631,0.130371,-0.0898438
138465849999,0.886719,0.533691,0.0283203
138465872529,0.832031,0.134766,0.136719
138465886828,0.690918,0.00341797,0.127441
138465910031,0.793457,0.225098,0.203613
138465932518,0.812012,0.155762,0.153809
138465948275,0.822266,0.10498,0.180176
138465970019,0.818848,0.17334,0.213379
138465992484,0.863281,0.143555,0.158691
138466008250,0.931152,0.0454102,0.146973
138466030005,0.973633,0.0390625,0.156738
138466052505,1.03369,0.0732422,0.115234
138466068274,1.07422,0.15918,0.046875
138466089992,1.11133,0.213379,-0.0244141
138466112484,1.11084,0.258301,-0.0810547
138466128270,1.04688,0.335938,-0.169922
138466150015,0.957031,0.395508,-0.252441
138466172505,0.866699,0.416016,-0.268555
138466188297,0.744141,0.478027,-0.258301
138466210012,0.650391,0.362305,-0.333984
138466232503,0.796387,0.164551,-0.419922
138466248245,0.916992,-0.431152,-1.8125
138466269316,2.84229,1.08154,-2.15674
138466292487,-0.558105,1.0957,0.193359
138466308251,3.17285,-1.47852,-1.22461
138466330728,-0.0722656,-1.13721,0.878418
138466353958,1.39697,-0.185059,-0.146484
138466368274,0.68457,0.622559,0.129395
138466390784,0.922363,-0.000976562,-0.0444336
138466413918,0.99707,-0.15332,0.227539
138466428288,0.927246,0.0986328,0.0898438
138466450794,0.925781,0.115234,0.0527344
138466474016,0.960449,0.0405273,0.0800781
138466488305,0.967773,0.0981445,0.0234375
138466510778,0.990723,-0.0439453,0.0458984
138466533973,0.995605,-0.0200195,0.0297852
138466548305,1.00098,0.0561523,0.0336914
138466570849,0.96582,0.0585938,0.00488281
138466601556,0.964355,0.0253906,0.0229492
138466615078,0.984863,0.0297852,0.0219727
138466630870,0.981445,0.00146484,0.0537109
138466653986,1.00732,0.0161133,0.0234375
138466675022,0.949219,0.0209961,0.0419922
138466690799,0.987793,0.0556641,0.0131836
138466713948,0.970703,0.0131836,0.00927734
138466735040,0.980957,-0.0180664,0.0185547
138466750856,0.976562,0.0327148,0.019043
138466773961,0.962891,0.046875,0.0351562
138466794997,0.961426,-0.0229492,0.03125
138466810824,0.962402,-0.0161133,0.0356445
138466833996,0.989746,0.0307617,0.0859375
138466855080,1.01074,-0.0258789,0.108398
138466877593,1.00781,-0.0820312,0.132324
138466894047,0.999023,-0.0493164,0.118652
138466915036,0.974609,-0.0424805,0.130371
138466930845,0.975098,0.0854492,0.161621
138466954017,1.00439,0.210449,0.210449
138466975098,1.15283,0.0859375,0.203125
138466990873,1.13135,-0.291504,0.145508
138467014003,1.14258,-0.0292969,0.240234
138467035099,1.20264,0.143066,-0.0703125
138467050870,1.17871,0.29834,-0.253906
138467074025,1.01807,0.656738,-0.222168
138467095124,0.900391,0.271973,0.0898438
138467110834,0.763672,0.0810547,0.270996
138467133985,0.8125,0.0883789,0.293457
138467155012,0.803223,0.0175781,0.17627
138467170829,0.743164,0.129395,0.0522461
138467193328,0.771973,0.196777,-0.0776367
138467215014,0.807129,-0.0512695,-0.192383
138467230821,0.844238,-0.227051,-0.212891
138467253311,0.940918,-0.0825195,-0.292969
138467275049,0.91748,0.0551758,-0.373535
138467290818,0.933105,-0.0288086,-0.311523
138467313371,0.915039,-0.027832,-0.524414
138467336499,0.926758,-0.130859,-1.42725
