timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,timestamp_accelerometer,accelerometer-x,accelerometer-y,accelerometer-z,timestamp_gyro,gyro-x,gyro-y,gyro-z,timestamp_orientation,orientation-x,orientation-y,orientation-z,,orientation-w,roll,pitch,yaw
140734799966975,1,0,0,0,0,0,0,0,11940577388,-0.640625,0.310547,0.726074,11940577388,0.9375,-0.25,-0.1875,11940577388,-0.0515747,0.374634,0.516968,0.767883,0.407432,0.679848,1.33085
11940578262,-1,0,0,-1,-6,-1,-1,0,11940577388,-0.640625,0.310547,0.726074,11940577388,0.9375,-0.25,-0.1875,11940577388,-0.0515747,0.374634,0.516968,0.767883,0.407432,0.679848,1.33085
11940578262,-1,-2,-2,-1,5,-1,1,-3,11940577388,-0.640625,0.310547,0.726074,11940577388,0.9375,-0.25,-0.1875,11940577388,-0.0515747,0.374634,0.516968,0.767883,0.407432,0.679848,1.33085
11940579011,0,-1,0,1,7,0,-1,0,11940577388,-0.640625,0.310547,0.726074,11940577388,0.9375,-0.25,-0.1875,11940577388,-0.0515747,0.374634,0.516968,0.767883,0.407432,0.679848,1.33085
11940579011,-1,-1,-4,-4,-7,-4,-2,-2,11940577388,-0.640625,0.310547,0.726074,11940577388,0.9375,-0.25,-0.1875,11940577388,-0.0515747,0.374634,0.516968,0.767883,0.407432,0.679848,1.33085
11940580545,-2,-1,2,0,1,2,-1,0,11940577388,-0.640625,0.310547,0.726074,11940577388,0.9375,-0.25,-0.1875,11940577388,-0.0515747,0.374634,0.516968,0.767883,0.407432,0.679848,1.33085
11940580545,-1,0,0,-3,-5,1,0,0,11940577388,-0.640625,0.310547,0.726074,11940577388,0.9375,-0.25,-0.1875,11940577388,-0.0515747,0.374634,0.516968,0.767883,0.407432,0.679848,1.33085
11940581188,-1,-1,-2,-2,5,-1,-2,0,11940577388,-0.640625,0.310547,0.726074,11940577388,0.9375,-0.25,-0.1875,11940577388,-0.0515747,0.374634,0.516968,0.767883,0.407432,0.679848,1.33085
11940581188,-2,1,1,-1,3,2,0,-1,11940589014,-0.640137,0.315918,0.721191,11940589014,1.5625,0.1875,0.0625,11940589014,-0.0513306,0.374878,0.516907,0.767822,0.408287,0.679939,1.33115
11940590891,0,0,-2,-1,-7,-5,-2,-3,11940589014,-0.640137,0.315918,0.721191,11940589014,1.5625,0.1875,0.0625,11940589014,-0.0513306,0.374878,0.516907,0.767822,0.408287,0.679939,1.33115
11940590891,-1,-1,0,1,2,-1,-1,0,11940589014,-0.640137,0.315918,0.721191,11940589014,1.5625,0.1875,0.0625,11940589014,-0.0513306,0.374878,0.516907,0.767822,0.408287,0.679939,1.33115
11940594663,0,-1,-1,0,-3,0,1,-1,11940589014,-0.640137,0.315918,0.721191,11940589014,1.5625,0.1875,0.0625,11940589014,-0.0513306,0.374878,0.516907,0.767822,0.408287,0.679939,1.33115
