timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
450348542300,-8,-3,-4,-6,-6,-3,-3,-3
450348542300,-1,3,2,3,4,6,7,2
450348546859,1,1,2,-3,-6,-1,-9,-5
450348546859,-3,-3,-1,-4,-3,-6,-5,-8
450348547649,4,-7,-3,5,3,0,1,4
450348547649,4,-8,1,-1,-2,0,-2,0
450348553725,-7,-4,-5,0,4,-4,-4,0
450348553725,0,0,-1,1,1,0,-1,-2
450348562190,-4,0,-5,1,1,2,3,-1
450348562190,-4,1,-1,-5,-5,-6,-4,-6
450348569436,-2,-2,0,-2,-5,-3,1,1
450348569436,3,4,0,2,2,3,3,4
450348575807,-6,-2,1,-1,-5,2,-5,-8
450348575807,-2,0,-1,-1,-3,-5,-4,-6
450348590873,1,2,1,4,2,3,9,3
450348590873,-4,2,4,0,-1,-4,-1,-1
450348609549,3,1,2,-2,-5,0,-6,-4
450348609549,-1,5,-3,1,3,5,1,-2
450348611204,-3,0,-3,-9,-2,-3,-5,1
450348611204,-4,-8,-1,-7,-5,-7,-5,-5
450348622358,1,0,-1,1,8,-3,1,-1
450348622358,-3,-4,2,1,-6,-10,1,2
450348629819,3,-16,-4,-1,-3,-3,2,2
450348629819,1,-8,-8,3,-7,0,3,6
450348676606,-1,5,-1,-1,-3,-7,-3,-8
450348676606,-3,6,0,-1,-2,-5,-6,-5
450348677381,-2,0,4,-1,0,2,2,2
450348677381,0,3,-1,0,-7,-5,1,0
450348678230,-1,-11,-4,-1,-3,-1,-3,2
450348678230,1,-7,-3,-3,-5,-3,8,0
450348681320,5,-1,-1,-4,-4,-6,2,0
450348681320,-6,7,1,-4,-2,-7,-11,-8
450348688150,-4,4,1,-2,0,-1,-2,0
450348688150,0,4,2,-3,-1,4,0,1
450348695617,-7,-5,-4,-1,-1,-1,-4,-5
450348695617,-1,-10,-1,-2,2,-1,-2,-4
450348710747,1,0,4,-1,-3,0,2,0
450348710747,-5,-3,-3,-3,-4,-5,-3,-1
450348718791,-4,4,-1,-3,-6,-2,-1,-7
450348718791,3,5,-4,2,-1,8,-2,-2
450348725588,0,6,2,2,2,4,-1,-2
450348725588,0,4,-8,-1,-2,-2,-3,-1
450348733186,1,-2,4,-2,-2,0,-2,4
450348733186,-4,1,-2,-5,-1,-2,0,-1
450348748139,-1,-1,0,-6,-1,0,0,-1
450348748139,-5,-10,1,7,8,-4,-2,-1
450348755588,3,0,-4,-5,-4,-5,-2,-5
450348755588,-2,-8,0,-3,-4,-5,-1,1
450348764682,-4,-2,-4,-4,-4,-1,-3,-1
450348764682,0,0,1,-3,1,2,3,-2
450348778763,-3,-6,0,-4,5,2,-2,-1
450348778763,1,-6,-8,1,0,2,-2,1
450348785534,-9,-3,-3,-2,-1,-6,3,-2
450348785534,-3,0,3,1,1,4,1,5
450348793034,-4,0,-1,1,-2,0,-2,-6
450348793034,-1,-1,2,2,-3,6,-2,3
450348808070,5,-7,-3,-1,1,-2,1,0
450348808070,-1,0,-3,-6,-9,-4,-4,-3
450348815602,-2,1,1,2,1,4,1,-2
450348815602,0,5,6,0,-2,3,4,-2
450348824615,-1,3,-5,-4,2,6,-3,-1
450348824615,3,-9,2,-3,-4,-7,1,-2
450348846964,-1,-6,-2,-3,-2,-3,4,3
450348846964,-6,-7,-3,-4,-9,-6,-6,-2
450348848540,3,0,1,4,-6,-2,1,0
450348848540,1,4,-1,1,0,1,-3,-4
450348853088,1,2,-2,3,1,6,0,0
450348853088,-6,0,-3,-4,3,-3,-1,0
450348868152,-5,0,-3,-2,1,0,-5,-1
450348868152,-3,-1,-4,3,3,4,1,3
450348875682,2,-2,-1,-3,2,-3,-7,-2
450348875682,6,1,2,1,0,1,1,2
450348884732,-2,-6,-1,2,-1,-4,-1,4
450348884732,0,0,0,-7,-2,6,1,-5
450348898865,-2,-2,-7,4,6,-2,0,0
450348898865,-2,4,-2,1,-2,0,0,-1
450348905611,1,1,2,-1,2,2,-4,-5
450348905611,1,-5,-2,3,-1,0,4,2
450348913156,1,1,-2,-2,-2,-2,-1,-1
450348913156,-5,-7,-5,-3,3,-1,7,-6
450348936256,-2,-7,-2,-3,2,-3,0,0
450348936256,0,-3,-1,-3,1,2,-2,-5
450348937081,-7,2,-5,-3,-2,-2,-2,-2
450348937081,2,-4,-1,-4,-2,-5,-4,-2
450348944696,0,0,0,2,-2,-4,2,3
450348944696,-1,-2,-1,-1,-2,-3,1,1
450348958797,-1,-2,-1,-7,-4,0,-4,0
450348958797,-2,0,-1,-1,0,3,3,0
450348965608,-3,-4,3,-4,-6,-3,-5,-3
450348965608,0,3,3,-4,-4,3,-2,0
450348973103,-1,0,3,1,-3,-1,-1,1
450348973103,-1,3,-2,-2,5,4,0,-4
450348988089,0,-2,0,-3,-7,1,2,3
450348988089,-5,1,-3,-1,1,-1,-1,0
450348995596,-4,-4,3,1,1,-7,-2,-1
