myot,myox,myoy,myoz
1455735342,myox,myoy,myoz
1991906483,-0.0170898,0.543457,0.838867
1991907166,-0.0356445,0.587402,0.841797
1991928290,-0.00732422,0.571777,0.853027
1991943316,0.00146484,0.518555,0.848145
1991965731,0.00878906,0.493164,0.875488
1991988287,0.012207,0.480957,0.894531
1992003160,0.0258789,0.475098,0.89502
1992025731,0.0454102,0.484375,0.881836
1992048139,0.0688477,0.476562,0.874512
1992063347,0.0380859,0.48584,0.866699
1992085757,0.0131836,0.494629,0.855469
1992108165,-0.0166016,0.517578,0.86377
1992123346,-0.0180664,0.52832,0.863281
1992145803,0.00292969,0.524414,0.868164
1992168204,0.027832,0.516113,0.87207
1992183188,0.0112305,0.511719,0.881348
1992205787,-0.00830078,0.505371,0.865723
1992228307,0.0273438,0.478027,0.865234
1992243299,0.03125,0.464355,0.861816
1992265798,0.0317383,0.472656,0.867188
1992288247,0.0219727,0.501953,0.901367
1992303191,0.0102539,0.526855,0.902344
1992325824,0.00439453,0.506836,0.896973
1992348142,0.0112305,0.487793,0.884277
1992363328,-0.0136719,0.497559,0.881836
1992385802,-0.0200195,0.523438,0.866699
1992408255,-0.00927734,0.53418,0.86084
1992423313,0.00390625,0.521484,0.869629
1992445699,0.00927734,0.51123,0.852051
1992468169,0.0200195,0.502441,0.846191
1992483193,0.0102539,0.507812,0.866211
1992505683,0.0273438,0.5,0.87793
1992528190,0.0166016,0.485352,0.886719
1992543140,0.0117188,0.480469,0.895508
1992565678,0.0131836,0.481934,0.887695
1992588232,-0.00195312,0.493652,0.884766
1992603217,-0.00341797,0.524414,0.860352
1992625781,-0.00488281,0.544434,0.858398
1992648174,-0.0146484,0.52832,0.852539
1992663215,-0.0078125,0.516602,0.854492
1992685669,0.00292969,0.503418,0.868164
1992708267,0.0224609,0.489746,0.863281
1992723269,0.0195312,0.496582,0.861328
1992745760,-0.00439453,0.529297,0.859863
1992768265,-0.00439453,0.519043,0.876953
1992783215,-0.012207,0.507812,0.868164
1992805764,-0.00927734,0.496582,0.877441
1992828194,0.00634766,0.497559,0.888184
1992843174,0.00292969,0.515137,0.879883
1992865792,0.0170898,0.507812,0.87793
1992888270,0.0102539,0.499023,0.866211
1992903208,-0.00488281,0.510742,0.85791
1992925838,-0.00341797,0.514648,0.873535
1992948209,-0.0151367,0.516602,0.880371
1992963176,-0.0141602,0.515625,0.878418
1992985577,0.00146484,0.504883,0.870605
1993008158,0.00634766,0.512207,0.873535
1993023143,-0.00244141,0.515137,0.875977
1993045621,-0.00585938,0.51709,0.876953
