myoTS,x,y,z
41618577179,-0.4375,2.3125,-2.1875
41618598498,2.75,2,-2.4375
41618622143,8.1875,1.125,-3.3125
41618637120,10.6875,0.4375,-4.3125
41618658474,11.5,0,-4.75
41618682222,7.6875,-0.1875,-3.3125
41618721120,4.1875,-0.75,-1.5
41618722762,-0.375,-1.25,-0.0625
41618742785,-2.9375,-1.6875,0
41618759857,-1.0625,-2.4375,0
41618778456,-0.0625,-2.625,1.4375
41618802081,-3.4375,-2.125,3.875
41618831432,-5.75,-2.375,5.0625
41618841895,-5.25,-3.5,5.9375
41618861462,-5.9375,-3.25,8.125
41618875809,-7.625,-1.8125,9.8125
41618899019,-10.875,-0.4375,9.875
41618921491,-13.875,0.9375,8.4375
41618935801,-12.625,1.6875,6.375
41618958978,-8.75,3.1875,4.3125
41618981490,-6.75,4.5625,3.3125
41618995836,-7.375,5.125,2.5625
41619019020,-6.625,4.875,1.5625
41619041529,-3.875,3.9375,0.6875
41619055850,0.25,2.3125,0.4375
41619078957,4,1.125,0.9375
41619101512,4.0625,0.75,1.3125
41619115820,4.0625,-0.1875,-0.125
41619146552,7.375,-2.25,0.0625
41619161514,9.0625,-0.125,-1
41619184009,19.8125,3.5,0.0625
41619198934,26.125,6.3125,0.625
41619221609,23.875,7.8125,0
41619244097,17.4375,8,-1.0625
41619258275,10.375,7.25,-1.375
41619281564,8.1875,4.75,-0.9375
41619304008,9.5,5.75,-1.5625
41619318300,17.25,8.6875,-1.75
41619341487,24.875,12.375,-1.1875
41619363978,25.5,13.9375,-0.125
41619378394,21.5,13.3125,0.3125
41619401515,18.1875,12.0625,0.1875
41619424078,16.875,9.4375,0.25
41619438368,14.625,6.3125,-0.25
41619461549,9.875,4,0
41619484052,5.0625,1,0.375
41619498488,5.625,-0.625,0.25
41619521523,14.5,0.3125,0.0625
41619544116,23.875,3.1875,-0.1875
41619558341,28.3125,6.1875,-0.75
41619581456,28.125,8.5625,-0.8125
41619603926,26,9.75,0.3125
41619618282,24.25,9.3125,0.8125
41619641502,21.6875,7.625,1.0625
41619664017,18,6.4375,0
41619678321,10.375,4.9375,-1.6875
41619701538,5.3125,4.125,-2.125
41619723980,6.5,1.875,-1.1875
41619738389,10.875,2.875,-0.375
41619761592,15.5625,5.875,0.0625
41619784058,20.125,8.3125,-0.9375
41619798467,24.125,9.5,-1.25
41619820850,24.875,9.5,-1.875
41619843341,23.3125,8.6875,-2.1875
41619858315,18.125,7.5,-1.25
41619880961,11.375,4.9375,-1.25
41619903451,4.375,1.375,-1.125
41619918523,-2.125,-1.25,-0.375
41619940788,-5.8125,-2,-0.1875
41619957236,-4.0625,-2.25,-1
41619978315,0.25,-2.75,-1.25
41620000833,2.6875,-2.875,-1
41620017275,3.4375,-1.9375,-0.875
41620046573,4.625,-1.3125,-1.375
41620060907,2.125,-0.25,-1.6875
41620077338,-1.125,-0.5,-1.5625
41620098392,-1,-0.9375,-1.625
41620120949,1.75,-0.6875,-1.375
41620137330,5,-0.1875,-0.5
41620158413,8.3125,-0.75,0
41620180887,8.875,-0.875,0.4375
41620197328,4.3125,-0.75,0.375
41620218457,-0.375,-0.6875,-0.5
41620240866,-3.4375,-1.0625,-1.1875
41620257218,-5.3125,-2,-0.5625
41620278356,-6.375,-2.125,0.625
41620300822,-5.8125,-1.1875,1.375
41620317238,-3.875,-0.375,1.375
41620339872,-0.75,-0.4375,1.125
41620360931,2.5625,-1.0625,0.5
41620377349,3.75,-2,-0.0625
41620398343,3.4375,-2.8125,-0.1875
41620420845,1.4375,-2.125,0.1875
41620437376,0.125,-1.3125,0.3125
41620458480,0,-0.75,-0.125
41620480989,-0.625,-0.25,0
41620497444,-1.125,0,0.1875
41620519883,-1.625,-0.0625,0.375
41620542306,-1.625,-0.25,0.3125
41620557443,-0.75,-0.5625,0.1875
41620581317,0.5625,-0.875,-0.0625
41620600985,1.5,-0.375,-0.1875
41620617312,0.875,0.1875,0
41620639881,-0.375,0.375,0.25
41620660991,-1.125,0.1875,0.1875
41620677437,-1.5,-0.125,0.1875
41620699843,-1.375,-0.4375,-0.1875
41620720942,0,-0.5625,-0.5
41620737458,1.8125,-0.6875,-0.5
41620759867,1.375,-0.5625,0.3125
41620780924,-0.0625,-0.3125,0.4375
41620797467,-1.3125,-0.4375,0.6875
41620819833,-1.5,-0.4375,0.5
41620840913,-0.4375,-0.625,0.25
41620857318,0.5625,-0.8125,0.0625
41620879895,1.75,-1,-0.3125
41620900964,1.9375,-0.9375,-0.3125
41620917298,1.0625,-0.5,0.0625
41620939761,0.1875,-0.1875,-0.1875
41620960828,1.0625,-0.1875,-0.625
41620977294,2.25,-0.1875,-0.8125
41620999742,2.4375,0.125,-0.75
41621020819,1.8125,0.25,-0.5625
41621037267,1.125,0.125,-0.3125
41621059735,1,0.25,-0.5625
41621080822,2.625,0.125,-0.8125
41621097341,4.0625,-0.4375,-0.5625
41621119878,2.8125,-0.375,0
41621140911,-0.75,-0.125,0.5625
41621157438,-3.0625,-0.3125,0.6875
41621179838,-2.75,-0.8125,0.4375
41621200874,-1.0625,-1.6875,0.5625
41621217399,-3,-1.9375,1.4375
41621239867,-7.9375,-1.9375,1.8125
41621260931,-12.125,-2.375,1.3125
41621277443,-13.375,-3.8125,0
41621299907,-13.375,-5.875,-0.625
41621329147,-15.5625,-8.125,0.1875
41621343453,-25.375,-10.1875,1.3125
41621359824,-39.8125,-13.375,1.125
41621380927,-52.1875,-18,-1.375
41621403404,-53.3125,-21.3125,-3.8125
41621419819,-53.4375,-21.0625,-4.125
41621442261,-65.375,-23.125,-7.25
41621464775,-73.3125,-24.375,-10.4375
41621479769,-73.25,-22.5625,-13.25
41621502280,-64.3125,-20.8125,-20.125
41621523417,-60.625,-19,-17.8125
41621539789,-51.125,-18,-16.1875
41621562334,-43.75,-15.25,-15.5625
41621583356,-35.625,-13.875,-12.625
41621599862,-36.375,-13.75,-10.8125
41621622421,-39.125,-16.375,-12.8125
41621643487,-43.6875,-19,-13.25
41621659887,-41.75,-19.375,-14.9375
41621682438,-37.1875,-17.4375,-15.6875
41621703411,-30.125,-14.6875,-14.3125
41621719885,-30.1875,-13.9375,-13
41621742372,-33.3125,-14.3125,-12.25
41621763360,-30.4375,-15.5625,-12.0625
41621779785,-24.25,-15.625,-9.5
41621802282,-18.3125,-15.375,-7.3125
41621823387,-14.75,-15.125,-5.4375
41621839888,-19.5,-13.8125,-4.875
41621862381,-13.75,-11.1875,-3.9375
