myot,myox,myoy,myoz
138380573221,0.94873,0.171387,0.265137
138380613319,0.92334,0.211426,0.250488
138380614166,0.941895,0.147949,0.219727
138380626381,0.964844,0.103027,0.21875
138380648781,0.961426,0.115234,0.206055
138380663860,0.979004,0.125488,0.179688
138380686330,0.958008,0.123535,0.152832
138380708820,0.968262,0.117188,0.117676
138380723870,0.97998,0.113281,0.109863
138380746319,0.95166,0.155762,0.0776367
138380768817,0.937012,0.195801,0.0366211
138380783770,0.947754,0.160645,0.0239258
138380806284,0.953125,0.117188,0.0478516
138380828803,1.02637,0.0649414,0.0541992
138380843877,1.03369,0.0473633,0.0600586
138380866327,0.995117,0.0810547,0.0566406
138380888874,0.983398,0.0820312,0.0688477
138380903873,1.03516,0.0380859,0.0488281
138380926329,1.07959,0.00341797,0.043457
138380948928,1.08496,-0.0151367,0.0341797
138380963850,1.12598,-0.00292969,0.0283203
138380986400,1.23535,0.135742,0.0698242
138381008881,1.20361,0.101562,0.0952148
138381023939,1.13281,0.181152,0.210449
138381046411,1.31543,0.339844,0.271484
138381068884,1.34229,0.234863,0.376953
138381083231,1.22168,-0.0864258,0.594238
138381106365,1.22363,0.362305,0.0834961
138381128841,1.68604,0.57959,-0.599609
138381143195,2.28271,0.422363,-0.469727
138381173926,1.11475,0.40332,0.100098
138381188858,0.450195,0.0336914,0.194824
138381203220,0.757324,-0.119141,0.325195
138381226280,1.51709,-0.285156,-0.471191
138381248829,-0.213867,0.165039,0.476562
138381263210,0.866699,-0.352051,0.0942383
138381286308,0.570312,0.130859,0.122559
138381308794,0.8125,0.29834,-0.0688477
138381323166,0.918945,-0.202148,0.105469
138381346375,1.13135,-0.202637,-0.0966797
138381368769,1.16162,-0.126953,-0.0444336
138381383182,1.2417,-0.109375,-0.0947266
138381406322,1.53369,-0.142578,-0.166016
138381428801,1.55713,-0.183594,-0.460449
138381443207,1.80713,-0.124512,-0.66748
138381466376,1.70068,-0.118164,-0.907715
138381488815,1.62451,-0.668457,-1.09131
138381503167,1.61865,-0.630859,-1.5459
138381527807,1.05664,-0.148438,-1.87207
138381548889,0.836426,-0.708008,-1.77148
138381563271,1.69531,0.685547,2.63574
138381587790,-0.0664062,0.332031,0.399902
138381608856,1.99854,0.165039,-0.730957
138381624665,0.63623,0.232422,-0.188965
138381647818,2.01123,-0.206055,-0.461426
138381668821,1.33838,0.257324,0.233398
138381684686,0.662598,-0.00146484,0.334473
138381707814,1.08105,0.254883,0.247559
138381728913,0.856934,0.296875,0.286133
138381744585,0.885254,0.065918,0.372559
138381767803,0.879395,0.305664,0.265137
138381788888,0.90625,0.251953,0.260254
138381804593,0.946289,0.0683594,0.27832
138381827845,0.984375,0.0546875,0.239258
138381848901,0.972656,0.129883,0.241699
138381864636,0.961426,0.0942383,0.238281
138381887824,0.922363,0.142578,0.228516
138381908840,0.941895,0.166016,0.186523
138381924572,0.948242,0.147461,0.174805
138381947741,0.948242,0.156738,0.162109
138381968848,0.949707,0.13916,0.145996
138381984621,0.969238,0.118652,0.130859
138382007808,0.954102,0.105957,0.125
138382030346,0.957031,0.11377,0.120117
138382044667,0.96875,0.0991211,0.115723
138382067189,0.948242,0.103516,0.0878906
138382088851,0.94043,0.147461,0.105469
138382104671,0.980957,0.123047,0.0766602
138382127178,0.999023,0.050293,0.046875
138382150367,0.998535,0.0517578,0.0288086
138382171342,1.00391,0.0976562,-0.00976562
138382187160,1.00684,0.106445,-0.0317383
138382210318,1.05762,0.0952148,-0.0205078
138382224718,1.09717,0.0639648,-0.0205078
138382247189,1.04688,0.0151367,0.00341797
138382270311,1.14062,0.0737305,0.0102539
138382284665,1.26074,0.0507812,0.0961914
138382307171,1.31445,0.114746,0.0869141
138382330308,1.3335,0.112793,0.135742
138382344625,1.25146,0.190918,0.286621
138382367194,1.28906,0.587402,0.272461
138382390340,1.16748,-0.188965,-0.158203
138382411440,0.932129,0.0913086,-0.602051
138382427164,1.17139,0.00732422,-0.801758
138382450302,1.00049,0.0424805,-0.0830078
138382471374,0.584961,0.0854492,0.00439453
138382495296,0.609375,0.115723,-0.443848
138382510296,0.599609,0.326172,0.304199
138382531351,0.164551,0.135254,0.314941
138382547108,0.708496,-0.00585938,0.257812
138382570318,0.462402,0.208496,-0.000976562
138382591435,0.943848,-0.0854492,-0.10791
138382607157,0.937988,-0.0834961,-0.147461
138382630310,0.819336,-0.0683594,-0.229004
138382651394,1.20801,-0.0522461,-0.375977
138382667167,1.19873,-0.228516,-0.513672
138382690313,1.25146,-0.171387,-0.641602
138382711390,1.2417,-0.253906,-0.739746
138382727673,1.29443,-0.369141,-0.781738
138382750305,1.15869,-0.416992,-0.666504
138382771497,1.01465,-0.45752,-0.728516
138382787123,1.26709,-0.260254,-0.724121
138382810334,1.49268,-0.0336914,0.152832
138382831469,1.12109,0.043457,-0.0737305
138382847177,0.927734,0.171875,0.122559
138382870328,1.02588,-0.0756836,0.19873
138382891453,1.08252,-0.233887,0.138184
138382907147,0.973145,-0.149414,0.259277
138382930287,0.928223,0.00830078,0.246094
138382951213,0.912598,0.0952148,0.216309
138382967162,0.925293,0.166016,0.149414
138382989668,0.911621,0.262695,0.131836
138383011487,0.925293,0.175293,0.145996
138383027206,0.974609,0.0458984,0.150879
138383049703,0.974121,0.0219727,0.131836
138383071454,0.98877,-0.0161133,0.103516
138383087144,0.983398,-0.0517578,0.12207
138383109618,0.986328,-0.0161133,0.124512
138383132852,0.957031,0.0571289,0.12207
138383147200,0.964355,0.0864258,0.100098
138383169664,0.967773,0.0825195,0.108398
138383192842,0.964844,0.0576172,0.121582
138383207239,0.967285,0.0424805,0.130371
138383229692,0.972168,0.0405273,0.127441
138383252849,0.976562,0.0253906,0.137695
138383267191,0.977051,0.0151367,0.141113
