timestamp,x,y,z
9810906287,-1.375,-1,0.875
9810927423,-1.5625,-0.0625,0.5
9810943783,-0.3125,0.6875,0.1875
9810966289,2.25,0.75,0.125
9810990265,0.625,-0.4375,-0.5
9811003805,1.1875,-1.1875,-0.125
9811026321,-0.875,-1.6875,0.3125
9811047357,-1.6875,-1.125,0.9375
9811063824,0.875,0.0625,1.875
9811086319,-0.1875,0.1875,0.9375
9811107357,0.1875,0.0625,1
9811123802,1.25,0.4375,0.3125
9811146271,0.1875,0,-0.5
9811167534,1.3125,0.5625,-0.5625
9811183867,-0.0625,-0.875,-1.1875
9811206342,-0.9375,-0.9375,-0.3125
9811227594,0.0625,-0.0625,1.0625
9811243877,0.5,1.125,0.5
9811266270,1.625,0.625,0.75
9811287357,2.125,0.25,0.75
9811303770,1.3125,-0.3125,-0.0625
9811326335,1.3125,0.4375,-0.625
9811347352,0.125,0.3125,-0.1875
9811363816,-1.375,-0.125,-0.6875
9811393795,-0.0625,0.125,-1
9811407561,0.0625,0.0625,-0.8125
9811423869,-0.875,0.3125,-1.5625
9811446328,1.5,1.25,-1.875
9811468815,0.375,0.375,-1.4375
9811483848,-0.9375,-0.875,-0.1875
9811506308,0.6875,0.1875,0.6875
9811527397,1.6875,1.5625,1
9811543809,1,0.625,1
9811566302,0.0625,-0.9375,1
9811588805,-0.875,-1.1875,0.25
9811603848,0.6875,-0.5625,0.3125
9811626354,1.75,-0.1875,0.375
9811648784,2.4375,0.3125,-0.3125
9811669896,2.9375,0.3125,-0.125
9811686283,-1.0625,-0.9375,0.4375
9811708851,-1.4375,-1,0.875
9811725346,-0.75,0.3125,0.4375
9811746317,0.8125,1.1875,0.125
9811768869,1.5,0.3125,0.625
9811785273,1.25,0.125,0.125
9811813861,1,-0.75,-0.1875
9811828029,-1.0625,-1.6875,-0.4375
9811844494,-1.5,-2.0625,0.0625
9811865579,-1.125,-0.75,0.5625
9811888131,1.5625,1.625,0.9375
9811904482,2.6875,2.8125,1.1875
9811925588,1.8125,2.25,0.3125
9811948063,1.125,0.625,-0.25
9811964440,-1.0625,-1.1875,-0.875
9811985589,-2.875,-2.625,-0.9375
9812008100,-2.3125,-2.3125,-0.0625
9812024489,0.3125,-0.1875,1.875
9812045576,3.8125,2,3
9812068523,4.625,2.6875,2.1875
9812084214,2.6875,-0.0625,1.3125
9812105559,-1.1875,-2.0625,0.25
9812128062,-2.625,-2.25,-0.875
9812144464,-2,-0.375,-1.0625
9812165563,-0.8125,1.125,-0.4375
9812188058,1,2,-0.0625
9812204560,2.6875,1.8125,-0.6875
9812225554,0.5,0.125,-1.375
9812248025,-2.6875,-1.6875,-1.125
9812264459,-2,-1.5,-0.5
9812285658,-1.625,-0.5,-1
9812308057,1.75,1.1875,-0.1875
