myot,x,y,z
605503080760,-1,0.0625,-0.375
605503104404,-0.4375,-0.625,-0.5625
605503119426,-0.5,-0.375,-0.125
605503140801,-0.875,0.125,0.125
605503164479,-1.625,0.375,0.1875
605503210196,-1.625,0.375,0.125
605503212255,-0.75,0.25,0.3125
605503224487,-0.6875,0,0.5
605503242209,-1.3125,-0.5,0.375
605503262218,-0.9375,-1.4375,-0.0625
605503284451,0.0625,-2.0625,-0.6875
605503328119,0.5,-2.5,-0.8125
605503338263,0,-2.8125,-0.5
605503344561,-1,-2.5,-0.3125
605503359537,-0.1875,-2.4375,-0.8125
605503382009,0.0625,-2.75,-0.875
605503403099,-0.1875,-2.6875,-0.875
605503419532,-0.625,-2.125,-0.5
605503442054,-3.125,-2.3125,-0.875
605503463087,-5.125,-1.8125,-0.25
605503479527,-4.5625,-0.3125,0.5
605503502040,-0.25,0.6875,2.5625
605503523109,0.5625,0.125,3.125
605503539583,-2.0625,-1.8125,5
605503562029,-6.9375,-3.5625,7.1875
605503583100,-12.25,-3.3125,13.6875
605503606293,-16.0625,-2.875,19.6875
605503622049,-19.6875,-2.5625,25.5
605503643114,-33.75,-1.875,30.625
605503666246,-53.8125,-0.9375,36.375
605503682007,-62.5625,-0.5,45.1875
605503704557,-55.6875,-0.6875,55.0625
605503726275,-44.9375,-1.1875,64.6875
605503742059,-38.0625,-4.5625,70.3125
605503764614,-41.25,-4.9375,73.3125
605503786333,-45.3125,-4.375,75.6875
605503802047,-44.3125,-5.3125,76.25
605503824556,-37.375,-8.1875,74.8125
605503846263,-29.8125,-11.0625,73.875
605503862113,-31.375,-12.5,73.375
605503884531,-48.75,-10.25,74.625
605503906288,-65.875,-8.8125,75.75
605503922059,-73.5625,-10.5625,76.5
605503944525,-71.4375,-18.8125,74.0625
605503966269,-59.375,-25.25,70.375
605503982037,-49.25,-24.625,68.125
605504004572,-47.3125,-24.125,66.875
605504025588,-50.8125,-20.75,71.1875
605504042069,-58.5625,-20.0625,77.5
605504064526,-69.9375,-21.5,84.6875
605504085616,-82.875,-25.25,92.0625
605504102077,-98.0625,-36.25,98.5
605504124555,-158.125,-47.8125,115.688
605504145601,-214.938,-48.875,148.438
605504162007,-230,-55.8125,169.188
605504184564,-240.938,-78.125,167.5
605504205621,-241,-121.812,166.438
605504222079,-214.938,-153.812,163.125
605504244566,-157.062,-152.625,146.75
605504265592,-109.688,-144.062,126.25
605504282051,-77.25,-136.562,103.312
605504304535,-72.25,-124.438,83.375
605504326249,-81.8125,-103.312,59.75
