myot,x,y,z
150973134365,-0.625,1.25,0.625,0x7fff5fbfe038
150973150747,-0.625,1.1875,0.9375,0x7fff5fbfe038
150973171826,-0.875,1.0625,1.375,0x7fff5fbfe038
150973194306,-0.125,0.625,1,0x7fff5fbfe038
150973210759,0.4375,0,0.8125,0x7fff5fbfe038
150973233241,0.6875,-0.75,0.8125,0x7fff5fbfe038
150973254304,0.875,-1.625,0.4375,0x7fff5fbfe038
150973270771,1.125,-2.1875,0.25,0x7fff5fbfe038
150973293250,0.875,-2.1875,0,0x7fff5fbfe038
150973314301,0.4375,-2.3125,0,0x7fff5fbfe038
150973330746,-0.0625,-2.1875,0.1875,0x7fff5fbfe038
150973359989,-0.5625,-1.875,0.625,0x7fff5fbfe038
150973374348,-0.625,-1.4375,0.9375,0x7fff5fbfe038
150973390772,-0.625,-1,1.375,0x7fff5fbfe038
150973413305,-0.9375,-0.5,1.5,0x7fff5fbfe038
150973434351,-0.625,-0.4375,1.8125,0x7fff5fbfe038
150973450744,-0.625,-0.5625,1.6875,0x7fff5fbfe038
150973473267,-0.3125,-0.5,1.1875,0x7fff5fbfe038
150973494297,-0.375,-0.625,0.8125,0x7fff5fbfe038
150973510759,-0.4375,-0.75,0.75,0x7fff5fbfe038
150973533214,-0.125,-0.9375,0.3125,0x7fff5fbfe038
150973554328,0.0625,-0.875,0.25,0x7fff5fbfe038
150973570771,0.1875,-0.8125,0.5,0x7fff5fbfe038
150973593240,0.0625,-0.4375,0.5,0x7fff5fbfe038
150973614349,0.25,-0.3125,0.6875,0x7fff5fbfe038
150973630780,0,-0.125,0.75,0x7fff5fbfe038
150973653237,-0.0625,0.25,0.8125,0x7fff5fbfe038
150973674351,-0.875,0.5625,0.6875,0x7fff5fbfe038
150973690710,-0.625,0.9375,0.625,0x7fff5fbfe038
150973713259,-0.875,1.3125,0.5,0x7fff5fbfe038
150973734387,-0.6875,1.5625,1.0625,0x7fff5fbfe038
150973750736,-0.8125,1.9375,1.5,0x7fff5fbfe038
150973773220,-1.4375,1.5625,1.25,0x7fff5fbfe038
150973794333,-0.9375,0.9375,0.75,0x7fff5fbfe038
150973810781,-0.375,0.375,0.5,0x7fff5fbfe038
150973833301,-0.4375,-0.1875,0.0625,0x7fff5fbfe038
150973854355,0.5,-0.4375,-0.4375,0x7fff5fbfe038
150973870857,0.75,-0.5625,-0.3125,0x7fff5fbfe038
150973893412,0.625,-0.625,-0.5625,0x7fff5fbfe038
150973914388,0.875,-0.5,-0.6875,0x7fff5fbfe038
150973930810,0.8125,0.1875,-0.375,0x7fff5fbfe038
150973953347,-0.25,0.0625,0.5,0x7fff5fbfe038
150973974343,-0.25,0.125,0.1875,0x7fff5fbfe038
150973990807,0.5,-0.3125,0.125,0x7fff5fbfe038
150974013349,0.6875,-0.625,-0.0625,0x7fff5fbfe038
150974034431,0,-0.75,-0.5,0x7fff5fbfe038
150974050853,-0.125,-0.875,-0.9375,0x7fff5fbfe038
150974073282,0.6875,-1,-0.9375,0x7fff5fbfe038
150974094379,0.8125,-1,-0.6875,0x7fff5fbfe038
150974110723,0.3125,-0.625,-0.4375,0x7fff5fbfe038
150974133246,-0.1875,-0.3125,-0.5,0x7fff5fbfe038
150974155784,0.25,0.0625,-0.125,0x7fff5fbfe038
150974170796,0.375,0.1875,0.125,0x7fff5fbfe038
150974193323,0.375,0.0625,-0.25,0x7fff5fbfe038
150974215081,0.625,-0.125,-0.625,0x7fff5fbfe038
150974230029,0.75,-0.375,-0.6875,0x7fff5fbfe038
150974252543,0.5625,-0.3125,-0.9375,0x7fff5fbfe038
150974275108,0.75,-0.1875,-0.75,0x7fff5fbfe038
150974291487,0.5,0.0625,-0.5625,0x7fff5fbfe038
150974312514,0.625,0.25,-0.375,0x7fff5fbfe038
150974334973,0.8125,0.125,0.0625,0x7fff5fbfe038
150974351423,0.5,0.125,-0.25,0x7fff5fbfe038
150974372483,0.875,0,-0.4375,0x7fff5fbfe038
150974395006,1.3125,-0.1875,0.125,0x7fff5fbfe038
150974417542,0.625,-0.375,-0.125,0x7fff5fbfe038
150974432451,1.3125,-0.75,-0.0625,0x7fff5fbfe038
150974454990,0.5,-0.8125,-0.0625,0x7fff5fbfe038
150974471534,1.125,-1,0.6875,0x7fff5fbfe038
150974492494,1.0625,-0.9375,1.125,0x7fff5fbfe038
150974515018,0.75,-1,1.25,0x7fff5fbfe038
150974531414,1.0625,-1.125,1.5,0x7fff5fbfe038
150974552471,0.8125,-1.5,1.3125,0x7fff5fbfe038
150974575051,1.0625,-1.5,1.25,0x7fff5fbfe038
150974591453,0.4375,-1.375,1.375,0x7fff5fbfe038
150974612524,0.125,-1.125,1.25,0x7fff5fbfe038
150974635033,0.25,-1,1.125,0x7fff5fbfe038
150974651430,-0.3125,-0.75,0.8125,0x7fff5fbfe038
150974672476,-1.125,-0.0625,0.5,0x7fff5fbfe038
150974695078,-1.875,0.5625,0.375,0x7fff5fbfe038
150974711445,-1,1.375,0.25,0x7fff5fbfe038
150974732530,-0.25,2.0625,0.4375,0x7fff5fbfe038
150974755059,-1,2.5625,0.125,0x7fff5fbfe038
150974771447,-0.5,2.375,-0.25,0x7fff5fbfe038
150974792552,-0.5,2.0625,-0.6875,0x7fff5fbfe038
150974815030,0.625,1.5,-0.75,0x7fff5fbfe038
150974831452,0.875,1.125,-1.375,0x7fff5fbfe038
150974852539,0.5,0.875,-1.625,0x7fff5fbfe038
150974875049,0,0.5625,-1.375,0x7fff5fbfe038
150974891502,0.25,0.5,-0.9375,0x7fff5fbfe038
150974912527,-0.3125,0.3125,-0.25,0x7fff5fbfe038
150974935055,-0.375,0.375,0.0625,0x7fff5fbfe038
150974951465,-0.5,0.375,0.5625,0x7fff5fbfe038
150974972633,-0.8125,0.3125,0.8125,0x7fff5fbfe038
150974995064,-0.25,0.375,1,0x7fff5fbfe038
150975011495,-0.375,0.1875,0.75,0x7fff5fbfe038
150975032584,0.375,-0.1875,0.5625,0x7fff5fbfe038
150975055079,0.4375,-0.5,0.0625,0x7fff5fbfe038
150975071483,0.9375,-0.8125,-0.125,0x7fff5fbfe038
150975092579,1.125,-0.875,-0.1875,0x7fff5fbfe038
150975115017,1.625,-0.75,0.0625,0x7fff5fbfe038
150975130881,1.0625,-0.9375,0.3125,0x7fff5fbfe038
150975152583,0.8125,-1,0.375,0x7fff5fbfe038
150975175078,0.75,-1,0.375,0x7fff5fbfe038
150975190781,0.4375,-1,0.5625,0x7fff5fbfe038
150975212594,0.5,-1,0.875,0x7fff5fbfe038
150975235068,0.375,-0.9375,0.9375,0x7fff5fbfe038
150975250876,0,-1,1,0x7fff5fbfe038
150975272584,0,-1.125,1,0x7fff5fbfe038
150975295060,0.5,-1.25,1,0x7fff5fbfe038
150975310757,0.75,-1.4375,0.8125,0x7fff5fbfe038
150975333976,1.125,-1.6875,0.5,0x7fff5fbfe038
150975355074,1.25,-1.625,0.25,0x7fff5fbfe038
150975370877,0.75,-1.75,0,0x7fff5fbfe038
150975394008,1.3125,-1.875,-0.125,0x7fff5fbfe038
150975415029,1.125,-1.875,-0.4375,0x7fff5fbfe038
150975430788,1,-1.625,-0.375,0x7fff5fbfe038
150975453950,0.9375,-1.3125,-0.25,0x7fff5fbfe038
150975475006,0.75,-1.125,-0.3125,0x7fff5fbfe038
150975490808,0.4375,-0.75,-0.125,0x7fff5fbfe038
150975514005,0.0625,-0.25,0.0625,0x7fff5fbfe038
150975535059,-0.3125,0,0.25,0x7fff5fbfe038
150975550813,-0.1875,0.1875,0.3125,0x7fff5fbfe038
150975573956,-0.4375,0.25,0.25,0x7fff5fbfe038
150975594987,-0.4375,0.25,0.25,0x7fff5fbfe038
150975610792,-0.25,0.1875,0.25,0x7fff5fbfe038
150975633938,-0.1875,0.1875,0,0x7fff5fbfe038
150975655048,0.25,0.3125,0.0625,0x7fff5fbfe038
150975670835,-0.0625,0.4375,-0.0625,0x7fff5fbfe038
150975693961,0.25,0.4375,0,0x7fff5fbfe038
150975715009,0,0.3125,-0.0625,0x7fff5fbfe038
150975730850,0.375,0.25,-0.25,0x7fff5fbfe038
150975754052,0.3125,0.25,-0.125,0x7fff5fbfe038
150975775070,0.0625,0.375,-0.125,0x7fff5fbfe038
150975790890,0.1875,0.25,-0.125,0x7fff5fbfe038
150975814047,0.1875,0.125,-0.1875,0x7fff5fbfe038
150975835027,0.3125,0.25,-0.125,0x7fff5fbfe038
150975850847,0.125,0.4375,-0.125,0x7fff5fbfe038
150975873943,-0.125,0.5625,-0.375,0x7fff5fbfe038
150975895041,0,0.4375,-0.375,0x7fff5fbfe038
150975910870,0.25,0.375,-0.3125,0x7fff5fbfe038
150975933961,-0.125,0.8125,-0.3125,0x7fff5fbfe038
150975955118,-0.625,1.0625,0.125,0x7fff5fbfe038
150975970835,-0.625,1.0625,0.3125,0x7fff5fbfe038
150975993990,-0.375,1,0.6875,0x7fff5fbfe038
150976015044,-0.375,0.75,0.8125,0x7fff5fbfe038
150976030852,-0.3125,0.5,0.625,0x7fff5fbfe038
150976053358,-0.25,0.25,0.3125,0x7fff5fbfe038
150976075106,-0.0625,0.125,0.5,0x7fff5fbfe038
150976090903,-0.4375,0,0.3125,0x7fff5fbfe038
150976113387,0.1875,0.125,0.375,0x7fff5fbfe038
150976135039,-0.0625,0.0625,0.4375,0x7fff5fbfe038
150976150857,0.1875,0.1875,0.25,0x7fff5fbfe038
150976173401,0.1875,0.0625,0.25,0x7fff5fbfe038
150976195126,0.25,0.1875,0.375,0x7fff5fbfe038
150976210898,0.375,0.1875,0.375,0x7fff5fbfe038
150976233309,0.375,0.1875,0.4375,0x7fff5fbfe038
150976256529,0.5,0.125,0.25,0x7fff5fbfe038
150976270785,0.5,0.125,0.1875,0x7fff5fbfe038
150976293356,0.5,0.5,0.3125,0x7fff5fbfe038
150976316530,1,0.5625,-0.0625,0x7fff5fbfe038
150976330894,0.5,1.25,0.75,0x7fff5fbfe038
150976360053,-0.625,1.6875,1.5,0x7fff5fbfe038
