timestamp,x,y,z
1448346591x,y,z
62170932040,-0.203125,-0.16748,1.03076
62170954602,-0.165527,-0.188965,0.996582
62170976322,-0.165527,-0.169922,0.958496
62170992065,-0.222168,-0.132324,0.975098
62171013821,-0.250488,-0.125,0.999512
62171036323,-0.207031,-0.171387,0.980469
62171058829,-0.168945,-0.234375,0.942871
62171073801,-0.183594,-0.273926,0.919922
62171096297,-0.234375,-0.262207,0.943359
62171135925,-0.25,-0.257812,0.965332
62171136813,-0.226074,-0.273438,0.968262
62171156316,-0.21582,-0.296387,0.969238
62171187845,-0.233887,-0.294434,0.932129
62171202854,-0.129395,-0.288574,0.951172
62171217204,-0.105469,-0.276855,0.921875
62171240269,-0.128906,-0.235352,1.02002
62171262786,-0.280762,-0.297363,0.818359
62171277195,-0.25293,-0.216797,1.02539
62171300319,0.0297852,-0.251465,0.970703
62171322700,-0.148438,-0.290527,0.887695
62171337071,-0.374512,-0.270508,0.87207
62171360255,-0.469727,-0.249512,0.882324
62171382735,-0.461426,-0.231445,0.908203
62171397085,-0.255859,-0.242676,0.961914
62171420201,0.105469,-0.25293,1.01904
62171442837,0.03125,-0.257324,0.980957
62171457144,-0.486816,-0.248047,0.877441
62171480307,0.0366211,-0.233398,1.04639
62171502805,-0.227051,-0.253906,0.901367
62171525220,-0.121582,-0.225586,1.08643
62171540273,-0.355957,-0.264648,0.851074
62171562851,0.181152,-0.22998,1.06641
62171577095,-0.373047,-0.230957,0.996582
62171600222,-0.348633,-0.276855,0.791016
62171622767,0.0878906,-0.253418,0.912109
62171643808,0.214355,-0.209473,1.07129
62171667785,0.0595703,-0.163086,1.19336
62171689543,-0.0830078,-0.149902,1.20508
62171696373,-0.129883,-0.139648,1.22852
62171712104,-0.106445,-0.0854492,1.29102
62171735373,-0.258301,-0.121582,1.06738
62171756559,-0.145996,-0.15918,1.01904
62171772150,-0.175781,-0.139648,0.998535
62171795356,-0.169922,-0.123535,1.00293
62171823982,-0.137207,-0.120117,1.00293
62171832087,-0.126953,-0.129883,1.01025
62171855237,-0.131348,-0.140137,0.999512
62171876362,-0.156738,-0.135742,0.999512
62171892096,-0.170898,-0.135254,1.00488
62171915250,-0.180176,-0.164062,0.996094
62171936904,-0.162109,-0.196289,0.985352
62171952191,-0.134277,-0.188965,0.95459
62171975353,-0.106934,-0.189941,0.935547
62171996486,-0.0849609,-0.20166,0.928223
62172020324,-0.114746,-0.191406,0.939941
62172042779,-0.106445,-0.194336,0.942871
62172056375,-0.103516,-0.185547,0.932617
62172072176,-0.106934,-0.172852,0.944824
62172095331,-0.120117,-0.166016,0.956543
62172116505,-0.120117,-0.194336,0.933105
62172132222,-0.0932617,-0.197754,0.930176
62172155254,-0.0810547,-0.15918,0.929688
62172176309,-0.140137,-0.0888672,1.00781
62172222435,-0.196289,-0.0874023,0.994629
62172223230,-0.17041,-0.120605,1.021
62172245246,-0.148438,-0.13916,1.00684
62172253582,-0.20752,-0.0874023,1.08789
62172288930,-0.336426,-0.00683594,1.06689
62172305389,-0.356445,0.00830078,1.06592
62172326476,-0.313477,-0.078125,0.972168
62172342829,-0.0507812,-0.0585938,1.12451
62172365236,-0.215332,-0.147949,0.929199
62172386539,-0.421387,-0.00390625,1.0791
62172402831,-0.171387,0.0078125,1.12158
62172425205,0.0424805,-0.0585938,1.0918
62172439597,0.0839844,-0.074707,1.08154
62172462742,0.0209961,-0.0405273,1.07471
62172485250,-0.209473,-0.0224609,1.0332
62172499639,-0.512695,-0.0668945,0.953125
62172522823,-0.319336,-0.118164,0.994629
62172545324,0.159668,-0.107422,1.06396
62172566535,-0.360352,-0.109375,0.915527
62172582847,-0.0698242,-0.115723,1.06982
62172605279,-0.228516,-0.150391,0.948242
62172626537,-0.00585938,-0.112793,1.146
62172642775,-0.498047,-0.165039,0.919922
62172665267,0.0517578,-0.156738,0.958008
62172686278,0.0854492,-0.100586,1.146
62172702780,-0.313477,-0.111328,1.08008
62172725311,-0.440918,-0.185059,0.894043
62172746566,-0.299805,-0.288574,0.783691
62172762791,-0.205078,-0.316406,0.775391
62172785347,-0.161133,-0.303223,0.762695
62172806429,-0.199707,-0.282227,0.726562
62172822804,-0.317383,-0.309082,0.677734
62172845341,-0.472168,-0.331543,0.734863
62172866373,-0.485352,-0.271484,0.967773
62172882133,-0.213379,-0.141602,1.2251
62172905260,0.125,-0.0751953,1.13184
62172927821,-0.0634766,-0.228027,0.70752
62172934630,-0.411621,-0.300293,0.890137
62172957821,0.0791016,-0.0522461,1.32324
62172979080,0.160156,-0.165527,1.02295
62172994734,-0.15332,-0.168457,0.945801
62173017871,-0.159668,-0.150879,0.947754
62173039045,-0.156738,-0.147461,0.947266
62173054723,-0.139648,-0.156738,0.934082
62173077865,-0.139648,-0.176758,0.927734
