timestamp,x,y,z
9919492787,11.5,-3.8125,-6.5625
9919508579,14.625,-6.25,-0.9375
9919530327,24.4375,-8.0625,-0.5
9919552777,31,-9.8125,-2.625
9919568580,14.1875,-1.9375,-4.4375
9919590314,6.25,1.6875,0.875
9919612670,10.25,0.0625,-0.0625
9919628589,15.625,1.1875,-2.9375
9919650287,12.6875,-0.1875,0
9919672876,7.1875,-3.6875,-0.9375
9919688608,5.75,-6.5,-0.4375
9919711785,17.625,-5.8125,-0.875
9919732770,22.3125,-5.3125,-8.875
9919748665,6.9375,-1.75,-7.6875
9919771733,-2.5,2.3125,-0.625
9919792826,3.0625,-0.1875,-1.9375
9919808582,7.0625,-2.5625,-7.9375
9919831719,7.9375,-1.1875,-2.6875
9919852987,1.0625,-0.25,1.4375
9919868732,-0.875,-2.1875,1.75
9919891599,1.75,-2.375,3.25
9919912813,2.375,0.375,-0.625
9919928597,-0.8125,4.0625,-2.0625
9919951771,-5.1875,4.3125,-3.75
9919972787,-3.1875,-0.375,1
9919988578,-5.1875,-5.125,2.8125
9920011735,-8.3125,-5.3125,1.9375
9920040326,-11.625,-2.9375,1.75
9920048590,-10.9375,-2.8125,-0.75
9920071734,-12.5625,-2.875,-5.8125
9920092860,-17.5,1.6875,-8.5625
9920108616,-26.5,2.5,-3.3125
9920131824,-12.9375,-0.875,3.1875
9920152991,-0.75,-0.1875,-0.125
9920175520,6.6875,-0.625,-3.8125
9920191775,5.125,0,1.5625
9920212949,2.0625,0.25,2.8125
9920228705,3.125,1,2.625
9920251772,6.8125,0.4375,-0.625
9920272854,7.625,1.25,-1.875
9920288595,2.375,3.25,-0.0625
9920319215,-2.125,2.5625,2.5625
9920332952,-1.0625,1.375,2
9920348710,2.1875,0.25,1.3125
9920371837,3.3125,-1.875,1.1875
9920393046,0.625,-2.8125,3.1875
9920408656,-5.3125,-1.9375,7.3125
9920431798,-8.4375,-2.25,7.125
9920454328,-4.6875,-1.4375,0.1875
9920468728,-3.4375,0.1875,-0.6875
9920491866,-2.5,-0.1875,4.25
9920512902,-1.0625,-0.3125,5.5625
9920528719,4.5,-2,-1.75
9920559268,8.75,-1.125,-9.75
9920572773,5.6875,-1.125,-11.5625
9920588612,-3.375,-4.5625,-0.3125
9920611124,-6.9375,-4,10.1875
9920634284,3.0625,-1.3125,5.5
9920648615,20.625,-3.375,-0.875
9920671221,26.9375,-4.375,-6.3125
9920694323,21.9375,-1.75,-5.5625
9920708684,26.125,-2.625,-0.6875
9920731162,41.875,-10.875,3.5
9920754333,15.9375,-12.1875,-11.0625
9920768707,11.375,-9.75,-6.625
9920791187,-6.875,-0.375,2.875
9920814300,-19.0625,3.5,2.75
9920828653,-6.3125,3.875,-8.125
9920851163,-11.75,-0.5,-10.9375
9920874273,-14.75,-4.375,-4.125
9920888622,-6.5625,-4.6875,2.25
9920911092,2.25,-2.3125,-3.125
9920934244,8.375,-3,-0.4375
9920948590,7.6875,-7.4375,-2.3125
9920971245,4.9375,-6,1.75
9920994331,6,-2.3125,3.0625
9921008696,11.25,0.3125,-1.5625
9921031188,7.9375,1.9375,-5.6875
9921054381,5.8125,2.6875,-1.625
9921075507,2.25,2.3125,-4.9375
9921091234,5.625,-2.3125,-3.125
9921114333,9.0625,-1.875,-6.125
9921135568,8.625,0.75,-10
9921151162,9.1875,0.625,-5.5
9921174352,5,2.3125,-2.75
9921195580,6.6875,-0.25,-1
9921211120,10.4375,-2.75,0.4375
9921234247,9.9375,-1.8125,-2.5
9921255398,8.9375,-0.375,-1.125
9921271119,6.875,-1,-1.75
9921294259,5.5,-1.125,-1.1875
9921315333,4.6875,-2.5625,-0.4375
9921331092,5.75,-6.125,-2.125
9921354296,0.0625,-3.1875,-6.4375
9921375559,-3.8125,-0.9375,0.4375
9921391275,-2.75,2.3125,1.6875
9921414272,0.0625,2.5,-1.4375
9921435521,-2.625,1.6875,-0.9375
9921451219,-6.0625,2.5,3.0625
9921481837,-7.125,1.6875,6.125
9921495556,1.25,2.0625,7.625
9921511256,3.3125,1.375,1.9375
9921533668,1.75,-1.1875,1.375
9921555405,-2.25,-0.3125,0.4375
9921571153,-6.25,-1.5625,-0.0625
9921593606,-11.5,2.5625,0.0625
9921616764,-12.125,1.0625,0.3125
9921631121,-9.875,1.1875,-5.625
9921653704,-8.4375,0.75,-2.625
9921676838,-6.9375,-0.9375,0.1875
9921691251,-6.0625,-1.125,1.25
9921713642,-3.875,-0.25,2.5
9921736844,-2.75,-0.0625,-0.0625
9921751239,-6.6875,0.375,-1.25
9921773667,-7.1875,0,-3.125
9921796820,-3.4375,-1.125,-3.1875
9921811212,0.75,2.4375,-6.8125
9921833777,9.4375,-2.0625,-4.625
9921856825,7.5,-1.25,-9.625
9921871148,6.625,-0.125,-5.8125
9921893607,13.8125,-1.125,-7.4375
