timestamp,roll,pitch,yaw
138289614855,0.54287,-1.35384,-1.20853
138289638599,0.541533,-1.35414,-1.20802
138289653525,0.541533,-1.35414,-1.20802
138289674972,0.539845,-1.35408,-1.20674
138289698531,0.538903,-1.35427,-1.2062
138289744234,0.538903,-1.35427,-1.2062
138289746323,0.538903,-1.35427,-1.2062
138289758555,0.538404,-1.35386,-1.20558
138289776309,0.538404,-1.35386,-1.20558
138289796339,0.538651,-1.3537,-1.2057
138289818587,0.536694,-1.35455,-1.20425
138289862289,0.536196,-1.35414,-1.20364
138289872354,0.53407,-1.35408,-1.20163
138289878692,0.53407,-1.35408,-1.20163
138289893654,0.532389,-1.35415,-1.19992
138289924307,0.530756,-1.35449,-1.19853
138289937213,0.529566,-1.35497,-1.19743
138289953753,0.528265,-1.35479,-1.1961
138289976168,0.526322,-1.35503,-1.19425
138289997296,0.524377,-1.35527,-1.1924
138290013749,0.522596,-1.3557,-1.19073
138290036166,0.519896,-1.35569,-1.18813
138290057259,0.518758,-1.3557,-1.18699
138290073672,0.516481,-1.35572,-1.1847
138290096196,0.513898,-1.35563,-1.18196
138290117243,0.511361,-1.35581,-1.17954
138290133698,0.510135,-1.35617,-1.17846
138290156192,0.507942,-1.35584,-1.17611
138290177253,0.504831,-1.35596,-1.17315
138290193693,0.503384,-1.35599,-1.17149
138290216192,0.502592,-1.35661,-1.17064
138290238643,0.500306,-1.35662,-1.16835
138290260394,0.498585,-1.35682,-1.16654
138290276131,0.497301,-1.35703,-1.16507
138290298677,0.495179,-1.35735,-1.16292
138290312894,0.493267,-1.35737,-1.16051
138290335368,0.491886,-1.35794,-1.1591
138290357919,0.489711,-1.35799,-1.15661
138290372907,0.487245,-1.35834,-1.15391
138290395372,0.486064,-1.3586,-1.15224
138290417980,0.484626,-1.35891,-1.15049
138290432876,0.483853,-1.35893,-1.14884
138290455425,0.482644,-1.3588,-1.14692
138290477929,0.483864,-1.35955,-1.14567
138290492964,0.482728,-1.36025,-1.1432
138290515384,0.48292,-1.36093,-1.14105
138290537954,0.483562,-1.36146,-1.14045
138290553013,0.482062,-1.36204,-1.13816
138290575452,0.481889,-1.36241,-1.13738
138290597891,0.480792,-1.36274,-1.1355
138290612971,0.478849,-1.36303,-1.13335
138290635447,0.478402,-1.36341,-1.13285
138290657875,0.475725,-1.3637,-1.13025
138290672957,0.472316,-1.36361,-1.12696
138290695387,0.472925,-1.36355,-1.12759
138290718377,0.469082,-1.36291,-1.12379
