myoTS,myox,myoy,myoz
1450686866,myox,myoy,myoz
42138067116,0.130859,0.398926,0.918457
42138090813,0.126953,0.412109,0.913574
42138112118,0.133789,0.413086,0.897949
42138127156,0.131348,0.404785,0.903809
42138150840,0.131348,0.412109,0.898926
42138172222,0.128418,0.425293,0.896484
42138211492,0.125,0.422363,0.90625
42138213551,0.121582,0.40332,0.919434
42138225827,0.110352,0.405273,0.928223
42138247891,0.119629,0.424805,0.914551
42138263645,0.130371,0.418945,0.918457
42138285870,0.121094,0.398926,0.922363
42138329595,0.119629,0.412109,0.908203
42138339542,0.12793,0.416016,0.90332
42138345983,0.124512,0.419434,0.909668
42138367690,0.130859,0.414062,0.906738
42138383446,0.133789,0.416992,0.899414
42138404509,0.132812,0.418945,0.905273
42138427704,0.130371,0.419922,0.901855
42138443422,0.121094,0.429199,0.907227
42138464573,0.125977,0.424316,0.90625
42138487703,0.122559,0.414551,0.910645
42138503406,0.124512,0.419922,0.913574
42138524469,0.126953,0.433594,0.90625
42138547645,0.112793,0.431641,0.918457
42138563407,0.118652,0.425781,0.908691
42138584474,0.114746,0.422852,0.911133
42138607596,0.121582,0.425293,0.899902
42138623401,0.131348,0.429688,0.898438
42138645902,0.129883,0.42627,0.901855
42138667691,0.127441,0.41748,0.898438
42138683559,0.125488,0.425293,0.908691
42138706009,0.128906,0.432129,0.898926
42138727769,0.122559,0.430664,0.905273
42138743461,0.123047,0.42041,0.90625
42138766065,0.120605,0.414551,0.909668
42138787739,0.127441,0.414062,0.908691
42138803453,0.125977,0.427734,0.905762
42138825985,0.134766,0.429688,0.904785
42138847657,0.126465,0.421387,0.907227
42138863399,0.118164,0.42627,0.905273
42138885900,0.119141,0.436523,0.911133
42138907634,0.126465,0.432617,0.902344
42138923390,0.123535,0.424316,0.900391
42138945917,0.125,0.422363,0.906738
42138966986,0.122559,0.426758,0.907715
42138983405,0.12207,0.420898,0.903809
42139005899,0.135254,0.445312,0.892578
42139027073,0.138672,0.433105,0.90625
42139043540,0.123047,0.410645,0.918945
42139066005,0.121582,0.428223,0.921875
42139087092,0.130371,0.445801,0.90625
42139103420,0.116699,0.431152,0.884277
42139126053,0.131836,0.414551,0.887695
42139146991,0.128418,0.443848,0.891602
42139163495,0.109375,0.445801,0.90625
42139185932,0.108398,0.419922,0.914551
42139206993,0.11084,0.423828,0.915039
42139223398,0.125488,0.443848,0.906738
42139245908,0.130859,0.441406,0.89502
42139266963,0.131348,0.432617,0.895996
42139283431,0.133301,0.424316,0.895996
42139305899,0.130859,0.427246,0.901855
42139328407,0.123535,0.441406,0.899414
42139351557,0.124512,0.442383,0.899414
42139365881,0.12207,0.432129,0.90332
42139388529,0.123535,0.431641,0.902344
42139411691,0.128418,0.427246,0.895508
42139425962,0.125,0.445801,0.887207
42139448513,0.125488,0.455078,0.888184
42139471606,0.120117,0.444824,0.903809
42139485960,0.124023,0.429688,0.902344
42139508520,0.131348,0.433105,0.904785
42139531671,0.132324,0.440918,0.89209
42139546051,0.123535,0.452148,0.895996
42139568421,0.125,0.443359,0.894531
42139591552,0.119629,0.433105,0.900879
42139605934,0.123535,0.435059,0.901855
42139628491,0.123047,0.440918,0.89502
42139651685,0.128418,0.445312,0.894531
42139672728,0.131348,0.450684,0.89209
42139688524,0.123047,0.45459,0.887207
42139711679,0.12207,0.451172,0.897949
42139732665,0.116699,0.439941,0.897461
42139748522,0.121094,0.432617,0.901855
42139771654,0.125977,0.444336,0.88916
42139792672,0.124512,0.453125,0.885742
42139808442,0.127441,0.458496,0.888184
42139831586,0.116699,0.45166,0.891113
42139852668,0.118652,0.446777,0.890137
42139868398,0.12793,0.432617,0.888672
42139891691,0.123047,0.433105,0.878418
42139912765,0.112305,0.444336,0.880371
42139928521,0.0776367,0.460449,0.88623
42139950984,0.0922852,0.505371,0.866699
42139972757,0.125,0.545898,0.844727
42139988555,0.121094,0.522949,0.852539
42140011031,0.106934,0.486328,0.864258
42140032713,0.105469,0.477051,0.873535
42140048431,0.100098,0.495117,0.878418
42140070942,0.100586,0.507324,0.869141
42140094139,0.0996094,0.510742,0.85498
42140107660,0.0942383,0.52832,0.839355
42140122082,0.0800781,0.539062,0.824707
42140144541,0.0615234,0.538574,0.827148
42140175955,0.0615234,0.55957,0.824707
42140182051,0.0668945,0.57959,0.812012
42140204506,0.0722656,0.582031,0.803711
42140227613,0.0678711,0.568848,0.818359
42140241957,0.0595703,0.582031,0.824219
42140264485,0.065918,0.614258,0.822266
42140287651,0.0825195,0.632812,0.812012
42140301974,0.102539,0.636719,0.787598
42140324633,0.0708008,0.621582,0.786133
42140347757,0.043457,0.605957,0.781738
42140362097,0.0371094,0.602539,0.77832
42140384602,0.0361328,0.654785,0.73584
42140407765,0.0390625,0.73291,0.672363
42140422094,0.0307617,0.763184,0.637207
42140444555,0.0107422,0.749023,0.644043
42140467760,0.00585938,0.73584,0.646973
42140482044,0.0219727,0.720215,0.657227
42140504591,0.0332031,0.704102,0.666504
42140527766,0.00439453,0.748535,0.651855
42140543549,-0.0205078,0.791992,0.619629
42140564458,-0.03125,0.839844,0.595215
42140587621,-0.0341797,0.895508,0.577148
42140601995,-0.0551758,0.913574,0.576172
42140624478,-0.0844727,0.875,0.59668
42140647781,-0.102051,0.837891,0.595703
42140662111,-0.0854492,0.825195,0.584961
42140685999,-0.0556641,0.809082,0.59375
42140707749,-0.0708008,0.778809,0.631836
42140722086,-0.0888672,0.785156,0.634766
42140744631,-0.0712891,0.82959,0.607422
42140767759,-0.0546875,0.874512,0.57373
42140782107,-0.0737305,0.88623,0.526855
42140806023,-0.103027,0.853516,0.486816
42140827028,-0.108398,0.806152,0.446289
42140842030,-0.104492,0.746582,0.422363
42140864485,-0.140625,0.753906,0.437012
42140887789,-0.175781,0.814453,0.453125
42140901986,-0.19043,0.810059,0.427246
42140924464,-0.164551,0.827637,0.411133
42140947757,-0.127441,0.822754,0.40332
42140962148,-0.115723,0.876465,0.402344
42140984561,-0.124023,0.915527,0.403809
42141007726,-0.138184,0.937012,0.39502
42141022084,-0.144043,0.970703,0.37207
42141044607,-0.134277,1.0166,0.362305
42141067138,-0.105469,1.02588,0.366211
42141082109,-0.0810547,0.978516,0.373535
42141104641,-0.0898438,0.929688,0.387207
42141127108,-0.0878906,0.914551,0.39209
42141142092,-0.0820312,0.946777,0.407227
42141164566,-0.0639648,0.994629,0.431641
42141187143,-0.0473633,1.01074,0.438965
42141202176,-0.0541992,0.981445,0.453613
42141224607,-0.0654297,0.891113,0.474609
42141246945,-0.0581055,0.82373,0.464355
42141262015,-0.0512695,0.836914,0.444824
42141284565,-0.0395508,0.891113,0.412598
42141307007,-0.0410156,0.946777,0.366699
42141322017,-0.0400391,0.967285,0.350098
42141344558,-0.0615234,0.969238,0.338867
42141366993,-0.0732422,0.952637,0.352051
42141381999,-0.0708008,0.923828,0.337891
42141404639,-0.050293,0.913086,0.352051
42141427192,-0.0561523,0.925293,0.371094
42141442166,-0.0463867,0.924805,0.38623
42141464585,-0.0478516,0.92041,0.37793
42141487053,-0.0537109,0.928223,0.375488
42141504964,-0.0649414,0.936035,0.361328
42141524623,-0.0693359,0.927246,0.365234
42141547007,-0.059082,0.915527,0.367676
42141563478,-0.0478516,0.916504,0.379883
