timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,timestamp_accelerometer,accelerometer-x,accelerometer-y,accelerometer-z,timestamp_gyro,gyro-x,gyro-y,gyro-z,timestamp_orientation,orientation-x,orientation-y,orientation-z,,orientation-w,roll,pitch,yaw
140734799966975,1,0,0,0,0,0,0,0,12020797613,0.114746,-0.541992,0.834961,12020797613,1.6875,-0.4375,0.0625,12020797613,-0.236877,-0.160645,0.354309,0.890198,-0.569674,-0.118432,0.792234
12020803061,2,-1,-1,-6,3,-4,1,0,12020797613,0.114746,-0.541992,0.834961,12020797613,1.6875,-0.4375,0.0625,12020797613,-0.236877,-0.160645,0.354309,0.890198,-0.569674,-0.118432,0.792234
12020803061,4,0,0,2,3,-23,-5,-1,12020797613,0.114746,-0.541992,0.834961,12020797613,1.6875,-0.4375,0.0625,12020797613,-0.236877,-0.160645,0.354309,0.890198,-0.569674,-0.118432,0.792234
12020803869,0,2,1,5,22,38,1,0,12020797613,0.114746,-0.541992,0.834961,12020797613,1.6875,-0.4375,0.0625,12020797613,-0.236877,-0.160645,0.354309,0.890198,-0.569674,-0.118432,0.792234
12020803869,-1,-1,4,9,-33,-23,-4,1,12020797613,0.114746,-0.541992,0.834961,12020797613,1.6875,-0.4375,0.0625,12020797613,-0.236877,-0.160645,0.354309,0.890198,-0.569674,-0.118432,0.792234
12020804686,1,1,-4,-14,21,-8,-4,-3,12020797613,0.114746,-0.541992,0.834961,12020797613,1.6875,-0.4375,0.0625,12020797613,-0.236877,-0.160645,0.354309,0.890198,-0.569674,-0.118432,0.792234
12020804686,-3,-4,-5,-8,-14,23,6,-1,12020797613,0.114746,-0.541992,0.834961,12020797613,1.6875,-0.4375,0.0625,12020797613,-0.236877,-0.160645,0.354309,0.890198,-0.569674,-0.118432,0.792234
12020805476,0,-1,6,26,-3,-33,-4,-2,12020797613,0.114746,-0.541992,0.834961,12020797613,1.6875,-0.4375,0.0625,12020797613,-0.236877,-0.160645,0.354309,0.890198,-0.569674,-0.118432,0.792234
12020805476,0,-2,-4,-7,39,12,-3,-2,12020811068,0.118652,-0.539062,0.837402,12020811068,-0.4375,-1.4375,-0.125,12020811068,-0.236877,-0.160889,0.354309,0.890198,-0.569906,-0.11887,0.792429
12020816201,-1,-1,-2,0,-40,1,2,-2,12020811068,0.118652,-0.539062,0.837402,12020811068,-0.4375,-1.4375,-0.125,12020811068,-0.236877,-0.160889,0.354309,0.890198,-0.569906,-0.11887,0.792429
12020816201,-4,-3,-4,-8,20,1,-7,-2,12020811068,0.118652,-0.539062,0.837402,12020811068,-0.4375,-1.4375,-0.125,12020811068,-0.236877,-0.160889,0.354309,0.890198,-0.569906,-0.11887,0.792429
12020824952,0,1,-4,-7,-22,-10,-1,-2,12020811068,0.118652,-0.539062,0.837402,12020811068,-0.4375,-1.4375,-0.125,12020811068,-0.236877,-0.160889,0.354309,0.890198,-0.569906,-0.11887,0.792429
12020824952,1,-1,1,3,6,9,1,-2,12020831957,0.130371,-0.536621,0.846191,12020831957,0.4375,-0.75,0.0625,12020831957,-0.236816,-0.160889,0.354309,0.890198,-0.569783,-0.118913,0.792415
12020832661,0,0,-1,5,5,0,0,2,12020831957,0.130371,-0.536621,0.846191,12020831957,0.4375,-0.75,0.0625,12020831957,-0.236816,-0.160889,0.354309,0.890198,-0.569783,-0.118913,0.792415
12020832661,1,-3,-3,-8,-19,-2,-1,-1,12020831957,0.130371,-0.536621,0.846191,12020831957,0.4375,-0.75,0.0625,12020831957,-0.236816,-0.160889,0.354309,0.890198,-0.569783,-0.118913,0.792415
12020846915,0,0,-1,-6,0,2,-3,-1,12020831957,0.130371,-0.536621,0.846191,12020831957,0.4375,-0.75,0.0625,12020831957,-0.236816,-0.160889,0.354309,0.890198,-0.569783,-0.118913,0.792415
12020846915,2,1,-3,-1,-11,-14,0,1,12020847642,0.129883,-0.532227,0.843262,12020847642,0.75,-0.25,-0.5,12020847642,-0.236816,-0.16095,0.354309,0.890198,-0.569841,-0.119023,0.792463
12020854837,-6,1,0,0,19,19,-2,-5,12020847642,0.129883,-0.532227,0.843262,12020847642,0.75,-0.25,-0.5,12020847642,-0.236816,-0.16095,0.354309,0.890198,-0.569841,-0.119023,0.792463
12020854837,2,-2,1,7,18,-3,-3,1,12020847642,0.129883,-0.532227,0.843262,12020847642,0.75,-0.25,-0.5,12020847642,-0.236816,-0.16095,0.354309,0.890198,-0.569841,-0.119023,0.792463
12020870486,-2,-2,1,6,-15,-15,-1,3,12020847642,0.129883,-0.532227,0.843262,12020847642,0.75,-0.25,-0.5,12020847642,-0.236816,-0.16095,0.354309,0.890198,-0.569841,-0.119023,0.792463
12020870486,-7,-3,-1,-5,-1,-9,0,-5,12020872673,0.119141,-0.53418,0.845215,12020872673,-0.9375,0.4375,-0.3125,12020872673,-0.236816,-0.16095,0.354309,0.890198,-0.569841,-0.119023,0.792463
12020876222,1,-3,-2,-7,-8,1,7,2,12020872673,0.119141,-0.53418,0.845215,12020872673,-0.9375,0.4375,-0.3125,12020872673,-0.236816,-0.16095,0.354309,0.890198,-0.569841,-0.119023,0.792463
12020876222,-3,1,-1,-2,10,-1,-7,-2,12020872673,0.119141,-0.53418,0.845215,12020872673,-0.9375,0.4375,-0.3125,12020872673,-0.236816,-0.16095,0.354309,0.890198,-0.569841,-0.119023,0.792463
12020890970,2,-1,-2,-10,-34,1,-3,0,12020872673,0.119141,-0.53418,0.845215,12020872673,-0.9375,0.4375,-0.3125,12020872673,-0.236816,-0.16095,0.354309,0.890198,-0.569841,-0.119023,0.792463
12020890970,1,0,-3,-2,74,19,-5,-5,12020922494,0.118652,-0.542969,0.84375,12020922494,0.0625,-0.0625,0.1875,12020922494,-0.236816,-0.16095,0.354309,0.890198,-0.569841,-0.119023,0.792463
12020931184,-6,-1,1,12,7,0,0,3,12020922494,0.118652,-0.542969,0.84375,12020922494,0.0625,-0.0625,0.1875,12020922494,-0.236816,-0.16095,0.354309,0.890198,-0.569841,-0.119023,0.792463
12020931184,0,-1,0,-6,-10,-9,-5,-3,12020922494,0.118652,-0.542969,0.84375,12020922494,0.0625,-0.0625,0.1875,12020922494,-0.236816,-0.16095,0.354309,0.890198,-0.569841,-0.119023,0.792463
12020931933,-1,-2,-2,-2,3,-2,-3,-4,12020922494,0.118652,-0.542969,0.84375,12020922494,0.0625,-0.0625,0.1875,12020922494,-0.236816,-0.16095,0.354309,0.890198,-0.569841,-0.119023,0.792463
12020931933,-3,-2,-2,-2,-2,4,1,0,12020932762,0.117676,-0.546875,0.848633,12020932762,1.0625,-0.625,0.3125,12020932762,-0.236633,-0.16095,0.354431,0.890198,-0.569503,-0.119095,0.792699
12020933499,-2,-1,0,0,1,-3,2,1,12020932762,0.117676,-0.546875,0.848633,12020932762,1.0625,-0.625,0.3125,12020932762,-0.236633,-0.16095,0.354431,0.890198,-0.569503,-0.119095,0.792699
12020933499,-1,0,-3,-1,0,3,4,2,12020932762,0.117676,-0.546875,0.848633,12020932762,1.0625,-0.625,0.3125,12020932762,-0.236633,-0.16095,0.354431,0.890198,-0.569503,-0.119095,0.792699
12020935930,-2,0,-1,1,12,12,-4,-2,12020932762,0.117676,-0.546875,0.848633,12020932762,1.0625,-0.625,0.3125,12020932762,-0.236633,-0.16095,0.354431,0.890198,-0.569503,-0.119095,0.792699
12020935930,-2,-2,1,-1,-21,8,1,-4,12020932762,0.117676,-0.546875,0.848633,12020932762,1.0625,-0.625,0.3125,12020932762,-0.236633,-0.16095,0.354431,0.890198,-0.569503,-0.119095,0.792699
12020943488,1,-1,-2,-8,0,-21,-9,-4,12020932762,0.117676,-0.546875,0.848633,12020932762,1.0625,-0.625,0.3125,12020932762,-0.236633,-0.16095,0.354431,0.890198,-0.569503,-0.119095,0.792699
12020943488,0,1,0,5,-3,7,4,0,12020951723,0.121582,-0.547363,0.843262,12020951723,1.25,-1.375,-0.0625,12020951723,-0.23645,-0.161072,0.354492,0.890198,-0.569265,-0.119416,0.792894
12020952430,-2,-2,-4,-6,-3,-9,-3,-1,12020951723,0.121582,-0.547363,0.843262,12020951723,1.25,-1.375,-0.0625,12020951723,-0.23645,-0.161072,0.354492,0.890198,-0.569265,-0.119416,0.792894
12020952430,-2,-2,-1,0,12,25,4,5,12020951723,0.121582,-0.547363,0.843262,12020951723,1.25,-1.375,-0.0625,12020951723,-0.23645,-0.161072,0.354492,0.890198,-0.569265,-0.119416,0.792894
12020958566,-4,-1,-3,0,13,-2,-2,-7,12020951723,0.121582,-0.547363,0.843262,12020951723,1.25,-1.375,-0.0625,12020951723,-0.23645,-0.161072,0.354492,0.890198,-0.569265,-0.119416,0.792894
12020958566,-3,-1,-1,-1,-17,-6,-4,-3,12020966101,0.122559,-0.542969,0.849121,12020966101,0.3125,-0.875,-0.3125,12020966101,-0.23645,-0.161072,0.354492,0.890198,-0.569265,-0.119416,0.792894
12020973638,-2,-1,-1,-2,2,-1,0,-1,12020966101,0.122559,-0.542969,0.849121,12020966101,0.3125,-0.875,-0.3125,12020966101,-0.23645,-0.161072,0.354492,0.890198,-0.569265,-0.119416,0.792894
12020973638,5,1,2,4,-1,-6,-2,1,12020966101,0.122559,-0.542969,0.849121,12020966101,0.3125,-0.875,-0.3125,12020966101,-0.23645,-0.161072,0.354492,0.890198,-0.569265,-0.119416,0.792894
12020981140,3,-1,-3,-8,-6,3,5,4,12020966101,0.122559,-0.542969,0.849121,12020966101,0.3125,-0.875,-0.3125,12020966101,-0.23645,-0.161072,0.354492,0.890198,-0.569265,-0.119416,0.792894
12020981140,-3,-1,1,4,21,-3,0,-2,12020988723,0.119141,-0.544434,0.84668,12020988723,0.5625,-1.1875,-0.1875,12020988723,-0.236267,-0.161255,0.354553,0.890198,-0.569086,-0.119846,0.793137
12020996178,1,0,0,-7,-43,-23,-6,-1,12020988723,0.119141,-0.544434,0.84668,12020988723,0.5625,-1.1875,-0.1875,12020988723,-0.236267,-0.161255,0.354553,0.890198,-0.569086,-0.119846,0.793137
12020996178,-6,-3,-4,1,35,25,1,-3,12020988723,0.119141,-0.544434,0.84668,12020988723,0.5625,-1.1875,-0.1875,12020988723,-0.236267,-0.161255,0.354553,0.890198,-0.569086,-0.119846,0.793137
12021003649,2,-2,0,-1,-6,-3,-7,0,12020988723,0.119141,-0.544434,0.84668,12020988723,0.5625,-1.1875,-0.1875,12020988723,-0.236267,-0.161255,0.354553,0.890198,-0.569086,-0.119846,0.793137
12021003649,0,2,-1,2,39,39,6,-1,12021011161,0.120605,-0.538086,0.84668,12021011161,0.4375,-1.125,0.25,12021011161,-0.236084,-0.161377,0.354675,0.890137,-0.568841,-0.120117,0.79344
12021019148,4,-1,0,-3,-43,-27,0,0,12021011161,0.120605,-0.538086,0.84668,12021011161,0.4375,-1.125,0.25,12021011161,-0.236084,-0.161377,0.354675,0.890137,-0.568841,-0.120117,0.79344
12021019148,-2,-3,-2,-7,-5,-43,-7,1,12021011161,0.120605,-0.538086,0.84668,12021011161,0.4375,-1.125,0.25,12021011161,-0.236084,-0.161377,0.354675,0.890137,-0.568841,-0.120117,0.79344
12021019904,-8,-1,1,-1,2,7,0,-2,12021011161,0.120605,-0.538086,0.84668,12021011161,0.4375,-1.125,0.25,12021011161,-0.236084,-0.161377,0.354675,0.890137,-0.568841,-0.120117,0.79344
12021019904,1,-4,-2,-2,-6,1,-3,1,12021026186,0.114258,-0.53125,0.839355,12021026186,-0.3125,-0.5625,-0.1875,12021026186,-0.236084,-0.161316,0.354675,0.890137,-0.568782,-0.120008,0.793391
12021041807,8,3,3,2,8,10,2,1,12021026186,0.114258,-0.53125,0.839355,12021026186,-0.3125,-0.5625,-0.1875,12021026186,-0.236084,-0.161316,0.354675,0.890137,-0.568782,-0.120008,0.793391
12021041807,-13,1,0,0,1,-4,-4,-2,12021026186,0.114258,-0.53125,0.839355,12021026186,-0.3125,-0.5625,-0.1875,12021026186,-0.236084,-0.161316,0.354675,0.890137,-0.568782,-0.120008,0.793391
12021042522,9,-2,0,4,-6,-2,-3,-4,12021026186,0.114258,-0.53125,0.839355,12021026186,-0.3125,-0.5625,-0.1875,12021026186,-0.236084,-0.161316,0.354675,0.890137,-0.568782,-0.120008,0.793391
12021042522,0,-1,0,-4,-16,-13,-4,0,12021048658,0.11377,-0.541992,0.845703,12021048658,-1.0625,-0.1875,0.25,12021048658,-0.236328,-0.161377,0.354675,0.890076,-0.56931,-0.119923,0.793465
12021056084,-2,-2,-1,2,0,5,4,2,12021048658,0.11377,-0.541992,0.845703,12021048658,-1.0625,-0.1875,0.25,12021048658,-0.236328,-0.161377,0.354675,0.890076,-0.56931,-0.119923,0.793465
12021056084,5,0,-5,0,25,0,-2,1,12021048658,0.11377,-0.541992,0.845703,12021048658,-1.0625,-0.1875,0.25,12021048658,-0.236328,-0.161377,0.354675,0.890076,-0.56931,-0.119923,0.793465
12021063640,-1,-1,2,9,14,13,3,-1,12021048658,0.11377,-0.541992,0.845703,12021048658,-1.0625,-0.1875,0.25,12021048658,-0.236328,-0.161377,0.354675,0.890076,-0.56931,-0.119923,0.793465
12021063640,-4,1,3,-6,-42,-54,-6,-5,12021071140,0.11377,-0.550781,0.851074,12021071140,0.8125,0,0.4375,12021071140,-0.236328,-0.161316,0.354736,0.890076,-0.569269,-0.119785,0.793555
12021079246,0,-1,1,9,48,28,3,2,12021071140,0.11377,-0.550781,0.851074,12021071140,0.8125,0,0.4375,12021071140,-0.236328,-0.161316,0.354736,0.890076,-0.569269,-0.119785,0.793555
12021079246,0,-2,-3,-9,-25,-17,0,-5,12021071140,0.11377,-0.550781,0.851074,12021071140,0.8125,0,0.4375,12021071140,-0.236328,-0.161316,0.354736,0.890076,-0.569269,-0.119785,0.793555
12021079907,-1,2,-1,-3,-26,4,-1,2,12021071140,0.11377,-0.550781,0.851074,12021071140,0.8125,0,0.4375,12021071140,-0.236328,-0.161316,0.354736,0.890076,-0.569269,-0.119785,0.793555
12021079907,-2,-5,-3,-1,13,5,-5,-4,12021086007,0.118652,-0.541016,0.848145,12021086007,1.8125,0.0625,0.5625,12021086007,-0.236084,-0.161133,0.354858,0.890137,-0.568658,-0.119593,0.793662
12021101957,-4,-2,-1,-3,-6,-13,2,0,12021086007,0.118652,-0.541016,0.848145,12021086007,1.8125,0.0625,0.5625,12021086007,-0.236084,-0.161133,0.354858,0.890137,-0.568658,-0.119593,0.793662
12021101957,14,2,-2,-2,8,5,-2,2,12021086007,0.118652,-0.541016,0.848145,12021086007,1.8125,0.0625,0.5625,12021086007,-0.236084,-0.161133,0.354858,0.890137,-0.568658,-0.119593,0.793662
12021102434,-17,2,-3,-2,16,4,-2,-9,12021086007,0.118652,-0.541016,0.848145,12021086007,1.8125,0.0625,0.5625,12021086007,-0.236084,-0.161133,0.354858,0.890137,-0.568658,-0.119593,0.793662
12021102434,3,-4,0,-2,-22,-1,1,3,12021108690,0.121094,-0.529297,0.845703,12021108690,0.3125,0.1875,0,12021108690,-0.236023,-0.161133,0.354858,0.890137,-0.568535,-0.119636,0.793648
12021116125,-2,-1,0,-5,-9,-5,2,-4,12021108690,0.121094,-0.529297,0.845703,12021108690,0.3125,0.1875,0,12021108690,-0.236023,-0.161133,0.354858,0.890137,-0.568535,-0.119636,0.793648
12021116125,-2,-2,1,3,-11,6,1,4,12021108690,0.121094,-0.529297,0.845703,12021108690,0.3125,0.1875,0,12021108690,-0.236023,-0.161133,0.354858,0.890137,-0.568535,-0.119636,0.793648
12021123466,10,2,-1,-9,-25,-11,-3,4,12021108690,0.121094,-0.529297,0.845703,12021108690,0.3125,0.1875,0,12021108690,-0.236023,-0.161133,0.354858,0.890137,-0.568535,-0.119636,0.793648
12021123466,-4,0,-1,0,12,-22,-8,-5,12021131072,0.125488,-0.539551,0.854004,12021131072,-0.625,0.4375,0,12021131072,-0.236023,-0.161133,0.354858,0.890137,-0.568535,-0.119636,0.793648
12021139123,-5,-3,2,20,24,-4,5,0,12021131072,0.125488,-0.539551,0.854004,12021131072,-0.625,0.4375,0,12021131072,-0.236023,-0.161133,0.354858,0.890137,-0.568535,-0.119636,0.793648
12021139123,3,3,3,3,-15,-3,2,-3,12021131072,0.125488,-0.539551,0.854004,12021131072,-0.625,0.4375,0,12021131072,-0.236023,-0.161133,0.354858,0.890137,-0.568535,-0.119636,0.793648
12021139941,0,-3,-1,-7,-1,-6,-4,0,12021131072,0.125488,-0.539551,0.854004,12021131072,-0.625,0.4375,0,12021131072,-0.236023,-0.161133,0.354858,0.890137,-0.568535,-0.119636,0.793648
12021139941,-2,-1,-6,-5,3,9,2,1,12021146099,0.125977,-0.546875,0.841797,12021146099,-0.125,-0.125,0.6875,12021146099,-0.236023,-0.161194,0.354858,0.890137,-0.568593,-0.119746,0.793697
12021161621,0,0,-5,-12,-7,-4,-4,-3,12021146099,0.125977,-0.546875,0.841797,12021146099,-0.125,-0.125,0.6875,12021146099,-0.236023,-0.161194,0.354858,0.890137,-0.568593,-0.119746,0.793697
