myot,x,y,z
151846460505,-0.375,-2.5,0.6875,1464789635103
151846481533,-0.1875,-2.4375,0.75,1464789635124
151846504009,0.125,-2.4375,0.75,1464789635147
151846520476,0.625,-2.25,1.0625,1464789635163
151846541504,0.25,-2.3125,1.4375,1464789635184
151846563956,0.0625,-2.0625,1.625,1464789635207
151846580481,0.5,-1.9375,1.75,1464789635223
151846601527,0.3125,-1.875,1.9375,1464789635244
151846623954,0.5,-1.875,2.0625,1464789635267
151846640448,0.5625,-1.625,2.375,1464789635283
151846661451,1.375,-1,2.5625,1464789635304
151846683975,1.75,-0.8125,2.6875,1464789635327
151846700434,1.5,-1.0625,3,1464789635343
151846721453,0.9375,-1.25,3,1464789635364
151846743977,1.125,-1.3125,3.0625,1464789635387
151846760494,1.5,-1.5,2.9375,1464789635403
151846782929,1.375,-1.8125,2.875,1464789635426
151846804081,-0.125,-1.875,1.75,1464789635447
151846820437,-0.125,-2.0625,1,1464789635463
151846842949,-1.5625,-2.1875,-0.1875,1464789635486
151846864110,-4.25,-2.125,-2.1875,1464789635507
151846880465,-1.875,-2.6875,-1.9375,1464789635523
151846902989,-1.0625,-2.6875,-2.25,1464789635546
151846924030,-1.4375,-2.5625,-2.1875,1464789635567
151846946549,-1.5,-2.25,-2.3125,1464789635589
151846962979,-0.6875,-1.9375,-2.0625,1464789635606
151846984058,-0.5625,-2,-1.9375,1464789635627
151847000499,-0.9375,-2,-1.125,1464789635643
151847022978,-0.0625,-1.75,-1.875,1464789635666
151847043997,-0.9375,-1.625,-1.9375,1464789635687
151847060492,-1.625,-1.5,-2.125,1464789635703
151847082985,0.5625,-1.4375,-2.4375,1464789635726
151847104025,0.5,-1.5,-2.5625,1464789635747
151847120486,0.25,-1.125,-2.6875,1464789635763
151847142977,0.875,-1.0625,-2.3125,1464789635786
151847164028,0.5625,-1.125,-1.9375,1464789635807
151847180451,0.25,-0.75,-1.6875,1464789635823
151847202926,0.25,-0.5625,-1.5,1464789635846
151847223997,0.25,-0.375,-1.4375,1464789635867
151847246454,0.5625,-0.4375,-1.1875,1464789635889
151847262977,0.625,-0.4375,-1.125,1464789635906
151847284020,0.8125,-0.125,-1,1464789635927
151847300484,0.6875,0.125,-0.6875,1464789635943
151847322968,0.4375,0.25,-0.5,1464789635966
151847343984,0.5,0.4375,-0.1875,1464789635987
151847360467,0.75,0.5,0.1875,1464789636003
151847382943,0.8125,0.6875,0.4375,1464789636026
151847403950,0.4375,0.875,0.5625,1464789636047
151847420442,0.4375,1.0625,0.8125,1464789636063
151847442933,0.5,1.1875,0.9375,1464789636086
151847463976,0.5,1.25,1.125,1464789636107
151847480413,0.5625,1.3125,1.375,1464789636123
151847503007,0.6875,1.375,1.625,1464789636146
151847524065,1.1875,1.5,2,1464789636167
151847540513,1.375,1.625,2.375,1464789636183
151847563037,0.4375,1.8125,1.9375,1464789636206
151847584000,-0.9375,1.875,0.75,1464789636227
151847600472,0.0625,1.1875,0.25,1464789636243
151847622970,0.75,1,-0.3125,1464789636266
151847644004,0.625,1,-0.3125,1464789636287
151847660496,-0.375,1.0625,-0.5625,1464789636303
151847682933,0.125,1.0625,-0.5625,1464789636326
151847705485,0.0625,0.9375,-0.5625,1464789636348
151847720439,-0.125,0.875,-0.8125,1464789636363
151847742980,-0.125,0.9375,-1,1464789636386
151847765486,0.5,0.625,-1,1464789636408
151847781966,0.25,0.5625,-1.0625,1464789636425
151847802947,0.25,0.5625,-1.125,1464789636446
151847825482,0.25,0.5625,-1.125,1464789636468
151847841993,0.25,0.5625,-1.125,1464789636485
151847862984,0.4375,0.4375,-0.9375,1464789636506
151847885493,0.8125,0.5625,-0.75,1464789636528
151847901925,0.3125,0.5625,-0.6875,1464789636545
151847922136,0.125,0.625,-0.6875,1464789636565
151847944696,0.3125,0.5625,-0.625,1464789636587
151847961113,0.5625,0.5,-0.4375,1464789636604
151847982100,0.4375,0.5,-0.3125,1464789636625
151848004673,0.1875,0.4375,-0.1875,1464789636647
151848021144,0.3125,0.5,0,1464789636664
151848042139,0.25,0.375,0.25,1464789636685
151848064651,0.5,0.375,0.375,1464789636707
151848081137,0.375,0.3125,0.5,1464789636724
151848103659,0.0625,0.3125,0.4375,1464789636746
151848124654,0.125,0.375,0.4375,1464789636767
151848147220,0.25,0.25,0.5625,1464789636790
151848162232,0.0625,0.25,0.6875,1464789636805
151848184739,-0.25,0.25,0.8125,1464789636827
151848201183,-0.3125,0.25,0.6875,1464789636844
151848222252,-0.25,0.1875,0.6875,1464789636865
151848244737,-0.3125,0.0625,0.6875,1464789636888
151848261168,-0.3125,0.0625,0.6875,1464789636904
151848282240,-0.0625,0.1875,0.375,1464789636925
151848304729,0.125,0.125,0.375,1464789636947
151848328639,0.1875,0.1875,0.5,1464789636971
151848342216,0.25,0,0.5,1464789636985
151848364658,0.4375,0.0625,0.4375,1464789637007
151848381098,0.375,0.125,0.4375,1464789637024
151848402236,0.375,0.1875,0.5625,1464789637045
151848424694,0.4375,0.125,0.6875,1464789637067
151848440487,0.375,0.1875,0.75,1464789637083
151848462170,0.5,0.375,0.8125,1464789637105
151848484410,0.25,0.3125,1.1875,1464789637127
151848501138,0.3125,0.3125,1.25,1464789637144
151848522201,0.25,0.3125,1.1875,1464789637165
151848544682,0.375,0.1875,1.1875,1464789637187
151848561120,0.5625,0.25,1.1875,1464789637204
151848582171,0.25,0,0.9375,1464789637225
151848604739,-0.4375,-0.0625,0.375,1464789637247
151848620510,-0.0625,-0.25,0.0625,1464789637263
151848642234,0,-0.375,-0.1875,1464789637285
151848664748,-0.0625,-0.375,-0.3125,1464789637307
151848680558,0.0625,-0.4375,-0.1875,1464789637323
151848702185,0.375,-0.5,0.0625,1464789637345
151848724760,0.4375,-0.4375,0.3125,1464789637367
151848740542,0.5625,-0.375,0.5,1464789637383
151848763679,0.125,-0.375,0.375,1464789637406
151848784814,-0.3125,-0.3125,0,1464789637427
151848800520,0.125,-0.4375,0.0625,1464789637443
151848823615,0.375,-0.4375,0.25,1464789637466
151848844724,0,-0.3125,0.25,1464789637487
151848860462,0,-0.375,0.5,1464789637503
151848883629,0.0625,-0.3125,0.25,1464789637526
151848904683,0.125,-0.25,0.375,1464789637547
151848920514,0.1875,-0.375,0.5625,1464789637563
151848943665,0.4375,-0.25,0.6875,1464789637586
151848964659,0.3125,-0.25,0.875,1464789637607
151848980466,0.125,-0.25,0.625,1464789637623
151849003616,0.1875,-0.3125,0.5625,1464789637646
151849024728,0.5,-0.3125,0.5,1464789637667
151849048665,0.4375,-0.375,0.5625,1464789637691
151849063711,0.4375,-0.25,0.5625,1464789637706
151849084732,0.25,-0.3125,0.375,1464789637727
151849100479,0.125,-0.375,0.125,1464789637743
151849123683,0.3125,-0.5,0.0625,1464789637766
151849144846,0.5,-0.5,-0.0625,1464789637787
151849160502,0.3125,-0.5625,0,1464789637803
151849183656,0.1875,-0.5625,0.0625,1464789637826
151849204765,0.25,-0.5625,0.0625,1464789637847
151849220517,0,-0.5625,0.0625,1464789637863
151849243628,-0.125,-0.6875,-0.0625,1464789637886
151849264811,-0.25,-0.6875,-0.0625,1464789637907
151849280495,0.0625,-0.75,0,1464789637923
151849303761,-0.125,-0.75,0.0625,1464789637946
151849324769,-0.25,-0.6875,0.0625,1464789637967
151849340568,0.125,-0.625,0.1875,1464789637983
151849363700,0.375,-0.75,0.125,1464789638006
151849384716,0.3125,-0.6875,0.125,1464789638027
151849400534,0.3125,-0.75,0,1464789638043
151849423854,0.1875,-0.75,-0.125,1464789638066
151849446126,0.4375,-0.75,0,1464789638089
151849460483,0.375,-0.8125,-0.125,1464789638103
151849483734,0,-0.6875,-0.3125,1464789638126
151849504735,0.0625,-0.6875,-0.1875,1464789638147
151849520497,0.375,-0.6875,-0.0625,1464789638163
151849543641,0.4375,-0.6875,-0.1875,1464789638186
151849564679,0.75,-0.5,0.0625,1464789638207
151849580457,0.0625,-0.5,0.1875,1464789638223
151849602949,0.4375,-0.5,0.375,1464789638246
151849624701,0.5,-0.4375,0.25,1464789638267
151849640454,0.5,-0.375,0.4375,1464789638283
151849663010,0.5,-0.1875,0.625,1464789638306
151849686152,0.375,-0.1875,0.8125,1464789638329
151849700509,0.4375,-0.0625,0.9375,1464789638343
151849722998,0.5,0,1.125,1464789638366
151849746134,0.5,0,1.375,1464789638389
151849760543,0.4375,0.125,1.4375,1464789638403
151849783046,0.4375,0.1875,1.5625,1464789638426
151849806242,-0.125,0.3125,1.3125,1464789638449
151849820562,-0.125,0.25,1.1875,1464789638463
151849851165,0.25,0.1875,1.0625,1464789638494
151849866175,0.4375,0.125,1.0625,1464789638509
151849880530,0.125,0.1875,1.125,1464789638523
151849902998,0.375,0.25,1.25,1464789638546
151849926216,0.625,0.1875,1.5625,1464789638569
151849940503,1,0.1875,1.8125,1464789638583
151849963045,1.5625,0.3125,2.125,1464789638606
151849986177,1.625,0.25,2.5625,1464789638629
151850000531,2,0.4375,2.8125,1464789638643
151850023083,1.375,0.5625,3,1464789638666
151850046176,0.8125,0.6875,3.125,1464789638689
151850060490,0.5625,0.625,3.1875,1464789638703
151850082989,1.3125,0.5625,3.1875,1464789638725
151850106127,1.4375,0.4375,2.625,1464789638749
151850120509,1.0625,0.25,2.375,1464789638763
151850143027,0.9375,0.1875,2,1464789638786
151850166184,2.125,-0.0625,2.375,1464789638809
151850187207,0.5625,0.0625,1.375,1464789638830
151850203010,1.0625,-0.25,1,1464789638846
151850226234,0.8125,-0.5,0.5625,1464789638869
151850247235,1.0625,-0.5625,0.25,1464789638890
151850262974,0.25,-0.5,-0.1875,1464789638905
151850286258,-1.125,-0.125,-0.6875,1464789638929
151850307338,-4.8125,0.25,-2.5625,1464789638950
151850323081,-5.6875,0.0625,-3.375,1464789638966
151850346194,-1.625,-0.5,-2.75,1464789638989
151850367283,-0.25,-0.8125,-2.5625,1464789639010
151850383014,-0.0625,-0.625,-1.9375,1464789639026
151850406183,-0.5,-0.1875,-1.5625,1464789639049
151850427285,-0.625,0,-1.25,1464789639070
151850443013,0.25,-0.3125,-0.75,1464789639086
151850466176,1,-0.5,-0.4375,1464789639109
151850487209,1.125,-0.375,-0.25,1464789639130
151850503019,0.8125,-0.375,-0.25,1464789639145
151850525540,0.5,-0.5,0.0625,1464789639168
151850547208,0.5625,-0.5625,0.0625,1464789639190
151850563015,0.3125,-0.5,0.1875,1464789639206
151850585545,-0.1875,-0.3125,0.4375,1464789639228
151850607199,-0.375,-0.125,0.625,1464789639250
151850622969,-0.3125,0,1.125,1464789639265
151850645586,-0.4375,0.1875,1.1875,1464789639288
151850668755,-0.375,0.3125,1.25,1464789639311
151850683081,-0.0625,0.4375,1.25,1464789639326
151850705593,0.1875,0.5625,1.1875,1464789639348
151850728840,0.125,0.5,1.3125,1464789639371
151850743030,0.5,0.5,1.4375,1464789639386
151850765932,0.9375,0.1875,1.4375,1464789639408
151850788762,1,0,1.4375,1464789639431
151850803001,1.1875,-0.25,1.25,1464789639446
151850832227,1.375,-0.375,1.1875,1464789639475
151850848728,0.1875,-0.6875,0.5625,1464789639491
151850863053,-0.125,-0.9375,0,1464789639506
151850885547,0.3125,-1.125,-0.3125,1464789639528
151850908788,-0.0625,-1.375,-0.5625,1464789639551
151850923102,-0.5625,-1.4375,-1,1464789639566
151850945539,-0.1875,-1.5,-1.0625,1464789639588
151850968804,0.3125,-1.625,-0.875,1464789639611
151850991194,-0.125,-1.6875,-0.9375,1464789639634
151851005598,0.125,-1.5625,-0.9375,1464789639648
151851028761,0.125,-1.5625,-0.8125,1464789639671
151851043073,0.3125,-1.4375,-0.625,1464789639686
151851072258,0.4375,-1.25,-0.3125,1464789639715
151851088763,-0.1875,-1.1875,-0.125,1464789639731
151851103063,-0.3125,-1.125,-0.1875,1464789639746
151851125612,-1.125,-1.3125,-0.4375,1464789639768
151851148787,-0.1875,-1.625,-0.3125,1464789639791
151851169804,-0.125,-1.625,-0.5,1464789639812
151851185588,-0.4375,-1.75,-0.5,1464789639828
151851208798,-0.5,-1.5,-0.5,1464789639851
151851229805,-1.0625,-1.375,-0.375,1464789639872
151851245623,-1.4375,-1.125,-0.25,1464789639888
151851268779,-1.9375,-1.0625,-0.5,1464789639911
151851297327,-1.3125,-1.1875,-0.5625,1464789639940
151851305583,-0.4375,-1.3125,-0.75,1464789639948
151851328739,-0.5625,-1.5625,-0.9375,1464789639971
151851349807,-0.375,-1.6875,-1.375,1464789639992
151851365531,-1.875,-1.5,-1.5625,1464789640008
151851388761,-0.4375,-1.375,-1.0625,1464789640031
151851409814,-0.8125,-1.0625,0,1464789640052
151851425503,-2.25,-0.5625,-0.375,1464789640068
151851448752,-0.875,-0.5625,0.125,1464789640091
151851469838,-1.125,-0.375,-0.4375,1464789640112
151851484851,-0.5625,-0.1875,-1.125,1464789640127
151851499140,0.625,0.0625,-1.8125,1464789640142
151851521628,0.5,0.0625,-2,1464789640164
151851544805,0.25,0.3125,-2.4375,1464789640187
151851559213,0.625,0.5,-2.875,1464789640202
151851581655,1.375,0.375,-2.8125,1464789640224
151851604825,2.25,0.4375,-2.9375,1464789640247
151851619107,2.625,0.375,-2.75,1464789640262
151851641677,2.75,0.5,-2.25,1464789640284
151851664818,2.1875,0.5,-2,1464789640307
151851679202,1.8125,0.5,-1.625,1464789640322
151851701658,1.625,0.375,-1.5625,1464789640344
151851724873,1.125,0.3125,-1.4375,1464789640367
151851739110,1.0625,0.1875,-1,1464789640382
151851761672,0.75,0.3125,-0.75,1464789640404
151851784812,0.125,0.375,-0.375,1464789640427
151851800524,0.125,0.125,0.125,1464789640443
151851821610,0.1875,0.1875,0.1875,1464789640464
151851844756,0.3125,-0.0625,-0.125,1464789640487
151851859127,1.0625,-0.375,-0.375,1464789640502
151851890405,1.125,-0.3125,-0.5625,1464789640533
151851904788,0.8125,-0.0625,-0.75,1464789640547
151851919099,-0.0625,0.0625,-1.0625,1464789640562
151851941589,0.6875,0.1875,-1,1464789640584
151851964754,0.5,0.4375,-1,1464789640607
151851979094,-0.625,0.75,-1.0625,1464789640622
151852001574,-0.5,1.0625,-0.9375,1464789640644
151852024744,-0.4375,1.3125,-0.5625,1464789640667
151852039112,-1.0625,1.5,-0.4375,1464789640682
151852061589,-1.3125,1.6875,-0.4375,1464789640704
151852084772,-2.5,2.0625,-0.5625,1464789640727
151852099235,-3.625,2.0625,-0.75,1464789640742
151852121659,-2.5625,2.125,-1.1875,1464789640764
151852144720,-1.1875,1.75,-1.6875,1464789640787
151852159160,0.1875,1.3125,-2.1875,1464789640802
151852181608,1.4375,0.9375,-2.8125,1464789640824
151852204870,2.0625,0.625,-3.375,1464789640847
151852219137,2.75,0.375,-3.8125,1464789640862
151852241608,3.5,0.25,-4,1464789640884
151852264810,3.6875,-0.0625,-4,1464789640907
151852279143,3.5625,-0.125,-4,1464789640922
151852301686,3.6875,-0.4375,-3.875,1464789640944
151852324763,3.125,-0.75,-3.75,1464789640967
151852339120,3.125,-0.9375,-3.625,1464789640982
151852363110,2.75,-1,-3.5625,1464789641006
151852384844,2.5,-1.125,-3.625,1464789641027
151852399083,3.0625,-1.25,-3.5,1464789641041
151852421583,3.125,-1.3125,-3.3125,1464789641064
151852444823,2.875,-1,-3.0625,1464789641087
151852459190,2.5,-1.0625,-2.6875,1464789641102
151852481687,2.6875,-1.0625,-2.625,1464789641124
151852504129,2.875,-1,-2.5625,1464789641147
151852519131,2.625,-1.125,-2.375,1464789641162
151852541646,1.9375,-1,-2.125,1464789641184
151852564061,1.75,-0.75,-1.5625,1464789641206
151852579187,0.4375,-0.4375,-1,1464789641222
151852601708,-0.1875,-0.125,-0.625,1464789641244
151852624131,-0.4375,-0.1875,-0.6875,1464789641267
151852639194,-0.5625,-0.375,-0.8125,1464789641282
151852661698,-0.3125,-0.5,-1.3125,1464789641304
151852684233,0.125,-0.75,-1.25,1464789641327
151852699174,0.5,-0.9375,-1.1875,1464789641342
151852721589,0.625,-1,-0.6875,1464789641364
151852744086,-0.125,-0.5,0.25,1464789641387
151852759112,-1.0625,0.25,2.3125,1464789641402
151852781625,-2.5,1,4.375,1464789641424
151852804207,-2.5625,1.1875,5.4375,1464789641447
151852819076,-1.875,1.0625,5.1875,1464789641462
151852849785,-0.4375,0.875,3.9375,1464789641492
151852864088,0.875,0.5625,2.1875,1464789641507
151852879087,1.5625,0.625,0.75,1464789641521
151852901587,1.625,0.6875,-0.125,1464789641544
151852924101,2.125,0.8125,-0.25,1464789641567
151852939093,1.375,1.5625,-0.5625,1464789641581
151852961580,0.125,1.875,-0.9375,1464789641604
151852984096,0.4375,2,-0.75,1464789641627
151852999098,0.3125,2.0625,-0.8125,1464789641642
151853021600,0.1875,2.125,-0.375,1464789641664
151853052990,-0.9375,2.1875,0.375,1464789641695
151853059169,-1.5625,2.0625,1.3125,1464789641702
151853081739,-1.8125,2.125,1.9375,1464789641724
151853104119,-2.1875,2,2.25,1464789641747
151853119070,-2.0625,1.625,2.375,1464789641762
151853141620,-1.1875,1.125,2.1875,1464789641784
151853164115,-0.25,0.625,2.3125,1464789641807
151853179246,0.1875,0.375,2.4375,1464789641822
151853201717,0.3125,0.0625,2.625,1464789641844
151853224036,1.3125,-0.125,2.875,1464789641866
151853239135,1.375,-0.625,2.9375,1464789641882
151853261604,1.875,-0.75,2.75,1464789641904
151853284191,3.0625,-0.6875,2.4375,1464789641927
151853299108,1.5625,-0.875,1.75,1464789641942
151853321650,2.375,-1.5,2.0625,1464789641964
151853344135,1,-0.6875,0.4375,1464789641987
151853359164,-0.3125,-1,-0.1875,1464789642002
151853381656,0.1875,-0.9375,-0.1875,1464789642024
151853404168,-0.6875,-1,-0.25,1464789642047
151853420571,-1.0625,-1.125,-0.0625,1464789642063
151853441581,0.125,-1.0625,0.1875,1464789642084
151853464135,0.5,-1,0.8125,1464789642107
151853480563,-0.0625,-0.75,0.9375,1464789642123
151853501598,-0.0625,-0.75,1.4375,1464789642144
151853524094,0.3125,-0.9375,1.875,1464789642167
151853546687,0.375,-1,2,1464789642189
151853561685,0.5,-1,1.875,1464789642204
151853584247,1,-1.3125,1.875,1464789642227
151853600639,1.125,-1.3125,1.75,1464789642243
151853621619,1.5625,-1.125,1.75,1464789642264
151853644194,0.6875,-1,1.75,1464789642287
151853666701,0.375,-0.8125,1.5625,1464789642309
151853681679,0.6875,-0.75,1.3125,1464789642324
151853704180,0.5,-0.625,1.125,1464789642347
151853720632,0.6875,-0.5,1.25,1464789642363
151853741650,0.8125,-0.3125,1.5625,1464789642384
151853765576,1.125,-0.125,1.875,1464789642408
151853780612,1.6875,0.0625,2,1464789642423
151853804551,1.75,0.1875,2.25,1464789642447
151853824096,1.625,0.1875,2.25,1464789642467
151853840599,1.4375,0.3125,2.375,1464789642483
151853861600,0.9375,0.3125,2.25,1464789642504
151853884113,0.75,0.375,2.1875,1464789642527
151853900575,2.9375,-0.125,3.375,1464789642543
151853921629,0,0.625,2.1875,1464789642564
151853944161,0.3125,0.5,2.3125,1464789642586
151853962086,-0.0625,0.5,2.3125,1464789642604
151853981651,-0.0625,0.3125,2.25,1464789642624
151854004208,-0.6875,0.0625,1.875,1464789642647
151854020615,0.0625,-0.25,1.5625,1464789642663
151854044541,0.75,-0.6875,1.4375,1464789642687
151854064237,3.125,-1.75,1.75,1464789642707
151854080681,5.4375,-2.3125,1.875,1464789642723
151854101639,9,-4.125,2.9375,1464789642744
151854124174,10.4375,-4.25,3.8125,1464789642767
151854140660,8.5625,-3.625,4.5,1464789642783
151854161758,4.75,-2.375,5.75,1464789642804
151854184209,3.6875,-1.9375,4.6875,1464789642827
151854200660,1.5,-1.125,4.8125,1464789642843
151854221720,2.25,-1.0625,4.9375,1464789642864
151854244198,0.4375,1.375,7.1875,1464789642887
151854268117,-2.0625,5.8125,9.6875,1464789642911
151854281655,-0.1875,5.5625,6.9375,1464789642924
151854305690,1.8125,4.0625,0.75,1464789642948
151854320566,2.6875,-1.3125,1.8125,1464789642963
151854343060,2.0625,-1.25,1.375,1464789642985
151854364247,3,-1.75,0.8125,1464789643007
151854380647,3.25,-2.25,0.5,1464789643023
151854403098,2.4375,-2.8125,-0.1875,1464789643045
151854424163,2.0625,-2.4375,0.1875,1464789643067
151854440632,2.625,-1.875,1.1875,1464789643083
151854463096,1.125,-0.6875,2.6875,1464789643105
151854484160,0.4375,0.1875,3.4375,1464789643127
151854502114,-1.5,1.5625,5.125,1464789643144
151854523113,-6.125,4.375,7.5625,1464789643166
151854544214,-7.5,6.4375,9.375,1464789643187
151854560583,-8.8125,4.25,7.875,1464789643203
151854583135,-11.5625,5.25,7.9375,1464789643226
151854612381,-12.4375,3.375,6.375,1464789643255
151854620583,-9.875,3.1875,7.25,1464789643263
151854643159,-10.6875,3.375,7.125,1464789643286
151854664202,-10.1875,1.875,5.125,1464789643307
151854680623,-8.8125,-0.75,4.1875,1464789643323
151854703165,-1.6875,-2.25,4.5,1464789643346
151854724165,-3.125,-3.6875,4.3125,1464789643367
151854740734,-5.125,-2.25,5.5625,1464789643383
151854763157,-5.8125,-2.375,5,1464789643405
151854784233,-2.3125,-3.625,7.625,1464789643427
151854808112,1.375,-5.0625,8.1875,1464789643451
151854823108,0.75,-5.625,8.5,1464789643466
151854844149,-0.9375,-7.125,8.1875,1464789643486
151854860580,-2.3125,-5.6875,7.125,1464789643503
151854890618,-2.9375,-6.0625,5.9375,1464789643533
151854904155,-1.9375,-7.875,5.6875,1464789643547
151854920630,-9.375,-7.8125,5.5,1464789643563
151854943111,-14.9375,-7.3125,3.5625,1464789643586
151854964181,-16.3125,-7.625,2.6875,1464789643607
151854980729,-28.75,-9.5,-1.25,1464789643624
151855004521,-12.1875,-13.5625,-3.25,1464789643647
151855024239,-3.5625,-14,-4.0625,1464789643667
151855039886,-0.5,-9.25,-6.875,1464789643682
151855062388,-5.125,-6.375,-9.8125,1464789643705
151855086242,-3.625,-5.0625,-10.3125,1464789643729
151855099813,-2.0625,-5.25,-9.4375,1464789643742
151855122336,-5.125,-4.8125,-9.9375,1464789643765
151855144807,-4,-5.4375,-7.75,1464789643787
151855159807,-1.4375,-5,-6.8125,1464789643802
151855182261,-3.3125,-4.4375,-5.8125,1464789643825
151855204762,-2.875,-3.1875,-5.3125,1464789643847
151855219833,-2.1875,-3,-4,1464789643862
151855242392,-0.9375,-2.75,-3,1464789643885
151855264914,-1.8125,-2.125,-1.8125,1464789643907
151855279908,-4.6875,-1.3125,-1,1464789643922
151855302289,-4.5,-1,-0.625,1464789643945
151855324843,-3.9375,-1.5625,-0.9375,1464789643967
151855339866,-3.5625,-1.875,-1.9375,1464789643982
151855362428,-2.3125,-2.5625,-2.625,1464789644005
151855384882,-1.3125,-2.6875,-3.125,1464789644027
151855401277,-0.25,-2.5,-3,1464789644044
151855422283,0.25,-2.75,-2.8125,1464789644065
151855444878,1.25,-2.3125,-3.25,1464789644087
151855461347,3.125,-1.625,-3.5,1464789644104
151855482461,2.8125,-1,-3.75,1464789644125
151855504842,4.625,-0.5,-3.8125,1464789644147
151855521360,4.4375,0.625,-4.3125,1464789644164
151855542384,4.6875,1.0625,-5.25,1464789644185
151855564795,6.625,1.5625,-6.3125,1464789644207
151855581293,5.1875,1.5625,-7.25,1464789644224
151855602333,6.0625,1.8125,-8.375,1464789644245
151855624896,8.1875,2.125,-8.8125,1464789644267
151855641282,8.3125,2.4375,-8.4375,1464789644284
151855662329,6.5,3.375,-8.4375,1464789644305
151855684843,6.125,4.5,-8.0625,1464789644327
151855701237,5.375,5.1875,-8,1464789644343
151855722334,6.375,5.3125,-7.6875,1464789644365
151855744825,8.9375,5.6875,-8.375,1464789644387
151855761339,12.5625,5.875,-9.25,1464789644404
151855782373,10.875,6.875,-9.8125,1464789644425
151855804888,10,6.5,-8.5,1464789644447
