myot,x,y,z
450502763254,30.625,-26.75,83.75
450502803325,42.5,-32.1875,98.875
450502804151,56.3125,-47.8125,109.062
450502816341,64,-48.6875,110.812
450502831466,63.625,-70.8125,109.25
450502853969,63.375,-74.375,121.438
450502876397,73.375,-87.875,141.25
450502891352,86.0625,-91,156.188
450502913892,78.375,-90.8125,156.312
450502936384,73.1875,-77.375,160.625
450502951418,79.5,-65.6875,176
450502975304,80.3125,-71.875,187.75
450502996452,78.3125,-72.375,187.75
450503018892,67.0625,-77.0625,175.312
450503033896,53.875,-72.625,166.125
450503056407,50.8125,-57.6875,167
450503070739,46.625,-50.8125,172.312
450503093881,31.375,-50.6875,169.438
450503116427,23,-44.75,160.938
450503130759,19.6875,-40.625,152.375
450503153934,3.0625,-34.8125,139.25
450503176414,-6.75,-30.125,128.812
450503190797,-13.5625,-34.375,118.875
450503213854,-31.4375,-48.3125,102.625
450503236400,-47.625,-65.25,88.375
450503250713,-61.0625,-64.25,76.625
450503273801,-79.1875,-62.1875,64.8125
450503296399,-94.5,-62.8125,51.375
450503310761,-108.938,-55.625,33.125
450503333915,-123.625,-44.5,11.75
450503356423,-139.188,-47,-6.9375
450503370772,-151.875,-45.6875,-21.5
450503395343,-158.062,-39.0625,-31.75
450503417829,-166.375,-36.375,-45.75
450503430739,-175.875,-31.1875,-60.4375
450503453986,-180.25,-28.1875,-71.875
450503476424,-177.312,-26.0625,-80.125
450503490733,-177.625,-21.75,-85.0625
450503513945,-179.438,-12.5,-87.625
450503543653,-174.125,2.375,-86.625
450503553676,-165.938,23.6875,-88.4375
450503573929,-158.5,48.5625,-91.0625
450503596453,-153.438,72.9375,-93.5
450503610725,-141.938,98.25,-91.375
450503633913,-124.312,127.188,-85.75
450503656409,-111,152.375,-80.9375
450503672186,-98.5625,169.062,-75.1875
450503694000,-79.8125,173.812,-65.625
450503716410,-56,168.25,-53
450503732196,-35,159.188,-39.75
450503753971,-13.625,154.75,-24.75
450503776467,11.1875,144,-10.375
450503792249,37.6875,125.75,-0.25
450503815362,62.3125,108.875,4.5
450503836434,83.75,102.625,6.6875
450503852235,106.125,112.75,12.0625
450503875378,129.812,124.688,21.625
450503896374,147.625,129.688,30.3125
450503912206,168.062,139.125,29.8125
450503935385,184.5,138.375,24
450503956467,187.938,130.938,17.6875
450503972193,197.625,116.5,16.5625
450503994696,209.25,111.125,22.25
450504016404,208.438,102.75,24.5625
450504032149,204.062,70.9375,20.6875
450504061366,199.625,46,11.1875
450504077856,194.75,23,6.5625
450504092123,181.688,16.125,4.8125
450504114669,173.438,5.375,6.25
450504137849,162.875,2.5,4.4375
450504152171,143.125,3.375,-1.5
450504174675,122.938,8.0625,-1.3125
450504197793,104.25,14.1875,1.125
450504212147,88.5,10.875,6.5
450504234659,65.1875,11.5,4.4375
450504257862,39.9375,4.1875,-1.5
450504272250,19.1875,6.25,-3.75
450504294676,-2.75,1.625,-1.625
450504317832,-22.3125,9.5,5.75
450504338885,-43.125,5.9375,14.5625
450504354625,-64.9375,1.25,20.0625
450504377770,-78.875,-9.4375,24.5625
450504398895,-91.875,-13.0625,26.9375
450504414734,-107.812,-18.125,29.25
450504437849,-118.938,-15.625,32.6875
450504458898,-122.75,-14.1875,36.4375
450504474637,-127.875,-9.875,36.8125
450504498480,-133.688,-22,35.5625
450504518936,-133.062,-25.8125,35.5625
450504534671,-129.188,-39.1875,39
450504557831,-127.875,-42.6875,44.6875
450504578946,-123.062,-55.875,51.3125
450504594667,-113.125,-69.625,54.9375
450504617798,-105.062,-85.6875,54.625
450504638919,-98.9375,-88.5,53.75
450504654696,-91.5,-95.8125,54.9375
450504677851,-80.5625,-91.1875,58.25
450504698885,-71.875,-95.4375,58.25
450504714672,-65.1875,-93.3125,55.875
450504743887,-58.6875,-96,52.125
450504758886,-52.25,-98,50.4375
450504774656,-47.1875,-104.688,52
450504797159,-43,-108.25,52.375
450504818910,-35.375,-98.8125,48.125
450504834644,-32.875,-91.6875,42
450504857805,-35.125,-84.1875,36.75
450504878923,-29,-84.9375,36.5
450504894669,-23.6875,-84.125,36.25
450504917176,-27.5,-81.875,31.8125
450504938887,-30.875,-78.75,26.1875
450504954699,-28.125,-72.625,21.25
450504977216,-28.6875,-67.5,15.5625
450505000319,-31.4375,-56.25,7.9375
450505014664,-32.3125,-49.375,2.5
450505037148,-32.625,-41.3125,-1.6875
450505060895,-31.4375,-31.5625,-4.125
450505074660,-31.9375,-26.5625,-8.75
450505097172,-33.9375,-19.1875,-14.75
450505120355,-32,-8.8125,-19.75
450505134644,-28.9375,1,-23
450505157229,-29.1875,8.6875,-27.1875
450505180358,-27.8125,15.3125,-30
450505194665,-24.6875,27.75,-31.0625
450505217186,-20.8125,47.375,-32.625
450505240809,-16,59.6875,-35
450505261393,-12.1875,70.5625,-38.4375
450505277223,-4.75,88.4375,-41
450505300341,3.4375,98,-40.8125
450505321422,7.75,105.5,-37.5
450505337175,15,102.688,-31.5
450505360325,27.4375,99.875,-26.25
450505381419,36.9375,101.25,-26.75
450505397232,42.5,100.5,-29.9375
450505427908,51.0625,97.4375,-29.5
450505441504,63.5625,99,-25.25
450505457214,74.25,102.25,-21.3125
450505480390,79.5625,97.25,-18
450505501435,84.625,91.4375,-14.25
450505517189,99.0625,100.875,-14.4375
450505530788,107.188,103.375,-18.9375
450505553287,101.875,103.25,-26.9375
450505576482,108,102,-27.1875
450505590820,118.312,91.75,-22.75
450505613300,114.625,80.125,-21.75
450505636486,108.75,64.6875,-22.8125
450505650788,112,61.25,-22
450505673370,111.062,57.3125,-22.5625
450505696521,102.062,51.9375,-23.4375
450505710864,95.6875,43.8125,-22.5
450505733314,90.75,31.875,-21.5
450505756507,83.25,24.125,-20.5625
450505770782,70.9375,21.6875,-21.1875
450505793367,59.625,22.4375,-20.5
450505816466,51.0625,23.375,-16.875
450505830834,40.25,20.625,-15.25
450505853379,27.1875,18.6875,-16.3125
450505876390,15.625,22.1875,-15.375
450505890810,4.25,21.625,-10.375
450505913233,-7.0625,18.875,-3.4375
450505936462,-16.1875,11.4375,2.375
450505950846,-26.1875,7.75,4.5
450505973332,-36.3125,-2,6.1875
450505996485,-44.5,-9.4375,10.5
450506010829,-49.5,-22.25,15.5625
450506033382,-55.375,-31.8125,20.625
450506056492,-61.375,-40.0625,23.9375
450506070825,-62.8125,-41.625,26.25
450506093337,-64.375,-41.375,29.875
450506116307,-68.6875,-40.3125,35
450506130785,-67.6875,-41.1875,39.3125
450506153333,-63.6875,-45.75,41.5625
450506176455,-65.875,-53.1875,40.375
450506190792,-65.8125,-48.5,41.0625
450506213312,-61.6875,-51.125,45.5
450506236493,-60.5,-56.6875,48.5
450506250814,-57.4375,-66.125,48.8125
450506273385,-55.25,-78.9375,47.75
450506304656,-56.0625,-88.375,48.75
450506310816,-50.9375,-90.375,51.5
450506333308,-44.875,-84.5,52.75
450506356510,-46.6875,-80.5,50.3125
450506370835,-45.8125,-80.4375,49.75
450506393411,-39.6875,-83,51.0625
450506416486,-40.3125,-81.4375,49.125
450506430865,-43.625,-77.125,45.375
450506453371,-43.75,-69.875,41.125
