myot,x,y,z
138318768019,-0.25,-1.0625,0.8125
138318791632,-0.375,-1,0.625
138318812976,-0.75,-1,1.0625
138318827981,-0.625,-0.75,0.5
138318851711,-0.0625,-0.75,0.375
138318873165,-0.9375,-0.9375,0.75
138318912367,-0.5625,-1,0.0625
138318914524,-0.5,-0.875,0.5
138318934491,-0.9375,-0.75,0.3125
138318949449,1,-0.4375,0.4375
138318974415,0.5625,-0.625,0.5625
138318994464,-0.375,-0.25,0.6875
138319030388,1.1875,-0.3125,0.125
138319040451,0.1875,0,0.6875
138319062468,-0.4375,-0.125,0.1875
138319076045,0.75,0.375,0.625
138319091010,0.5,0.3125,0.25
138319113519,0.1875,0.375,0.25
138319135961,0.5,0.4375,0.1875
138319151012,-0.0625,0.4375,0.125
138319173504,-0.1875,0.6875,0.3125
138319196065,0.0625,0.9375,0.1875
138319210958,0.5625,1.125,0.125
138319233487,-0.125,1.0625,0.1875
138319255994,-0.6875,1.125,0.0625
138319271019,-0.625,1.0625,-0.125
138319293462,-0.625,1.25,0.0625
138319316021,-1.8125,1,0.125
138319339199,-2.75,1,0.3125
138319353468,-1.6875,1.0625,0.1875
138319375935,-1.0625,0.9375,-0.125
138319390947,-2.0625,1.125,0.0625
138319413474,-1.8125,1.125,-0.0625
138319435933,-1.8125,1.25,-0.3125
138319450944,-1.9375,1.6875,-0.5
138319481623,-1.125,2.375,-0.75
138319496001,0.1875,3.1875,-1.75
138319510952,-0.3125,3.6875,-1.8125
138319533462,-0.6875,4.375,-2.0625
138319555998,0.6875,4.1875,-2.4375
138319570962,-1.25,4.1875,-1.6875
138319593462,-0.25,4.1875,-2.6875
138319615984,-0.0625,3.9375,-3.1875
138319630994,-0.9375,4.4375,-2.875
138319653503,-0.875,4.6875,-3.375
138319676009,0.3125,4.8125,-3.5
138319690981,1.1875,5.4375,-4.375
138319713477,0.25,5.375,-4.25
138319727839,-0.125,5.6875,-3.6875
138319750971,1,5,-4
138319773512,0,4.75,-3.4375
138319787835,-0.6875,4.0625,-3.375
138319810970,-1,3.5625,-3
138319834898,-1.5,3.1875,-2.5
138319847821,-1.25,2.8125,-2.8125
138319870981,-0.25,2.75,-2.625
138319894908,5.3125,1.9375,-4.25
138319907821,1.5,1.1875,-5.1875
138319930973,1.375,2.5,-3.3125
138319953453,5.8125,2.4375,-3.8125
138319967806,9.5625,1.375,-6.5
138319990937,4.5,0.875,-5.625
138320013497,6.5625,2.4375,-3.9375
138320029240,6.3125,2.3125,-4.4375
138320052902,5.625,2.4375,-4.3125
138320073490,17.875,2.1875,-9.0625
138320095979,20.6875,5.75,-10.5
138320112477,12.25,7.75,-6.9375
138320133617,5.4375,4.6875,-9
138320155797,6.1875,3.5625,-4.8125
138320172463,2.5,3.3125,-3.1875
138320193575,3.6875,4.1875,-4.8125
138320209339,7.625,7.375,-5.6875
138320232494,7.625,7.375,-4.25
138320253517,6,5.625,-5.5625
138320269266,3.625,4.25,-3.375
138320293933,0.5,2.8125,-1.3125
138320313548,-0.75,1.4375,-0.0625
138320329315,-2.0625,0.625,0.9375
138320352475,-3.375,0,1.9375
138320373497,-3.375,-0.875,2.5625
138320397495,-4.875,-1.8125,2.375
138320412454,-7.125,-3.3125,4.5625
138320433529,-10.625,-5.5625,6.4375
138320449308,-12,-5.3125,8.4375
138320472459,-12.5625,-4.4375,10.125
138320493570,-5,-2.375,6.625
138320509302,-3,-2.4375,3.0625
138320532450,-3,-2.375,2.5
138320553516,-3.6875,-2.8125,2.125
138320569348,-4.3125,-2.9375,2.5625
138320592470,-4.4375,-2.875,3.625
138320613613,-3.6875,-2.75,3.0625
138320629339,-5.6875,-2.5625,3.75
138320651844,-6.5,-1.75,4.625
138320673568,-5.0625,-0.875,4.125
138320689270,-5,0.625,5.5
138320711759,-3.25,-0.8125,6
138320733538,0,0.4375,6.25
138320749286,-3.0625,-0.9375,3.9375
138320771789,0.4375,-1.125,6.0625
138320793521,-2.1875,-2.0625,4.9375
138320809246,-3.4375,-2.25,3.25
138320831816,0.375,-1.625,2.75
138320854927,0.25,-1.5,3.375
138320869302,-2.625,-1.25,2.25
138320891783,0.0625,-1,1.9375
138320914951,1.0625,-0.8125,1.875
138320929274,-0.3125,-0.875,1.6875
138320951742,-0.25,-0.8125,1.625
138320974965,0.25,-0.75,1.3125
138320989276,-0.25,-0.5625,1.1875
138321011828,-0.5,-0.75,1.125
138321034987,-0.375,-0.5,0.875
138321049300,-0.1875,-0.375,0.9375
138321071783,-0.125,-0.5,0.875
138321094981,-0.5625,-0.5625,1.0625
138321109281,-0.75,-0.5,0.8125
138321131832,0.25,-0.4375,0.75
138321154989,-0.25,-0.4375,0.625
138321177496,-1.0625,-0.375,1
138321191809,0.375,-0.375,0.625
138321229930,0,-0.375,0.8125
138321232310,-0.8125,-0.4375,0.875
138321251844,-0.1875,-0.6875,0.75
138321274968,-0.6875,-0.8125,0.9375
138321289334,-1.125,-0.75,0.875
138321311823,-0.5625,-0.6875,0.625
138321341110,-0.9375,-0.875,0.625
138321356029,-1.8125,-1.0625,1.0625
138321371872,-2,-1.25,0.6875
138321395014,-2.125,-1.0625,1.1875
138321416046,-1.4375,-1.0625,1
138321432306,-1.9375,-1.0625,1
138321454974,-2.375,-0.875,1.3125
138321476019,-1.0625,-0.6875,1.25
138321491801,-0.625,-0.5,0.9375
138321515066,-1.625,-0.5,1.375
138321536102,-0.125,0,1.3125
138321559999,-0.25,0.0625,1.4375
138321574295,0.125,0.375,1.625
138321596025,0.5,0.1875,1.125
138321618563,0.1875,0.1875,1.6875
138321634383,0.6875,0.125,0.875
138321656082,0.75,0,1.25
138321671863,0.1875,-0.25,1.25
138321702452,0.3125,-0.4375,1.25
138321716529,0.5,-0.5,0.9375
138321731800,0.1875,-0.5625,1
138321762545,1.3125,-0.125,1.1875
138321783629,2.625,-0.125,0.8125
138321791891,2.25,-0.125,0.875
138321814312,1.0625,-0.75,0.8125
138321837513,0.75,-0.5625,1.0625
138321851849,2,-0.6875,0.6875
138321874301,2,-0.3125,1.125
138321897439,0.9375,-0.3125,0.75
138321911853,1,-0.0625,0.5
138321934309,0.75,0,0.5
