timestamp,x,y,z
16467831790,0.0561523,0.354492,0.921875
16467854323,-0.0185547,0.331055,0.877441
16467869322,-0.0366211,0.388184,0.921387
16467891834,0.0151367,0.383301,0.969238
16467914325,0.0703125,0.355469,0.945801
16467929287,0.0585938,0.304688,0.987793
16467951811,0.0258789,0.296387,1.02881
16467974306,-0.0498047,0.353027,1.05762
16467989326,-0.0712891,0.366699,0.970215
16468011880,0.0166016,0.352539,0.987793
16468034360,0.0634766,0.307617,0.980469
16468049311,0.0253906,0.320312,0.93457
16468071803,-0.0405273,0.375977,0.967285
16468094396,-0.0595703,0.443359,0.996094
16468109351,0.012207,0.470703,0.963379
16468131842,0.0839844,0.383789,0.933105
16468154373,0.119629,0.317871,0.890625
16468169287,0.0932617,0.29248,0.858887
16468191803,0.059082,0.320801,0.855469
16468214378,0.081543,0.341797,0.868164
16468229436,0.0839844,0.34375,0.942871
16468251823,0.0864258,0.330078,0.928711
16468274286,0.0859375,0.338379,0.945801
16468289299,0.074707,0.345703,0.947754
16468311843,0.0883789,0.348633,0.933594
16468334323,0.0854492,0.335449,0.958008
16468349338,0.0234375,0.380371,0.961914
16468371872,0.0263672,0.381836,0.919434
16468394329,0.0600586,0.382324,0.930664
16468410752,0.0634766,0.378906,0.912109
16468431893,0.0556641,0.387207,0.88623
16468454320,0.043457,0.414062,0.881836
16468478720,0.050293,0.458984,0.874023
16468508952,0.0581055,0.467773,0.861816
16468530749,0.0634766,0.467285,0.859375
16468562115,0.0546875,0.458008,0.865723
16468562989,0.0356445,0.464844,0.855469
16468597469,0.0615234,0.460938,0.847168
16468614629,0.0854492,0.463379,0.865723
16468615439,0.0517578,0.483398,0.84375
16468643924,0.0400391,0.537598,0.852051
16468666445,0.0620117,0.508301,0.88623
16468695023,0.0444336,0.477051,0.875
16468718964,0.0395508,0.45166,0.852539
16468719760,0.0175781,0.450195,0.87793
16468748954,-0.0117188,0.495605,0.869141
16468778234,0.00390625,0.504883,0.858398
16468778979,0.0327148,0.496582,0.877441
16468801412,0.0458984,0.483398,0.861816
16468831396,0.0200195,0.474609,0.854004
16468854660,-0.00976562,0.492188,0.872559
16468855463,-0.0322266,0.511719,0.915039
16468879374,0.0180664,0.492188,0.92041
16468891436,0.0639648,0.443848,0.933594
16468920665,0.0913086,0.401367,0.937012
16468934413,0.0966797,0.379883,0.90332
16468950801,0.0976562,0.389648,0.895508
16468971901,0.0888672,0.398438,0.895996
16468994293,0.0893555,0.383301,0.905273
16469010830,0.111816,0.36084,0.925293
16469031794,0.111816,0.36084,0.92627
16469055790,0.0649414,0.391602,0.930176
16469070778,0.0522461,0.419434,0.916504
16469091918,0.046875,0.447266,0.914551
16469114368,0.0512695,0.438477,0.908203
16469130747,0.0473633,0.455078,0.89502
16469151854,0.0517578,0.458984,0.884277
16469174450,0.0327148,0.469727,0.901855
16469190833,0.0239258,0.462402,0.883301
16469211925,0.0649414,0.44873,0.874512
16469234461,0.0898438,0.421875,0.887207
16469250846,0.0673828,0.406738,0.899902
16469271872,0.0576172,0.413574,0.901367
16469294380,0.074707,0.421875,0.885742
16469310838,0.0854492,0.414551,0.887207
16469331875,0.0932617,0.409668,0.885742
16469354345,0.090332,0.408203,0.897461
16469370789,0.0703125,0.415039,0.910156
16469391824,0.0551758,0.431152,0.901367
16469414382,0.0664062,0.428223,0.901367
16469432276,0.09375,0.411133,0.905273
16469451823,0.0786133,0.40332,0.908691
16469474344,0.0429688,0.436523,0.908691
16469490799,0.0371094,0.454102,0.911133
16469511852,0.0605469,0.447266,0.907715
16469534470,0.0698242,0.431641,0.900879
16469550749,0.0693359,0.430176,0.870117
16469573312,0.0410156,0.450195,0.862793
16469594369,0.0327148,0.460449,0.85791
16469610871,0.043457,0.458008,0.868652
16469633296,0.0771484,0.445312,0.891602
16469654381,0.0703125,0.429199,0.912598
16469670834,0.0610352,0.427734,0.88916
16469700770,0.0649414,0.430176,0.889648
16469714340,0.0683594,0.432129,0.895996
16469730801,0.106934,0.372559,0.828613
16469753288,0.0898438,0.379395,0.853516
16469774326,0.0947266,0.39209,0.94873
16469790840,0.0717773,0.364746,0.972656
16469813276,0.115234,0.334473,1.01758
16469834396,0.224609,0.209473,1.04541
16469850821,0.271484,0.120117,1.06934
16469873276,0.188477,0.0927734,1.01025
16469894348,0.0439453,0.242188,0.991211
16469910775,0.0688477,0.315918,0.891602
16469934848,0.184082,0.341797,0.843262
16469954335,0.131836,0.371582,0.833984
16469970793,-0.059082,0.424316,0.740723
16469993391,-0.0102539,0.488281,0.788574
16470014312,0.230957,0.529785,1.02734
16470030802,0.0605469,0.507324,1.14551
16470053293,-0.158203,0.525391,1.09668
16470077236,-0.15918,0.483398,1.15137
16470090766,-0.0268555,0.570312,1.25098
16470113280,0.115723,0.283203,1.03955
16470134350,0.147461,0.211426,0.973145
16470152391,0.175781,0.342285,0.965332
16470173322,0.204102,0.396973,0.770508
16470194414,0.180664,0.40918,0.621094
16470210835,0.17041,0.42627,0.637695
16470232657,0.168457,0.533691,0.546875
16470254806,0.0805664,0.648438,0.477051
16470286455,0.0712891,0.644531,0.464355
16470308319,0.0991211,0.509766,0.617676
16470315117,0.125977,0.398438,0.859863
16470338956,0.0839844,0.272461,1.06885
16470368949,-0.00732422,0.328613,1.09717
16470391419,-0.108887,0.446777,1.05176
16470420755,-0.0947266,0.485352,0.977051
16470421560,0.0400391,0.446777,1.02295
16470443299,0.179688,0.360352,1.04736
16470473961,0.158203,0.340332,1.00488
16470495812,0.0888672,0.326172,0.956543
16470502510,0.141602,0.294434,0.985352
16470526508,0.209473,0.198242,0.98291
16470555698,0.206543,0.161133,1.01221
16470556475,0.21875,0.162598,0.974121
16470579063,0.230469,0.200684,0.912598
16470594011,0.22168,0.226562,0.865723
16470615108,0.259766,0.259277,0.893555
16470631451,0.254883,0.270508,0.955566
16470652567,0.138184,0.271484,0.985352
16470675084,0.105957,0.288574,0.986816
16470691511,0.128906,0.309082,0.969727
16470712606,0.125,0.330078,0.94043
16470735020,0.0957031,0.349121,0.910645
16470751447,0.0859375,0.386719,0.918945
16470772558,0.0825195,0.391602,0.924316
16470795045,0.0888672,0.375,0.910645
16470811474,0.108398,0.36084,0.925781
16470832532,0.0888672,0.356445,0.934082
16470855071,0.0605469,0.384277,0.918457
16470871435,0.0825195,0.398438,0.914062
16470892642,0.10498,0.383301,0.92627
16470915098,0.0947266,0.384766,0.909668
16470931463,0.0849609,0.391113,0.91748
16470952581,0.0766602,0.39209,0.927734
16470975190,0.0786133,0.386719,0.914551
16470991555,0.0791016,0.387207,0.902832
16471012489,0.0849609,0.403809,0.900879
16471034800,0.0893555,0.40332,0.903809
16471051556,0.0649414,0.40332,0.911621
16471072657,0.0805664,0.407715,0.910645
16471095060,0.0830078,0.408691,0.909668
16471111516,0.0952148,0.399414,0.900391
16471132526,0.109375,0.385742,0.90625
16471155054,0.105957,0.373047,0.90625
16471171449,0.0917969,0.373535,0.90918
16471192501,0.0942383,0.379395,0.911133
16471215041,0.0898438,0.388672,0.921387
16471231619,0.0922852,0.39502,0.92627
16471252601,0.0966797,0.399902,0.932617
16471275057,0.0834961,0.398926,0.929688
16471291494,0.0888672,0.400391,0.913574
16471312526,0.081543,0.387207,0.915039
16471335003,0.0830078,0.401367,0.894531
16471351556,0.0766602,0.405273,0.908203
16471373958,0.0800781,0.425293,0.908691
16471395060,0.0952148,0.413086,0.905762
16471411441,0.102051,0.393066,0.888672
16471432642,0.090332,0.393066,0.89502
16471455065,0.0791016,0.400879,0.907715
16471470839,0.0927734,0.405273,0.922363
16471493962,0.106934,0.396484,0.914062
16471515028,0.115234,0.382324,0.903809
16471530798,0.105469,0.375488,0.907227
16471553951,0.0751953,0.398926,0.890625
16471575057,0.0893555,0.398926,0.901367
16471590826,0.125977,0.386719,0.901367
16471613981,0.0952148,0.376953,0.90918
16471635027,0.0825195,0.378906,0.925293
16471650802,0.0834961,0.383301,0.929688
16471674004,0.0698242,0.400391,0.90918
16471695087,0.0751953,0.411621,0.908203
16471710918,0.078125,0.416504,0.907715
16471734004,0.0561523,0.423828,0.911133
16471755135,0.0532227,0.430176,0.902832
16471770904,0.0698242,0.419922,0.901855
16471793972,0.0776367,0.401855,0.894043
16471815081,0.0908203,0.396484,0.903809
16471830897,0.0942383,0.387695,0.907227
16471854051,0.0957031,0.382324,0.918945
16471875120,0.0834961,0.399902,0.918457
16471890830,0.101074,0.403809,0.916016
16471913971,0.0996094,0.397949,0.916992
16471935072,0.0820312,0.393555,0.897949
16471950845,0.0830078,0.395996,0.905762
16471973998,0.0820312,0.414551,0.914062
16471995089,0.0673828,0.418457,0.914551
16472010852,0.0610352,0.419922,0.91748
16472034091,0.0947266,0.42627,0.946289
16472055089,0.120605,0.422852,0.995117
16472070843,0.110352,0.444336,1.04395
16472094020,0.0166016,0.473145,1.00293
16472115084,0,0.491699,0.887207
16472130835,0.106445,0.413574,0.844238
16472154034,0.177734,0.355469,0.810059
16472175073,0.108887,0.368652,0.753906
16472190901,0.0473633,0.418945,0.767578
16472214011,0.0395508,0.482422,0.772949
16472235068,0.0205078,0.509277,0.75
16472250896,0.103027,0.493164,0.841309
16472273358,0.137207,0.427246,0.893555
16472295060,0.113281,0.296387,0.885254
16472310863,0.115234,0.251465,0.918945
16472334054,0.205078,0.277344,0.999512
16472355095,0.270996,0.32959,1.05078
16472370862,0.224609,0.355469,1.01172
16472393352,0.302734,0.318848,1.02441
16472416532,0.417969,0.256836,0.962891
16472430895,0.249512,0.408203,0.900391
16472453352,0.142578,0.490723,0.908691
16472476583,0.187012,0.536133,0.822266
16472490893,0.140625,0.51416,0.779785
16472513318,-0.0341797,0.587402,0.775879
16472536574,-0.123535,0.622559,0.756348
16472550897,-0.158203,0.666992,0.727539
16472573356,-0.234375,0.786621,0.759277
16472596535,-0.116699,0.723145,0.720215
16472610857,0.0273438,0.63916,0.743652
16472633311,0.0585938,0.574219,0.761719
16472656522,0.0849609,0.601562,0.815918
16472677626,0.143066,0.579102,0.873535
16472693372,0.21582,0.477051,0.92041
16472716556,0.333008,0.319336,0.951172
16472737552,0.383789,0.246582,0.966309
16472753383,0.333008,0.130859,1.00391
16472776505,0.209473,0.0576172,1.01367
16472797639,0.156738,0.0483398,1.00781
16472813396,0.15625,0.174805,1.05469
16472844013,0.151367,0.20459,1.05371
16472857626,0.0327148,0.196777,1.03516
16472873342,-0.0175781,0.131348,1.0332
16472896487,0.0708008,0.081543,1.01611
16472917608,0.10498,0.090332,0.977539
16472933400,-0.00292969,0.243164,0.966309
16472956533,-0.0209961,0.546387,0.962891
16472977558,0.0385742,0.762695,0.825195
16472993333,0.116211,0.693848,0.822266
16473016507,0.251465,0.494141,0.864258
16473039097,0.144043,0.349121,0.851562
16473053341,-0.0776367,0.283203,0.800293
16473076563,-0.03125,0.33252,0.858398
16473097650,0.0195312,0.355957,0.858887
16473113354,0.0356445,0.401367,0.852051
16473136611,0.0141602,0.51416,0.882324
16473157600,0.115723,0.544922,0.89502
16473177464,0.174805,0.422852,0.90625
16473196515,0.119141,0.304199,0.899902
16473217677,0.0839844,0.251465,0.963379
16473233397,0.097168,0.246582,0.962402
16473256532,0.15918,0.27832,1.06152
16473277619,0.0810547,0.236816,1.02979
16473309045,0.0961914,0.351562,0.998047
16473324082,0.105957,0.424805,0.911133
16473339073,0.104004,0.45166,0.817383
16473353372,0.12207,0.484375,0.782227
16473375907,0.114258,0.49707,0.807617
16473399113,0.107422,0.545898,0.78125
16473413323,0.149902,0.655273,0.785156
16473435885,0.078125,0.661133,0.756836
16473459068,0.0336914,0.643555,0.736816
16473473399,0.0375977,0.635254,0.741699
16473495901,0.0678711,0.598633,0.787598
16473519047,0.0864258,0.550781,0.843262
16473533362,0.0771484,0.480957,0.875977
16473555887,0.0512695,0.465332,0.904297
16473579044,0.0424805,0.50293,0.889648
16473600132,0.0883789,0.512207,0.879883
16473615953,0.0942383,0.507812,0.867188
16473639069,0.0810547,0.51709,0.84668
16473660084,0.0932617,0.500488,0.873535
16473675843,0.0932617,0.49707,0.837402
16473699083,0.0849609,0.536133,0.850586
16473720108,0.0771484,0.544922,0.82666
16473735915,0.0800781,0.555176,0.80127
16473759115,0.0917969,0.544434,0.821777
16473780102,0.090332,0.512207,0.834961
16473795849,0.0795898,0.524414,0.80127
16473809465,0.0805664,0.564453,0.805664
16473831958,0.10791,0.569336,0.79248
16473855170,0.101074,0.572754,0.788086
16473870958,0.0854492,0.598633,0.807129
16473892447,0.0947266,0.586426,0.817383
16473915119,0.0830078,0.562988,0.805664
16473929478,0.0976562,0.53418,0.814453
16473952043,0.0947266,0.534668,0.796875
16473975104,0.0375977,0.61084,0.770996
16473989432,0.00195312,0.672363,0.772461
16474012002,0.0351562,0.666504,0.734375
16474034478,0.0600586,0.609375,0.775391
16474059043,0.0439453,0.480469,0.774902
16474071902,0.0336914,0.398926,0.759277
16474095142,0.137695,0.408691,0.864258
16474109492,0.237305,0.270508,0.96582
16474131969,0.11377,0.187012,1.08154
16474155114,0.0419922,0.0629883,1.26953
16474169443,0.065918,-0.116211,1.3999
16474192087,0.0366211,-0.211426,1.28809
16474215144,0.0869141,-0.23877,1.25098
16474238347,0.164551,-0.0571289,1.15186
16474251937,0.143555,0.12207,0.938477
16474275094,0.147949,0.432617,0.722168
16474289556,0.208496,0.445312,0.59668
16474311992,0.280762,0.415039,0.647949
16474335120,0.275879,0.420898,0.599121
16474349441,0.243652,0.459961,0.600098
16474380808,0.203613,0.529785,0.621094
16474395109,0.166016,0.645996,0.702637
16474409449,0.090332,0.680664,0.807129
16474432060,0.0512695,0.641602,1.04297
16474454484,-0.00439453,0.480469,1.09131
16474479024,0.00488281,0.478027,1.00879
16474501543,0.050293,0.508301,0.986816
16474532276,0.147949,0.535156,0.834473
16474533889,0.215332,0.533691,0.716309
16474560124,0.244141,0.529297,0.683105
16474584067,0.168457,0.405273,0.57959
16474605901,0.0488281,0.554199,0.480469
16474613423,-0.00830078,0.835449,0.404297
16474636626,0.17041,0.973145,0.663574
16474649567,0.163574,0.836914,0.932129
16474672022,-0.0263672,0.63916,1.05225
16474703383,-0.105469,0.438477,1.32422
16474709571,-0.157227,0.305176,1.19824
16474732022,-0.043457,0.442383,0.939453
16474754546,0.09375,0.493164,0.820801
16474779070,0.225586,0.427734,0.618164
16474800921,0.241699,0.477051,0.410156
16474815111,0.224121,0.515137,0.387695
16474829428,0.203613,0.699219,0.70752
16474851998,0.116211,0.631836,0.852539
16474875135,-0.0136719,0.561035,1.08887
16474889492,-0.144043,0.542969,1.26318
16474911938,-0.168945,0.59668,1.18164
16474935100,-0.0605469,0.566895,0.937012
16474949459,0.140625,0.490234,0.710938
16474971999,0.21582,0.583496,0.654785
16474995118,0.215332,0.655762,0.636719
16475009445,0.27002,0.59082,0.543457
16475031977,0.275391,0.503418,0.544434
16475055124,0.236816,0.429199,0.524902
16475069501,0.206055,0.462402,0.603516
16475092042,0.0795898,0.572754,1.0542
16475115186,-0.0253906,0.523438,1.4541
16475129455,-0.0170898,0.368164,1.4834
16475151971,0.0219727,0.324219,1.31934
16475175134,0.123047,0.487305,0.970215
16475189473,0.154785,0.633301,0.506348
16475212018,0.219727,0.806152,0.224121
16475234490,0.250977,0.741699,0.189941
16475249624,0.322266,0.456055,0.256348
16475272079,0.530762,0.270508,0.295898
16475294515,0.426758,0.29834,0.505371
16475309458,0.103516,0.553711,0.780762
16475331984,-0.112793,0.775879,0.992676
16475354483,-0.00878906,0.713379,1.1792
16475369489,0.0625,0.542969,1.27588
16475391972,0.0830078,0.46875,1.1333
16475414409,0.120605,0.414062,0.916504
16475429434,0.177734,0.489746,0.779785
16475451992,0.175781,0.547363,0.650879
16475474515,0.146484,0.483398,0.467285
16475489508,0.172852,0.447266,0.470703
16475512020,0.338379,0.571289,0.736328
16475534491,0.313965,0.456055,0.866211
16475549475,0.162598,0.362305,0.90918
16475572097,0.131348,0.320801,1.00244
16475594506,0.0737305,0.245117,1.06006
16475609515,0.107422,0.314941,1.05322
16475631983,0.192383,0.393066,1.05127
16475654462,0.143555,0.523926,1.06641
16475669472,0.0537109,0.558594,0.997559
16475691959,0.0454102,0.458984,0.916992
16475714481,0.0888672,0.450195,0.833008
16475729494,0.123535,0.450684,0.790527
16475768365,0.205566,0.488281,0.758301
16475774537,0.172852,0.491699,0.718262
16475789495,0.0913086,0.487305,0.694336
16475812053,0.0922852,0.521973,0.73291
16475834450,0.0805664,0.606934,0.808594
16475849490,0.105469,0.776367,0.782227
16475872011,0.119629,0.78125,0.755859
16475894511,0.178711,0.750488,0.74707
16475909531,0.206055,0.663086,0.706055
16475931946,0.179199,0.672363,0.674316
16475954497,0.213867,0.765137,0.666504
16475969608,0.167969,0.742676,0.618652
16475992070,0.0927734,0.734863,0.635254
16476014455,0.0976562,0.742188,0.711426
16476029466,0.171875,0.723633,0.734863
16476051965,0.187988,0.586914,0.779785
16476082657,0.166992,0.548828,0.774902
16476106565,0.128418,0.623535,0.766602
16476135885,0.0952148,0.694824,0.758789
16476136669,0.145996,0.706543,0.719727
