myoTS,x,y,z
41751329393,1.125,-0.5,0.625
41751345831,-1.25,-0.25,0.125
41751366880,-2.125,0.3125,0.3125
41751389453,0.5625,0.75,1
41751404380,4.5,1.375,1.25
41751426871,3.4375,1.1875,0.75
41751449376,-0.5,1.125,0.375
41751464345,-1,0.9375,0.3125
41751486917,1.375,1.1875,0.3125
41751509345,3.6875,1.4375,-0.125
41751524385,1.6875,0.625,-0.8125
41751546873,-1.625,0.125,-1.4375
41751569391,-0.1875,-1.1875,-1.0625
41751584336,-0.5,-0.9375,-0.3125
41751606765,0.5,-0.8125,-0.375
41751630752,0.75,-0.375,0.3125
41751644467,-0.1875,0.3125,0.25
41751666952,-0.1875,0.125,0.8125
41751689385,0.625,0.0625,0.375
41751704428,0.9375,0.25,0.5
41751726804,1.125,0.1875,0.1875
41751749304,-1,-0.1875,0
41751764277,-2.8125,-0.5625,-0.25
41751786811,-1.1875,-0.75,-0.1875
41751809337,2.0625,-0.6875,0.125
41751825720,2.5625,-0.5,0.0625
41751846820,-0.1875,0.0625,0.0625
41751869389,-1.6875,0.3125,-0.125
41751885797,-0.875,0.375,-0.0625
41751906913,1.6875,0.5625,0.3125
41751929344,2.5,0.625,0.1875
41751945841,1,0.3125,-0.125
41751966893,-0.875,0.3125,-0.1875
41751989485,-1,0.1875,-0.0625
41752005872,0.5,0.125,0.0625
41752026901,1.8125,0.125,0.1875
41752049393,0.6875,0.5,0.125
41752065807,-0.0625,0.5625,0.125
41752086892,-0.1875,0.1875,0
41752109284,0.0625,0.1875,0
41752125734,0.8125,0.375,0.3125
41752146942,1.3125,0.5,0.125
41752169395,0.75,0.3125,0
41752185861,0.125,0.375,-0.125
41752207336,0.5,0.3125,-0.125
41752229289,0.8125,0.4375,0.125
41752245737,1,1,0.4375
41752266796,2.25,1.25,0.5
41752289300,2.0625,1.0625,0.5625
41752305783,0.5,0.5625,0.25
41752326808,0.0625,0.6875,0.1875
41752349386,2.125,0.875,0.5
41752365734,4.75,0.875,0.5625
41752386806,4.5625,0.5625,0.625
41752409353,3.25,0.875,0.6875
41752425726,5.0625,1.5,0.9375
41752446872,9.9375,2.4375,1.25
41752469395,12.75,3.625,1.5
41752485776,9.9375,3.9375,1.75
41752506844,8.4375,4.625,1.8125
41752536890,12.5625,4.6875,2.625
41752545769,17.125,5.9375,3
41752566883,19.8125,8,3.5
41752589392,24.4375,8.875,4.375
41752605080,27.875,8.5,5.3125
41752626853,27.25,8.375,5.625
41752649403,24.375,9.375,5.375
41752665137,23.125,9.875,4.875
41752686841,25.9375,9.0625,4.125
41752709433,33,14.125,5.9375
41752731845,44.4375,19.5,8.25
41752746869,49.4375,19.25,8.5625
41752769416,46.6875,16.3125,8.75
41752785141,35.5625,14.9375,8.625
41752808247,21.375,14.3125,6.5625
41752829365,12.6875,14.25,3.4375
41752845205,16.125,15.8125,2.75
41752868307,28.3125,17.1875,4.0625
41752889388,38.625,15.6875,5.0625
41752905148,40.8125,11.875,4.4375
41752928239,36.3125,11.6875,5.8125
41752949342,27.9375,12.25,5.375
41752965085,22.3125,12.8125,4.1875
41752988348,22.8125,11.375,3.3125
41753010789,26.9375,11.8125,3.75
41753025118,28.75,12.25,3.9375
41753048254,29.25,11.625,3.875
41753069395,26.875,11.6875,3.875
41753085160,21.375,12,3.5625
41753108310,15.6875,12,3.25
41753129397,14.0625,10.9375,2.5625
41753145173,14.8125,8.3125,1.5625
41753168263,14.5,5,1.25
41753189405,11.6875,3.8125,1.375
41753205115,7.375,3.5625,0.9375
41753228275,5.625,3.5,0.5625
41753249388,6,3.6875,0.8125
41753265108,7.625,3.5625,1.5625
41753288246,8.125,2.875,1.5625
41753309326,7.375,2.1875,1.25
41753325149,6.125,2.4375,1.3125
41753348394,5,3.0625,1.1875
41753369364,5.375,3.4375,0.9375
41753385161,5.0625,2.8125,0.9375
41753408333,2.75,2.8125,0.8125
41753429331,1.6875,2.1875,0.1875
41753445099,1.25,2.1875,0.375
41753468351,3,2.875,0.75
41753489375,5.75,2.625,0.625
41753505136,5.8125,2.5625,0.4375
41753527625,3.875,2.625,0.6875
41753549382,1.6875,2,0.8125
41753565118,-0.5,1.9375,1.125
41753587625,-0.625,1.9375,1.1875
41753610798,0.9375,1.9375,1.0625
41753625142,2.875,2.0625,1.1875
41753647676,3.9375,1.625,1.0625
41753669373,2.6875,1.5,1.25
41753685182,3.25,1.5,1.1875
41753707642,6.3125,0.9375,1.625
41753730801,11.4375,0.3125,2.625
41753745120,14.9375,0.25,2.8125
41753767638,18.875,0.875,2
41753790793,23.25,2.3125,2.375
41753805185,31.625,2.5625,2
41753827634,37.9375,3.8125,1.3125
41753850801,35.1875,7.75,-0.6875
41753865123,31.1875,9.625,-2.75
41753887618,32,9.8125,-2.9375
41753910769,28.5625,13.75,-4.8125
41753925138,25.9375,21.6875,-6.375
41753947640,26.375,25.875,-8.5625
41753970849,34.1875,24.5625,-7.875
41753991892,44.375,23,-4.9375
41754007613,40.875,24.5,-3.875
41754030799,32.8125,27.0625,-2.875
41754051895,28.375,29.9375,0.5
41754067705,27.5,33.0625,4
41754090832,28.6875,32.125,5.125
41754111899,31.875,29.3125,6.25
41754127637,33.6875,27.3125,8.25
41754150853,33.1875,25.3125,9.6875
41754171838,34.6875,24.125,12.0625
41754187642,33,22.625,13.4375
41754210847,29.125,22.375,13.5625
41754231823,25.25,23.1875,11.875
41754247646,20.0625,22.5625,8.1875
41754270807,15.125,22.9375,2.875
41754291834,14.6875,24.5,-1.4375
41754307619,13.5,25.8125,-6.625
41754330827,8.3125,25.25,-10.25
41754351955,9.1875,22.625,-9.8125
41754367731,13.5625,18.125,-7.6875
41754390883,14.875,12.4375,-4.9375
41754411945,11.75,6.125,-1.375
41754427678,2.625,1,4.1875
41754450916,-3.75,-4.8125,11.875
41754471974,5.5625,-6.75,18.5625
41754487753,3.0625,-5.8125,22.4375
41754510245,-2,-8.125,25.6875
41754531941,0.4375,-10.4375,27.5
41754547692,8.125,-13.375,28.8125
41754570247,21.6875,-13.5625,31.5625
41754591997,25.75,-9.875,29.3125
41754607745,4.3125,-4.1875,21.375
41754630211,-19.625,-5.875,12.1875
41754651961,-30.25,-7.5,7.625
41754675859,-30.6875,-7.3125,2.4375
41754690248,-22.875,-7.625,0.5
41754713429,-13.9375,-8.375,2.5
41754727732,-13.3125,-8.5625,5.1875
41754750232,-18.5625,-6,8.25
41754773459,-19.5,-1.6875,9.75
41754787699,-14.75,1.6875,7.875
41754810263,-5.875,5,4.125
41754833449,4.25,6.875,1.3125
41754847721,11,7.8125,-0.5
41754870176,12.3125,7.9375,-0.75
41754893346,9.8125,7.375,-0.375
41754907662,5.875,6.4375,-0.4375
41754930121,2.5625,5.0625,-1.4375
41754953351,0.9375,3.9375,-3.25
41754967668,0.25,2.6875,-3.75
41754990148,0.375,2.0625,-2.6875
41755013338,0.625,1.4375,-1.1875
41755035878,0.75,0.8125,0.4375
41755050197,0.8125,0.5,1.3125
41755073458,4.9375,-2,1.8125
41755086962,9.5,-2.5625,0.1875
41755109440,10.625,-0.75,-1.25
41755123834,7.0625,0.6875,-1.0625
41755146996,3,1.5625,-0.75
41755169445,2.8125,1.75,-0.9375
41755183762,2.875,2.3125,-1.5625
41755206980,4.625,2.625,-2.875
41755229496,8.375,1.8125,-3.125
41755243726,9.75,0.5,-4.5
41755266831,5.5625,-6,-5.375
41755289403,-4.625,-16.125,-2.9375
41755303679,-29.125,-14.1875,3.8125
41755326267,-57.9375,-4.0625,5.5
41755349391,-59.0625,9.9375,-1.3125
41755363757,-34.625,26.75,1.5
41755386322,-22.5,42.375,9
41755409492,-42.3125,57.75,15.4375
41755423889,-62.0625,78.3125,23.5625
41755446269,-58.375,99.0625,38.75
41755469476,-43,111.188,55.1875
41755483698,-42.3125,115.375,61.875
41755506359,-46.125,119.25,65.9375
41755529474,-39.25,119,65.6875
41755543815,-28.0625,113.875,62.625
41755566288,-17.1875,100.438,62.3125
41755589431,-17.1875,80.1875,56.5
41755603762,-36.8125,61.25,48.9375
41755626211,-55.0625,50.125,39.125
41755649384,-55.0625,39.5,30.75
41755663755,-45.8125,26.8125,22.125
41755686381,-36.125,16.75,11.6875
41755709487,-27.4375,11.875,4.25
41755723819,-18.125,10.625,3.8125
41755746271,-12.875,10.5625,5.625
41755769520,-13.3125,9.0625,5.3125
41755783789,-9.3125,6.875,2.8125
41755806226,-3.625,7.0625,3
41755829482,0.6875,9.5,3.5625
41755843846,5.25,9.9375,3.25
41755866253,10.0625,7.9375,2.75
41755889352,13.4375,4.5625,2.625
41755903705,14.125,1.4375,2.625
41755926228,11.5,-1.0625,3.375
41755949404,5.3125,-2.75,3.125
41755963721,0.625,-4.375,1.875
41755986235,0.6875,-4.25,0.625
41756009486,4.125,-3.375,-0.8125
41756023873,5.3125,-1.3125,-2
41756046262,3.3125,-0.25,-3.5
41756069545,4.8125,0.3125,-5.8125
41756083815,7.75,0.6875,-7.125
41756106280,6.0625,0.5625,-7.8125
41756129491,4.125,0.4375,-7.75
41756143836,2.3125,-0.8125,-7.875
41756166366,0.0625,-0.5625,-7.9375
41756189420,-1.5,-0.75,-7.125
41756203757,-0.4375,-1.6875,-6.1875
41756226235,2.4375,-4.25,-5.4375
41756249436,4,-5.625,-5.875
41756265270,3.625,-6.1875,-4.875
41756286375,-0.625,-6.8125,-3.125
41756309510,-4.3125,-6.75,-2.0625
41756323742,-3.6875,-7.4375,-1.0625
41756346307,1.5625,-7.4375,0.25
41756369527,7.3125,-7.4375,0.625
41756383807,10.8125,-12.5625,-1.9375
41756406409,17.375,-25.0625,-7.25
41756429562,20.6875,-45.3125,-12.375
41756443814,15.4375,-73.125,-17.125
41756474523,11.875,-98.125,-30
41756489486,19.6875,-116.062,-44.3125
41756503867,19.5,-121.938,-49.4375
41756526373,5.75,-114.5,-54
41756548797,-15.8125,-102.312,-57.875
41756563910,-19.3125,-91.125,-62
41756586339,1.3125,-76.75,-58.3125
41756608811,28,-59.3125,-50.3125
41756623871,48.0625,-42.8125,-43.625
41756646250,62.5,-27.8125,-35.4375
41756668805,63.8125,-13.8125,-25.4375
41756683770,49.6875,-5.125,-19.1875
41756706274,37,-5.9375,-20.25
41756728872,39,-10.8125,-20.6875
41756743873,42.4375,-16.625,-14.125
41756766297,36.0625,-19.125,-6.5
41756788821,23.125,-21.875,-1.75
41756803880,7.375,-22.6875,-0.25
41756826361,-2.6875,-19.625,1.25
41756848872,3.125,-15.6875,5.3125
41756863825,11.4375,-10.3125,8.5625
41756886369,15.3125,-8.125,7.6875
41756908881,19,-5.1875,5.125
41756923836,15.0625,-0.0625,3.875
41756946362,2.4375,2.4375,4.625
41756968792,-6.5,2.625,3.9375
41756983837,-1.125,0.625,3.75
41757006393,12.5,0.1875,4.375
41757028817,15.3125,1.8125,4.375
41757043862,8.3125,1.9375,2.8125
41757066377,2,1.8125,2.1875
41757088898,3.5,2.3125,2.3125
41757103851,6.5,3.75,2.0625
41757126338,8.375,4.125,0.625
41757148796,10.625,3.75,-0.5625
41757163834,9.1875,2.25,-1.25
41757186354,8.875,3.0625,-0.1875
41757208852,11.25,6.875,0.8125
41757223894,12.4375,7.8125,-0.125
41757246251,15.75,6,-1.1875
41757268877,20,4.4375,-1.125
41757283831,18.9375,3.3125,0.25
41757314441,14.9375,3.125,1.3125
41757328801,8.5625,3.25,1.1875
41757353336,1.125,3.5625,0.125
41757366243,-1.75,3.25,-0.625
41757390342,1.0625,1.5,-0.75
41757405318,3,0.5,0.125
41757426393,3.375,0.4375,0.5
41757448926,2.9375,0.8125,0.6875
41757465249,0.875,0.6875,1.1875
41757486318,-2.375,0,1.5
41757508826,-3,-0.375,1.625
41757525312,0.1875,-0.75,1.1875
41757546331,2.4375,-0.5625,0.8125
41757568792,2.125,-0.0625,0.8125
41757585221,-1.5625,0.8125,1.1875
41757606267,-3.5,1.125,0.75
41757628796,-0.625,0.0625,-0.3125
41757645162,2.5625,-0.625,-0.375
41757666374,2.4375,-0.5,0.875
41757688926,-1.5,0.375,1.25
41757705261,-0.375,0.125,0.5
41757727796,2.5625,0,-0.125
41757748865,2.375,0.1875,-0.0625
41757765303,0.5,0.125,-0.0625
41757786350,0.0625,-0.125,-0.5
41757808899,0.0625,-0.3125,-0.3125
41757825342,0.5,-0.375,0
41757846373,1,-0.125,0.4375
41757868796,1.0625,-0.125,0.6875
41757885255,-2.5,-0.875,1.125
41757906269,-4.75,-1.5625,1.1875
41757928915,-4.875,-0.875,1.625
41757945321,-3,-0.0625,1.375
41757966409,1.1875,0.5625,0.8125
41757988857,3,0.875,0.625
41758005254,2,0.9375,0.5625
41758026330,1.125,1.0625,0.4375
41758048873,-0.375,-0.1875,1.125
41758065258,-1.1875,-5.4375,0.4375
41758086388,7.625,-15.5,-1.75
41758108851,5.5625,-25.5625,-1.625
41758125227,-2.25,-28.875,1
41758146231,-38.375,-24.3125,-0.6875
41758168802,-75.875,-19.375,-16.75
41758185234,-70.375,-14.0625,-36.9375
41758206439,-39.1875,-7.4375,-42.75
41758228946,-21.8125,0,-48
41758245324,-24.3125,0.625,-63.4375
41758267796,-34.5625,6.25,-72.3125
41758288830,-42.0625,18.75,-70.125
41758305250,-45.625,26.125,-62.6875
41758327862,-40.5,24.1875,-57.9375
41758348828,-42.1875,18.5,-56.375
41758365293,-51.4375,17.25,-56.1875
41758387862,-50,14.5,-51.6875
41758408815,-50.375,12.875,-40.9375
41758425277,-51.6875,11.9375,-32.1875
41758447714,-47.1875,8,-24.9375
41758468812,-51.1875,7.3125,-13.5
41758485389,-46.3125,3.4375,-9.0625
41758507816,-6.125,-5,-6.9375
41758528847,23.8125,-9.375,2.6875
41758545268,19.9375,-7,8.875
41758567797,3,-4.5,9
41758588850,-10.3125,-1.4375,9.9375
41758605312,-8.3125,2.1875,10.6875
41758627833,4.6875,2.75,11.5625
41758648833,2.9375,2.8125,13.8125
41758665286,-3.8125,1.5,15.0625
41758687709,-8,1.125,14.375
41758708838,-0.5625,1,14.25
41758725217,7.5,-0.3125,14.8125
41758747881,13.6875,-1.1875,13.625
41758768921,13.8125,-1.5,10.1875
41758786777,2.8125,0.375,7.875
41758807795,-12.5,4.4375,7.3125
41758828812,-15.8125,6.1875,6.5625
41758845322,-3.5625,4.125,5.5
41758867811,10.5625,1.625,4.9375
41758888849,12.9375,1.5,4.75
41758904518,4.9375,1.625,4.5
41758927026,-3,2.4375,4.6875
41758949456,-2.75,2.5625,3.5
41758964415,2.1875,1.75,2.375
41758986939,4.6875,0.375,2.0625
41759009574,3.8125,-0.25,2.0625
41759024508,1.625,0.0625,1.25
41759047102,-2.5,0.1875,0.75
41759069612,-3.5,-0.625,1.0625
41759084538,0.4375,-2.25,2.625
41759107051,2.5,-4.3125,3.625
41759129622,1.6875,-3.75,3.875
41759144580,1.625,-3.125,4
41759167105,3.625,-3,4.5625
41759189556,5.875,-2.8125,5.4375
41759204544,2.9375,-1.875,6.5
41759227001,-4,-0.8125,7.3125
41759249519,-5.6875,-0.3125,7.3125
41759264584,0.3125,-1.5,7.25
41759287004,7.0625,-3,7.375
41759309548,8.125,-2.8125,6.625
41759324569,5,-0.875,5.5
41759347057,1.125,1.8125,5.0625
41759369518,2.75,6.125,4.6875
41759384616,10.375,10.375,2.125
41759407021,25.625,11.1875,-4
41759429555,45.4375,9.75,-9.0625
41759446045,58.5625,7.375,-7.6875
41759467024,67.375,3.125,1.5
41759489458,80.4375,-2.0625,15.75
41759505898,111.188,-13.8125,42.875
41759526988,90.125,-6.1875,96.9375
41759549440,17.6875,-2.375,128.75
41759565866,16.6875,-15.0625,113.875
41759587137,69.875,-20.5,97.0625
41759609568,59.875,-9.4375,109.5
41759626039,43.6875,1.75,88.375
41759647014,58.625,6.5,43.4375
41759669523,56.5,12.625,19.25
41759685952,29.9375,20,9.125
41759714604,4,22.8125,3.375
41759729571,-4.5625,19.4375,-0.8125
41759745994,-5.6875,14.1875,-1.25
41759766990,-8.3125,11.625,-0.375
41759789463,-11.5625,9.5,0.9375
41759805907,-15,8.6875,2.8125
41759826995,-21.3125,6.0625,5.8125
41759849485,-23.75,4.375,6.1875
41759865935,-17.375,3.625,5
41759886977,-8.5,3.5625,5.25
41759909538,-2.6875,4.8125,4.625
41759925971,-0.0625,5.3125,1.1875
41759947119,0.4375,4.3125,-0.125
41759969594,3,3.6875,-0.125
41759986039,3.125,3,0.4375
41760007034,0.4375,1.5625,1.5
41760029606,-1,0.125,2.8125
41760045949,-1.0625,-1.3125,2.25
41760067035,0.1875,-2.8125,0.3125
41760089578,2.625,-2.9375,-0.625
41760105951,3.125,-2.0625,-0.6875
41760127005,-0.375,-1.0625,-1.625
41760149628,-0.0625,-1.8125,-4.0625
41760165348,2.0625,-2.875,-6.625
41760187087,5.3125,-3.4375,-7.875
41760209297,5.25,-3.875,-8.8125
41760225283,2.5,-3.875,-9.0625
41760247518,-2.5,-4.3125,-8.875
41760269595,-3.8125,-5,-9.375
41760285388,0.3125,-5.8125,-9.625
41760308528,2.8125,-6.0625,-9.9375
41760329603,-0.6875,-5.375,-10.25
41760345266,-2.375,-5.3125,-10.375
41760368392,-1.125,-5.6875,-11
41760389495,-2.6875,-5,-12.4375
41760405388,-5.75,-3,-13.75
41760428492,-6.3125,-1.9375,-15
41760449568,-6.8125,-1.625,-14.6875
41760465373,-6.5625,-1.625,-13.8125
41760488514,-5.6875,-1.75,-11.6875
41760509565,-5.5,-0.8125,-9.375
41760525419,-3.9375,1.75,-7
41760548552,-2.125,5.75,-5.1875
41760569575,-0.125,7.5625,-4.4375
41760585324,6.5,6.875,-2.875
41760608534,10.625,7.1875,1.625
41760631042,10.75,9.1875,5.75
41760645346,11.4375,8.375,7.8125
41760668419,11.4375,7.6875,9.125
41760689464,3.625,6,12.4375
41760705262,-2.5625,3.5,14.625
41760728462,-2.1875,1.5,13.9375
41760749577,1.9375,-0.4375,9.8125
41760765351,2.3125,-0.3125,6.25
41760788503,1,1.75,3.4375
41760809622,1.25,2.625,1.4375
41760825291,1,2.5,-0.3125
41760848516,-0.4375,1.4375,-1.8125
41760869607,1.0625,0.375,-2.9375
41760885481,3.625,-0.75,-5.6875
41760908524,0.5625,-3.6875,-10.5625
41760929604,-3.5,-4.6875,-18.9375
41760945366,-11.375,-10.375,-31.75
41760968516,-17.5,-6.125,-48.5
41760989529,-15.3125,1.5625,-65.1875
41761005359,-19,11.9375,-81.9375
41761028439,-23,22.5625,-95.4375
41761049493,-24.625,33.4375,-104.688
41761065268,-24.4375,39.5625,-110.062
41761088427,-35.4375,44.9375,-107.188
41761109495,-49.4375,50.75,-96.6875
41761125252,-54.625,57.875,-85.125
41761147909,-56.1875,63.375,-75.5625
41761169576,-46.6875,63.8125,-72.25
41761185449,-38.5,58.4375,-64.25
41761207899,-28.9375,51.4375,-48.25
41761229629,-20.8125,47,-30.6875
41761245449,-26.875,44.75,-25
41761267942,-39.125,39.875,-22.125
41761291083,-40.0625,31.6875,-14.25
41761305374,-22.8125,21.6875,-3.9375
41761327947,1.75,11.4375,5.875
41761351095,5.3125,9.5625,15.125
41761365442,-14.125,8.1875,18.4375
41761387915,-36.6875,6.625,19.875
41761411081,-40.4375,0.1875,32.625
41761432196,-32.6875,-4.1875,37.375
41761447822,-25.25,-7.875,28.375
41761470990,-21,-11.5625,14
41761485451,-10.75,-16.75,7.6875
41761507813,-4,-20.5,13.875
41761531073,-18,-19.125,20.8125
41761552096,-35.75,-18,25.1875
41761569325,-46.75,-15.25,27.1875
41761590966,-40.9375,-14.75,29.5
41761612091,-27.25,-12.8125,34
41761627935,-15.3125,-11,26.625
41761651090,-2.375,-11.375,16.3125
41761672136,13.8125,-11.1875,15.3125
41761687910,22.1875,-9.6875,18
41761711045,6.5625,-5.5625,19.9375
41761732110,-6.9375,-5.375,23
41761747911,-3.125,-7.125,25.625
41761770997,-18.9375,3.25,2.75
41761795002,-70,3.4375,-18.5625
41761807923,-44.6875,-3.375,-12.125
41761831077,16.5625,-9.1875,3.8125
41761852095,6.375,-11.375,1.9375
41761867931,-45.5625,-3.4375,-5.4375
41761891041,-38,1.9375,-5.5625
41761912063,-4,-0.9375,1.3125
41761927873,2.875,-3.9375,4
41761950996,-10.375,-3.25,1.125
41761972102,-12.5,-1.875,1.625
41761987914,-0.5,-4.4375,2.6875
41762011075,-7.8125,-5.5,4
41762032035,-20.625,-5.625,2.625
41762047808,-21.75,-7.0625,2.3125
41762070342,-9.625,-6.3125,3.5625
41762092082,3.125,-3.875,3.5625
41762107786,3.5,-3.75,2.4375
41762130265,-3.5625,-4.625,3.25
41762152139,-9.625,-2.3125,2.9375
41762167866,-8.375,-0.625,2.5625
41762190409,1.125,-0.25,1.5
41762213589,3.9375,-1.8125,0.25
41762227924,-6.3125,-1.875,-0.9375
41762250458,-15.5625,-0.125,-1.3125
41762273476,-13.1875,1.875,-0.4375
41762287852,1.75,1.6875,-0.375
41762310372,8.75,1.75,0.0625
41762333604,3.5625,1.9375,0.4375
41762347901,-1.6875,2.0625,0.6875
41762377019,-0.125,2.0625,0.125
41762393457,4.25,1.1875,0.0625
41762407803,2.1875,0.8125,0.6875
41762430350,0,0.875,0.5
41762453535,1.875,1.25,1.25
