myot,x,y,z
1794632537,9.6875,13.8125,10.5
1794653894,16.125,16.125,20.125
1794668893,4.1875,26.25,19.5
1794692661,-16.875,17.625,1.625
1794713963,-9.5,1,-4.25
1794729106,-6.4375,-5.5,-8.6875
1794768161,-5,-1.625,-7.1875
1794776685,-10.75,-7.625,-9.625
1794790387,-9.5625,-17.1875,-6.0625
1794812632,-2.75,-8.3125,-3.875
1794834629,-4.0625,-0.3125,-2.625
1794850488,-15.5,-0.875,0.125
1794886410,-14.6875,-1.875,-0.625
1794897153,-5.25,-0.625,-3
1794910209,-3.1875,-7.875,-1.5625
1794931395,1.3125,-2.4375,-0.6875
1794954519,-10.5,5.375,0.0625
1794970219,-11.125,21.5625,-0.9375
1794991319,6.625,10.75,-1.125
1795014426,-11.3125,2.375,6.875
1795030157,6.9375,-2.5,1.25
1795051233,8.8125,0.6875,-0.3125
1795074393,-0.0625,3.3125,1.5
1795090143,-6.125,11.9375,-1.0625
1795111195,-7.25,16.625,3.875
1795141898,-11.5,21.5625,2
1795150177,6.4375,4,-3.5625
1795171246,6.75,4.5625,-3
1795193721,-1.6875,2.25,-2.9375
1795210187,-4.9375,1.625,-5.625
1795231206,-8.5625,-0.875,-4.8125
1795253734,-0.6875,12.4375,-5.5625
1795276858,-1.375,5,3.5625
1795291274,-6.875,-1.8125,4.6875
1795313797,-4.375,9.5,3.3125
1795337101,3.125,6.125,4.0625
1795352687,5.9375,2.4375,4
1795373900,2.5,6.75,6.4375
1795391648,11.9375,5.5625,1.25
1795411241,2.875,-2.5625,1.625
1795433882,9.25,-2,1.125
1795450252,-14.3125,-3.875,-5.75
1795472758,-58.125,0.4375,-7.875
1795493758,-14.625,-13.375,-15.125
1795510243,28.25,-4.3125,6.875
1795532780,13.4375,-5.875,-3
1795553984,0.9375,-1.0625,-6.0625
1795570292,-4.4375,-1.75,-5.3125
1795592808,1.3125,1.6875,-8.25
1795613873,6.5625,10.5,-7.1875
1795630209,6.6875,10.5625,-5.4375
1795652675,0.0625,4,-4.5625
1795673780,-2.0625,-1.375,-5
1795690154,0.25,-1.125,-3.6875
1795712655,-1.25,4.75,-3.0625
1795733752,-0.375,0.375,-1.125
1795750191,1.375,0.375,-0.5
1795772711,5.625,-1.125,-5.8125
1795793742,5.625,-6,-0.875
1795810187,10.8125,-12.75,-8.25
1795832683,11.25,-12.625,-9.4375
1795853747,42.25,-19.375,-12.5625
1795870160,2.125,-13,-0.0625
1795892734,-4.5,9.5625,-10.4375
1795913764,-1.25,3.125,0.6875
1795930277,2.875,4.0625,-3.25
1795952755,-3.375,-2.25,-6
1795974005,-1.5,3.5625,-1.375
1795990282,-14,9.4375,-0.625
1796012716,-12.875,16.4375,-4.6875
1796033923,-2.5,13.4375,-3.5
1796050332,-4.625,0.875,-5.3125
1796072735,-3.375,-3.0625,-6.1875
1796093747,-8.75,1.75,-7.5
1796110180,-9.5,0.875,-12.125
1796132685,-1.125,4.375,-13.125
1796153707,-2.125,8.5,-6.875
1796170182,0.9375,2.0625,-9.1875
1796192683,-11.3125,-0.1875,-14.9375
1796213713,-13.1875,5.625,-9.6875
1796230188,-10.3125,6.8125,-1.0625
1796252689,0.4375,-8.8125,5.5625
1796273796,-0.375,8.1875,3.125
1796290316,-1.1875,0.125,-3.3125
