myoTS,x,y,z
2358355433,0.4375,2.9375,-2
2358379139,-1.3125,3.25,-2.5625
2358394079,-2.3125,3.125,-3
2358415495,-1.8125,2.9375,-2.6875
2358439120,-1.25,3.125,-1.4375
2358484069,0.3125,3,-0.8125
2358493089,2.5625,2.375,-0.875
2358501840,3.625,1.9375,-1.5625
2358516817,2.5,1.3125,-1.375
2358536865,1.125,1.25,-0.75
2358559094,1,1.1875,-0.375
2358603444,1.875,1.25,-0.375
2358604202,1.6875,1.125,-0.75
2358617798,-0.125,1.375,-0.75
2358634153,-2.4375,1.5,-0.5625
2358656675,-4.375,2.1875,-0.75
2358677759,-3.875,3.3125,-1.4375
2358694151,-2.1875,5.0625,-2.3125
2358716688,-2.5625,6.625,-3
2358737705,-11.5,2,-2.9375
2358754152,-9.1875,10.75,-7.625
2358776660,-8.4375,3.0625,-2.75
2358797754,-5.5625,1.875,-2
2358814164,10.875,-13.5,-3.625
2358836678,4.0625,-3.375,-6
2358857743,-4.125,1.5,-8.5
2358874205,-9.0625,-1,-3.5
2358896673,-19.1875,5.5625,-7.5
2358917757,-15,5.3125,-6
2358934201,-8,4.1875,-3.625
2358956715,-18.75,-7.25,6.5625
2358977772,-18.5,-8.75,9.5625
2359003266,-12.875,-3.875,5.625
2359016770,-3.5,3.5625,0.5625
2359037790,-0.875,6.25,-7.625
2359054174,-7.125,-3.5625,-3.25
2359076674,-6.4375,-3.0625,2.375
2359097734,-0.875,0.4375,4.75
2359114226,3.8125,2.5625,8
2359136700,9.25,-4.3125,5.5
2359157742,5.9375,-5.1875,0.375
2359174202,5.125,-6.9375,1.3125
2359196692,8.9375,-0.4375,-4.5625
2359219170,13.0625,6.5,-12.375
2359234230,14.125,7.875,-12.75
2359256699,14.625,3.8125,-8
2359279183,10.5625,7.0625,-0.5
2359294199,-5.125,6,3.125
2359316669,-5.125,3.875,6.75
2359339199,2.9375,3.1875,2.9375
2359354189,5.125,3.5625,2.0625
2359376698,4.9375,2,3
2359399171,4.9375,3.625,2.875
2359414173,7.8125,7.9375,0.875
2359436695,10.25,9.75,-1.1875
2359459257,11.9375,9.8125,-2.0625
2359474188,11.0625,13.25,-1.875
2359496732,14.8125,14.8125,-3.75
2359519241,17.875,15,-5.3125
2359540263,15.6875,13.1875,-4.75
2359555944,8.8125,13.6875,-2.0625
2359578446,2.9375,15.8125,-0.25
2359592746,1.875,15.8125,-0.1875
2359616685,6.375,13.8125,-0.9375
2359638444,11.75,12.5,-1.8125
2359652750,11.9375,12.0625,-1.5
2359675262,11.25,11.875,-0.5625
2359698419,8.875,11.75,-0.4375
2359712738,7.0625,10.1875,-0.375
2359735242,6.0625,8.5625,0.1875
2359758441,5.375,8.75,1.375
2359772747,3.4375,9.8125,2.0625
2359795284,3.5,9.6875,1.875
2359818450,4.875,8.4375,1.125
2359832784,5.3125,6.625,0.25
2359855315,2.625,5,-0.875
2359878456,-1.25,4.1875,-0.5625
2359892768,-3,4.4375,-0.5
2359915245,-3,3.6875,-0.4375
2359938468,-3.125,2.5,-0.875
2359952744,-2.4375,1.25,-1
2359975311,-2.875,3.0625,0
2359998435,-2.5625,5.25,1.0625
2360012781,-0.875,6.1875,1.5625
2360035263,3.9375,5.25,2
2360058455,10.5625,1.9375,3.4375
2360072806,11.75,-1.6875,3.3125
2360095306,10.3125,-3.8125,2.0625
2360118449,9.75,-5.625,0.6875
2360132803,5.875,-6.8125,0.3125
2360155311,0.0625,-5.375,2.8125
2360178423,-4.9375,-1.75,3.5
2360192826,-4.3125,-0.0625,2.8125
2360215275,1.6875,0.4375,1.5
2360238471,6.75,0.4375,0.375
2360252770,6.0625,0.875,1.125
2360275255,3.9375,1.625,2.1875
2360298419,2.75,0.875,2.3125
2360312772,3.375,-0.25,1.625
2360336723,4.25,-2,1.5
2360358444,1.375,-1.75,1
2360372776,-2.9375,-0.25,0.5
2360395281,-6.125,0.1875,0
2360418411,-5.6875,-0.6875,-1
2360432800,-5.375,-1.3125,-0.625
2360455295,-6.5,-0.9375,-0.3125
2360478442,-7.75,0,-0.1875
2360492836,-8.9375,0.125,-0.1875
2360515256,-5.875,-0.5,-0.125
2360538462,-4.1875,-0.3125,0.4375
2360552886,-4.625,0.0625,0.375
2360575461,-2.5625,-0.375,-0.25
2360598477,-0.4375,-0.75,-0.8125
2360612936,0.875,-0.6875,-0.625
2360635397,0.3125,-0.625,-0.4375
2360658054,-0.75,-0.75,-0.25
2360673035,-1.25,-1,0
2360695401,-0.5625,-1.3125,0.0625
2360718008,-0.6875,-1.3125,0.5
2360732928,-0.25,-0.5,1
2360755479,0.6875,0.25,0.1875
