myot,myox,myoy,myoz
1457952035,myox,myoy,myoz
4536294903,0.70752,-0.334473,0.597656
4536325311,0.705566,-0.338867,0.600586
4536339632,0.708984,-0.338867,0.603027
4536357361,0.707031,-0.340332,0.598633
4536375998,0.708496,-0.339355,0.599609
4536399612,0.713379,-0.339355,0.598145
4536443998,0.708008,-0.340332,0.602051
4536444792,0.71582,-0.336914,0.60498
4536458320,0.712891,-0.339844,0.603027
4536474755,0.712402,-0.342285,0.606445
4536497222,0.712402,-0.339355,0.604492
4536518270,0.714355,-0.341309,0.597656
4536534726,0.710449,-0.344238,0.601562
4536557213,0.713867,-0.339355,0.603027
4536578307,0.714355,-0.345215,0.599121
4536594695,0.715332,-0.341309,0.604492
4536617208,0.714844,-0.345703,0.603027
4536638300,0.712891,-0.34668,0.600098
4536654732,0.71582,-0.347656,0.601562
4536677225,0.713867,-0.345703,0.602051
4536698319,0.712402,-0.34668,0.595215
4536722853,0.713867,-0.345215,0.602051
4536737201,0.711914,-0.34375,0.598633
4536758259,0.712891,-0.344238,0.600586
4536774729,0.712891,-0.345215,0.599609
4536797285,0.711914,-0.34375,0.600098
4536826218,0.711914,-0.342285,0.599609
4536836178,0.710449,-0.342285,0.59668
4536857276,0.709473,-0.344727,0.593262
4536878279,0.711426,-0.343262,0.597168
4536896228,0.710938,-0.34668,0.598145
4536917245,0.708008,-0.346191,0.602051
4536939721,0.710449,-0.344238,0.59375
4536954798,0.710449,-0.346191,0.59668
4536977219,0.710449,-0.344238,0.597168
4536999728,0.708008,-0.345215,0.601562
4537014747,0.709473,-0.34375,0.598145
4537037247,0.710938,-0.342773,0.600586
4537058940,0.711914,-0.347656,0.602539
4537074031,0.711426,-0.347168,0.595215
4537096469,0.713867,-0.34375,0.605957
4537119040,0.711426,-0.344727,0.599121
4537142145,0.712402,-0.348145,0.595703
4537164652,0.713867,-0.34375,0.599121
4537178999,0.715332,-0.350586,0.603516
4537193985,0.716309,-0.347656,0.607422
4537216486,0.711426,-0.347656,0.601562
4537239028,0.716309,-0.34668,0.604004
4537253970,0.714355,-0.345703,0.610352
4537276386,0.709473,-0.346191,0.601562
4537298937,0.71875,-0.346191,0.603027
4537313916,0.714844,-0.343262,0.604004
4537336442,0.710938,-0.343262,0.605469
4537367126,0.711426,-0.34082,0.60791
4537373965,0.713867,-0.342285,0.603516
4537396488,0.712891,-0.342773,0.605957
4537418960,0.709473,-0.344238,0.603027
4537433287,0.706543,-0.339844,0.601074
4537455793,0.707031,-0.339355,0.600098
4537479245,0.70752,-0.339844,0.604004
4537493464,0.70752,-0.338867,0.603027
4537515798,0.708008,-0.335449,0.600586
4537539176,0.702148,-0.339355,0.601074
4537553406,0.705078,-0.333984,0.59668
4537575883,0.705566,-0.340332,0.600586
4537599023,0.708984,-0.334961,0.600098
4537613471,0.708496,-0.335938,0.596191
4537635901,0.707031,-0.338379,0.595703
4537658981,0.712402,-0.338379,0.605469
4537673295,0.70752,-0.339355,0.601074
4537695795,0.710449,-0.338379,0.606934
4537718943,0.708496,-0.342285,0.594238
4537733276,0.708496,-0.336914,0.594727
4537755806,0.706543,-0.340332,0.602539
4537778978,0.706543,-0.339355,0.599121
4537793336,0.711426,-0.341309,0.601562
4537815870,0.712402,-0.341797,0.603516
4537838968,0.709961,-0.340332,0.598633
4537853320,0.711426,-0.343262,0.601074
4537875836,0.715332,-0.342285,0.605469
4537907031,0.709473,-0.341309,0.603027
4537916205,0.710938,-0.34375,0.601074
4537937356,0.709961,-0.347168,0.604004
4537959043,0.715332,-0.34375,0.603516
4537981641,0.713867,-0.346191,0.601074
4537995852,0.713867,-0.346191,0.604004
4538018974,0.709961,-0.344238,0.603027
4538034780,0.711426,-0.348145,0.599121
4538055804,0.71582,-0.34668,0.599121
4538078977,0.709961,-0.341797,0.597168
4538093303,0.711914,-0.34375,0.597168
4538115811,0.712891,-0.347168,0.597656
4538138970,0.711914,-0.344727,0.599121
4538153443,0.708496,-0.342773,0.603516
4538175912,0.708008,-0.345703,0.600586
4538199067,0.709473,-0.342773,0.599121
4538213339,0.709961,-0.339355,0.592773
4538236024,0.709473,-0.349121,0.59375
4538259101,0.708496,-0.345215,0.585938
4538273549,0.709473,-0.341309,0.596191
4538295933,0.709961,-0.345215,0.599609
4538318502,0.711914,-0.346191,0.599609
4538333506,0.708496,-0.347168,0.601074
4538355781,0.712891,-0.348633,0.600586
4538378340,0.708984,-0.34375,0.597656
4538393279,0.711914,-0.348633,0.598633
4538415866,0.711426,-0.344727,0.599121
4538438413,0.704102,-0.344238,0.598633
4538453361,0.708008,-0.347168,0.599121
4538475983,0.711426,-0.345703,0.599121
4538498387,0.712891,-0.345703,0.598633
4538513355,0.714844,-0.343262,0.606934
4538537301,0.714355,-0.34668,0.600098
4538567320,0.710449,-0.347656,0.60498
4538573586,0.714355,-0.347656,0.598633
4538595898,0.711426,-0.348633,0.606934
4538618323,0.713379,-0.34375,0.599609
4538634772,0.712402,-0.345703,0.60791
4538655804,0.711426,-0.34375,0.605469
4538678319,0.714844,-0.34375,0.599121
4538693279,0.715332,-0.340332,0.602051
4538715796,0.710449,-0.34375,0.60498
4538738546,0.714355,-0.34375,0.603516
4538754231,0.707031,-0.344238,0.605957
4538775954,0.704102,-0.339355,0.598145
4538798548,0.707031,-0.341309,0.599609
4538814826,0.710938,-0.337402,0.604492
4538837335,0.70752,-0.340332,0.59668
4538858528,0.70459,-0.344238,0.604004
4538873507,0.70752,-0.339844,0.600098
4538897382,0.709473,-0.338379,0.602539
4538918578,0.704102,-0.34082,0.59375
4538941669,0.707031,-0.337891,0.597656
4538964063,0.704102,-0.339355,0.597168
4538978499,0.705566,-0.339844,0.597656
4538993392,0.70459,-0.339355,0.602539
4539015922,0.705078,-0.34082,0.600098
4539038531,0.70752,-0.335449,0.601074
4539053300,0.706543,-0.338867,0.602539
4539075813,0.709961,-0.339844,0.602051
4539107998,0.707031,-0.333984,0.598633
4539121701,0.706543,-0.342773,0.601562
4539144168,0.708496,-0.338867,0.604004
4539159801,0.709961,-0.342285,0.598145
4539174795,0.710938,-0.339844,0.599121
4539195885,0.709961,-0.342285,0.605957
4539219916,0.711426,-0.342285,0.603027
4539234788,0.711426,-0.341309,0.60498
4539256125,0.712402,-0.34082,0.602051
4539278557,0.711914,-0.344238,0.60791
4539294783,0.712402,-0.341797,0.601074
4539315821,0.715332,-0.337402,0.601074
4539338299,0.713379,-0.344238,0.605469
4539354779,0.712402,-0.343262,0.598145
4539375831,0.715332,-0.342285,0.599121
4539398322,0.713379,-0.342285,0.597168
4539422413,0.710938,-0.34668,0.601562
4539436008,0.712891,-0.345215,0.597168
4539458440,0.713379,-0.342773,0.598633
4539474840,0.712402,-0.344727,0.602539
4539495907,0.713379,-0.347168,0.599609
4539518521,0.708496,-0.342285,0.597168
4539534863,0.709473,-0.347168,0.597656
4539556057,0.708984,-0.345215,0.598145
4539578526,0.708008,-0.347168,0.599121
4539602283,0.709473,-0.348145,0.594238
4539615849,0.70752,-0.342285,0.598633
4539638358,0.70752,-0.34375,0.596191
4539654799,0.712891,-0.342773,0.598633
4539676037,0.70459,-0.341309,0.594238
4539692355,0.710938,-0.347656,0.601562
4539714925,0.708984,-0.345703,0.598145
4539735958,0.710449,-0.347656,0.592285
4539752430,0.708496,-0.348145,0.601074
4539774832,0.70752,-0.345703,0.597168
4539795858,0.712891,-0.349609,0.593262
4539818506,0.708008,-0.347656,0.602051
4539834879,0.711426,-0.342285,0.59668
4539858746,0.705078,-0.346191,0.599609
4539872261,0.709473,-0.342773,0.603027
4539894778,0.712891,-0.34668,0.604004
4539915823,0.713379,-0.348145,0.598633
4539932284,0.711914,-0.345215,0.603027
4539954775,0.71582,-0.344727,0.603516
4539977374,0.714844,-0.347168,0.603027
4539992283,0.714844,-0.345703,0.598145
4540016328,0.714844,-0.345703,0.604004
4540036036,0.712891,-0.345703,0.606934
4540052369,0.713867,-0.34082,0.602539
4540074803,0.712891,-0.349121,0.606934
4540097365,0.713379,-0.345703,0.600098
4540112400,0.708984,-0.340332,0.598145
4540134841,0.708984,-0.336914,0.602051
4540157289,0.710938,-0.337891,0.602539
4540172301,0.710449,-0.342773,0.601074
4540194771,0.706543,-0.341309,0.598145
4540217274,0.711426,-0.337891,0.601074
4540233743,0.709473,-0.337402,0.604492
4540254982,0.70459,-0.339355,0.598633
4540278812,0.710449,-0.336914,0.601562
4540293790,0.70752,-0.337891,0.59668
4540314838,0.707031,-0.338379,0.599121
4540337369,0.704102,-0.337891,0.602051
4540353823,0.703613,-0.336914,0.60498
4540374842,0.706543,-0.336426,0.598633
4540397406,0.700684,-0.339355,0.595703
4540413782,0.70752,-0.339844,0.601074
4540436294,0.674805,-0.404297,0.684082
4540457314,0.661621,-0.442383,0.439941
4540478338,0.700684,-0.455566,0.495605
4540494800,0.6875,-0.352051,0.738281
4540533018,0.717773,-0.397461,0.542969
4540539124,0.64502,-0.409668,0.318359
4540554002,0.813477,-0.281738,1.04004
4540577263,0.905762,-0.0234375,0.543945
4540600461,0.736816,-0.173828,0.412109
4540614251,0.862305,-0.300293,0.640137
4540644194,0.76709,-0.152832,0.458008
4540659095,0.871094,-0.0571289,0.597656
4540681505,0.736328,-0.0288086,0.520508
4540698029,0.545898,-0.065918,0.935059
4540719177,0.411133,0.205078,0.775391
4540734234,0.616699,0.272461,0.707031
4540757273,0.839844,0.0307617,0.615234
4540779102,0.914551,-0.078125,0.62207
4540794099,0.852051,-0.183594,0.605469
4540816539,0.881836,-0.289062,0.599121
4540839011,0.871582,-0.337891,0.543457
4540854126,0.711914,-0.330078,0.600098
4540884137,0.55957,-0.245117,0.559082
4540900492,0.617188,-0.207031,0.644043
4540914062,0.689941,-0.15625,0.741699
4540936689,0.789551,-0.0419922,0.770996
4540959097,0.806152,0.0141602,0.711426
4540974063,0.798828,-0.00341797,0.670898
4540996591,0.883301,-0.0249023,0.746094
4541019283,0.668945,-0.0561523,0.700195
4541034067,0.616211,-0.109375,0.73584
4541056590,0.661133,-0.161621,0.710938
4541079104,0.652832,-0.13916,0.668945
4541094101,0.643066,-0.151855,0.707031
4541116546,0.683105,-0.126953,0.671387
4541139020,0.940918,-0.0913086,0.616699
4541155986,0.985352,-0.0546875,0.631836
4541176624,0.848633,-0.0473633,0.679688
4541199166,0.723145,-0.0737305,0.634277
4541215478,0.652832,-0.0522461,0.608887
4541236695,0.691895,-0.0317383,0.662598
4541259080,0.712402,-0.00830078,0.690918
4541275516,0.733887,0.00244141,0.664062
4541296610,0.790039,-0.0454102,0.663086
4541319098,0.81543,-0.0712891,0.562988
4541335501,0.819824,-0.0893555,0.509766
4541364098,0.775391,-0.081543,0.525391
4541379027,0.749023,-0.0771484,0.512207
4541395441,0.793457,-0.0922852,0.501953
4541416732,0.869629,-0.110352,0.546875
4541439296,0.856445,-0.0302734,0.547363
4541455621,0.82373,0.0566406,0.48584
4541476723,0.869629,0.0498047,0.480469
4541498991,0.885742,0.0151367,0.494141
4541515571,0.84082,0.0234375,0.458008
4541536654,0.785156,0.00146484,0.45166
4541559245,0.784668,-0.0234375,0.402344
4541575505,0.838379,-0.0551758,0.377441
4541598038,0.928223,-0.0668945,0.330566
4541619251,0.920898,-0.00292969,0.389648
4541635367,0.9375,0.0834961,0.378906
4541656638,1.01611,0.106934,0.343262
4541679229,0.978027,0.0776367,0.322266
4541695566,0.898438,0.0283203,0.304199
4541716742,0.897949,0.012207,0.268555
4541739358,0.944824,0.0263672,0.266113
4541755571,0.992188,-0.0268555,0.258789
4541776750,0.975586,-0.0224609,0.263672
4541799249,0.937012,0.00878906,0.258301
4541815489,0.950684,0.0112305,0.307129
4541836807,0.92627,0.0244141,0.320312
4541859281,0.848633,0.0820312,0.368652
4541875560,0.829102,0.106445,0.334961
4541896740,0.860352,0.0532227,0.331543
4541919284,0.921387,0.0136719,0.29834
4541935601,0.925781,0.0424805,0.298828
4541956704,0.963379,0.0327148,0.32666
4541979284,0.941406,0.0327148,0.307617
4541995350,0.899414,0.0200195,0.257324
4542024201,0.899902,-0.0136719,0.253418
4542039200,0.910156,-0.0078125,0.267578
4542054895,0.936523,0.00976562,0.273438
4542076817,0.957031,0.0102539,0.288086
4542100533,0.946777,-0.00878906,0.28418
4542123086,0.955078,-0.0483398,0.280762
4542138069,0.937988,-0.0693359,0.260742
4542159103,0.899902,-0.0825195,0.283691
4542174832,0.869141,-0.105957,0.314453
4542197974,0.868164,-0.126465,0.30957
4542219096,0.860352,-0.100098,0.275391
4542234856,0.888184,-0.078125,0.27002
4542258103,0.923828,-0.0512695,0.27832
4542279097,0.946777,-0.0078125,0.252441
4542303042,0.95459,0.0327148,0.261719
4542325547,0.955078,0.0498047,0.272461
4542339348,0.952637,0.0546875,0.259766
4542354798,0.950684,0.0395508,0.251465
4542385617,0.949707,0.0336914,0.251465
4542392425,0.948242,0.034668,0.242676
4542423679,0.96875,0.0117188,0.241211
4542438484,0.962402,-0.012207,0.228516
4542452416,0.959961,-0.0185547,0.222656
4542475314,0.946777,-0.00830078,0.23584
4542498072,0.952148,0,0.232422
4542519165,0.958496,-0.00244141,0.246582
4542534884,0.95166,0.00683594,0.251953
4542558088,0.950684,0.0224609,0.239258
4542579176,0.963379,0.0214844,0.290527
4542595000,0.936035,0.00976562,0.28125
4542624158,0.912598,0.0361328,0.275391
4542639151,0.941406,0.0273438,0.289062
