myot,x,y,z
41896159207,36.5625,29.25,3.125
41896180799,46.5,23.125,2.25
41896211953,17,8.9375,8.375
41896218255,6.6875,-0.625,11.8125
41896241939,-7.9375,-8.5,12.6875
41896263232,-9.5625,-17,10.3125
41896278411,-15.9375,-22.4375,6.125
41896316893,-17.625,-29.6875,0.5
41896325952,-18.125,-35.3125,-4.0625
41896339750,-15.875,-33.25,-8.25
41896362141,-17.125,-30.5625,-9.0625
41896383996,-14.5625,-32.875,-10.5
41896399785,-16.8125,-32.25,-8.8125
41896445845,-22.0625,-28.9375,-5.875
41896446633,-22.75,-24.875,-4.1875
41896459666,-27.125,-21.25,-3.0625
41896480804,-31.0625,-18.25,-3
41896511336,-28.875,-23.75,-5.5
41896519609,-27.25,-31.625,-8.5625
41896540816,-27,-37.75,-10.375
41896564027,-22.9375,-45.1875,-13.6875
41896579637,-13.9375,-48.5,-19.375
41896600866,-27.1875,-54.0625,-22.5625
41896623821,-44.625,-63.25,-26.875
41896646466,-57.375,-66.5,-32.5
41896660706,-48.875,-63.0625,-44.8125
41896683925,-36.5,-52.3125,-69.875
41896699581,-21.875,-62.375,-83.6875
41896720764,-63.125,-108.375,-89.5
41896743208,-102.5,-151.625,-83.25
41896759740,-95.4375,-171.688,-81.375
41896780696,-49.0625,-180,-106.75
41896803168,55.1875,-169.188,-103.625
41896821009,60,-131.438,-75.625
41896840797,55.5,-86.125,-38.25
41896863182,63,-35.5,-14.5
41896879674,34.8125,20.6875,1
41896900666,-1.0625,74.8125,20.8125
41896923261,-3.0625,120.375,39.4375
41896939607,-0.875,164.375,54.1875
41896960686,-17.5,201.938,74.4375
41896983305,-25.1875,226.75,97.3125
41896999578,-16.25,243.438,111.312
41897020775,-22.75,254.125,117.062
41897043285,-1.75,256.938,115.438
41897059733,21.5625,259.812,112.062
41897090172,39.5625,263.625,111.438
41897103135,44.3125,268.5,114.188
41897127721,46.0625,268,121.75
41897142169,32.5625,259.75,127.438
41897163249,26.6875,239.5,121.375
41897179702,37.9375,199.312,117.062
41897202010,30.625,147.438,101.312
41897223170,28.1875,77.25,72.625
41897239645,-3.3125,-1.875,20.6875
41897262021,-28,-72.125,-15.6875
41897283307,-39.5,-123.312,-40.1875
41897299635,-1.25,-158.25,-48.1875
41897322076,19.5625,-106.562,-14.3125
41897343338,60.6875,-107.188,-63.875
41897359660,96.875,-158.812,-97.1875
41897382122,87.75,-153.438,-33.1875
41897403200,34.6875,-138.625,-29.5
41897419685,48.5,-113.562,-30.625
41897442153,1.9375,-86.625,-13.4375
41897464667,-32.75,-77,-10.5625
41897479661,-22.125,-71.5625,-10.5
41897502089,-11.6875,-62.25,-5.3125
41897523325,14.375,-58.4375,-9.4375
41897539671,22.75,-52.125,-13.875
41897562114,1.125,-45.875,-11.8125
41897583327,-23.3125,-43,-8.375
41897599634,-5.25,-42.6875,-13.4375
41897628904,-13.125,-51.3125,-1.4375
41897643277,35.8125,-48.8125,-22.0625
41897658944,-24.5,-51.125,-17.625
41897681444,-23.6875,-52.75,-17.5
41897703854,-35.625,-56.6875,-17.625
41897718861,-36.625,-59.9375,-19.8125
41897741452,-31.6875,-63.5,-23.125
41897763709,-31.8125,-68.0625,-26.5
41897778877,-36.375,-78.875,-33
41897801517,-38.125,-94.1875,-42.6875
41897832120,-27.75,-106,-55.9375
41897838956,-21.875,-115.688,-69.6875
41897861443,-29.4375,-121.438,-85.75
41897883950,-43.9375,-128.062,-105.375
41897899018,-79.3125,-141.125,-129.188
41897921245,-161.875,-177.75,-137.875
41897944007,-113.062,-194.125,-155.125
41897959027,-138.562,-162,-140.875
41897981487,19.5,-157,-138.062
41898003989,41.4375,-82.375,-67.5
41898018861,3.9375,-40.6875,-4.375
41898041459,-13.25,10.0625,32.375
41898063979,27.3125,44.6875,48.125
41898080369,37.625,82.1875,71.625
41898101523,56.9375,120.5,92.125
41898141010,80.3125,164.25,114.062
41898143232,75.75,210.562,123.562
41898161460,38.6875,250.25,128.375
41898184067,16.6875,278.25,132.25
41898200286,-4.4375,294.812,134.375
41898221308,-21.625,309.75,137
41898244304,-12.4375,328.562,129.125
41898260234,-10.1875,345.125,129.375
41898281355,57.9375,331.812,138.625
41898304266,56.4375,315.438,135.5
41898326298,95.75,262.812,139.312
41898341315,90.8125,188.375,114.375
41898363817,41.375,86.1875,78.1875
41898379013,-40.8125,-25.875,12.5
41898401437,-69.4375,-108.438,-33.4375
41898423935,-96,-96.125,-47
41898438820,124.688,-158.625,-69.5625
41898462783,128.562,-207.875,-98.9375
41898484000,15.625,-196.25,-47.25
41898498817,-3.6875,-163.125,-25.25
41898521383,6,-131.688,-27.875
41898544039,30.5625,-104.25,-29.375
41898560266,-6.25,-87.3125,-20.4375
41898581469,-18.5625,-77.8125,-11.8125
41898603836,-3.0625,-65.6875,-11.9375
41898618981,10.0625,-49.6875,-11.5
41898641523,4,-42.25,-6.875
41898663961,-10.75,-44.0625,-7.1875
41898679001,-21,-45.4375,-8.875
41898701469,-24.25,-47.5625,-12.5
41898724005,-17,-52.5,-16.5
41898740404,-19.8125,-57,-18.5625
41898761496,-20.875,-62.1875,-20.0625
41898784009,-29.6875,-61.8125,-20.75
41898798918,-37.1875,-65.125,-23.1875
41898821346,-41.125,-67.25,-28.0625
