timestamp,x,y,z
11151692937,5.3125,-2.625,0.625
11151717024,8.9375,-3.75,-1.625
11151736474,5.0625,-2.9375,-1.4375
11151760411,-1.875,-1.8125,-0.3125
11151775421,-6.3125,-2.3125,-0.375
11151796468,-5.125,-3.375,-1.6875
11151812905,-4.25,-3.3125,-1.0625
11151835426,-3.4375,-2.4375,-0.375
11151856462,-2.875,-1.625,0.375
11151873006,-1.1875,-1.1875,1.25
11151895515,0.6875,-1.375,2
11151916602,0.9375,-1.125,3.5625
11151932938,-0.9375,-0.25,3.75
11151955424,-0.25,0.375,1.5625
11151976638,2.25,-0.4375,-0.625
11151992919,2.375,-1,-0.5
11152015467,-0.5625,-0.9375,1.4375
11152039403,-2.25,-1,2.625
11152052930,-2.875,-1.25,1.9375
11152075465,-0.8125,-1.5,0
11152096528,1.75,-1,-0.75
11152112973,1.9375,-1,-0.25
11152135416,-0.625,-1.0625,0.75
11152156491,-3.375,-1,0.875
11152172953,-2.875,-0.875,1.1875
11152195482,0.3125,-0.375,0.5
11152216589,1.6875,-0.5,0.125
11152232978,0.5,-0.6875,1.125
11152255455,-1.1875,-0.375,1.6875
11152278026,-1.8125,-0.5,2
11152292971,-1.1875,-0.4375,1.75
11152315463,0.125,0.5,0.625
11152338047,1,0.625,-0.25
11152353022,3.5625,-0.375,-0.4375
11152374704,-0.375,-0.375,0.1875
11152397253,-3.125,-0.3125,0.5625
11152413605,-1.75,-0.125,0.5625
11152434696,0.8125,-0.0625,-0.1875
11152457154,1.9375,-0.125,-0.625
11152473584,0.6875,-0.375,0
11152494790,-1.3125,-0.3125,0.625
11152517264,-1.9375,-0.0625,0.8125
11152533650,-0.5,-0.25,0.5625
11152562271,0.625,-0.1875,0
11152577239,0.375,-0.25,0.1875
11152594149,-0.125,-0.375,0.625
11152614778,-0.625,0,0.6875
11152637289,0,0.0625,0.25
11152653682,0.3125,-0.1875,0.125
11152674674,0.0625,-0.3125,-0.125
11152697164,-0.1875,-0.1875,0.5
11152713592,-0.1875,0,0.5
11152734650,-0.75,0.3125,0.25
11152757194,-1.875,0.125,0.125
11152773633,-1.8125,-0.0625,0.0625
11152794734,-0.4375,-0.4375,-0.0625
11152817267,1.1875,-0.5,-0.0625
11152833688,0.5625,-0.125,0.0625
11152854799,-0.1875,0.125,0.1875
11152877299,-0.0625,0.1875,0.25
11152893742,0.0625,0.125,0.25
11152914795,0.3125,0.125,0.1875
11152937253,0.6875,-0.1875,0.0625
11152953695,0.25,-0.375,-0.125
11152974701,-0.75,-0.1875,0.125
11152997138,-0.9375,-0.25,0.375
11153013650,-0.125,-0.1875,0.5625
11153042728,0.5625,-0.0625,0.0625
11153057190,1.125,0,0
11153073577,0.125,-0.1875,0.1875
11153094805,-0.1875,-0.3125,0.1875
11153117295,0,-0.25,0.0625
11153133685,0.4375,-0.3125,-0.3125
11153154760,0.125,-0.75,-0.25
11153184743,-0.375,-0.875,-0.125
11153193684,-0.4375,-0.9375,-0.25
11153214794,-1.9375,-0.625,0.1875
11153237294,-1.8125,-0.5625,0.625
11153253687,-0.4375,-0.375,0.3125
11153274668,1.3125,-0.5625,-0.4375
11153297216,1.4375,-0.625,-0.25
11153312937,-0.25,-0.375,0.5
11153334670,0.125,-0.125,0.5625
11153357205,0.6875,-0.125,-0.0625
11153373032,0.5625,-0.1875,-0.25
11153396187,-0.625,-0.0625,0
11153417301,-0.8125,0,0.25
11153433025,-0.0625,-0.0625,0.125
11153456183,0.375,-0.1875,0
11153477222,0.3125,-0.0625,0.1875
11153493470,-0.375,-0.0625,0.375
11153516183,0.4375,-0.0625,0.125
11153537281,0.6875,-0.3125,-0.1875
11153553005,-0.75,-0.3125,0.25
11153576141,-1.375,-0.4375,0.3125
11153598612,-0.6875,-0.5,0.4375
11153612997,-0.3125,-0.5,0.4375
11153636135,0.25,-0.3125,0
11153657205,1.5,-0.3125,-0.0625
11153672951,1.4375,-0.3125,0.1875
11153696217,0.375,-0.125,0.25
11153717273,0.375,-0.3125,0.25
11153733033,0,-0.4375,0.3125
11153756224,-0.0625,-0.25,0.1875
11153777305,-0.4375,-0.125,0.25
11153793069,0.1875,-0.1875,0.3125
11153816154,0.375,-0.1875,0
11153837250,-0.375,-0.25,0.25
11153853012,-0.8125,-0.1875,0.75
11153876160,-0.8125,-0.125,0.6875
11153897311,-0.9375,0.0625,0.375
11153913027,-0.625,0.0625,0.25
11153936145,0,-0.0625,0.4375
11153957268,0.6875,-0.25,0.4375
11153981171,0.6875,-0.375,0.0625
11153996210,0.5,-0.1875,0.25
11154017222,0.4375,0.0625,0
11154033098,0.6875,-0.0625,-0.0625
11154056207,0.4375,-0.5,-0.125
11154077274,0,-0.3125,0.125
11154093010,-0.1875,-0.1875,0.0625
11154116269,0.25,-0.125,0.0625
11154138738,0.125,-0.1875,0.0625
11154153543,0.5,-0.0625,-0.25
11154176234,0.5,0.1875,-0.0625
11154197304,-0.125,0.25,0.1875
11154213035,-0.5,-0.125,0
11154236179,-0.25,-0.5,0
11154257227,-0.5,-0.1875,-0.0625
11154272993,-0.3125,-0.3125,0.125
11154295488,0.125,-0.4375,0.4375
11154318632,0.75,-0.4375,0.1875
11154332975,1.375,-0.4375,0.125
11154355517,0.6875,-0.375,0.0625
11154378631,-0.25,-0.25,0.25
11154393020,-0.875,-0.125,0.375
11154415552,-0.3125,-0.3125,0.1875
11154438723,0.375,-0.1875,-0.0625
11154453090,-0.875,-0.1875,0
11154475518,-0.875,0,0.25
11154498655,1,0.0625,-0.1875
11154513102,3.125,-0.1875,-0.875
11154535673,3.25,-0.375,-0.125
11154558680,-0.0625,-0.125,1.125
11154573032,-2.0625,0.375,0.875
11154595528,-1.6875,0.5,0.5625
11154618671,-0.4375,-0.1875,0.25
11154633010,0.5,-0.25,0.0625
11154655531,0.1875,0.5,0.3125
11154678656,-0.5,1.25,-0.125
11154692989,-0.8125,1.1875,-0.1875
11154715504,0.125,0.3125,-0.375
11154738763,0.8125,-0.625,0
11154753053,-0.125,-1,0.5
11154775732,0.0625,-0.625,0.0625
11154798697,1.1875,-0.3125,0.3125
11154819750,1.6875,-0.0625,-0.1875
11154835519,1,0.6875,-0.1875
11154858677,0.3125,0.75,0.4375
11154881230,-1.3125,0.6875,0.6875
11154895558,-1.9375,0.0625,1.0625
11154918708,-1.625,-0.375,0.25
11154939785,-1.0625,-0.25,0
11154955521,-1.0625,0,0.875
11154978635,-0.625,0.3125,0.5625
11154999833,1.5625,0.1875,-0.1875
11155015499,0.9375,0.5,-0.5625
11155039132,-0.875,0.25,0
11155059759,-0.6875,0.25,0.5
11155083467,0.5,0.375,-0.3125
11155098701,1.0625,0.375,-0.75
11155119786,1.5625,-0.6875,-0.4375
11155135546,0.3125,-0.25,0.25
11155158694,-0.8125,0.25,0.875
11155179859,-1.0625,0.5625,0.3125
11155195702,0.125,0.375,-0.25
11155218049,1.5625,-0.25,-0.5
11155241217,2.4375,-0.8125,-0.4375
11155255535,1.625,-1.125,-0.0625
11155277997,-0.0625,-0.8125,0.1875
11155301787,-0.75,-0.0625,0.1875
11155315584,-0.3125,0.3125,0.3125
11155338076,1.3125,-0.1875,0.25
11155367325,1.25,0.0625,0.0625
11155375592,0.5,0.1875,-0.1875
11155398079,-0.5625,0.3125,0.375
11155421212,-0.8125,0.25,0.625
11155435527,0.5,0.3125,0.4375
11155458014,1.1875,-0.0625,0.5
11155481300,0.0625,-0.0625,0.625
11155495601,-0.6875,0.125,0.375
11155518048,-0.125,0.125,0.125
11155541210,0.375,-0.125,0.5
11155555591,1,-0.0625,0.3125
11155578107,1.5625,-0.1875,-0.0625
11155601209,0.5625,0,0
11155615698,-0.375,0.25,0.375
11155646159,-0.5625,0.375,0.75
11155661140,0,0.5625,0.5
11155675618,1.6875,0.1875,0.0625
11155698069,1.5,0,-0.0625
11155721247,0.125,0.125,0.25
11155742317,-1.125,0.0625,0.5625
11155758038,-0.5,0.0625,0.25
11155781223,0.5625,-0.125,-0.125
11155802343,1,0,-0.125
11155818101,0,0.0625,0.125
11155841199,-0.25,-0.125,0.4375
11155862339,0.0625,-0.125,0.25
11155884864,0.1875,-0.4375,0.3125
11155901226,0.6875,-0.1875,0.375
11155922319,0.625,0,0.0625
11155938063,0.1875,-0.125,0.4375
11155961261,0.25,-0.25,0.0625
11155982042,0.4375,-0.25,0.125
11155998089,-1.25,0,0.4375
11156021289,-2.125,-0.1875,0.5
11156042264,-0.125,-0.5625,0.25
11156058058,2.0625,-0.5,0
11156081208,1.9375,-0.125,0
11156094551,0.25,0,0.3125
