timestamp,roll,pitch,yaw
1006067569,0.112137,0.472445,0.0290332
1006075162,0.118205,0.472278,0.0338858
1006097626,0.120446,0.472837,0.0373557
1006120170,0.120728,0.473815,0.0378647
1006135118,0.117591,0.473593,0.0353286
1006157505,0.11293,0.472594,0.0307436
1006180158,0.106779,0.470848,0.0257641
1006195049,0.0995558,0.470544,0.0213729
1006217639,0.0934286,0.472723,0.0202598
1006240126,0.0884443,0.475285,0.0191756
1006255154,0.0837371,0.476548,0.0188438
1006278753,0.080255,0.476437,0.0189959
1006300631,0.0781539,0.478014,0.0200602
1006314985,0.0754852,0.480821,0.022289
1006337535,0.0721229,0.482772,0.0243062
1006360029,0.0743783,0.486776,0.0178495
1006375155,0.0724949,0.483619,0.0221655
1006397630,0.0703372,0.487659,0.0253105
1006427576,0.0711623,0.492049,0.0297161
1006435003,0.06949,0.494091,0.0298767
1006458017,0.0723221,0.497534,0.0198938
1006480035,0.0587776,0.489195,0.00813133
1006495115,0.0518359,0.478499,-0.00230845
1006517571,0.0540625,0.477396,-0.00657233
1006540105,0.0516704,0.477051,-0.00967352
1006554990,0.050102,0.4778,-0.00890885
1006577625,0.0474278,0.475425,-0.0116211
1006600123,0.0449135,0.475234,-0.014748
1006615040,0.0403511,0.478099,-0.016428
1006637638,0.0377031,0.482681,-0.0143564
1006660136,0.0407337,0.48944,-0.0117215
1006675161,0.0405497,0.492667,-0.00944118
1006697633,0.037467,0.493877,-0.00868372
1006720077,0.0338706,0.494122,-0.00996408
1006735122,0.032454,0.494012,-0.012085
1006757458,0.0270397,0.493528,-0.0155973
1006779914,0.0200888,0.491752,-0.0202568
1006795190,0.0148383,0.489362,-0.0277501
1006817605,0.0118985,0.486734,-0.0351561
1006839987,0.00809861,0.485957,-0.038365
1006855128,0.00685519,0.487526,-0.0351514
1006877607,0.00815265,0.490033,-0.0297965
1006900076,0.00951387,0.491168,-0.0273155
1006915047,0.0076189,0.489744,-0.0289217
1006937629,0.00617307,0.489995,-0.0296617
1006960071,0.00605611,0.491121,-0.0285592
1006975075,0.00629078,0.491238,-0.0266127
1006997457,0.00271973,0.489811,-0.0273792
1007019946,-0.000922006,0.488866,-0.02992
1007035128,-0.00395592,0.489731,-0.0314384
1007057693,-0.00792702,0.490307,-0.0321841
1007080122,-0.0114318,0.49099,-0.0315567
1007095140,-0.0161338,0.491056,-0.0332402
1007117548,-0.0229241,0.490043,-0.0373177
1007140058,-0.0356145,0.48721,-0.0460909
1007155141,-0.0523364,0.487792,-0.060092
1007177685,-0.0692971,0.495715,-0.0746225
1007200110,-0.0807598,0.510513,-0.0882628
1007215100,-0.09174,0.515775,-0.0904415
