myot,myox,myoy,myoz
450264532612,-0.252441,-0.489258,-0.585938
450264562577,-0.421875,-0.57666,-0.268555
450264602708,-0.0776367,-1.09082,-0.101074
450264603508,-0.0146484,-0.189941,-1.32861
450264604326,-0.355469,-0.479492,-1.24316
450264623156,-0.400879,-0.700684,-0.772949
450264645779,-0.423828,-0.57373,-0.696777
450264660005,-0.546387,-0.497559,-0.742676
450264682541,-0.410156,-0.664062,-0.671387
450264705690,-0.375977,-0.609375,-0.625488
450264720011,-0.410156,-0.640625,-0.673828
450264742541,-0.5,-0.603516,-0.694824
450264765728,-0.444824,-0.479004,-0.758301
450264780019,-0.445312,-0.539551,-0.716797
450264803069,-0.453613,-0.543945,-0.71582
450264825765,-0.442871,-0.538086,-0.734863
450264841417,-0.44873,-0.574707,-0.712402
450264862573,-0.442871,-0.559082,-0.707031
450264893168,-0.447754,-0.572754,-0.705566
450264901437,-0.450684,-0.566406,-0.714355
450264922551,-0.440918,-0.553223,-0.711914
450264945682,-0.442383,-0.561523,-0.707031
450264961481,-0.447266,-0.552246,-0.72168
450264982507,-0.447266,-0.556152,-0.71582
450265005724,-0.438477,-0.552246,-0.71582
450265021488,-0.447754,-0.573242,-0.705078
450265042550,-0.44873,-0.5625,-0.709961
450265065635,-0.449219,-0.552734,-0.713867
450265089709,-0.441895,-0.566895,-0.708008
450265102471,-0.446777,-0.564453,-0.710938
450265125757,-0.450195,-0.549316,-0.71875
450265141450,-0.442871,-0.550293,-0.708496
450265170726,-0.442871,-0.567383,-0.703613
450265185680,-0.447754,-0.567383,-0.708496
450265201443,-0.447266,-0.55957,-0.719727
450265222545,-0.445312,-0.552246,-0.712402
450265245729,-0.441406,-0.562988,-0.710449
450265261441,-0.444824,-0.562988,-0.714355
450265282566,-0.445312,-0.557617,-0.715332
450265305723,-0.447266,-0.558105,-0.706543
450265321486,-0.442871,-0.567871,-0.711914
450265342594,-0.446289,-0.563965,-0.716797
450265365688,-0.447266,-0.553711,-0.713867
450265381419,-0.443359,-0.559082,-0.707031
450265402447,-0.448242,-0.562988,-0.713379
450265425097,-0.444824,-0.561523,-0.719238
450265448217,-0.441406,-0.55957,-0.706055
450265462473,-0.444336,-0.563965,-0.708496
450265485065,-0.446777,-0.561035,-0.716797
450265501382,-0.437012,-0.556641,-0.709961
450265522505,-0.442871,-0.560547,-0.711914
450265545018,-0.443848,-0.55957,-0.712402
450265561534,-0.448242,-0.560547,-0.712402
450265582518,-0.443848,-0.561523,-0.716797
450265605060,-0.447266,-0.570312,-0.70752
450265621515,-0.445312,-0.56543,-0.708984
450265642543,-0.447754,-0.560547,-0.716797
450265665034,-0.441895,-0.563477,-0.714844
450265681423,-0.444336,-0.557129,-0.716797
450265702586,-0.440918,-0.55957,-0.714355
450265726471,-0.441406,-0.557617,-0.709473
450265741476,-0.445801,-0.564941,-0.713867
450265763990,-0.450684,-0.564453,-0.710449
450265785073,-0.443359,-0.562012,-0.70752
450265801469,-0.443359,-0.555176,-0.710938
450265823986,-0.446289,-0.5625,-0.716309
450265840421,-0.444336,-0.55957,-0.708496
450265861461,-0.449707,-0.556641,-0.710449
450265884021,-0.448242,-0.558105,-0.70752
450265900366,-0.447754,-0.566895,-0.712402
450265921443,-0.445312,-0.562988,-0.713379
450265943944,-0.444824,-0.5625,-0.713379
450265960342,-0.440918,-0.561523,-0.713867
450265981407,-0.439941,-0.557129,-0.713867
450266003970,-0.444336,-0.563477,-0.711426
450266020442,-0.444824,-0.559082,-0.714355
450266041418,-0.445801,-0.557617,-0.710938
450266063938,-0.441895,-0.561035,-0.712891
450266088040,-0.446777,-0.562988,-0.706543
450266101491,-0.447266,-0.566895,-0.710938
450266123965,-0.451172,-0.5625,-0.707031
450266140407,-0.449707,-0.562988,-0.70752
450266161506,-0.442871,-0.558105,-0.70752
450266183985,-0.446777,-0.560059,-0.717773
450266200344,-0.444824,-0.561035,-0.715332
450266221538,-0.442383,-0.556641,-0.710938
450266243248,-0.444824,-0.561035,-0.713379
450266265746,-0.44873,-0.55957,-0.71582
450266280736,-0.446777,-0.564941,-0.716797
450266302963,-0.441406,-0.563965,-0.712402
450266325778,-0.442383,-0.561523,-0.712402
450266340715,-0.442871,-0.561523,-0.709961
450266363252,-0.445312,-0.558105,-0.708008
450266385658,-0.449219,-0.560547,-0.710938
450266400655,-0.44873,-0.567383,-0.717773
450266423187,-0.445312,-0.5625,-0.714844
450266445782,-0.44043,-0.561523,-0.714355
450266460716,-0.442383,-0.5625,-0.70752
450266483252,-0.443848,-0.559082,-0.716309
450266505713,-0.443848,-0.561035,-0.717773
450266520744,-0.442383,-0.562988,-0.70752
450266543211,-0.443359,-0.558105,-0.708496
450266565690,-0.446289,-0.5625,-0.715332
450266580651,-0.447754,-0.563477,-0.715332
450266603216,-0.447266,-0.563965,-0.708984
450266625733,-0.443848,-0.559082,-0.708984
450266641899,-0.447754,-0.558105,-0.713379
450266663024,-0.448242,-0.564453,-0.716309
450266685703,-0.445801,-0.566406,-0.709473
450266700688,-0.444824,-0.559082,-0.721191
450266723225,-0.445801,-0.5625,-0.711426
450266753195,-0.446289,-0.559082,-0.715332
450266762167,-0.448242,-0.562988,-0.713867
450266783251,-0.443848,-0.564941,-0.715332
450266799048,-0.446289,-0.560547,-0.714355
450266822102,-0.443359,-0.558105,-0.708984
450266843169,-0.444824,-0.5625,-0.711914
450266860292,-0.449219,-0.5625,-0.710938
450266882183,-0.446289,-0.562012,-0.714355
450266903176,-0.445801,-0.563477,-0.712891
450266918971,-0.443359,-0.56543,-0.717285
450266942129,-0.442871,-0.563477,-0.714844
450266963232,-0.451172,-0.563965,-0.708496
450266985747,-0.444824,-0.560059,-0.711914
450267002128,-0.438477,-0.562012,-0.710938
450267023270,-0.447266,-0.562988,-0.709961
450267039037,-0.447754,-0.563477,-0.713867
450267062115,-0.443848,-0.563965,-0.712402
450267083263,-0.445801,-0.561523,-0.712402
450267099004,-0.444336,-0.558594,-0.713867
450267122117,-0.444824,-0.55957,-0.714355
450267143231,-0.443848,-0.566895,-0.711914
450267159055,-0.445801,-0.561523,-0.715332
450267182186,-0.445312,-0.5625,-0.71582
450267203142,-0.445312,-0.55957,-0.714844
450267219052,-0.443848,-0.564941,-0.709961
450267242157,-0.446289,-0.560059,-0.716309
450267263201,-0.446289,-0.563477,-0.708984
450267279059,-0.443848,-0.559082,-0.706055
450267302166,-0.442871,-0.562988,-0.712891
450267323209,-0.441895,-0.560547,-0.715332
450267338991,-0.448242,-0.562012,-0.714355
450267362118,-0.445312,-0.561035,-0.709961
450267390732,-0.443848,-0.564941,-0.716797
450267399061,-0.444824,-0.560059,-0.710449
450267422187,-0.444336,-0.563965,-0.711914
450267443267,-0.445312,-0.561523,-0.708008
450267458990,-0.446777,-0.563477,-0.712891
450267482187,-0.444336,-0.5625,-0.708008
450267503208,-0.443848,-0.560059,-0.716309
450267519004,-0.442383,-0.5625,-0.713379
450267542153,-0.442383,-0.55957,-0.716797
450267563240,-0.445801,-0.562988,-0.710938
450267578990,-0.447754,-0.562988,-0.709473
450267602118,-0.447266,-0.5625,-0.714355
450267623212,-0.444824,-0.56543,-0.71582
450267639019,-0.442871,-0.560547,-0.712891
450267661515,-0.444336,-0.561523,-0.706055
450267683244,-0.441406,-0.561035,-0.718262
450267698960,-0.445312,-0.566406,-0.710449
450267721555,-0.448242,-0.5625,-0.712402
450267744690,-0.445801,-0.562988,-0.705566
450267759032,-0.451172,-0.561523,-0.709961
450267781546,-0.444824,-0.564453,-0.714844
450267804683,-0.447754,-0.561035,-0.713867
450267818967,-0.443848,-0.5625,-0.712402
450267841553,-0.441406,-0.557617,-0.715332
450267864655,-0.442871,-0.562988,-0.709961
450267885739,-0.446289,-0.564453,-0.717773
450267901528,-0.443848,-0.561035,-0.708984
450267924625,-0.44873,-0.563965,-0.716797
450267938978,-0.442871,-0.560547,-0.710449
450267961517,-0.444336,-0.563965,-0.717285
450267984790,-0.441406,-0.563477,-0.713379
450267999032,-0.446289,-0.562012,-0.715332
450268021537,-0.449219,-0.563965,-0.710938
450268044709,-0.447754,-0.5625,-0.711426
450268059035,-0.444824,-0.561035,-0.713379
450268081539,-0.447266,-0.563965,-0.709473
450268104637,-0.445801,-0.562012,-0.717285
450268119033,-0.447754,-0.561523,-0.714844
450268141586,-0.443359,-0.558594,-0.708984
450268164733,-0.444336,-0.55957,-0.712402
450268179032,-0.438477,-0.562988,-0.714844
450268201494,-0.443359,-0.562988,-0.708984
450268224622,-0.444824,-0.562012,-0.712891
450268245754,-0.443848,-0.563477,-0.709961
450268261559,-0.447266,-0.558594,-0.709961
450268284709,-0.447754,-0.565918,-0.709961
450268305743,-0.442871,-0.565918,-0.713379
450268321533,-0.443359,-0.563965,-0.716309
450268344606,-0.443359,-0.561035,-0.709473
450268365691,-0.447754,-0.561035,-0.711426
450268381580,-0.449707,-0.562988,-0.713867
450268404735,-0.445312,-0.561523,-0.715332
450268425734,-0.446289,-0.566406,-0.714355
450268441547,-0.447266,-0.563477,-0.708984
450268464708,-0.445312,-0.562012,-0.711914
450268487206,-0.442871,-0.562988,-0.712402
450268501997,-0.444824,-0.561035,-0.714355
450268524689,-0.443359,-0.558105,-0.712891
450268545732,-0.445312,-0.5625,-0.714355
450268561497,-0.446289,-0.5625,-0.712402
450268584686,-0.446777,-0.561035,-0.714355
450268605798,-0.444336,-0.5625,-0.714355
450268621570,-0.442383,-0.562988,-0.712402
450268644054,-0.445312,-0.5625,-0.718262
450268667207,-0.444824,-0.560059,-0.708496
450268681525,-0.446777,-0.56543,-0.711914
450268704029,-0.444336,-0.566895,-0.713379
