myot,x,y,z
41884647286,60.9375,-64.4375,-37.5625
41884661671,83.625,-53.5,-8.25
41884691105,94,-35.8125,13.0625
41884706674,88.5,-11.375,34.25
41884723621,77.5625,17.25,53.5625
41884744242,55.6875,51.4375,67
41884788045,28.0625,87.375,75.5
41884797926,8.75,117.562,80.6875
41884807458,-15.25,143.938,87
41884834830,-24.6875,160.5,97.9375
41884842029,-13.25,168.438,109.562
41884872383,18.8125,172.062,115.938
41884887479,45.1875,171.562,119.125
41884903135,66.9375,166.438,116.625
41884939914,84.375,154.188,112
41884954352,102.25,134.688,104.312
41884961198,99.9375,119.875,89.5625
41884983585,67.1875,100.375,85
41885006041,43.9375,79.6875,65.9375
41885021200,8.375,46.75,39.0625
41885044979,-39.5625,4.875,9.3125
41885066093,-68.25,-39.8125,-24.1875
41885081246,-76.375,-78.0625,-49.6875
41885103680,-87.1875,-63.1875,-35.9375
41885126200,73.9375,-103.688,-51.5625
41885141025,65.1875,-123.562,-66.5
41885163657,-18.4375,-112.938,-35.75
41885186081,28.4375,-106.188,-24.25
41885208534,77.625,-100.25,-19.9375
41885231844,42.125,-90.125,-23.375
41885246165,-3,-80.75,-19.0625
41885262497,-46.375,-78.125,-11.75
41885291834,-24.3125,-73.625,-8.5
41885306204,10.0625,-64.5625,-16.375
41885321200,12.4375,-59.75,-12.75
41885352217,-26.5625,-51.5,-4.8125
41885366182,-40.6875,-45.8125,-0.6875
41885381101,-12.875,-40.6875,-8.5
41885403519,10.375,-40.1875,-12.5
41885426078,7.1875,-41.25,-12.9375
41885441187,-9,-49.375,-7
41885463645,-11.25,-41.125,-16.5625
41885486148,-65.1875,-37.9375,-9.875
41885501083,-35.875,-38.9375,-14.375
41885531849,-33.375,-52.9375,-21.25
41885546077,-33.125,-58.8125,-29.75
41885570049,-35.4375,-64.3125,-32.4375
41885583611,-35.9375,-68.4375,-34.3125
41885606199,-33.75,-73.5,-40.625
41885620549,-35.5625,-84.5625,-49.0625
41885643692,-25.75,-95.0625,-57.9375
41885666217,-15.6875,-106.312,-69.25
41885680583,-12.5625,-117.25,-84.6875
41885711688,-26.125,-128.938,-97.5625
41885726054,-51.8125,-129.25,-118.25
41885741786,-108.5,-143.5,-146.125
41885763490,-185.312,-171.375,-151.312
41885794135,-239.875,-162.625,-165.188
