timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
58483290767,2,-3,-4,-8,-1,-1,10,0
58483290767,-5,-2,-5,-9,-3,-1,5,-5
58483291547,-6,1,-1,-8,0,0,-7,0
58483291547,-8,-2,0,-5,-3,0,-12,-3
58483292400,-5,-3,2,-2,0,-3,-14,1
58483292400,-7,-3,-2,-8,-8,-4,-14,-2
58483293068,-2,5,2,3,-1,0,-9,-3
58483293068,1,7,-2,-5,8,-2,-6,1
58483305225,-1,-1,-3,-6,-1,-1,-4,-1
58483305225,5,-5,0,-2,0,1,4,0
58483312484,0,22,2,-9,-4,-2,2,-2
58483312484,5,-16,9,5,3,1,5,3
58483320242,-5,5,-7,4,-6,-2,1,-3
58483320242,-4,-6,-22,-2,-1,0,0,-1
58483333771,-5,-2,6,-11,-7,-3,-7,-6
58483333771,-4,5,1,-12,-4,-4,-2,-3
58483345211,3,4,11,-4,1,0,1,-3
58483345211,-3,-12,4,-12,-2,2,1,-3
58483348775,-13,-16,-4,-17,-10,-2,-3,-7
58483348775,-12,-7,-10,-11,-9,-4,-5,-6
58483365327,-4,-8,-15,-12,-3,-3,-7,-4
58483365327,5,8,0,4,1,-1,0,3
58483372431,10,-5,0,13,7,3,1,7
58483372431,6,3,-1,2,-4,-1,0,-2
58483412009,3,-3,1,10,0,-1,-1,1
58483412009,0,2,-1,-1,-2,1,-1,0
58483412834,2,0,-10,3,1,1,-3,2
58483412834,-5,-2,4,-6,1,-4,-1,-4
58483413631,-2,-2,-3,-5,-1,1,-8,-2
58483413631,5,-1,-1,1,0,0,4,1
58483416064,-1,2,-1,-3,-2,1,-1,-3
58483416064,3,0,-8,-2,0,-4,-4,0
58483425027,-8,-6,-8,-7,-5,-3,1,-2
58483425027,-6,-4,-2,-5,-5,-2,-5,-4
58483431086,-2,-2,1,-4,-2,-4,-5,1
58483431086,6,0,4,-1,3,-1,0,3
58483440023,4,-3,8,6,6,-2,1,0
58483440023,3,-6,5,1,1,-2,4,1
58483453586,3,-6,7,-1,2,2,-1,1
58483453586,-3,-2,0,1,0,2,-1,-2
58483462550,2,3,1,-3,1,-2,-2,2
58483462550,-3,1,-2,0,-3,1,-2,-1
58483468633,2,1,-1,3,0,-3,-2,-1
58483468633,-2,-1,2,3,1,-1,0,0
58483485113,-2,-2,-4,-5,1,-2,1,-1
58483485113,-1,-1,1,6,0,2,0,-1
58483491096,-2,1,-1,-2,-2,-1,3,-2
58483491096,-1,1,-3,0,1,1,1,-3
58483500031,-2,-1,-2,0,-3,-1,2,-3
58483500031,-3,2,-1,-9,-1,-3,-3,-1
58483513553,-2,-7,-2,-3,-3,3,2,-1
58483513553,-3,-1,-1,2,2,-2,-1,-1
58483522581,0,1,-1,-5,-3,0,-4,-2
58483522581,0,-4,0,-4,0,-5,0,-4
58483528582,-2,2,-1,-4,3,-4,0,-3
58483528582,2,1,-2,-2,-3,0,-6,0
58483545044,0,-2,0,-3,-1,0,-1,-1
58483545044,1,0,0,6,2,-4,-3,0
58483551079,-7,-2,-4,-12,-9,-6,-3,-6
58483551079,-2,-1,-1,0,-2,-1,2,-2
58483560076,2,0,-1,3,0,0,-1,-1
58483560076,-1,1,-6,3,-1,0,1,1
58483573576,0,0,-1,-4,-1,1,0,-2
58483573576,-4,0,-3,-1,-5,-2,-4,-2
58483582568,-2,-4,2,-5,-2,0,1,-3
58483582568,2,2,-2,0,1,0,2,0
58483588573,-3,-2,-4,4,-4,-4,-3,-3
