timestamp,x,y,z
11940407393,-0.25,-1.3125,-1.0625
11940423180,-1,-1.0625,-0.375
11940444531,-0.8125,-1.125,-0.625
11940468252,0,-0.875,-0.6875
11940483154,1.125,-0.625,-0.4375
11940504524,0.4375,-0.5,-0.25
11940528118,-1.25,-0.6875,-0.125
11940575239,-0.5,-0.625,-0.0625
11940577388,0.9375,-0.25,-0.1875
11940589014,1.5625,0.1875,0.0625
11940603352,0.1875,0.4375,0.0625
11940625192,-1.3125,0,0.25
11940649581,-1.25,-0.3125,0.4375
11940676850,-0.1875,-0.125,-0.125
11940689496,1.0625,0.1875,-0.1875
11940707651,0.8125,0.1875,-0.0625
11940721915,-0.625,0.1875,0.125
11940744476,-1.3125,-0.3125,0.25
11940767017,-0.25,-0.3125,0.1875
11940782005,1.0625,-0.3125,0.0625
11940804483,0.9375,-0.125,-0.0625
11940827053,-0.25,0,0
11940842016,-0.75,-0.375,-0.125
11940864433,0.25,-0.625,-0.25
11940887008,1,-0.875,0.0625
11940903376,0,-1.25,0.1875
11940925855,-1.1875,-1.5625,0.1875
11940946873,-0.8125,-1.5,-0.1875
11940961773,0.875,-0.9375,-0.4375
11940984319,1.1875,0.125,-0.625
11941006815,0.5625,1.4375,-0.6875
11941021825,0.3125,2.125,0.1875
11941044255,0.25,1.9375,0.1875
11941066953,0,1.375,0.1875
11941081973,0.75,1.0625,0.8125
11941104551,1.5,0.75,1.3125
11941127090,1.375,0.8125,1
11941141824,0.25,0.625,0.875
11941172036,0,0.625,1.25
11941187039,0.4375,0.75,0.5625
11941203341,0.1875,0.625,0.125
11941224555,0.5,0.6875,0.8125
11941246944,0.1875,0.625,-0.125
11941263304,0.9375,0.5,-0.25
11941284368,1.0625,0.9375,0.875
11941306848,0,0.6875,0.625
11941329488,-0.875,0.3125,0.0625
11941344589,-0.4375,0.4375,1.75
11941366903,-0.25,0.375,0.5625
11941383408,0.375,0.625,-1.1875
11941404492,1.1875,0.8125,0.3125
11941427072,0.125,1.125,0.625
11941443411,-1.1875,0.875,-0.625
11941464542,-0.25,0.625,0.3125
11941486946,1.6875,0.5,1.1875
11941503373,1.0625,0.1875,0.875
11941524500,-0.0625,0.125,1.0625
11941547014,0,0.1875,1.4375
11941563367,-0.25,0.0625,0.0625
11941584541,-0.0625,-0.125,-1
11941606962,0.1875,0.0625,-0.5
11941623370,-0.6875,0.25,0.0625
11941644607,-1.1875,0.3125,-1.1875
11941667085,-0.125,0.3125,-0.375
11941684756,1.4375,0.125,0.4375
11941707270,1.3125,-0.5625,-0.625
11941727081,-0.875,-0.875,-0.1875
11941744780,-2.25,-0.75,1.5
11941774810,-2.9375,-1.3125,-0.375
11941787043,-0.8125,-1.625,-1.9375
11941804771,0.8125,-1.625,-0.875
11941827298,-0.0625,-0.75,-1.4375
11941847036,-2.625,-1.4375,-3.25
11941864808,-2.4375,-2,-2.3125
11941887256,-1.8125,-2.5,-1.5
11941907066,-1.5,-3,-2
11941924799,-2.3125,-3.75,-2.4375
11941947282,-3.3125,-4.5,-1.5625
11941967039,-3.875,-5.6875,-2.3125
11941985190,-2.3125,-5.875,-1.9375
11942006440,-0.5625,-6.875,-2.625
11942026786,-0.4375,-7.5,-1.625
11942044735,-1.1875,-9.25,-1.0625
11942067281,-2.625,-11.75,-0.375
11942086806,-3.875,-14.5625,1.6875
11942104796,-4,-17.5,6.0625
11942128019,-4.3125,-21.9375,8.1875
