myoTS,myox,myoy,myoz
1450685743,myox,myoy,myoz
41015458053,0.203125,0.875977,0.42627
41015481693,0.20166,0.869629,0.425293
41015503044,0.204102,0.874023,0.427734
41015518060,0.20752,0.878418,0.419922
41015541707,0.19873,0.87207,0.417969
41015595733,0.205566,0.873535,0.424316
41015596537,0.212402,0.868164,0.422363
41015605104,0.205566,0.867676,0.425293
41015617421,0.207031,0.865234,0.42041
41015638803,0.210449,0.873047,0.417969
41015662525,0.206055,0.873535,0.411621
41015706100,0.208984,0.878418,0.411621
41015706879,0.205078,0.871582,0.42627
41015720383,0.201172,0.861816,0.421875
41015736873,0.206055,0.859863,0.42041
41015759342,0.208496,0.867188,0.428711
41015780511,0.209473,0.875977,0.420898
41015796838,0.208496,0.876465,0.423828
41015819376,0.205078,0.869141,0.42627
41015840562,0.205078,0.871094,0.42334
41015856894,0.207031,0.874512,0.421875
41015879373,0.208984,0.874023,0.421875
41015900385,0.205078,0.869141,0.421387
41015916858,0.211914,0.867676,0.414062
41015939332,0.208008,0.868652,0.413086
41015960373,0.210938,0.869141,0.41748
41015976804,0.210938,0.873047,0.42041
41015999351,0.20752,0.873047,0.425293
41016020390,0.212402,0.871582,0.430664
41016036855,0.216309,0.869629,0.442871
41016059405,0.212891,0.878906,0.443848
41016080380,0.210938,0.86377,0.4375
41016096795,0.198242,0.856934,0.438477
41016119334,0.201172,0.871582,0.425293
41016140441,0.208496,0.881348,0.405762
41016156812,0.208984,0.868652,0.399902
41016179382,0.20459,0.864258,0.407715
41016200486,0.19873,0.870605,0.410156
41016216910,0.196289,0.874023,0.411133
41016239416,0.208008,0.868652,0.419434
41016261931,0.219727,0.860352,0.423828
41016276886,0.21582,0.854004,0.432129
41016299393,0.214844,0.856934,0.440918
41016321788,0.219727,0.866211,0.447754
41016336949,0.209473,0.869629,0.438965
41016359425,0.202637,0.853516,0.4375
41016381979,0.196289,0.857422,0.436035
41016396904,0.207031,0.878906,0.423828
41016419413,0.205566,0.878418,0.425781
41016441916,0.203125,0.867676,0.425781
41016456933,0.211426,0.869629,0.415527
41016479358,0.212891,0.875488,0.412598
41016501849,0.20752,0.876465,0.416992
41016516875,0.210449,0.869141,0.418945
41016539349,0.210938,0.868164,0.40918
41016561839,0.203125,0.875488,0.419434
41016577495,0.195801,0.883301,0.424805
41016599422,0.184082,0.884277,0.431641
41016621901,0.190918,0.880371,0.438477
41016636902,0.202637,0.872559,0.439453
41016659389,0.211426,0.85791,0.42627
41016681931,0.212891,0.86084,0.427734
41016704433,0.21582,0.867676,0.416992
41016726097,0.212402,0.878418,0.414062
41016741994,0.205566,0.871582,0.414551
41016764469,0.199707,0.868652,0.414062
41016787629,0.207031,0.867188,0.413086
41016801171,0.206055,0.869141,0.42041
41016815508,0.202148,0.865234,0.415527
41016837868,0.205078,0.873535,0.412109
41016861167,0.201172,0.874023,0.410645
41016875487,0.200195,0.87207,0.41748
41016897898,0.189941,0.870117,0.418945
41016921023,0.194824,0.87207,0.421387
41016935406,0.19873,0.867188,0.427246
41016957892,0.198242,0.864746,0.42627
41016981069,0.199219,0.872559,0.428711
41016995404,0.20459,0.875488,0.429688
41017017902,0.20459,0.879395,0.425293
41017041156,0.206055,0.885742,0.419922
41017055459,0.208496,0.880371,0.415039
41017078008,0.20459,0.872559,0.42041
41017101189,0.200195,0.873047,0.418457
41017115532,0.192871,0.873047,0.416992
41017138010,0.193359,0.873535,0.414551
41017161180,0.196289,0.877441,0.414551
41017175499,0.199219,0.875488,0.416992
41017197889,0.205078,0.869629,0.418457
41017221189,0.201172,0.873047,0.416992
41017235541,0.197266,0.87207,0.419922
41017257935,0.199707,0.877441,0.421387
41017289258,0.203613,0.881348,0.415527
41017295389,0.201172,0.875488,0.416016
41017317885,0.202637,0.870605,0.413086
41017341065,0.199707,0.867188,0.41748
41017355363,0.203125,0.875,0.422852
41017377907,0.199219,0.876953,0.42041
41017401052,0.197266,0.875977,0.424805
41017415401,0.197266,0.874512,0.424316
41017438045,0.205566,0.875,0.41748
41017461107,0.208984,0.875488,0.41748
41017475544,0.204102,0.879883,0.419434
41017497985,0.200195,0.881348,0.419434
41017521183,0.199707,0.871094,0.415527
41017535535,0.199707,0.869629,0.414551
41017557979,0.199219,0.869629,0.420898
41017581153,0.203613,0.873047,0.418457
41017595512,0.197754,0.871094,0.418945
41017618006,0.193848,0.867188,0.420898
41017641113,0.203613,0.874512,0.415527
41017655468,0.203613,0.87793,0.412598
41017678003,0.203613,0.876465,0.420898
41017700451,0.206055,0.873047,0.423828
41017715461,0.203125,0.875977,0.417969
41017737948,0.203125,0.869629,0.41748
41017760447,0.198242,0.873047,0.423828
41017775496,0.203613,0.877441,0.425293
41017799549,0.200684,0.878418,0.42041
41017820477,0.201172,0.877441,0.419922
41017838388,0.202637,0.875977,0.42334
41017857927,0.205566,0.870117,0.419434
41017880480,0.203125,0.865234,0.421387
41017896964,0.200684,0.870117,0.420898
41017918010,0.198242,0.875,0.418457
41017940592,0.198242,0.874023,0.415039
41017955517,0.203125,0.878906,0.423828
41017977961,0.20166,0.882324,0.427246
41018000502,0.204102,0.880371,0.427246
41018015486,0.203125,0.870605,0.428223
41018037905,0.199707,0.870605,0.434082
41018060584,0.187012,0.883301,0.456055
41018075502,0.1875,0.914551,0.482422
41018097942,0.185059,0.910156,0.491699
41018120451,0.223145,0.912598,0.475586
41018135556,0.217773,0.955566,0.476074
41018158028,0.197266,0.938965,0.459961
41018180527,0.200684,0.922363,0.407227
41018195479,0.183594,0.878906,0.400879
41018218011,0.193848,0.75293,0.418945
41018240467,0.21875,0.712402,0.406738
41018255463,0.204102,0.818848,0.385742
41018278046,0.203125,0.884766,0.380371
41018300547,0.22168,0.88916,0.398926
41018315465,0.20166,0.897461,0.429199
41018338017,0.177734,0.830078,0.457031
41018360521,0.176758,0.788574,0.47998
41018375453,0.20166,0.838379,0.458496
41018397992,0.22998,0.921387,0.493164
41018420456,0.226074,0.977051,0.51123
41018435458,0.1875,0.941895,0.533203
41018457949,0.15625,0.861328,0.568848
41018480468,0.131836,0.8125,0.61377
41018496900,0.105957,0.782227,0.620605
41018517952,0.0888672,0.728027,0.663086
41018540464,0.0727539,0.710938,0.68457
41018556868,0.0644531,0.687988,0.691406
41018577922,0.0727539,0.669922,0.685059
41018600470,0.0771484,0.689941,0.671387
41018616905,0.0825195,0.71582,0.682129
41018637923,0.0732422,0.68457,0.694336
41018660467,0.0771484,0.625977,0.711914
41018676901,0.0717773,0.609375,0.717773
41018697972,0.0859375,0.641602,0.706543
41018721890,0.103516,0.677246,0.70459
41018736869,0.140137,0.677734,0.704102
41018757971,0.151855,0.637207,0.726562
41018780458,0.162109,0.611816,0.712402
41018796874,0.185547,0.658203,0.709961
41018817955,0.202148,0.688965,0.690918
41018840425,0.20166,0.664551,0.703613
41018856911,0.178223,0.646973,0.719238
41018877946,0.174805,0.641602,0.729492
41018900468,0.175293,0.624023,0.736816
41018916923,0.178711,0.62793,0.725098
41018937965,0.182129,0.647949,0.723145
41018960479,0.182617,0.637695,0.724609
41018976877,0.170898,0.624023,0.750977
41018997999,0.173828,0.614258,0.75
41019020417,0.182617,0.622559,0.742676
41019036885,0.188477,0.624023,0.734863
41019057959,0.178223,0.627441,0.742188
41019080444,0.172852,0.627441,0.751953
41019096934,0.175781,0.602539,0.759766
41019117975,0.177246,0.601074,0.769531
41019140472,0.196289,0.61084,0.751465
41019156949,0.192383,0.621582,0.746094
41019177981,0.186035,0.633789,0.755859
41019200515,0.186523,0.635254,0.760742
41019216923,0.181152,0.623047,0.765625
41019238008,0.192871,0.596191,0.756836
41019260482,0.194824,0.624512,0.757812
41019276894,0.203613,0.627441,0.75
41019297987,0.193848,0.59668,0.748047
41019320442,0.193359,0.589355,0.75293
41019336899,0.199219,0.622559,0.74707
41019357956,0.196289,0.644531,0.744629
41019380475,0.194336,0.633301,0.755859
41019396962,0.191895,0.608398,0.771973
41019417982,0.187012,0.607422,0.757812
41019440498,0.193848,0.628906,0.759277
41019456932,0.193848,0.628906,0.758301
41019479400,0.191895,0.609375,0.749512
41019500500,0.188477,0.613281,0.749023
41019516881,0.19043,0.618652,0.751465
41019539455,0.189941,0.608887,0.745117
41019560481,0.195801,0.60791,0.746582
41019576882,0.211426,0.610352,0.733887
41019599413,0.214355,0.611328,0.734863
41019620470,0.213867,0.603027,0.742188
41019644425,0.210449,0.615723,0.749023
41019659508,0.210938,0.628906,0.744629
41019680516,0.210449,0.632324,0.751465
41019696981,0.202637,0.607422,0.756836
41019719448,0.202637,0.601074,0.757324
41019740491,0.208008,0.619141,0.744629
41019756974,0.208984,0.637207,0.750977
41019779438,0.202148,0.620605,0.754883
41019800462,0.201172,0.594238,0.760254
41019816954,0.206543,0.61084,0.756348
41019839409,0.209961,0.636719,0.744141
41019860489,0.209961,0.633789,0.748535
41019876902,0.20459,0.614746,0.75293
41019899440,0.209961,0.618164,0.754395
41019920466,0.206055,0.62207,0.751465
41019936895,0.206055,0.621094,0.74707
41019959392,0.212891,0.621094,0.745117
41019980452,0.202148,0.627441,0.75
41019996903,0.20752,0.615723,0.753906
41020019410,0.208496,0.611816,0.745605
41020040522,0.205566,0.616699,0.742188
41020056902,0.206055,0.62207,0.73584
41020079416,0.210938,0.625977,0.742676
41020100511,0.205566,0.609863,0.745117
41020116873,0.208984,0.614258,0.737793
41020139539,0.212402,0.617676,0.730469
41020163443,0.213379,0.628418,0.734863
41020176999,0.199219,0.61084,0.725586
41020199501,0.213867,0.631836,0.737305
41020220428,0.216309,0.628906,0.740723
41020236974,0.21875,0.622559,0.741211
41020259395,0.220215,0.630859,0.729492
41020280464,0.21875,0.64209,0.736328
41020296892,0.210938,0.631348,0.738281
41020319498,0.204102,0.622559,0.742676
41020340536,0.206055,0.619629,0.740234
41020356952,0.202148,0.626953,0.735352
41020379433,0.199707,0.628906,0.743164
41020402019,0.199219,0.631348,0.741211
41020416944,0.206543,0.625488,0.747559
41020439497,0.213379,0.625488,0.742188
41020461238,0.213867,0.629395,0.746582
41020476290,0.211426,0.637207,0.740723
41020498701,0.213379,0.635742,0.736328
41020521240,0.212891,0.632324,0.742188
41020536191,0.214844,0.626953,0.739746
41020558650,0.21582,0.625977,0.741211
41020581121,0.214844,0.63623,0.743164
41020597567,0.214844,0.635254,0.734863
41020618610,0.215332,0.637207,0.739746
41020641091,0.212402,0.624512,0.739746
41020657616,0.20166,0.621582,0.739258
41020678737,0.203125,0.635742,0.736328
41020701164,0.20459,0.637207,0.731445
41020717627,0.208008,0.618652,0.730469
41020738751,0.210449,0.622559,0.734863
41020761176,0.21582,0.641602,0.727539
41020777671,0.217773,0.643066,0.724609
41020798712,0.217773,0.632812,0.732422
41020821250,0.212891,0.625977,0.733887
41020837725,0.213379,0.628418,0.730469
41020858700,0.212891,0.634766,0.728027
41020881142,0.208008,0.641602,0.723145
41020897572,0.212402,0.630859,0.731445
41020918632,0.212402,0.628418,0.735352
41020941261,0.210449,0.630371,0.733887
41020957702,0.210449,0.63623,0.737793
41020978732,0.208496,0.63623,0.734375
41021001254,0.212891,0.636719,0.737793
41021017659,0.209961,0.636719,0.743652
41021038714,0.205566,0.629395,0.739258
41021061256,0.203613,0.635742,0.740723
41021077722,0.210449,0.640625,0.736816
41021098695,0.210938,0.628906,0.730957
41021121249,0.211426,0.628906,0.736328
41021137660,0.211426,0.625488,0.729004
41021158624,0.214844,0.635742,0.732422
41021181200,0.214844,0.642578,0.726562
41021197618,0.216309,0.637695,0.723633
41021218704,0.214355,0.627441,0.730957
41021241229,0.206055,0.618652,0.728027
41021257674,0.217285,0.64502,0.728516
41021278765,0.223145,0.635742,0.740234
41021301254,0.209473,0.626465,0.735352
41021317669,0.217773,0.647949,0.729492
41021338773,0.209961,0.640625,0.737793
41021361185,0.204102,0.633789,0.735352
41021376983,0.200684,0.628906,0.727539
41021398769,0.197754,0.631348,0.728516
41021421177,0.19873,0.634766,0.730469
41021436926,0.203125,0.631836,0.72998
41021458642,0.212402,0.637207,0.730957
41021481131,0.211914,0.645508,0.733887
41021505120,0.218262,0.642578,0.729492
41021520059,0.218262,0.636719,0.734375
41021541234,0.211426,0.632324,0.730469
41021556981,0.211914,0.643066,0.720703
41021586218,0.213867,0.64502,0.728027
41021601271,0.211426,0.641113,0.730957
41021616985,0.20752,0.634277,0.733398
41021640139,0.205078,0.638184,0.731445
41021661229,0.206543,0.641602,0.729492
41021677046,0.209473,0.63916,0.730469
41021700145,0.210938,0.637695,0.726562
41021721304,0.209961,0.644043,0.73291
41021737051,0.206055,0.638184,0.731934
41021760088,0.20752,0.63916,0.730469
41021781109,0.208984,0.643066,0.730957
41021796972,0.214355,0.643555,0.725586
41021820110,0.213379,0.638672,0.727051
41021841159,0.210449,0.64209,0.729004
41021856947,0.209473,0.63623,0.72998
41021880107,0.208984,0.639648,0.727539
41021901187,0.211914,0.644043,0.720215
41021917044,0.211914,0.645996,0.724121
41021940140,0.20752,0.634277,0.726562
41021961277,0.208496,0.631348,0.73291
41021977016,0.210449,0.640625,0.724121
41022000224,0.217285,0.654297,0.71875
41022021259,0.212891,0.645508,0.727539
41022037036,0.213867,0.63916,0.737305
41022060245,0.20459,0.639648,0.73291
41022081322,0.206055,0.641113,0.727051
41022096996,0.211426,0.647461,0.726562
41022120062,0.213867,0.638184,0.725098
41022140958,0.20752,0.640625,0.728027
41022156960,0.206543,0.649414,0.727051
41022180110,0.208008,0.643066,0.729492
41022201121,0.203125,0.64209,0.722168
41022216914,0.212402,0.64502,0.724609
41022240259,0.205566,0.63916,0.726074
41022261253,0.189941,0.612305,0.720703
41022277034,0.224609,0.651855,0.71875
41022299481,0.230957,0.656738,0.724121
41022321303,0.230469,0.633301,0.730469
41022337014,0.219727,0.649414,0.725098
41022359493,0.213867,0.646484,0.729492
41022381286,0.202637,0.646484,0.724121
41022397017,0.198242,0.643066,0.720703
41022419476,0.196777,0.640625,0.716797
41022442613,0.205078,0.621094,0.725098
41022456985,0.206543,0.626953,0.728516
41022479586,0.210938,0.638672,0.728516
41022502706,0.218262,0.64209,0.729492
41022517025,0.220215,0.640137,0.729492
41022539499,0.222168,0.654785,0.731934
41022562724,0.224609,0.648926,0.733887
41022577137,0.218262,0.644043,0.733887
41022599529,0.212402,0.636719,0.739258
41022622701,0.20752,0.646484,0.725098
41022637067,0.216309,0.662598,0.712402
41022659551,0.211914,0.640137,0.716797
41022682714,0.205566,0.617676,0.727539
41022697037,0.210938,0.637207,0.717285
41022719594,0.209961,0.650391,0.716797
41022742684,0.216309,0.652344,0.718262
41022757007,0.216797,0.644531,0.720215
41022779466,0.219238,0.643555,0.728516
41022802637,0.220215,0.651855,0.724609
41022816971,0.220703,0.653809,0.720703
41022839470,0.215332,0.645508,0.72168
41022862639,0.216309,0.63916,0.724609
41022876976,0.209473,0.647461,0.723145
41022899531,0.210449,0.645996,0.717285
41022922704,0.210938,0.641113,0.726562
41022937092,0.216309,0.639648,0.726074
41022959512,0.216309,0.649414,0.717285
41022982780,0.216797,0.655273,0.722168
41023003773,0.210938,0.65332,0.728027
41023019598,0.217285,0.647949,0.723633
41023042722,0.214844,0.640137,0.726562
41023063816,0.211914,0.643555,0.721191
41023079457,0.216309,0.649902,0.716309
41023102621,0.212891,0.650879,0.715332
41023123753,0.212402,0.641602,0.720703
41023139503,0.214355,0.643555,0.722656
41023162698,0.211914,0.651855,0.720703
41023183740,0.213867,0.654297,0.721191
41023199548,0.214355,0.645508,0.717285
41023222011,0.214844,0.634766,0.726562
41023243827,0.214844,0.637207,0.718262
41023259583,0.222656,0.652832,0.712402
41023282099,0.215332,0.647461,0.71582
41023303767,0.212402,0.652344,0.72168
41023319479,0.208984,0.648438,0.715332
41023342109,0.215332,0.646484,0.727539
41023363758,0.217285,0.644531,0.722168
41023379488,0.218262,0.653809,0.719238
41023402016,0.217285,0.653809,0.724121
41023425150,0.208496,0.646484,0.726562
41023439466,0.211426,0.638672,0.724121
41023462085,0.217285,0.650391,0.711426
41023485178,0.219238,0.652344,0.713867
41023499612,0.217773,0.648926,0.714355
41023522054,0.213867,0.646484,0.71582
41023545186,0.217285,0.645508,0.716797
41023559535,0.222168,0.642578,0.71582
41023582058,0.219727,0.651855,0.711914
41023605173,0.218262,0.649414,0.714355
41023619536,0.21582,0.644043,0.717773
41023642018,0.214355,0.641113,0.72168
41023665160,0.214844,0.645996,0.72168
41023679497,0.21875,0.648926,0.717773
41023702040,0.211914,0.648438,0.724121
41023725202,0.214844,0.652344,0.723633
41023739528,0.21582,0.650879,0.71875
41023762005,0.214355,0.65332,0.72168
41023785280,0.219238,0.65625,0.719238
41023799582,0.220703,0.648438,0.714844
41023822102,0.230469,0.631836,0.714355
41023845280,0.224609,0.633789,0.715332
41023859535,0.225586,0.646973,0.713867
41023888756,0.219727,0.656738,0.712891
41023905197,0.218262,0.647461,0.718262
41023926200,0.214844,0.649414,0.716797
41023942011,0.229004,0.66748,0.723145
41023964499,0.229492,0.660645,0.730469
41023986271,0.221191,0.639648,0.731934
41024002061,0.212402,0.631348,0.729004
41024025162,0.223145,0.652344,0.711914
41024046235,0.228027,0.650391,0.710449
41024062011,0.218262,0.63623,0.713379
41024085324,0.214355,0.641602,0.716309
41024106289,0.212891,0.657715,0.713867
41024121315,0.213867,0.666016,0.716797
41024135681,0.216309,0.646973,0.725586
41024158121,0.222656,0.641602,0.719238
41024181310,0.226074,0.649414,0.713867
41024195577,0.224121,0.650391,0.716797
41024218088,0.225098,0.648926,0.711914
41024241227,0.21875,0.655762,0.717773
41024255587,0.223633,0.651367,0.71582
41024278234,0.224609,0.650879,0.710449
41024301386,0.225586,0.643555,0.705566
41024315556,0.220703,0.650879,0.712402
41024338128,0.223145,0.654785,0.709961
41024361322,0.222656,0.646973,0.712891
41024375617,0.218262,0.652344,0.709961
41024398190,0.216797,0.661133,0.718262
41024421283,0.217285,0.651367,0.720215
41024435692,0.223633,0.645996,0.71875
41024458168,0.226562,0.652344,0.714355
41024481222,0.224609,0.651367,0.716309
41024495606,0.220703,0.654297,0.716797
41024518097,0.216797,0.649902,0.716309
41024541293,0.225586,0.655273,0.722168
41024555625,0.219238,0.652832,0.712402
41024578050,0.219727,0.649902,0.717285
41024601367,0.220703,0.656738,0.708984
41024615632,0.222168,0.649902,0.712402
41024638173,0.22168,0.647949,0.716797
41024661317,0.219727,0.648926,0.714355
41024675626,0.221191,0.65625,0.714844
41024698203,0.220215,0.65625,0.714355
41024721338,0.217773,0.648926,0.71582
41024735624,0.217773,0.645996,0.714844
41024758156,0.220703,0.654297,0.716797
41024781249,0.222656,0.661621,0.710938
41024795574,0.224121,0.65625,0.719727
41024818077,0.223633,0.646484,0.717285
41024841312,0.220703,0.652344,0.712402
41024855608,0.22168,0.659668,0.70459
41024878156,0.220703,0.658203,0.709473
41024901373,0.222656,0.658691,0.711426
41024915626,0.223633,0.650391,0.713867
41024938137,0.21875,0.651367,0.715332
41024960629,0.217773,0.662598,0.708008
41024975668,0.220215,0.653809,0.709961
41024998200,0.220215,0.648926,0.711426
41025021214,0.217285,0.653809,0.713379
41025035657,0.222168,0.658691,0.714844
41025058138,0.218262,0.653809,0.716309
41025081302,0.217773,0.655273,0.714844
41025095580,0.220703,0.65625,0.713379
41025118112,0.217773,0.650391,0.710938
41025141244,0.218262,0.652832,0.708984
41025155740,0.222656,0.660156,0.712402
41025178125,0.222656,0.656738,0.708984
41025201213,0.219238,0.651855,0.713867
41025215617,0.222168,0.658203,0.716309
41025238189,0.220215,0.65625,0.70752
41025261347,0.222656,0.654785,0.705566
41025275622,0.222168,0.661133,0.709473
41025298179,0.21875,0.655762,0.717285
41025320619,0.216797,0.65625,0.713379
41025335651,0.217285,0.658203,0.706543
41025358155,0.222656,0.663086,0.709473
41025380710,0.216309,0.65332,0.712891
41025395639,0.219238,0.651367,0.713867
41025418175,0.217773,0.660645,0.713379
