timestamp,x,y,z,w
610101410931,-0.0146484,-0.067749,0.758179,0.648315
610101433555,-0.0140991,-0.0668335,0.758362,0.648132
610101457207,-0.0142822,-0.0667114,0.758423,0.648132
610101472216,-0.0150146,-0.0671997,0.758362,0.648132
610101493614,-0.015564,-0.0675659,0.758423,0.64801
610101517213,-0.0154419,-0.0673828,0.758606,0.647766
610101563061,-0.0148926,-0.0670166,0.75885,0.647583
610101565043,-0.0144043,-0.0665283,0.759033,0.6474
610101577281,-0.0142212,-0.0661621,0.759155,0.647339
610101595024,-0.0145264,-0.0662842,0.759277,0.647156
610101615041,-0.0150146,-0.0664062,0.759338,0.647034
610101637217,-0.0151367,-0.0662231,0.75946,0.646912
610101681019,-0.0148926,-0.0657349,0.759644,0.646729
610101691015,-0.0145874,-0.0651855,0.759827,0.646606
610101697353,-0.0145264,-0.0648193,0.76001,0.646484
610101712291,-0.0144653,-0.0643921,0.760132,0.646362
610101734977,-0.0144653,-0.0639038,0.760254,0.64624
610101756037,-0.0142822,-0.0634155,0.760498,0.646057
610101772457,-0.0140991,-0.0629883,0.760681,0.645874
610101794788,-0.0139771,-0.0627441,0.760864,0.64563
610101815957,-0.0137939,-0.0625,0.761047,0.645508
610101832320,-0.0137329,-0.0623169,0.761169,0.645325
610101877320,-0.0137939,-0.0623169,0.761169,0.645325
610101884034,-0.013916,-0.0623169,0.761292,0.645142
610101892349,-0.013855,-0.0623169,0.761475,0.64502
610101922993,-0.013916,-0.0623169,0.761475,0.64502
610101945470,-0.013855,-0.0628052,0.761536,0.644836
610101966598,-0.013855,-0.0628662,0.76178,0.644531
610101974809,-0.0136108,-0.0629272,0.762024,0.644287
610101997305,-0.0134277,-0.0635986,0.762085,0.644165
610102012286,-0.0144043,-0.0629272,0.762268,0.643982
610102034904,-0.0150146,-0.0623779,0.762329,0.643921
610102057849,-0.0148926,-0.0621948,0.762634,0.643616
610102072334,-0.0148315,-0.0618896,0.762817,0.643433
610102094980,-0.0147705,-0.0612793,0.763,0.64325
610102117415,-0.0145264,-0.0609131,0.763306,0.642944
610102132439,-0.0141602,-0.0609131,0.76355,0.642639
610102154278,-0.0136719,-0.0609741,0.763672,0.642517
