myot,x,y,z
6359944212,5.125,-2.6875,-1.3125
6359966914,6.3125,-2.6875,-1.0625
6359988269,6.0625,-2.3125,-0.6875
6360004442,5.25,-2.0625,-0.625
6360026944,3.1875,-1,-0.625
6360048310,3.5,-1,-0.5625
6360064425,5.375,-1.5,-0.625
6360085851,5.9375,-2.25,-0.5
6360125123,5,-2.875,-0.6875
6360127263,3.8125,-3.625,-0.6875
6360143812,3.6875,-4.25,-0.75
6360162625,3.625,-4.5625,-0.75
6360183989,3,-3.9375,-0.9375
6360198280,2.8125,-3.4375,-0.9375
6360221952,2.125,-1.5625,-0.8125
6360250575,-1,0.75,-0.9375
6360263135,-0.9375,0.9375,-0.875
6360281401,-2.5,1.75,-0.625
6360303752,-2.9375,1.75,-0.3125
6360318158,-2.4375,2.375,-0.25
6360341291,-2.25,3.75,-0.1875
6360363961,-1.6875,1.9375,-0.125
6360378084,-0.5625,0.625,-0.0625
6360410869,0.5,-0.75,0.1875
6360432092,0.6875,-1.5625,0.25
6360438315,0.4375,-1.75,0.375
6360461425,0.4375,-1.875,0.4375
6360483965,0.75,-2.625,0.5625
6360498338,1,-2.875,0.4375
6360521269,0.375,-2.125,0.625
6360543790,-0.125,-1.3125,0.9375
6360566266,0.5,-1.0625,0.875
6360581224,0.5,-1.125,0.9375
6360603751,-0.625,-0.625,0.875
6360618088,-1.875,0.8125,1.0625
6360642733,-3.6875,3.3125,1.0625
6360665142,-7,6.375,0.8125
6360678092,-5.75,4.6875,0.9375
6360701264,-2.4375,2.375,1.0625
6360723745,-0.6875,0.4375,1.125
6360747754,-0.375,-1.0625,1.25
6360786584,0.4375,-2.1875,1.125
6360794004,1,-3.625,0.9375
6360806267,1.3125,-4.8125,0.9375
6360821247,1.875,-6.1875,0.6875
6360843774,1.5625,-6.6875,0.625
6360859521,2.4375,-6.1875,0.8125
6360881280,2,-5.3125,0.6875
6360903779,1.375,-4.4375,0.625
6360918098,-0.0625,-3.4375,1
6360941298,-0.0625,-3.1875,0.8125
6360963796,1.5,-2.9375,1.125
6360979508,0.8125,-2.9375,0.9375
6361001239,0.875,-3,1.0625
6361023750,2.1875,-3.25,0.875
6361038069,1.625,-3.125,0.9375
6361061661,0.875,-3.125,0.9375
6361083774,0.9375,-3.0625,0.8125
6361098080,2,-3.4375,0.8125
6361121217,1.25,-3.25,0.9375
6361143774,1.875,-3.125,1.125
6361158084,2.25,-2.8125,1.375
6361180579,2.6875,-2.75,1.1875
6361203752,2.6875,-2.6875,1.1875
6361218070,2.125,-2.4375,0.9375
6361242019,1.3125,-2.1875,0.9375
6361264524,0.9375,-2.3125,0.625
6361286393,0.5625,-2.5,0.5625
6361310271,0.9375,-2.5,0.625
6361333348,1.25,-2.5625,0.4375
6361346426,1.0625,-1.4375,0.875
6361362075,0.375,-1,0.8125
6361392033,0.25,-0.375,1.25
6361406517,0.4375,-0.3125,1.5625
6361428870,0.875,-0.625,1.5
6361452093,1,-0.9375,1.375
6361458132,2.1875,-1.0625,1.375
6361483432,1.375,-1.3125,1.25
6361503117,2,-1.4375,1.1875
6361519534,1.625,-1.75,1.125
6361540580,1.8125,-2,1
6361563067,1.875,-2,1.25
6361579546,1.5625,-1.6875,1.3125
6361600576,1.6875,-1.1875,1.25
6361631269,1.4375,-0.875,1.375
6361639555,1.0625,-0.75,1.5
6361660754,1.0625,-0.4375,1.625
6361683118,1.125,-0.1875,1.75
6361699626,1.125,0.125,1.9375
6361723576,1.375,0.125,1.8125
6361743154,0.5625,0.375,1.875
6361759640,1.5,0.3125,1.8125
6361780768,1.0625,0.4375,1.8125
6361803292,0.5625,0.3125,1.75
6361819679,1.625,-0.0625,1.75
6361840814,1.8125,-0.5625,1.5625
6361863173,1.6875,-0.1875,1.6875
6361881012,1,-0.25,1.4375
6361900553,1.0625,-0.3125,1.5625
6361923079,1.125,-0.0625,1.5625
6361939541,1.875,-0.1875,1.375
6361960577,1.25,-0.1875,1.5
6361983090,1.5625,0,1.6875
6361999571,1.5625,0.625,1.6875
6362020589,1.125,1.0625,1.75
6362043153,1,1.3125,1.875
6362059592,1.25,1.3125,1.8125
6362080700,2.1875,1.125,1.875
6362103214,1.8125,0.8125,1.875
6362119632,2.375,0.625,1.6875
6362140718,2.4375,0.5,1.5
6362163316,1.5625,0.6875,1.0625
6362179587,1.5,0.5,0.9375
6362200829,2.0625,0.625,1.0625
6362223332,1.8125,0.5,1
6362239638,1.8125,0.6875,1.125
6362260604,2.0625,0.9375,1.125
6362283339,2.0625,1.125,1.3125
6362299757,2.25,0.9375,1.3125
6362320633,2.1875,0.625,1.3125
6362343140,2.625,0.875,1.3125
6362359551,1.9375,0.875,1.1875
6362380573,1.5,1.4375,1.125
6362403120,1.125,1.75,1.375
6362421015,-2.1875,3.6875,1.8125
6362450307,-6.875,7.5625,2
6362463458,-8.375,10.6875,2.125
6362479629,-6.875,9.5,2.3125
6362502136,-8,10.5625,2.8125
6362523297,-3.75,9.1875,3.125
6362539655,0.8125,8.4375,3.875
6362562150,2.625,7.5,4.4375
6362583354,4.6875,7.375,4.875
6362599629,7,6.75,5.375
6362623563,7.75,6.5,5.6875
6362643077,9.0625,5.25,5.8125
6362659542,10.75,4.1875,6.1875
6362682042,12,3.625,6.125
6362703099,11.3125,3.375,6
6362721052,10.6875,3.0625,5.6875
6362744232,9.6875,2.9375,5.4375
6362763289,8.625,2.9375,4.8125
6362779656,6.6875,2.5625,4.5625
6362803574,5.125,1.875,4.0625
6362823182,5.75,1.125,3.75
6362841093,5.8125,0.0625,3.375
6362862193,5.875,-0.875,2.8125
6362884720,5,-1.375,2.3125
6362899697,2.625,-1,1.9375
6362928335,2.0625,-1.125,1.9375
6362943396,2.4375,-1.5,2.4375
6362959720,3.8125,-1.75,2.75
6362982189,5.75,-1.3125,2.9375
6363003147,4.375,-0.75,2.9375
6363019607,2.625,0.1875,3.0625
6363042135,2.0625,0.1875,3.0625
6363063372,1.5,0.1875,3.125
6363079694,2,-0.1875,3.1875
6363102138,1.1875,-0.3125,3.25
6363123358,0.5,-0.25,3
6363139590,1,-0.25,3
6363162049,0,-0.3125,2.875
6363183132,-0.1875,-0.625,3
6363205797,-8.1875,4.8125,2.625
6363222136,-26.4375,18.4375,1.875
6363243322,-34.5625,26.375,-0.875
6363259628,-25.5625,18.875,-2.3125
6363282164,-17.6875,11.125,-1
6363303928,-15.5,8.5625,-1.9375
6363319006,-6.9375,4.4375,-0.125
6363341477,-4.25,2.125,-0.1875
6363363879,-5.5625,1.5,-0.6875
6363379077,-6.6875,0.375,-1
6363401342,-2.9375,-0.8125,-0.125
6363423786,-0.875,-1,0.625
6363438754,-1.9375,-1,0.875
6363461279,-2.8125,-0.875,-0.1875
6363483809,-2.4375,-1.5625,0.4375
6363498747,-0.1875,-1.6875,0.9375
6363521318,-1.5,-1.5,0
6363545279,-2,-2.125,-1.125
6363560234,-0.375,-2.5,-0.3125
6363581270,0.5,-2.6875,0.3125
6363603956,1.75,-2.5,0.625
6363620310,0.6875,-2.25,0.625
6363641552,0.6875,-2.125,1.25
6363664040,4,-2.0625,1.6875
6363680338,4.6875,-1.9375,2.375
6363701474,2.3125,-1.8125,2.375
6363723830,4.25,-1.6875,2.875
6363740261,6.1875,-1.5,3
6363761318,6.75,-2.375,3.5
6363784029,8.625,-3.8125,3.9375
6363800415,12.9375,-6.4375,3.875
6363821587,16.9375,-9.125,3.875
6363843960,16.9375,-12.4375,3.3125
6363860273,17.25,-14.375,2.375
6363881571,17.125,-15.125,1.625
6363904033,16.1875,-14.625,1.4375
6363920333,14.0625,-13.4375,0.9375
6363941516,13.8125,-11.625,0.6875
6363963860,10.0625,-9.1875,0.1875
6363980227,5.625,-7.1875,-0.3125
6364001292,3.625,-5.9375,-0.4375
6364023829,3.875,-4.625,-0.3125
6364040269,3,-4.125,-0.4375
6364061272,2.625,-3.4375,0.0625
6364083787,2.625,-2.8125,0.125
6364100361,2.375,-2,-0.1875
6364121498,0.6875,-1.4375,-0.375
6364143965,0.8125,-1.125,-0.4375
6364160372,0.3125,-1.0625,-0.3125
6364181609,0.3125,-1.125,-0.5
6364204082,1.3125,-1.125,-0.625
6364220376,-0.3125,-0.625,-0.75
6364248992,-0.625,-0.5625,-0.8125
6364263872,0.375,-0.5,-0.75
6364280398,0.5,-0.75,-0.8125
6364301365,0.5,-0.5625,-0.9375
6364323986,-0.5,-0.875,-0.9375
6364339684,0.0625,-0.6875,-0.6875
6364361537,0.4375,-0.75,-0.8125
6364384000,-1.0625,-0.8125,-0.75
6364399693,-1.0625,-1,-0.8125
6364421415,0.375,-0.6875,-0.5
6364443999,0.375,-0.4375,-0.5
6364459749,-0.5,-0.375,-0.5625
6364481407,-0.0625,-0.4375,-0.75
6364504089,0.0625,-0.4375,-0.6875
6364519706,0.25,-0.75,-0.5
6364542907,0.375,-0.875,-0.375
6364563829,0.1875,-0.8125,-0.375
6364579611,0.125,-0.75,-0.3125
6364602744,0.4375,-0.9375,-0.5
6364623838,0.625,-0.875,-0.375
6364639631,0.3125,-0.8125,-0.3125
6364662768,0,-0.6875,-0.25
6364684012,0.375,-0.875,-0.125
6364699666,0.4375,-0.5,0.125
6364722759,-0.0625,-0.75,0.125
6364744033,0.75,-0.5,0.125
6364759650,-0.125,-0.5,0.125
6364782847,0.25,0,0.3125
6364803870,0.0625,-0.125,0.3125
6364819742,0.375,-0.1875,0.3125
6364842609,0.5625,-0.375,0.3125
6364864056,0.625,-0.4375,0.5
6364879687,0,-0.5,0.1875
6364902809,0,-0.4375,0.1875
6364923953,0.3125,-0.75,0.25
6364947891,0.625,-0.875,0.25
6364962842,0.625,-0.875,0.375
6364983986,0.5625,-0.8125,0.25
6364999758,0,-0.8125,0.1875
6365022878,0.1875,-0.9375,0.1875
6365044090,0.1875,-0.8125,0.3125
6365059762,0.3125,-0.8125,0.4375
6365082883,0.75,-1.0625,0.375
6365103985,0.5,-1.0625,0.4375
6365119679,0.1875,-0.8125,0.375
6365142834,0.4375,-0.9375,0.375
6365163927,-0.125,-0.6875,0.5
6365179756,0.125,-0.625,0.5
6365202838,-0.0625,-0.5625,0.5
6365224020,-0.25,-0.8125,0.375
6365239667,0.6875,-1.1875,0.625
6365262231,0.75,-1.3125,0.625
6365283889,0.625,-1.125,0.625
6365299765,0.0625,-0.9375,0.5625
6365322241,0.4375,-1,0.4375
6365343861,0,-0.875,0.5625
6365359759,0.5,-0.6875,0.875
6365382224,0.6875,-0.6875,0.75
6365404051,-0.5,-0.125,0.9375
6365426512,-0.4375,0.3125,0.6875
6365442266,0,0,0.8125
6365465427,0.6875,-0.125,0.8125
6365479701,0.5,-0.375,0.6875
6365502185,0.625,-0.25,0.625
6365525358,-0.125,-0.1875,0.4375
6365539699,-0.0625,-0.3125,0.4375
6365562115,0.875,-0.375,0.375
6365591580,0.75,-0.875,0.25
6365599651,0.625,-1,0.125
6365622141,0.5625,-1,-0.0625
6365645384,0.8125,-0.9375,0
6365659756,-0.5,-0.5,-0.0625
6365682199,0.375,-0.25,0
6365705388,-0.125,-0.4375,-0.1875
6365719655,0.3125,-0.3125,0
6365742114,-1.125,-0.375,-0.0625
6365765386,0.3125,0.125,-0.0625
6365779751,-0.375,0.625,0.0625
6365802174,-0.75,0.3125,-0.0625
6365825380,-0.1875,0,-0.1875
6365839739,-0.0625,-0.1875,-0.0625
6365862231,0.25,0,0
6365885419,-0.3125,0.25,0.25
6365899725,0,0.375,0.1875
6365922204,-0.3125,0.25,0.0625
6365945309,0.0625,0.125,-0.0625
6365966443,-0.125,-0.25,-0.0625
6365982206,0.6875,-0.375,0.0625
6366005271,0.6875,-0.625,0.125
6366026420,0.5,-0.375,0.0625
6366042156,0.4375,-0.25,-0.0625
6366066013,0.625,-0.4375,-0.25
6366086414,0.5625,-0.6875,-0.25
6366102195,0.75,-0.5625,-0.3125
6366125310,0.625,-0.5625,0
6366146573,0.5,-0.0625,0.0625
6366162234,0.4375,-0.125,-0.0625
6366185838,0.5,-0.1875,-0.1875
6366206542,0.5,-0.0625,-0.0625
6366222272,0.375,-0.0625,0
6366244694,0.375,-0.1875,-0.125
6366266492,0.6875,-0.6875,-0.25
6366282287,0.1875,-0.375,-0.1875
6366311545,0,-0.4375,-0.25
6366326436,0.75,-0.5625,-0.4375
6366342195,0.1875,-0.75,-0.5
6366364677,0.6875,-0.9375,-0.4375
6366386426,1,-1.0625,-0.375
6366402154,0.5,-0.8125,-0.4375
6366424686,0.1875,-0.375,-0.375
6366447862,0.1875,-0.5625,-0.375
6366462271,0.625,-0.8125,-0.3125
6366484738,0.875,-0.875,-0.1875
6366515281,0.375,-0.5,-0.0625
6366522151,0.375,-0.375,-0.1875
6366544657,0.4375,-0.3125,0
6366575399,0.4375,-0.5,-0.0625
6366582173,0.25,0,0
6366604840,-0.375,-0.1875,0.125
6366627928,0.4375,-0.125,0.125
6366642258,0.3125,-0.3125,0.0625
6366664793,0.5,-0.375,0
6366687915,0.3125,-0.4375,-0.0625
6366702160,0.3125,-0.3125,-0.0625
6366724823,-0.0625,-0.25,0.0625
6366747873,0.3125,-0.25,0.0625
6366762272,0.6875,-0.5,0.0625
6366791501,-0.0625,-0.375,0.0625
6366807640,0.4375,-0.375,-0.125
6366822241,0.5,-0.375,-0.0625
6366844682,-0.375,-0.0625,-0.125
6366867923,0,-0.125,0.0625
6366882186,0.0625,-0.1875,0
6366903961,-0.75,-0.375,-0.125
6366918194,-0.125,-0.625,-0.0625
6366940788,0.25,-0.8125,-0.125
6366963881,0.1875,-1.125,-0.4375
6366978222,0.375,-1.0625,-0.1875
6367001004,-0.0625,-1.0625,-0.125
6367023901,0.6875,-1.1875,-0.3125
6367038418,0.625,-1.25,-0.25
6367060951,0,-1.0625,-0.1875
6367092059,0.25,-1.1875,-0.1875
6367098350,0,-1.375,-0.1875
6367120959,-0.125,-1.5,-0.25
