timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
11750039985,0,-1,-1,-2,-1,14,2,0
11750039985,-2,-1,-2,-1,0,9,-3,-5
11750045591,1,0,-1,-2,-1,9,1,2
11750045591,-1,1,-1,-2,-2,6,0,-1
11750046303,-1,-1,-1,-1,-2,0,-3,0
11750046303,-2,-2,-1,-3,-3,-2,-2,-3
11750047927,0,-2,-2,-2,-1,-1,-3,0
11750047927,-2,-2,0,-2,-1,0,1,-2
11750058520,-1,0,-1,-2,0,-1,8,5
11750058520,-1,-4,-3,-2,0,0,5,1
11750069983,0,1,-1,1,0,-6,-13,-5
11750069983,0,2,1,2,1,2,0,0
11750073577,-1,-2,-1,-3,-2,-3,3,2
11750073577,1,1,0,0,-2,-5,-13,-6
11750088513,-2,-1,0,-2,0,1,0,3
11750088513,-2,-2,-2,-3,0,-2,-14,-4
11750097202,0,1,-1,-1,-1,-1,-6,-2
11750097202,0,-3,-1,-2,-1,-2,5,0
11750105015,-3,2,-1,-2,-1,1,6,-2
11750105015,-1,-2,-2,-3,-2,-1,3,0
11750118639,-2,-3,1,0,-1,-2,-2,-1
11750118639,0,-1,1,0,0,1,3,0
11750134904,-1,-2,-1,-1,-1,-1,1,-2
11750134904,-1,-1,-2,-1,0,1,2,0
11750166237,-2,-1,-1,-1,-1,-1,0,-2
11750166237,-1,-3,-3,-2,-2,2,2,-1
11750166881,1,-3,-1,-1,-3,-3,-1,4
11750166881,-2,-3,-3,-4,-3,-5,7,3
11750167674,-3,2,3,3,0,3,-15,-8
11750167674,1,4,4,3,2,0,-21,-20
11750170903,0,0,-1,2,-2,0,-3,1
11750170903,0,-2,-4,0,-3,-2,-4,-2
11750178522,-2,-3,-3,-3,0,-4,6,6
11750178522,-3,-3,-3,-2,-3,-2,4,-1
11750187483,1,-1,0,-1,0,-1,1,-4
11750187483,0,0,1,0,-2,0,1,0
11750201809,0,0,-3,-3,-1,-1,4,-1
11750201809,0,0,0,0,0,-2,1,2
11750208602,-1,-1,0,-3,1,-1,-1,2
11750208602,0,1,-2,0,1,1,-1,0
11750224892,1,-2,-3,-1,-3,-3,-1,0
