myot,x,y,z
59022903377,2.3125,-0.5625,-1.1875
59022926022,2.25,-0.1875,-1.5625
59022949707,0.5,0.125,-1.6875
59022963497,0.625,0.5,-1.875
59022988469,-1,0.5,-1.875
59023008417,-0.0625,0.375,-1.875
59023023568,0.1875,0.625,-1.9375
59023062860,-0.25,0.9375,-1.875
59023064942,-0.25,0.6875,-1.875
59023085028,0.8125,0.75,-1.8125
59023107150,1.4375,0.75,-1.9375
59023124891,0.875,1,-2.125
59023145021,-0.75,1.125,-2.3125
59023181556,0.0625,0.9375,-2.125
59023205461,1.25,0.6875,-2.25
59023206286,-0.125,0.6875,-2.125
59023225854,0.4375,0.6875,-2.3125
59023242283,-0.875,0.75,-2.3125
59023264784,-0.125,0.8125,-2.0625
59023285844,-0.25,0.875,-1.75
59023302231,1,0.5625,-1.75
59023324719,1.875,0.8125,-1.8125
59023345767,-0.75,0.9375,-1.875
59023370413,0.3125,0.75,-1.8125
59023384755,1.125,0.3125,-1.75
59023405860,2.125,-0.0625,-1.5625
59023422233,0.375,-0.125,-1.6875
59023444699,-0.4375,-0.1875,-1.875
59023465809,0.1875,0,-1.625
59023482234,0.75,0,-1.5
59023504725,1.125,0.25,-1.4375
59023525792,0,0.8125,-1.75
59023542270,-1.625,1.375,-2.0625
59023564731,-0.9375,1.6875,-2.375
59023585833,-2.1875,2,-2.8125
59023602262,-2.625,2.5,-3.6875
59023624791,-3.4375,3.1875,-3.5625
59023645836,-1.1875,2.5,-3
59023662221,1.125,2.6875,-3.375
59023684803,-0.5625,3.375,-3.75
59023705805,0.5,4.875,-4.4375
59023722262,3.1875,7.1875,-4.3125
59023746237,2.375,8.1875,-3.625
59023765903,3.375,9.25,-2.9375
59023782220,11.5625,9.875,-2.9375
59023804707,14.125,11.9375,-3.8125
59023827256,12.0625,14.4375,-4.9375
59023842205,11.625,16.875,-6.25
59023864790,15.25,18.125,-6.9375
59023887261,22.5625,18.5625,-6.1875
59023902282,22.4375,17.75,-6.0625
59023924752,19.6875,17.375,-6.0625
59023947259,18.125,16.375,-6.4375
59023968325,14.125,15.625,-7.1875
59023984003,9.75,15.125,-8.6875
