myot,x,y,z
138372432067,3.5,2.75,-0.625
138372447816,2.9375,2.375,-0.375
138372470327,2.3125,1.9375,-0.125
138372492070,1.8125,1.5,0.25
138372515978,1.3125,1.25,0.375
138372530398,1.1875,1.375,0.8125
138372552084,1.8125,1.25,0.6875
138372567834,1.1875,1.375,0.625
138372590417,0.5,1.5625,0.5625
138372613271,0.5,1.625,0.5
138372627941,0.0625,1.875,0
138372650418,-0.3125,2.4375,-0.1875
138372673581,0.375,2.875,-0.75
138372687842,0.4375,2.9375,-0.9375
138372710387,1.125,3.25,-1
138372733498,2.125,3.5625,-1.4375
138372747980,1.4375,3.75,-1.5625
138372770414,2.0625,4,-2
138372793501,2.0625,4.5,-2.125
138372807905,3.0625,5,-2.5625
138372830408,3,4.9375,-1.6875
138372853536,2.3125,5.3125,-2.4375
138372867809,2.375,5.75,-2.1875
138372890404,1.5,5.5625,-1.375
138372913552,0.625,4.5625,-1.0625
138372927933,-0.8125,3.1875,-0.375
138372950368,-1.75,1.5625,0.1875
138372973953,-1,0.9375,1.125
138372987841,0.0625,0.8125,1.4375
138373010349,-0.4375,0.9375,1.5625
138373033456,0.4375,2.125,0.9375
138373047833,2.1875,3.75,0.5
138373070429,1.8125,4.0625,0.4375
138373093559,0.75,3.9375,-0.3125
138373114631,-0.1875,3.5625,0.5
138373130369,0.375,2.0625,-0.1875
138373153519,-0.8125,0.875,0.25
138373174610,0.125,0.4375,-0.6875
138373190417,0.875,0,0.875
138373213558,1.625,-0.0625,1.0625
138373234657,2.5625,-0.0625,-0.0625
138373250373,2.125,0,0.125
138373273525,2.75,-0.375,-0.1875
138373294653,3.625,-0.5,0.375
138373310368,5.5,-0.25,0.125
138373333519,4,0.125,0.3125
138373354636,3.375,0.6875,-0.25
138373370385,3.75,1.875,-0.1875
138373393002,1.6875,2.5,-0.375
138373414680,2.6875,2.5625,0
138373430377,1.4375,2.3125,0.0625
138373452828,0,1.8125,0.25
138373474541,-0.75,1.5,0.0625
138373490360,-3.5,0.75,-0.0625
138373512919,-4.3125,0.375,0.1875
138373534617,-5.5,-0.1875,0.375
138373550346,-6.0625,-0.5625,1
138373572834,-6,-1.0625,1.3125
138373596008,-5.5,-1.1875,1.375
138373610399,-4.3125,-0.6875,1.1875
138373633002,-3.5,0.125,1.125
138373656025,-1.375,2.125,0.0625
138373670418,3.1875,3.375,-0.8125
138373692845,1.6875,4,-0.5
138373716027,0.9375,2.8125,-0.3125
138373729666,2.375,1.75,0.1875
138373743894,0,0.5625,0.25
138373766442,-0.9375,-0.625,0.9375
138373789575,-2.0625,-1.75,1.5
138373803997,-2.375,-2.5,1.4375
138373826494,-1.9375,-2.375,1.4375
138373849618,-2.75,-2.625,1.3125
138373864029,-3.5625,-2.875,1.6875
138373886507,-3.9375,-2.9375,1.6875
138373909606,-3,-2.9375,2.125
138373924008,-3.125,-2.8125,1.9375
138373946424,-2.25,-2.6875,1.9375
138373969601,-2.1875,-2.8125,1.8125
138373983994,-1.625,-2.5625,1.9375
138374006413,0.4375,-2.125,1.625
138374029557,-0.375,-1.6875,1.9375
138374044019,0.3125,-1.25,1.5
138374066427,2.1875,-0.9375,1.5
138374089645,1.3125,-0.8125,0.8125
138374104007,0.875,-0.875,0.5
138374126452,1.25,-1,0.1875
138374149670,0.25,-1.0625,-0.375
138374164085,0.25,-0.9375,-0.5625
138374195275,0.875,-0.5625,-1.1875
138374209596,0.75,-0.3125,-1.3125
138374224002,0.3125,-0.8125,-1.9375
138374246542,2.0625,-0.8125,-1.5625
138374269633,4.375,-0.0625,-2.25
138374283946,4.5,0.75,-2.625
138374307955,5.1875,1.5625,-2.5
138374329608,5.75,1.4375,-1.5
138374343990,4.125,0.9375,-2.5
138374366496,4.875,0.4375,-1.6875
138374389716,5.8125,0.6875,-1.875
138374404003,5.5,0.6875,-1.875
138374426423,2.4375,-0.0625,-2.0625
138374449583,2.25,-0.5,-1.875
138374463960,2.125,-0.875,-1.375
138374486431,-0.8125,-1.3125,-0.1875
138374510329,2.3125,-0.4375,-2
138374523961,2.1875,-0.3125,-1.25
138374546458,2,-0.125,-1.9375
138374568953,1.9375,0,-1.6875
138374583966,2.9375,-0.0625,-1.6875
138374606452,2.1875,0.0625,-1.6875
138374628960,2.0625,0.375,-1.4375
138374643977,2.5,0.125,-1.5
138374674586,1.375,0.125,-1.25
138374688936,0.4375,-0.5,-1.375
138374712061,-0.5,-0.6875,-1.375
138374726436,0,-0.1875,-1.3125
138374748966,0.0625,-0.1875,-1.375
138374766948,-1.25,0.0625,-1.375
138374786432,-0.375,0,-1.625
138374817763,0.625,0.4375,-1.1875
138374823956,0.5,0.875,-1.5
138374846443,0.125,0.6875,-1.375
138374877743,-0.125,0.75,-1.125
138374883958,0.4375,0.4375,-1.375
138374906440,0.375,0.3125,-0.875
