myot,myox,myoy,myoz
1458181371,myox,myoy,myoz
42535381453,0.975586,-0.120605,0.0458984
42535405028,0.975098,-0.106445,0.043457
42535420009,0.97168,-0.107422,0.0405273
42535441371,0.970215,-0.116211,0.0366211
42535465033,0.978027,-0.110352,0.0385742
42535480082,0.97998,-0.124023,0.0253906
42535525767,0.968262,-0.120117,0.0307617
42535527831,0.979004,-0.114746,0.027832
42535541305,0.971191,-0.10791,0.0224609
42535557832,0.973145,-0.121094,0.0375977
42535577901,0.979004,-0.121094,0.0341797
42535608356,0.97998,-0.106934,0.012207
42535615487,0.97168,-0.117676,0.0200195
42535652031,0.971191,-0.12207,0.0234375
42535660899,0.967285,-0.116211,0.0229492
42535675197,0.993164,-0.11084,0.0410156
42535696230,0.964355,-0.118164,0.0317383
42535719498,0.95459,-0.118164,0.0146484
42535735238,0.953125,-0.122559,0.00488281
42535756238,0.950195,-0.119629,0.0170898
42535779449,0.962402,-0.133789,0.114746
42535795236,1.01074,-0.129395,0.0551758
42535816374,0.995605,-0.0849609,0.00439453
42535839405,0.970703,-0.105469,-0.00146484
42535855144,0.955566,-0.130371,0.00390625
42535876339,0.955078,-0.132812,0.0375977
42535906865,0.972656,-0.133789,0.0625
42535915213,1.01318,-0.0986328,0.0380859
42535936304,1.01367,-0.0917969,-0.00830078
42535966835,0.98584,-0.104004,-0.0336914
42535981895,0.957031,-0.130371,-0.0107422
42535996249,0.955566,-0.135742,-0.0102539
42536018713,0.960938,-0.129883,-0.0102539
42536036617,0.960938,-0.12793,0.0117188
42536064362,0.968262,-0.12207,0.0200195
42536078712,0.97998,-0.112305,0.0195312
42536095107,0.954102,-0.146973,0.0195312
42536116166,0.944336,-0.154297,0.0170898
42536138735,0.962402,-0.135254,0.0161133
42536155138,0.986816,-0.14502,0.0415039
42536176191,0.993652,-0.13623,0.0209961
42536198725,0.991699,-0.125977,-0.0219727
42536223285,0.96582,-0.118652,-0.0371094
42536236195,0.960938,-0.15625,-0.0107422
42536267303,0.990234,-0.138672,-0.0209961
42536276582,0.96875,-0.145508,0.000976562
42536297652,0.96875,-0.125488,-0.00488281
42536320154,0.950195,-0.132324,-0.0205078
42536335186,0.958496,-0.151367,0.0576172
42536357657,1.01221,-0.169922,0.0639648
42536378765,0.998047,-0.114258,0.00830078
42536395167,0.968262,-0.112305,-0.0239258
42536417633,0.944336,-0.171387,-0.0107422
42536438714,0.956055,-0.145508,-0.0400391
42536455125,0.954102,-0.171387,0.0136719
42536477673,0.969238,-0.166016,-0.0185547
42536498706,0.959473,-0.130371,-0.0151367
42536515159,0.969727,-0.168457,-0.0112305
42536537647,0.944336,-0.173828,-0.0195312
42536558743,0.944336,-0.161621,-0.0136719
42536575170,0.98877,-0.224609,0.0161133
42536597688,1.00537,-0.169434,-0.0673828
42536618741,0.966309,-0.0561523,-0.0942383
42536636641,0.966797,-0.164062,-0.0917969
42536657629,0.930176,-0.158203,-0.0864258
42536678693,0.956543,-0.202637,-0.0488281
42536695182,0.964355,-0.303223,0.000976562
42536717661,0.984863,-0.155273,-0.0708008
42536741623,0.976074,-0.148438,-0.0942383
42536755132,0.949219,-0.209473,-0.065918
42536777707,0.961914,-0.127441,-0.117188
42536798722,0.936523,-0.277832,-0.108398
42536816622,0.917969,-0.263184,-0.09375
42536837663,0.963867,-0.214355,-0.0893555
42536858719,0.969238,-0.182129,-0.104492
42536875135,0.954102,-0.210449,-0.113281
42536905198,0.93457,-0.209473,-0.125488
42536918698,0.915039,-0.214844,-0.0976562
42536935134,0.944336,-0.359375,0.0771484
42536957632,1.05957,-0.243652,-0.0839844
42536978719,0.953613,-0.151367,-0.210449
42536995144,0.960449,-0.206055,-0.149414
42537017634,0.975098,-0.211914,-0.119141
42537038734,1.04248,-0.181152,-0.0698242
42537055170,0.910156,-0.242676,-0.0424805
42537077684,0.901367,-0.143066,-0.21875
42537099379,0.91748,-0.200195,-0.171387
42537114393,0.790527,-0.209961,-0.250488
42537136885,0.821777,-0.180176,-0.12207
42537159381,1.15137,-0.258789,-0.132324
42537174450,1.03711,-0.144043,-0.17627
42537196947,0.75,-0.330078,-0.324707
42537219423,0.90918,-0.10498,-0.432129
42537234389,0.985352,-0.120605,-0.333496
42537256925,0.681152,-0.236816,-0.388184
42537279356,0.411621,-0.311035,-0.500488
42537294441,0.923828,-0.208008,-0.422852
42537316885,1.11377,-0.11377,-0.360352
42537339381,1.0752,-0.0917969,-0.391602
42537355822,0.891113,-0.125,-0.442383
42537376696,0.810059,-0.158203,-0.628418
42537399353,1.15332,-0.165039,-0.663086
42537414347,1.61377,-0.0620117,-0.722656
42537436873,1.62012,0.0581055,-0.42041
42537459182,1.47168,0.0756836,-0.608887
42537475824,1.13477,0.141113,-0.323242
42537496937,0.790527,-0.23584,-0.193848
42537519396,0.861816,-0.800781,-0.162109
42537535914,0.0869141,-0.184082,-1.16602
42537556962,0.381836,0.105469,-0.757324
42537579404,0.354492,-0.0351562,-0.21582
42537595906,0.380371,-0.130371,-0.199219
42537617099,0.375488,-0.143555,0.27002
42537639642,0.326172,-0.28418,0.116699
42537655900,0.576172,-0.117188,0.250488
42537677085,0.528809,-0.0546875,0.135254
42537699400,0.695312,0.151855,0.0205078
42537714372,0.601562,-0.0727539,0.0302734
42537737634,0.72998,0.0317383,-0.0791016
42537759416,0.815918,-0.0649414,-0.176758
42537774389,0.98291,0.0537109,-0.284668
42537796867,1.09814,0.0458984,-0.157715
42537819411,1.15137,-0.0878906,-0.242676
42537834390,1.229,-0.283203,-0.389648
42537864492,1.26074,-0.168457,-0.505371
42537879487,1.12109,-0.116699,-0.491211
42537894589,1.02637,-0.107422,-0.482422
42537917069,1.0752,-0.00830078,-0.584473
