timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
11940578262,-1,0,0,-1,-6,-1,-1,0
11940578262,-1,-2,-2,-1,5,-1,1,-3
11940579011,0,-1,0,1,7,0,-1,0
11940579011,-1,-1,-4,-4,-7,-4,-2,-2
11940580545,-2,-1,2,0,1,2,-1,0
11940580545,-1,0,0,-3,-5,1,0,0
11940581188,-1,-1,-2,-2,5,-1,-2,0
11940581188,-2,1,1,-1,3,2,0,-1
11940590891,0,0,-2,-1,-7,-5,-2,-3
11940590891,-1,-1,0,1,2,-1,-1,0
11940594663,0,-1,-1,0,-3,0,1,-1
11940594663,-1,-1,-2,-3,-5,-4,-2,0
11940609525,-2,0,-4,-1,2,2,0,0
11940609525,0,-2,-2,0,1,-1,-1,0
11940618219,0,1,0,-1,-6,-3,0,-3
11940618219,-2,-1,0,0,0,-1,-2,-3
11940625946,0,-3,-2,-4,1,0,0,-1
11940625946,-3,1,1,-2,-5,-4,0,-2
11940648795,-1,-2,-1,0,-2,-2,-3,1
11940648795,1,-2,-1,-2,-1,-1,1,-1
11940686956,0,0,-1,-2,-24,-3,-1,1
11940686956,-2,0,0,-1,0,-2,-2,-1
11940687726,-2,-3,-2,-3,-3,-1,-1,-1
11940687726,0,-2,-1,-1,2,0,1,-1
11940688502,1,0,0,0,10,2,-2,-2
11940688502,0,1,0,1,9,0,1,-2
11940691762,-2,1,-2,-1,-16,-2,-1,-1
11940691762,-2,-1,-2,-4,-1,-3,-1,-1
11940699424,-1,-1,-1,4,4,-1,-2,0
11940699424,-1,-3,-2,1,-4,-1,1,1
11940708298,-2,0,-2,-5,7,-1,-2,-2
11940708298,1,-1,0,3,-3,1,-2,1
11940714286,-1,-2,-1,-2,-5,-4,1,-1
11940714286,-1,-1,-3,-2,7,1,-2,0
11940729458,1,-2,-1,0,-2,-4,0,-1
11940729458,-2,-1,-1,1,7,4,0,-3
11940736978,-1,1,-1,0,-4,-3,-2,0
11940736978,-2,1,0,0,-6,-1,1,-2
