timestamp,roll,pitch,yaw
41218374988,1.13234,-0.225173,2.48073
41218389937,1.13176,-0.225788,2.48095
41218413573,1.12878,-0.226557,2.4819
41218434954,1.12606,-0.226801,2.4831
41218449896,1.12486,-0.226735,2.48456
41218473602,1.12412,-0.225978,2.48581
41218527477,1.12437,-0.224866,2.4864
41218528210,1.12449,-0.224388,2.48647
41218537891,1.12403,-0.223352,2.48557
41218554884,1.12307,-0.223285,2.48423
41218578463,1.12415,-0.224079,2.48244
41218596377,1.12715,-0.224971,2.48038
41218637917,1.13038,-0.225534,2.47833
41218638702,1.13237,-0.226386,2.47704
41218652346,1.13242,-0.226547,2.47707
41218675474,1.13301,-0.226573,2.47765
41218691242,1.13432,-0.226184,2.47863
41218713715,1.1357,-0.225098,2.47956
41218735415,1.13505,-0.224239,2.48042
41218751248,1.13241,-0.223981,2.48087
41218772232,1.13026,-0.224438,2.48062
41218795364,1.13037,-0.225183,2.47985
41218811148,1.13279,-0.225369,2.47869
41218832218,1.13762,-0.224821,2.47739
41218856787,1.14324,-0.223771,2.47646
41218871134,1.14859,-0.222407,2.47591
41218892179,1.15205,-0.221535,2.47634
41218915477,1.15288,-0.22054,2.47713
41218931134,1.15263,-0.218742,2.47795
41218952275,1.15272,-0.216866,2.47853
41218975487,1.15288,-0.215152,2.47915
41218991186,1.15338,-0.213774,2.47975
41219012340,1.15512,-0.21256,2.47934
41219035543,1.15744,-0.211924,2.47833
41219051234,1.15958,-0.211601,2.47757
41219072318,1.16105,-0.211759,2.47695
41219095486,1.16291,-0.211832,2.47636
41219111202,1.16436,-0.212359,2.47635
41219132192,1.16363,-0.212929,2.47691
41219155397,1.16159,-0.212992,2.4781
41219171149,1.15978,-0.213053,2.47969
41219192195,1.15848,-0.212553,2.48103
41219215375,1.15811,-0.212093,2.48219
41219231143,1.1581,-0.211912,2.4829
41219260463,1.15763,-0.212111,2.48327
41219275491,1.15726,-0.212552,2.48303
41219291206,1.15736,-0.213117,2.48247
41219313746,1.15789,-0.213476,2.48176
41219335390,1.15911,-0.213374,2.48114
41219351221,1.16061,-0.213018,2.48074
41219373780,1.16088,-0.212993,2.48081
41219395458,1.15967,-0.213202,2.48113
41219411253,1.15852,-0.21325,2.48144
41219433676,1.15852,-0.21325,2.48144
41219455409,1.15875,-0.213574,2.48153
41219471207,1.15892,-0.213737,2.48159
41219493756,1.16022,-0.213816,2.48159
41219515548,1.16258,-0.213546,2.48144
41219531263,1.16406,-0.213085,2.48134
41219553712,1.16341,-0.2128,2.48162
41219574762,1.16154,-0.212951,2.48206
41219591237,1.1603,-0.213033,2.48209
41219613690,1.16032,-0.213065,2.4822
41219636167,1.16049,-0.213395,2.48203
41219657940,1.16055,-0.213724,2.48184
41219673671,1.16144,-0.213547,2.48119
41219696161,1.16388,-0.213402,2.48002
41219717960,1.1661,-0.213502,2.4789
41219733729,1.16734,-0.213336,2.4782
41219756249,1.16896,-0.212346,2.47762
41219779460,1.17106,-0.210977,2.4774
41219793789,1.17251,-0.209733,2.4778
41219816354,1.1729,-0.208828,2.47882
41219839393,1.17236,-0.207726,2.48012
41219853759,1.17161,-0.206489,2.48133
41219876272,1.17274,-0.204373,2.48173
41219899376,1.17706,-0.202353,2.4815
41219921846,1.18124,-0.201098,2.48112
41219936167,1.18361,-0.200832,2.481
41219959348,1.18441,-0.200994,2.48061
41219973731,1.18438,-0.201774,2.47986
41219996136,1.18259,-0.20224,2.47878
41220019364,1.18006,-0.202309,2.4773
41220033762,1.18003,-0.202214,2.47543
41220056296,1.17946,-0.202787,2.47457
41220079472,1.17669,-0.203946,2.47464
41220093764,1.17228,-0.204632,2.47499
41220116240,1.16792,-0.204814,2.47508
41220145543,1.16782,-0.205741,2.47376
41220153789,1.16791,-0.207078,2.47293
41220183706,1.16654,-0.208501,2.47328
41220189838,1.16531,-0.209562,2.47414
41220212940,1.16474,-0.210524,2.4746
41220235438,1.16414,-0.211118,2.47457
41220249734,1.16298,-0.211639,2.47411
41220272954,1.16131,-0.212738,2.47306
41220295471,1.15935,-0.214072,2.47156
41220309754,1.15574,-0.215555,2.46998
41220332925,1.15097,-0.216972,2.4688
41220355393,1.14554,-0.217946,2.46814
41220369876,1.14023,-0.218968,2.46807
41220393037,1.13727,-0.219734,2.46795
41220415479,1.13494,-0.220575,2.46874
41220429833,1.13419,-0.221714,2.47027
41220453007,1.13331,-0.223159,2.47194
41220475436,1.13201,-0.224644,2.47327
41220489800,1.13036,-0.226042,2.47399
41220513011,1.12863,-0.227171,2.47427
41220535528,1.12597,-0.228415,2.4743
41220557971,1.12333,-0.229519,2.47466
41220572864,1.12126,-0.230635,2.47501
41220595431,1.12067,-0.231865,2.47523
41220609731,1.12026,-0.23264,2.47552
41220632902,1.12097,-0.233006,2.47568
41220655412,1.12217,-0.233035,2.47578
41220669774,1.12361,-0.233025,2.47536
41220692361,1.12495,-0.232785,2.47505
41220715485,1.1262,-0.232638,2.47491
41220729831,1.12692,-0.23224,2.47482
41220752344,1.12848,-0.232133,2.47459
41220775540,1.13006,-0.231902,2.47493
41220789795,1.13364,-0.231157,2.47585
41220812303,1.13837,-0.230193,2.47774
41220835573,1.1429,-0.229318,2.47992
41220849865,1.1471,-0.228305,2.48141
41220872298,1.15011,-0.227445,2.48209
41220895406,1.1509,-0.22672,2.48258
41220909728,1.15115,-0.225801,2.48248
41220932260,1.15256,-0.225002,2.48184
41220955405,1.15516,-0.224054,2.48095
41220969747,1.15797,-0.223394,2.4804
41220992258,1.15988,-0.222723,2.48015
41221015534,1.16173,-0.222213,2.47991
41221029857,1.1645,-0.221567,2.47984
41221052335,1.16915,-0.221463,2.47996
41221075567,1.17688,-0.221278,2.47974
41221089871,1.18893,-0.219424,2.4793
41221112297,1.20299,-0.216525,2.47959
41221135574,1.2135,-0.214156,2.48159
41221149784,1.22337,-0.209648,2.48397
41221172347,1.23601,-0.204654,2.48649
41221195450,1.24799,-0.199797,2.49027
41221209820,1.2593,-0.195384,2.49417
41221232374,1.26803,-0.190831,2.49683
41221255476,1.27529,-0.185992,2.49899
41221269847,1.28103,-0.181855,2.50289
41221292400,1.28738,-0.178355,2.5067
41221315483,1.29535,-0.175044,2.50851
41221329810,1.30402,-0.170928,2.51007
41221352254,1.30881,-0.166158,2.51312
41221375427,1.30962,-0.161755,2.5168
41221389782,1.3125,-0.157662,2.51941
41221412284,1.3188,-0.154627,2.51998
41221435439,1.32553,-0.152399,2.52137
41221449808,1.33115,-0.150584,2.52416
41221472274,1.33503,-0.147105,2.52806
41221495498,1.33683,-0.141933,2.53165
41221509885,1.34121,-0.136838,2.53496
41221532330,1.35077,-0.13267,2.5377
41221555528,1.36087,-0.130429,2.54009
41221569893,1.36951,-0.129235,2.54222
41221592395,1.37308,-0.127813,2.54328
41221616354,1.37273,-0.126379,2.54327
41221629871,1.37289,-0.125128,2.54343
41221652407,1.37455,-0.124527,2.54427
41221674929,1.37431,-0.125139,2.5441
41221689790,1.37846,-0.127755,2.54161
41221712393,1.38331,-0.131781,2.53756
41221734842,1.38392,-0.136296,2.53317
41221749902,1.38065,-0.140953,2.53037
41221772414,1.37322,-0.145454,2.5291
41221794879,1.36677,-0.148918,2.52839
41221809873,1.36187,-0.152309,2.5264
41221832396,1.35813,-0.156645,2.52305
41221863577,1.35668,-0.160651,2.51977
41221869775,1.3568,-0.164536,2.51894
41221892313,1.35906,-0.166451,2.52056
41221914840,1.36262,-0.166931,2.524
41221929878,1.36441,-0.167233,2.52879
41221952267,1.36476,-0.167536,2.53389
41221974881,1.36552,-0.167304,2.53867
41221992718,1.36673,-0.166347,2.54223
41222012308,1.36667,-0.16491,2.54489
41222034809,1.36482,-0.163576,2.54597
41222049941,1.36312,-0.162547,2.54605
41222072403,1.36151,-0.161987,2.54591
41222094934,1.36025,-0.161416,2.54565
41222109905,1.35886,-0.160826,2.54535
41222132369,1.3576,-0.160328,2.54516
41222164371,1.35715,-0.15962,2.54477
41222169838,1.35842,-0.15887,2.54441
41222192394,1.36,-0.158218,2.54431
41222214786,1.36183,-0.157839,2.54382
41222229784,1.36281,-0.157704,2.54311
41222252327,1.36401,-0.157609,2.54231
41222274838,1.36505,-0.157566,2.54155
41222289776,1.3656,-0.157238,2.54045
41222312295,1.36535,-0.156661,2.53901
41222335269,1.36587,-0.15639,2.53718
41222349865,1.36657,-0.1562,2.53525
41222372401,1.36725,-0.155739,2.53365
41222394730,1.36821,-0.155072,2.53255
41222411246,1.36932,-0.154257,2.53166
