myot,x,y,z
151574777120,-0.125,-1,1.5,1464789363431
151574793537,0.375,-0.8125,1.75,1464789363447
151574816077,0.125,-0.625,1.9375,1464789363470
151574837096,0.125,-0.75,2.25,1464789363491
151574853620,0.6875,-0.25,2.375,1464789363507
151574876090,-0.625,-0.75,2.25,1464789363530
151574897108,-0.8125,-0.8125,1.9375,1464789363551
151574913572,-0.5625,-0.5625,1.5625,1464789363567
151574936058,0.75,-0.5625,1.4375,1464789363590
151574957102,-0.3125,-0.9375,1.0625,1464789363611
151574973634,-0.3125,-0.625,0.8125,1464789363627
151574996180,0.0625,-0.5625,0.6875,1464789363650
151575017237,0.5,-0.625,0.9375,1464789363671
151575033537,0.5,-0.25,1.1875,1464789363687
151575063516,1.5625,2.125,2.1875,1464789363717
151575077038,-0.1875,2.375,2.25,1464789363731
151575093500,-1.5625,1.625,1.9375,1464789363747
151575116060,-1.4375,1.5,1.9375,1464789363770
151575137034,-3.4375,4.5,4.375,1464789363791
151575153540,-21.375,9.5,7.8125,1464789363807
151575176026,-15.125,8.1875,6.25,1464789363830
151575197215,-5.375,7.3125,6.875,1464789363851
151575213578,-3.6875,3.6875,2.6875,1464789363867
151575236066,-2,3.9375,4.0625,1464789363890
151575257149,-2.375,3.4375,2.8125,1464789363911
151575273574,-0.1875,2.3125,2.0625,1464789363927
151575296162,2.0625,1.625,1.0625,1464789363950
151575325275,3.375,1.125,1.125,1464789363979
151575333584,2.4375,0.8125,1.375,1464789363987
151575356069,1.6875,0.6875,1.9375,1464789364010
151575377183,1.25,0.375,2,1464789364031
151575393619,0.8125,0.125,1.75,1464789364047
151575416132,1,-0.1875,1.5,1464789364070
151575445285,1.1875,-0.6875,1.1875,1464789364099
151575453641,0.625,-0.9375,0.1875,1464789364107
151575483594,0.6875,-1.25,0.25,1464789364137
151575498536,0.5,-1.375,-0.0625,1464789364152
151575513534,-0.125,-1.5,0,1464789364167
151575536076,0.625,-1.6875,-0.125,1464789364190
151575558534,1,-2.5,-0.4375,1464789364212
151575575102,0.8125,-3.6875,-1.0625,1464789364229
151575602741,1,-4.1875,-1.4375,1464789364256
151575617803,1.3125,-4.8125,-1.375,1464789364271
151575640368,1.125,-4.375,-0.6875,1464789364294
151575655317,1.125,-1.9375,1.9375,1464789364309
151575677882,1.4375,-1.75,2.25,1464789364331
151575692908,1.0625,-1.625,1.8125,1464789364347
151575723565,1.1875,-1.5,1.625,1464789364377
151575737776,0.4375,-1.3125,1.5625,1464789364391
151575752887,0.9375,-1.3125,1,1464789364406
151575775312,2,-1.8125,0.5625,1464789364429
151575797733,2.625,-2.3125,-0.5,1464789364451
151575812852,-0.125,-2.125,-2.5,1464789364466
151575835351,-3.3125,-2,-4.1875,1464789364489
151575857809,-1,-2.3125,-4.4375,1464789364511
151575872816,1.125,-3.25,-4,1464789364526
151575895319,1.75,-3.5,-3.8125,1464789364549
151575917816,2.6875,-3.5625,-3.0625,1464789364571
151575940384,2.3125,-3.5,-2.9375,1464789364594
151575955324,2.875,-3.4375,-2.875,1464789364609
151575977857,3.4375,-2.9375,-2.5,1464789364631
151575992915,2.375,-2.4375,-2.25,1464789364646
151576015321,2.875,-2.3125,-1.6875,1464789364669
151576037881,1.4375,-1.875,-1.4375,1464789364692
151576052810,0.8125,-1.1875,-1.1875,1464789364706
151576075333,0.8125,-1,-1,1464789364729
151576097895,0.75,-0.8125,-0.875,1464789364751
151576112908,1.3125,-0.875,-0.625,1464789364767
151576135307,1.125,-0.6875,-0.6875,1464789364789
151576157834,1.25,-0.625,-0.25,1464789364811
151576180383,0.1875,-0.25,-0.4375,1464789364834
151576195248,-0.125,-0.0625,-0.3125,1464789364849
151576217899,0.1875,-0.0625,-0.1875,1464789364871
151576232882,0.3125,-0.0625,-0.0625,1464789364886
151576255330,0.25,-0.1875,0.375,1464789364909
151576277745,-0.1875,0,0.25,1464789364931
151576292795,-0.5,0.1875,0.25,1464789364946
151576315271,-0.5625,0.25,0.375,1464789364969
151576337816,-0.4375,0.125,0.5625,1464789364991
151576352854,-0.5,0.25,0.875,1464789365006
151576375388,-0.0625,0.3125,1.0625,1464789365029
151576397925,0.25,0.25,1.375,1464789365051
151576412205,-1,0.25,0.25,1464789365066
151576435372,-1.4375,0.1875,-0.6875,1464789365089
151576457888,0,-0.3125,-0.8125,1464789365111
151576472138,1,-0.5,-0.9375,1464789365126
151576495367,1,-0.625,-0.8125,1464789365149
151576517818,1.125,-0.5625,-0.5625,1464789365171
151576532182,1.25,-0.4375,-0.4375,1464789365186
151576555321,0.8125,-0.4375,-0.25,1464789365209
151576577893,0.375,-0.375,-0.6875,1464789365232
151576593590,0.8125,-0.25,-0.6875,1464789365247
151576616749,1.25,-0.5,-0.3125,1464789365270
151576637817,1.1875,-0.4375,-0.1875,1464789365291
151576653625,0.625,-0.3125,-0.1875,1464789365307
151576676764,0.875,-0.1875,-0.1875,1464789365330
151576697828,0.875,-0.1875,-0.125,1464789365351
151576713580,1.0625,-0.4375,-0.0625,1464789365367
151576736734,0.625,-0.1875,-0.5,1464789365390
151576757766,1.0625,-0.1875,-0.625,1464789365411
151576773567,1.1875,-0.4375,-0.375,1464789365427
151576796762,1.375,-0.375,-0.5,1464789365450
151576817843,0.9375,-0.3125,-0.5,1464789365471
151576833614,1.0625,-0.125,-0.375,1464789365487
151576856737,0.9375,-0.25,-0.4375,1464789365510
151576877864,1.4375,-0.375,-0.375,1464789365531
151576893539,1.25,-0.0625,-0.375,1464789365547
151576916815,0.625,-0.125,-0.4375,1464789365570
151576937853,0.75,-0.0625,-0.1875,1464789365591
151576953619,0.9375,-0.125,0.0625,1464789365607
151576976824,0.75,-0.0625,0.0625,1464789365630
151576997881,0.1875,0.25,-0.125,1464789365651
151577013653,0.0625,0.1875,-0.25,1464789365667
151577036709,0.4375,0,-0.125,1464789365690
151577057828,0.4375,-0.0625,-0.125,1464789365711
151577073692,0.4375,0,-0.1875,1464789365727
151577096852,0.375,0,-0.0625,1464789365751
151577117806,0.375,0.125,-0.1875,1464789365771
151577133606,0.4375,0,-0.0625,1464789365787
151577156798,0.5,-0.0625,0,1464789365810
151577177877,0.375,-0.1875,0.1875,1464789365831
151577193672,0.0625,0.125,0.25,1464789365847
151577216780,0.25,0,0.5,1464789365870
151577237820,0.5,-0.3125,0.4375,1464789365891
151577253559,0.4375,-0.375,0.3125,1464789365907
151577276741,0.4375,-0.375,0.125,1464789365930
151577297863,0.5,-0.4375,0.1875,1464789365951
151577313602,0.6875,-0.5625,0.25,1464789365967
151577336794,0.5,-0.5,0.125,1464789365990
151577357811,0.5,-0.5,0.125,1464789366011
151577373584,0.3125,-0.5,0,1464789366027
151577396097,0.375,-0.5625,-0.0625,1464789366050
151577417796,0.25,-0.625,-0.125,1464789366071
151577433592,0.4375,-0.625,-0.1875,1464789366087
151577456078,0,-0.625,-0.25,1464789366110
151577479304,-0.0625,-0.625,-0.25,1464789366133
151577493609,0,-0.625,-0.25,1464789366147
151577516120,0.0625,-0.625,-0.3125,1464789366170
151577539269,0.125,-0.625,-0.3125,1464789366193
151577553583,0.5,-0.6875,-0.3125,1464789366207
151577576067,0.5625,-0.6875,-0.3125,1464789366229
151577599231,0.125,-0.5625,-0.6875,1464789366253
151577613651,0.25,-0.3125,-0.9375,1464789366267
151577636127,0.1875,-0.3125,-1,1464789366290
151577659020,0.5,-0.375,-0.8125,1464789366312
151577673645,0.75,-0.25,-0.625,1464789366327
151577696100,0.25,-0.25,-0.5625,1464789366350
151577719242,0.4375,-0.1875,-0.1875,1464789366373
151577733584,0.25,-0.0625,0.1875,1464789366387
151577756071,0,0.125,0.4375,1464789366410
151577779217,-0.125,0.125,0.5,1464789366433
151577793613,-0.125,0.125,0.625,1464789366447
151577822818,-0.0625,0,0.6875,1464789366476
151577839262,-0.1875,0,0.6875,1464789366493
151577860308,-0.25,-0.0625,0.5625,1464789366514
151577876116,-0.1875,-0.0625,0.5,1464789366530
151577899267,-0.3125,0,0.75,1464789366553
151577913649,-0.4375,0.125,0.75,1464789366567
151577942844,-0.4375,0.0625,0.8125,1464789366596
151577959261,-0.9375,0.0625,0.8125,1464789366613
151577980353,-1.4375,0.125,0.625,1464789366634
151577996088,-1.75,0.1875,0.75,1464789366650
151578019267,-1.75,0.125,0.6875,1464789366673
151578040408,-1.625,0.0625,0.625,1464789366694
151578056127,-1.125,0,0.75,1464789366710
151578079296,-1.125,-0.0625,0.75,1464789366733
151578100359,-1,-0.0625,0.75,1464789366754
151578116084,-0.75,0,0.75,1464789366769
151578139237,-0.875,-0.25,0.75,1464789366793
151578160309,-0.6875,-0.1875,0.625,1464789366814
151578176144,-0.4375,-0.1875,0.6875,1464789366830
151578199298,-0.3125,-0.3125,0.5,1464789366853
151578221734,-0.125,-0.25,0.5,1464789366875
151578236091,-0.1875,-0.5,0.5,1464789366890
151578259282,0.1875,-0.3125,0.5,1464789366913
151578280353,0.5,-0.375,0.5625,1464789366934
151578296122,0.5,-0.375,0.3125,1464789366950
151578318604,0.9375,-0.3125,0.25,1464789366972
151578340338,1,-0.25,0.375,1464789366994
151578356135,1,-0.1875,0.4375,1464789367010
151578378640,1.125,-0.25,0.625,1464789367032
151578401762,0.9375,-0.1875,0.625,1464789367055
151578416100,0.625,-0.125,0.6875,1464789367069
151578438733,0.5625,0,0.8125,1464789367092
151578461781,0.375,-0.0625,0.8125,1464789367115
151578476113,0.5,0,0.9375,1464789367129
151578498611,0.4375,0,0.9375,1464789367152
151578521790,0.5,0.0625,1.125,1464789367175
151578536100,0.25,0.0625,1.1875,1464789367190
151578558621,0.25,0.125,1.3125,1464789367212
151578581784,0.375,0.0625,1.5625,1464789367235
151578596115,0.625,0.0625,1.8125,1464789367250
151578619124,0.625,0.125,1.9375,1464789367272
151578641758,0.5625,0.1875,2.0625,1464789367295
151578656107,0.4375,0.1875,2.25,1464789367309
151578678612,0.375,0.3125,2.5,1464789367332
151578701795,-0.25,0.375,2.25,1464789367355
151578716116,0,0.25,2.125,1464789367369
151578738624,0.125,0.0625,1.875,1464789367392
151578761770,0.5,-0.0625,1.6875,1464789367415
151578776160,-0.375,0,1.75,1464789367430
151578798629,1.25,-0.1875,2,1464789367452
151578821828,1.3125,-0.25,2.0625,1464789367475
151578836256,1.5625,-0.4375,3.1875,1464789367490
151578858734,1.125,0.125,2.5625,1464789367512
151578881832,0.5625,0.1875,2.875,1464789367535
151578902878,0.75,0.1875,3.125,1464789367556
151578918695,1.125,0.5625,3.1875,1464789367572
151578941812,1.3125,1.125,3.25,1464789367595
151578962962,0.625,1,2.875,1464789367617
151578978798,0.375,0.6875,2.5,1464789367632
151579001825,0.125,0.375,2.25,1464789367655
151579022920,0.25,0.1875,2.125,1464789367676
151579038720,1.375,1.4375,2.5,1464789367692
151579061854,-1.0625,3.0625,2.5625,1464789367715
151579082848,-14.5625,5.625,3.875,1464789367736
151579098696,-9.4375,2.75,3.5625,1464789367752
151579121836,-4.5625,1.625,3.0625,1464789367775
151579142839,-2.75,0.5625,1.8125,1464789367796
151579158647,-1.125,-0.125,1.25,1464789367812
151579181798,-1.625,0.1875,1.5,1464789367835
151579194664,-2.4375,2.375,3,1464789367848
151579217859,-3,3.375,3.625,1464789367871
151579232226,-1.6875,1.75,2.25,1464789367886
151579254784,-0.5625,0.0625,1,1464789367908
151579277881,-0.75,-0.5,1.125,1464789367931
151579292151,0.0625,-1.125,-0.25,1464789367946
151579314737,0.375,-1.125,-0.25,1464789367968
151579337847,0.4375,-1.1875,-0.3125,1464789367991
151579352208,0.6875,-1.625,-0.5625,1464789368006
151579374788,1,-2.1875,-0.6875,1464789368028
151579397936,0.8125,-2.6875,-1.5,1464789368051
151579412186,0.9375,-2.8125,-1.75,1464789368066
151579434806,1.125,-2.8125,-1.6875,1464789368088
151579457914,1.0625,-2.5625,-1.625,1464789368111
151579472277,1.0625,-2.6875,-1.875,1464789368126
151579494808,1.125,-2.6875,-2.125,1464789368148
151579517936,1.4375,-2.75,-2.125,1464789368171
151579532283,1.375,-2.75,-2.125,1464789368186
151579554805,0.5,-2.75,-2.875,1464789368208
151579577972,-1.75,-2.6875,-4.8125,1464789368231
151579592183,-1.75,-2.875,-5.75,1464789368246
151579614873,0.4375,-3.4375,-5.4375,1464789368268
151579637929,1.4375,-3.75,-5.25,1464789368291
151579652288,0.8125,-3.4375,-5.4375,1464789368306
151579674659,0.625,-3.375,-5.375,1464789368328
151579697923,1.125,-3.1875,-5,1464789368351
151579712252,1.9375,-3.5625,-4.0625,1464789368366
151579734736,2.0625,-3.4375,-3.75,1464789368388
151579757860,1.9375,-2.875,-3.3125,1464789368411
151579772209,1.75,-2.3125,-3.125,1464789368426
151579794787,1.1875,-2.5625,-2.875,1464789368448
151579817921,1.0625,-2.125,-2.6875,1464789368471
151579832318,1.8125,-1.5,-2.3125,1464789368486
151579854857,1.6875,-1,-2.125,1464789368508
151579877938,1.25,-0.8125,-1.75,1464789368531
151579892336,1.375,-0.6875,-1.3125,1464789368546
151579914761,1.25,-0.375,-1.125,1464789368568
151579937908,0.9375,0,-0.9375,1464789368591
151579952314,0.5625,0.125,-0.8125,1464789368606
151579974740,0.6875,0.125,-0.75,1464789368628
151579998018,0.6875,0.1875,-0.6875,1464789368651
151580012232,0.9375,0.25,-0.5625,1464789368666
151580034747,0.5625,0.25,-0.3125,1464789368688
151580057864,0.125,0.375,-0.125,1464789368711
151580072253,-0.1875,0.4375,0,1464789368726
151580094785,0,0.375,-0.125,1464789368748
151580117845,0.25,0.3125,0,1464789368771
151580132180,0.5,0.375,0.0625,1464789368786
151580154775,0.5,0.3125,0.1875,1464789368808
151580177898,0.5,0.375,0.375,1464789368831
151580192224,0.5,0.5625,0.375,1464789368846
151580214862,1.0625,0.625,0.75,1464789368868
151580237971,1.4375,0.6875,1.0625,1464789368891
151580252290,2.1875,0.25,1.9375,1464789368906
151580274851,1.625,0.8125,1.625,1464789368928
151580297287,0.6875,1.25,1.375,1464789368951
151580312309,1.1875,0.875,1.75,1464789368966
151580334682,0.625,0.8125,1.375,1464789368988
151580357271,0.25,0.4375,0.875,1464789369011
151580372248,0.4375,0.5,0.375,1464789369026
151580394805,0.25,0.3125,0,1464789369048
151580417227,0.5625,0.125,-0.25,1464789369071
151580432202,0.5,0.1875,-0.25,1464789369086
151580454803,0.0625,0.1875,-0.5625,1464789369108
151580477220,0.125,0.0625,-0.75,1464789369131
151580492207,0.3125,0,-0.75,1464789369146
151580514772,0.5,0.0625,-0.875,1464789369168
151580537233,0.0625,-0.0625,-1.3125,1464789369191
151580552261,-0.3125,0,-1.625,1464789369206
151580574792,-0.0625,-0.125,-1.75,1464789369228
151580597183,0,-0.25,-1.5625,1464789369251
151580612256,0.375,-0.25,-1.4375,1464789369266
151580634761,0.0625,-0.125,-1.375,1464789369288
151580657214,0.375,-0.1875,-1.0625,1464789369311
151580672222,0.0625,-0.1875,-1.0625,1464789369326
151580694749,0.4375,-0.3125,-0.875,1464789369348
151580717180,0.75,-0.4375,-0.6875,1464789369370
151580732267,0.9375,-0.375,-0.3125,1464789369386
151580754837,1.0625,-0.375,-0.0625,1464789369408
151580777352,0.5625,-0.25,0.1875,1464789369431
151580792261,0.25,-0.1875,0.125,1464789369446
151580814865,0.125,-0.25,0.1875,1464789369468
151580837236,0,-0.3125,0.125,1464789369491
151580852284,-0.0625,-0.4375,0.125,1464789369506
151580874842,-0.0625,-0.4375,0,1464789369528
151580897233,-0.125,-0.3125,-0.0625,1464789369551
151580912300,-0.125,-0.375,-0.3125,1464789369566
151580934764,0.25,-0.3125,-0.125,1464789369588
151580957303,0,-0.3125,-0.125,1464789369611
151580972331,-0.0625,-0.25,0,1464789369626
151580994790,0.1875,-0.1875,0.0625,1464789369648
151581017303,0.1875,-0.25,0.1875,1464789369671
151581032264,0.3125,-0.125,0.3125,1464789369686
151581054878,0.25,-0.1875,0.375,1464789369708
151581077290,0.4375,-0.0625,0.5,1464789369731
151581092279,0.3125,-0.125,0.625,1464789369746
151581114803,0.1875,0,0.9375,1464789369768
151581137259,0.1875,-0.0625,1.25,1464789369791
151581153723,0,0.0625,1.1875,1464789369807
151581174816,0,0.1875,1.375,1464789369828
151581197302,0.1875,0.125,1.625,1464789369851
151581214399,0.6875,0.1875,2,1464789369868
151581234765,1.3125,0.1875,2.4375,1464789369888
151581257285,1.5,0.0625,3,1464789369911
151581273775,1.8125,0.0625,3.25,1464789369927
151581294873,1.625,0.3125,3.375,1464789369948
151581317325,0.75,0.25,3.25,1464789369971
151581333737,0.4375,0.4375,2.5,1464789369987
151581354764,0,0.25,1.6875,1464789370008
151581377271,1.375,-0.5,1.4375,1464789370031
151581393764,0.625,-0.5625,0.75,1464789370047
151581414736,0.125,-0.4375,-0.0625,1464789370068
151581437281,-0.3125,-0.4375,-0.1875,1464789370091
151581453759,-0.5625,-0.25,-0.5625,1464789370107
151581474765,-0.4375,-0.3125,-0.6875,1464789370128
151581497218,0.25,-0.6875,-0.6875,1464789370151
151581515145,0.0625,-0.5,-0.6875,1464789370168
151581534773,-0.125,-0.5,-0.75,1464789370188
151581557237,-0.125,-0.625,-0.8125,1464789370211
151581573758,0.0625,-0.5625,-0.75,1464789370227
151581594725,-0.0625,-0.6875,-0.6875,1464789370248
151581617229,-0.8125,-0.625,-1.125,1464789370271
151581633796,-0.4375,-0.625,-1.125,1464789370287
151581654856,-0.4375,-0.625,-1.125,1464789370308
151581677338,-0.3125,-0.5,-1.125,1464789370331
151581693812,-1,-0.4375,-1.1875,1464789370347
151581714753,-0.8125,-0.5625,-1.375,1464789370368
151581737279,-0.5,-0.6875,-1.125,1464789370391
151581753800,0.0625,-0.5,-1,1464789370407
151581774806,0.375,-0.5625,-0.875,1464789370428
151581797277,0.4375,-0.4375,-0.6875,1464789370451
151581813795,0.0625,-0.375,-0.3125,1464789370467
151581834807,-0.0625,-0.25,0.125,1464789370488
151581857264,-0.0625,-0.125,0.5625,1464789370511
151581873813,-0.25,-0.0625,0.6875,1464789370527
151581894762,0.0625,-0.0625,0.5625,1464789370548
151581917339,0.0625,-0.125,0.5,1464789370571
151581933817,0.25,-0.125,0.5,1464789370587
151581954776,0.375,0,0.5,1464789370608
151581977363,0.125,0.125,0.6875,1464789370631
151581993799,0.3125,0.1875,0.75,1464789370647
151582014828,0.25,0.125,0.875,1464789370668
151582037328,0.375,0.25,0.8125,1464789370691
151582053767,0.25,0.125,0.75,1464789370707
151582074807,0.375,0,0.875,1464789370728
151582105463,0.5,0.1875,0.875,1464789370759
151582113757,0.3125,0.1875,0.875,1464789370767
151582137814,0.5625,0.1875,0.8125,1464789370791
151582157307,0.5,0.25,0.8125,1464789370811
151582173800,0.5,0.1875,0.875,1464789370827
151582196298,0.375,0.25,0.9375,1464789370850
151582217309,0.4375,0.25,0.9375,1464789370871
151582233797,0.375,0.375,1,1464789370887
151582256277,-0.0625,0.4375,0.8125,1464789370910
151582277258,0.4375,0.25,0.6875,1464789370931
151582293809,0.5,0.125,0.625,1464789370947
151582316203,0.4375,0.125,0.5,1464789370970
151582337264,0.375,0.125,0.25,1464789370991
151582353817,0.125,0.0625,0.375,1464789371007
151582383761,0.5,0.0625,0.375,1464789371037
151582397252,0.1875,0.125,0.25,1464789371051
151582413756,0.25,-0.0625,0.3125,1464789371067
151582436288,0.25,0,0.375,1464789371090
151582457335,0.25,-0.0625,0.375,1464789371111
151582473766,0.375,-0.0625,0.5,1464789371127
151582496243,0.4375,-0.1875,0.4375,1464789371149
151582517195,0.3125,-0.1875,0.4375,1464789371170
151582533747,0.3125,0,0.5625,1464789371187
151582556253,0.25,-0.1875,0.75,1464789371210
151582577295,0.375,-0.125,0.875,1464789371231
151582593757,0.5,-0.125,0.875,1464789371247
151582616216,0.375,-0.125,0.875,1464789371270
151582637317,0.1875,-0.0625,1,1464789371291
151582653759,0.1875,0,1.0625,1464789371307
