myot,x,y,z
150350725036,0.1875,-0.125,0.4375,1464788139
150350740001,0.1875,0.0625,0.5625,1464788139
150350762563,0.125,0.0625,0.4375,1464788139
150350785582,-0.0625,0.125,0.5,1464788139
150350800118,0,0.25,0.5625,1464788139
150350822529,0,0.25,0.625,1464788139
150350845010,-0.25,0.3125,0.8125,1464788139
150350860077,-0.1875,0.4375,0.9375,1464788139
150350882578,-0.125,0.4375,0.8125,1464788139
150350905062,-0.1875,0.3125,0.6875,1464788139
150350920052,-0.5,0,0.8125,1464788139
150350949990,-0.25,-0.4375,0.5625,1464788139
150350964952,0.3125,-0.5625,0.3125,1464788139
150350980043,0.5625,-0.75,0.125,1464788139
150351002483,0.4375,-0.5625,0.25,1464788139
150351025051,0,-0.5,0.25,1464788139
150351040003,0.1875,-0.5625,0.1875,1464788139
150351070026,0.8125,-0.625,0.125,1464788139
150351085077,0.3125,-0.6875,0,1464788139
150351100513,0.5,-0.75,-0.125,1464788139
150351122546,0.375,-0.6875,-0.125,1464788139
150351144994,0.25,-0.5625,-0.25,1464788139
150351159977,0.4375,-0.4375,0,1464788139
150351182529,0.25,-0.4375,-0.125,1464788139
150351204993,0.3125,-0.375,-0.1875,1464788139
150351220023,0.4375,-0.375,-0.0625,1464788139
150351242511,0.3125,-0.25,0,1464788139
150351265028,0.1875,-0.1875,0.25,1464788139
150351280093,0.25,-0.1875,0.25,1464788139
150351302583,0.4375,-0.3125,0.25,1464788140
150351325090,0.25,-0.5,0.1875,1464788140
150351340030,0.3125,-0.5625,0.1875,1464788140
150351362574,0.375,-0.75,-0.0625,1464788140
150351385057,0.375,-0.8125,-0.125,1464788140
150351400059,0.5625,-0.6875,0.0625,1464788140
150351422552,0.5,-0.6875,0.125,1464788140
150351445045,0.5625,-0.4375,0.0625,1464788140
150351460085,0.25,-0.25,0.375,1464788140
150351482550,0.1875,-0.0625,0.4375,1464788140
150351504995,-0.1875,-0.0625,0.5625,1464788140
150351520026,-0.0625,-0.0625,0.5625,1464788140
150351542500,0.3125,-0.25,0.625,1464788140
150351565058,0.3125,-0.25,0.4375,1464788140
150351580009,0.4375,-0.25,0.5625,1464788140
150351602479,0.4375,-0.3125,0.625,1464788140
150351625456,0.5,-0.3125,0.75,1464788140
150351647496,0.5,-0.3125,0.8125,1464788140
150351662502,0.5,-0.1875,0.8125,1464788140
150351685025,0.375,-0.1875,0.9375,1464788140
150351707495,0.3125,-0.125,0.875,1464788140
150351722501,0.125,-0.125,1,1464788140
150351745007,0.0625,-0.0625,1.0625,1464788140
150351767514,0.125,-0.1875,0.875,1464788140
150351782952,0.375,-0.25,0.6875,1464788140
150351805025,0.3125,-0.3125,0.6875,1464788140
150351827484,0.5,-0.1875,0.8125,1464788140
150351842512,0.375,-0.0625,0.8125,1464788140
150351865016,0.0625,0,0.625,1464788140
150351887524,0.3125,0,0.75,1464788140
150351902471,0.3125,-0.1875,0.8125,1464788140
150351925048,0.4375,-0.125,0.75,1464788140
150351947510,0.4375,-0.1875,0.75,1464788140
150351962486,0.0625,-0.0625,0.5,1464788140
150351985046,0.3125,-0.125,0.5625,1464788140
150352007532,0.125,-0.0625,0.5625,1464788140
150352022533,0.1875,-0.125,0.5625,1464788140
150352045038,0.1875,-0.0625,0.5,1464788140
150352067514,0.25,-0.125,0.5,1464788140
150352082518,0.3125,-0.0625,0.5625,1464788140
150352105041,0,0.0625,0.5,1464788140
150352127537,0.25,0.125,0.5625,1464788140
150352142515,0.25,0.0625,0.375,1464788140
150352165080,0.25,0.125,0.3125,1464788140
150352187532,0.0625,0.3125,0.5,1464788140
150352202510,0.0625,0.1875,0.4375,1464788140
150352217481,0.4375,0.125,0.5625,1464788140
150352240079,0.125,0.125,0.4375,1464788140
150352262549,-0.1875,0.0625,0.5,1464788140
150352277523,0.125,-0.125,0.4375,1464788140
150352299978,0.4375,-0.1875,0.3125,1464788141
150352322550,-0.125,-0.125,0.0625,1464788141
150352337491,0.375,-0.0625,0.375,1464788141
150352360015,0.25,0,0.375,1464788141
150352382584,0.4375,0.0625,0.5,1464788141
150352397487,0.375,-0.0625,0.25,1464788141
150352419989,0.125,-0.125,0,1464788141
150352442512,0.4375,-0.25,0.125,1464788141
150352457555,0.5,-0.25,0,1464788141
150352480043,0.375,-0.25,-0.125,1464788141
150352502518,0.3125,-0.3125,-0.1875,1464788141
150352517531,0.375,-0.3125,-0.1875,1464788141
150352540024,0.25,-0.125,-0.1875,1464788141
150352562548,0.1875,-0.125,0.0625,1464788141
150352577541,0.3125,0.0625,0.1875,1464788141
150352600021,0.1875,0.1875,0.125,1464788141
150352622578,0.25,0.0625,0.125,1464788141
150352637539,-0.0625,0.0625,0,1464788141
150352660011,0.125,0.0625,0.0625,1464788141
150352682573,0.1875,-0.125,0,1464788141
150352697498,0.0625,-0.25,-0.1875,1464788141
150352720052,0.125,-0.375,-0.25,1464788141
150352742581,0.0625,-0.5,-0.1875,1464788141
150352757568,0.375,-0.4375,-0.25,1464788141
150352780038,0.3125,-0.4375,-0.375,1464788141
150352802658,0.3125,-0.3125,0.0625,1464788141
150352817636,0.0625,-0.1875,-0.0625,1464788141
150352840104,0.3125,-0.1875,-0.0625,1464788141
150352862659,0,-0.25,-0.0625,1464788141
150352877564,0.3125,-0.375,-0.125,1464788141
150352900077,0.4375,-0.4375,-0.125,1464788141
150352922556,0.125,-0.5,-0.1875,1464788141
150352937598,0.5,-0.375,0,1464788141
150352960105,0.4375,-0.3125,0.125,1464788141
150352982582,0.125,-0.1875,0,1464788141
150352997641,0.1875,-0.0625,0.1875,1464788141
150353020165,0.1875,-0.25,0.25,1464788141
150353042539,0.25,-0.125,0.125,1464788141
150353057532,0.3125,-0.1875,0.25,1464788141
150353080063,-0.125,-0.3125,0.125,1464788141
150353102514,0.25,-0.375,0,1464788141
150353117524,0.375,-0.625,-0.1875,1464788141
150353140083,0.3125,-0.6875,-0.125,1464788141
150353170087,-0.0625,-0.875,-0.1875,1464788141
150353177526,0.5625,-0.9375,-0.25,1464788141
150353200096,0.5,-1,-0.25,1464788141
150353222541,0.125,-1,-0.0625,1464788141
150353237527,0.5,-1.25,-0.3125,1464788141
150353260182,0.4375,-1.25,-0.375,1464788141
150353290090,0.3125,-1.25,-0.3125,1464788141
150353297656,0.75,-1.4375,-0.375,1464788142
150353320089,0.6875,-1.3125,-0.3125,1464788142
150353342613,0.25,-1.1875,-0.25,1464788142
150353357553,0.875,-1.125,-0.375,1464788142
150353380084,0.5,-1.1875,-0.4375,1464788142
150353402557,0.6875,-1,-0.5625,1464788142
150353417553,0.4375,-0.875,-0.1875,1464788142
150353440091,0.75,-0.75,-0.25,1464788142
150353462592,0.5625,-0.75,-0.125,1464788142
150353477627,0.375,-0.5625,-0.0625,1464788142
150353500040,0.5,-0.4375,0,1464788142
150353522623,0.3125,-0.375,-0.0625,1464788142
150353537606,0.5,-0.3125,0,1464788142
150353567582,0.375,-0.1875,0,1464788142
150353582568,0.25,-0.0625,0.0625,1464788142
150353597563,0.3125,0,0.1875,1464788142
150353620107,0.375,0,0.125,1464788142
150353642644,0.1875,0.125,0.125,1464788142
150353657565,0.1875,0.25,0.3125,1464788142
150353680117,0.125,0.3125,0.4375,1464788142
150353702530,0.0625,0.3125,0.375,1464788142
150353717728,0.25,0.4375,0.3125,1464788142
150353740075,-0.0625,0.25,0.375,1464788142
150353762652,0.125,0.125,0.3125,1464788142
150353777604,-0.0625,0.1875,0.3125,1464788142
150353800064,-0.125,0.0625,0.4375,1464788142
150353822559,0.0625,-0.125,0.25,1464788142
150353837665,0.1875,-0.1875,0.1875,1464788142
150353860115,0.3125,-0.25,0.125,1464788142
150353882626,0,-0.1875,0.125,1464788142
150353897552,0.375,-0.1875,0.25,1464788142
150353920076,0.25,-0.1875,0.3125,1464788142
150353942617,0.4375,-0.1875,0.375,1464788142
150353965125,0.0625,-0.0625,0.4375,1464788142
150353980188,0,0,0.5,1464788142
150354003112,0.125,0.0625,0.375,1464788142
150354017622,0.0625,-0.25,0.25,1464788142
150354040154,0.0625,-0.375,0.125,1464788142
150354062629,0.0625,-0.4375,0.0625,1464788142
150354077610,0.1875,-0.625,0.0625,1464788142
150354100098,0.0625,-0.4375,0.0625,1464788142
150354123096,0.3125,-0.4375,0.0625,1464788142
150354137621,0.125,-0.4375,0.125,1464788142
150354160152,0.375,-0.3125,0.1875,1464788142
150354182635,0.3125,-0.375,0.0625,1464788142
150354197674,0.5,-0.4375,-0.0625,1464788142
150354220083,0.5,-0.375,0.0625,1464788142
150354242572,0.25,-0.5,0,1464788142
150354257685,0.5625,-0.375,0.125,1464788142
150354280043,0.3125,-0.375,0.1875,1464788142
150354302597,0.375,-0.4375,0.1875,1464788143
150354318071,0.25,-0.25,0.25,1464788143
150354340048,0.1875,-0.125,0.1875,1464788143
150354362624,0.5,-0.125,0.25,1464788143
150354377666,0.25,-0.3125,0.25,1464788143
150354400123,0.5,-0.4375,0.25,1464788143
150354422631,0.5,-0.5,0.125,1464788143
150354437626,0.1875,-0.5,0,1464788143
150354467573,0.4375,-0.5,0,1464788143
150354482530,0.25,-0.4375,0,1464788143
150354497688,0.375,-0.5625,0,1464788143
150354520104,0.25,-0.5625,0,1464788143
150354542585,0.3125,-0.5625,0,1464788143
150354557544,0.375,-0.5,0.125,1464788143
150354580183,0.3125,-0.6875,0.1875,1464788143
150354602600,0.0625,-0.75,0.1875,1464788143
150354617650,0.3125,-0.5625,0.0625,1464788143
150354640060,0.125,-0.625,0.125,1464788143
150354662597,0.5,-0.625,0.1875,1464788143
150354677603,0.4375,-0.5625,0.1875,1464788143
150354700123,0.3125,-0.5625,0.125,1464788143
150354722560,0.25,-0.625,0.3125,1464788143
150354737639,-0.1875,-0.6875,0.1875,1464788143
150354760223,0.25,-0.8125,0.0625,1464788143
150354782572,0.4375,-0.9375,0,1464788143
150354797562,0.25,-0.9375,0.0625,1464788143
150354820153,0.375,-0.875,0.125,1464788143
150354842632,0,-0.8125,0.1875,1464788143
150354857665,0.1875,-0.6875,0.0625,1464788143
150354880080,0.5,-0.75,0,1464788143
150354902636,0.3125,-0.625,0.1875,1464788143
150354917543,0.5,-0.5,0.25,1464788143
150354940090,0.3125,-0.375,0.1875,1464788143
150354962591,0.25,-0.125,0.375,1464788143
150354977674,0.3125,-0.125,0.5,1464788143
150355000218,0.1875,-0.0625,0.4375,1464788143
150355022610,0.3125,-0.125,0.625,1464788143
150355037641,0.3125,-0.125,0.4375,1464788143
150355060186,0.3125,-0.125,0.5,1464788143
150355082642,0.4375,-0.1875,0.5625,1464788143
150355097638,0.5,-0.125,0.4375,1464788143
150355120163,0.5,-0.1875,0.5625,1464788143
150355142674,0.375,-0.1875,0.5625,1464788143
150355157692,0.4375,0,0.6875,1464788143
150355180056,0.1875,-0.0625,0.625,1464788143
150355202669,0.4375,-0.1875,0.5,1464788143
150355217557,0.25,-0.25,0.5,1464788143
150355240107,0.5,-0.25,0.4375,1464788143
150355262575,0.3125,-0.3125,0.375,1464788143
150355277607,0.375,-0.5,0.25,1464788143
150355300097,0.25,-0.5,0.1875,1464788144
150355322656,0.25,-0.4375,0,1464788144
150355337710,0.4375,-0.3125,0.125,1464788144
150355360125,0.3125,-0.1875,-0.0625,1464788144
150355390056,0.4375,-0.3125,-0.1875,1464788144
150355397575,0.4375,-0.3125,-0.0625,1464788144
150355420055,0.375,-0.3125,-0.125,1464788144
150355442704,0.3125,-0.25,-0.125,1464788144
150355457662,0.375,-0.1875,-0.25,1464788144
150355480124,-0.0625,0.0625,-0.0625,1464788144
150355510185,-0.0625,0,-0.0625,1464788144
150355517624,0.4375,0,-0.0625,1464788144
150355540109,-0.0625,0.125,-0.0625,1464788144
150355562620,0.125,0.125,-0.0625,1464788144
150355577696,0.1875,0,-0.0625,1464788144
150355600164,0.125,0.0625,-0.0625,1464788144
150355622661,0.0625,0.125,0.0625,1464788144
150355637698,0.125,0.25,0,1464788144
150355660097,0.125,0.4375,0.1875,1464788144
150355682648,-0.125,0.5,0.1875,1464788144
150355697733,0.0625,0.4375,0.125,1464788144
150355720164,-0.1875,0.375,-0.0625,1464788144
150355742706,0,0.1875,0.0625,1464788144
150355757705,0.0625,0,0.0625,1464788144
150355780182,0.4375,-0.125,0,1464788144
150355802632,0.375,-0.1875,-0.0625,1464788144
150355817738,0.3125,0.0625,-0.0625,1464788144
150355840178,0.25,-0.125,-0.0625,1464788144
150355862575,0.375,-0.125,-0.1875,1464788144
150355877688,0.1875,-0.0625,0,1464788144
150355900185,0.1875,-0.25,-0.125,1464788144
150355922648,0.4375,-0.3125,-0.125,1464788144
150355937639,0.375,-0.3125,0,1464788144
150355960078,0.1875,-0.375,0,1464788144
150355982629,0.25,-0.625,0,1464788144
150355997651,0.375,-0.6875,-0.125,1464788144
150356020198,0.6875,-1,-0.0625,1464788144
150356042665,0.5625,-1.0625,-0.25,1464788144
150356057672,0.625,-0.875,-0.25,1464788144
150356080101,0.5,-0.75,0.0625,1464788144
150356102578,0.4375,-0.625,0.1875,1464788144
150356117633,0.4375,-0.5625,0.125,1464788144
150356140155,0.5,-0.8125,0.1875,1464788144
150356162620,0.5,-0.8125,0.1875,1464788144
