timestamp,x,y,z,w
41015458053,-0.226685,-0.48407,-0.827148,-0.173828
41015481693,-0.226685,-0.48407,-0.827148,-0.173828
41015503044,-0.226685,-0.48407,-0.827148,-0.173828
41015518060,-0.226685,-0.48407,-0.827148,-0.173828
41015541707,-0.226685,-0.48407,-0.827148,-0.173828
41015595733,-0.226807,-0.483887,-0.827209,-0.17395
41015596537,-0.227051,-0.483521,-0.827332,-0.174011
41015605104,-0.227234,-0.483154,-0.827454,-0.174133
41015617421,-0.227234,-0.483154,-0.827454,-0.174133
41015638803,-0.227234,-0.483215,-0.827454,-0.174133
41015662525,-0.227295,-0.483215,-0.827454,-0.174133
41015706100,-0.227295,-0.483276,-0.827393,-0.174133
41015706879,-0.227295,-0.483093,-0.827515,-0.174072
41015720383,-0.227295,-0.483093,-0.827515,-0.174072
41015736873,-0.227295,-0.483093,-0.827515,-0.174072
41015759342,-0.227295,-0.483032,-0.827515,-0.174072
41015780511,-0.227295,-0.483093,-0.827515,-0.174072
41015796838,-0.227295,-0.483093,-0.827515,-0.174072
41015819376,-0.227295,-0.483093,-0.827515,-0.174072
41015840562,-0.227295,-0.483093,-0.827515,-0.174072
41015856894,-0.227295,-0.483093,-0.827515,-0.174072
41015879373,-0.227295,-0.483093,-0.827515,-0.174072
41015900385,-0.227295,-0.483093,-0.827515,-0.174072
41015916858,-0.227356,-0.483154,-0.827454,-0.174072
41015939332,-0.227356,-0.483154,-0.827454,-0.174072
41015960373,-0.227356,-0.483154,-0.827454,-0.174011
41015976804,-0.227417,-0.483154,-0.827454,-0.174011
41015999351,-0.227417,-0.483154,-0.827454,-0.174011
41016020390,-0.227417,-0.483154,-0.827454,-0.174011
41016036855,-0.227356,-0.482849,-0.827637,-0.174072
41016059405,-0.227417,-0.482422,-0.82782,-0.174133
41016080380,-0.227478,-0.481628,-0.828308,-0.174194
41016096795,-0.227539,-0.480896,-0.828674,-0.174316
41016119334,-0.228027,-0.480713,-0.828613,-0.174377
41016140441,-0.228516,-0.480408,-0.828613,-0.174438
41016156812,-0.228882,-0.479858,-0.828857,-0.174561
41016179382,-0.228943,-0.479614,-0.828918,-0.174683
41016200486,-0.228943,-0.479675,-0.828918,-0.174683
41016216910,-0.228638,-0.480042,-0.828796,-0.174744
41016239416,-0.228455,-0.480347,-0.828735,-0.174438
41016261931,-0.228271,-0.480652,-0.828674,-0.174072
41016276886,-0.227966,-0.480957,-0.828613,-0.17395
41016299393,-0.227783,-0.481506,-0.828369,-0.173645
41016321788,-0.227661,-0.482117,-0.828186,-0.173218
41016336949,-0.227417,-0.482422,-0.828064,-0.172974
41016359425,-0.227112,-0.482422,-0.828186,-0.172913
41016381979,-0.226929,-0.482666,-0.828125,-0.172974
41016396904,-0.22699,-0.483032,-0.827881,-0.172974
41016419413,-0.22699,-0.483032,-0.827881,-0.172974
41016441916,-0.22699,-0.483032,-0.827881,-0.172974
41016456933,-0.227234,-0.483215,-0.827637,-0.173096
41016479358,-0.227417,-0.483521,-0.827454,-0.173157
41016501849,-0.227417,-0.483521,-0.827393,-0.173157
41016516875,-0.227234,-0.483398,-0.827515,-0.173218
41016539349,-0.227112,-0.483643,-0.827393,-0.173157
41016561839,-0.226929,-0.484192,-0.827209,-0.172974
41016577495,-0.226624,-0.48468,-0.827026,-0.172791
41016599422,-0.226196,-0.484985,-0.826965,-0.172852
41016621901,-0.226135,-0.484985,-0.826965,-0.172913
41016636902,-0.226074,-0.48468,-0.827148,-0.172974
41016659389,-0.226196,-0.484192,-0.827332,-0.173157
41016681931,-0.22644,-0.483887,-0.827454,-0.17334
41016704433,-0.226746,-0.483826,-0.827332,-0.173462
41016726097,-0.227051,-0.483826,-0.827271,-0.173462
