myot,x,y,z
5200881778,-1,0.625,-0.125
5200905422,-0.1875,0.1875,0
5200926774,-0.6875,0.6875,0.0625
5200941747,-0.5625,1,0.1875
5200965402,0.5,1.0625,0.25
5200986874,-0.25,1.125,0.1875
5201026195,-0.6875,1.125,0.1875
5201028217,-0.4375,0.875,0.1875
5201047497,-0.3125,0.8125,0.1875
5201062655,0.4375,0.125,0.25
5201086159,-1.3125,0.125,0.25
5201107683,0.4375,0.3125,0.1875
5201144083,-0.4375,0.875,0.1875
5201154353,-0.25,1.1875,0.375
5201167376,-0.375,0.75,0.5
5201182343,-0.125,0.75,0.25
5201206368,0.0625,0.5,0.3125
5201227423,-0.5625,0.625,0.25
5201242283,-0.5,0.375,0.3125
5201264909,0.25,0.375,0.5625
5201287237,-0.4375,0.4375,0.4375
5201302261,-0.4375,0.125,0.375
5201324730,-0.125,0.1875,0.4375
5201347189,-0.625,0.0625,0.3125
5201362197,0,-0.125,0.5
5201392890,-0.5625,0.1875,0.4375
5201407260,-0.25,0.1875,0.375
5201429752,-0.5,0.1875,0.5
5201444833,-0.1875,-0.0625,0.3125
5201467423,0.0625,-0.1875,0.375
5201482481,-0.625,0,0.4375
5201504953,-0.875,0.125,0.6875
5201527458,-0.1875,0.5,0.5625
5201542510,-0.5,0.375,0.6875
5201564995,-1,0.75,0.5625
5201587402,0.25,0.6875,0.625
5201602461,0.0625,0.5625,0.5625
5201624974,-0.4375,0.5625,0.375
5201655442,-0.125,0.25,0.5625
5201662166,-0.125,0.125,0.375
5201684728,-0.5,0,0.3125
5201707293,-0.25,-0.125,0.375
5201722240,-0.25,-0.25,0.375
5201744719,-0.4375,0.125,0.4375
5201767264,-0.9375,0.5,0.5
5201781595,-0.25,0.4375,0.625
5201804743,-0.1875,0.1875,0.5
5201827263,-0.375,0.3125,0.1875
5201841526,-1.3125,0.0625,0.1875
5201864945,-0.0625,0,0.25
5201887464,-0.25,0,0.1875
5201901722,-0.0625,0,0.25
5201924979,-0.0625,0.0625,0.125
5201947474,-0.6875,0.25,0.125
5201961667,-1,0.4375,0.125
5201985009,-0.375,0.125,0.1875
5202007404,-0.4375,-0.3125,0.0625
5202021799,-0.375,-0.1875,-0.0625
5202044853,-0.5625,-0.3125,-0.0625
