myot,x,y,z
55073759665,-77,57.9375,56.5
55073767139,-105.188,44.4375,46.0625
55073789667,-95.8125,45.4375,3.75
55073804631,-119.25,82.25,-75.875
55073827197,-127.562,75.0625,-161.625
55073849662,-115.375,-3.0625,-209.75
55073864674,-111.688,-69.375,-214.375
55073887206,-110.188,-40.0625,-197.312
55073909674,-126.375,-9.6875,-194.125
55073924684,-124.5,21.8125,-164.75
55073947148,-121.188,66.3125,-119.188
55073969700,-157,77.8125,-60.625
55073984693,-166.125,115.188,-8.5625
55074007180,-152.25,142.312,12.75
55074029739,-103.312,138.062,14.375
55074044701,-48.1875,93.4375,24.3125
55074067255,-41.75,42.5625,2.875
55074089686,-19.1875,25.25,-48.75
55074104627,-35.75,30.375,-96.3125
55074127187,-90.9375,20.5625,-103.625
55074149662,-89.5625,11.1875,-89.8125
55074164705,-93.25,-43.875,-40.625
55074187144,-53.6875,-56.4375,8.0625
55074209681,-62,8.625,-26.4375
55074224736,-33.8125,118.75,-139.5
55074247205,-0.1875,79.0625,-164.375
55074270151,2.0625,5.25,-120.062
55074284680,-12.8125,-1.3125,-72.375
55074307163,0.5,25.8125,-1.9375
55074329646,-12.125,63.0625,60.5
55074344716,-14.6875,88,87.6875
55074367211,-6.75,67.625,75.375
55074389749,7.5,29.8125,43.875
55074404690,35.0625,4.75,11.4375
55074427169,39.4375,8.1875,-19.6875
55074457172,33.8125,7.125,-34.8125
55074472191,33.625,-3.125,-34.625
55074487107,25.125,-22.125,-29.875
55074509699,18.875,-18.75,-39.9375
55074524721,34.4375,-18,-67.5625
55074547190,48.1875,-37.9375,-81.75
55074577195,43.75,-45.3125,-73.625
55074592179,47.25,-28.3125,-33.125
55074607136,33.875,-17.5625,-11.3125
55074629768,24.0625,-16.1875,-9.875
55074644759,11.5,-19.9375,-20.875
55074667219,9.625,-31.125,-18.125
55074689695,-3.875,-38.125,-6.5625
55074704709,-19.25,-0.75,3.1875
55074727135,5,-15.8125,-2.375
55074749726,32.4375,-24,5.5625
55074764795,26.5625,-16.1875,26.375
55074787245,7.6875,-3.0625,36.6875
55074809685,3.75,8.1875,32.3125
55074825132,-2.3125,10.4375,22.9375
55074847184,-19.0625,9.875,18.5625
55074869624,-21.625,24.3125,26.5625
55074884700,-22.625,23.75,41.5
55074907122,-19.5625,2.9375,30.5
55074929681,11.1875,-16.3125,27.625
55074944660,30.5625,-14.3125,9
55074967209,10.8125,7.5,6.4375
55074989698,9.4375,19.1875,12.5625
55075004708,4.9375,2.5625,8.6875
55075027252,-2.0625,0.125,-0.4375
55075049723,-6.1875,-4.1875,-1.875
55075064673,0.0625,0.0625,3.25
55075087168,-1.5625,-0.8125,-1.8125
55075109742,0.8125,-4.375,-7.625
55075124620,5.25,-6.9375,-6.25
55075147206,5.0625,-4.875,2.0625
55075169662,-1.5625,5.6875,9.75
55075184707,-4.75,8.375,8.9375
55075207203,-2.8125,1.8125,4.875
55075229657,-1.1875,-10.9375,-2.5625
55075244617,-8.9375,-4.0625,-1.4375
55075267204,0.9375,-4.4375,-5.625
55075289673,0.8125,3.125,-2.1875
55075305195,-2.875,7.0625,4.3125
55075327142,3.8125,2.3125,7.0625
55075349789,5,0.0625,4.5625
55075364680,2.625,3.3125,3.8125
55075387198,2.25,6.125,0.1875
55075417195,-2.1875,3.4375,1.75
55075439761,-2,-0.3125,1.625
