myoTS,x,y,z
81851501041,-53.5,136.875,72.0625
81851523506,-37.125,133.688,64.0625
81851538508,-29.75,128.875,56
81851568520,-25,119.875,52.75
81851583517,-25.6875,114.438,52.75
81851598528,-31.125,113.125,51.625
81851620983,-40.9375,111.625,47.9375
81851643558,-45.5625,107.688,47.125
81851658561,-37.875,99.625,44.75
81851688513,-25.5,96.5,42.3125
81851703522,-11.6875,95.5,37.3125
81851718521,-8.25,91.9375,31.5625
81851741007,-6.9375,85.1875,29.125
81851763603,-7.3125,82.125,29.6875
81851786005,-12,80.0625,29.25
81851801016,-19.4375,77.3125,25.0625
81851823566,-27.125,73.9375,19.5
81851838556,-30.125,68.5625,19.0625
81851861021,-21.1875,61.125,17.6875
81851883540,-12.25,53.4375,14.75
81851898558,-4.6875,54.3125,15.875
81851921042,1.9375,51.875,17.0625
81851943549,10.9375,48.0625,22.75
81851958541,15.5625,50.4375,25.6875
81851981015,11.75,53.125,25.625
81852003566,10.125,52.1875,26.0625
81852026013,17.375,51.4375,23.6875
81852041028,23.9375,51.8125,19.6875
81852063533,23.875,43.875,15.875
81852086041,23.1875,35.625,13.1875
81852101030,18.0625,30.0625,11.9375
81852123523,9.5,27.6875,10.3125
81852146053,-2.25,25,8.125
81852161051,-15.5625,18,6.4375
81852183481,-20,12.5,8.875
81852206059,-12.5,13.3125,9.9375
81852221041,-5.0625,13.4375,8.5625
81852243494,3.4375,10.625,8.6875
81852266050,15.3125,13,12.8125
81852281084,18.0625,17.1875,13.375
81852303533,15.625,20.6875,14.5625
81852326066,11.75,21.375,13.5
81852341070,5.1875,20.25,10.5625
81852363510,5.125,16.4375,7.3125
81852386042,9.875,14.125,5.25
81852401037,11.8125,13.75,4.0625
81852423533,5.5625,8.875,2.125
81852446040,-1.8125,3.125,1.8125
81852461040,-8.1875,0.3125,2.25
81852483509,-11.6875,-0.875,2.0625
81852506077,-12.375,-3,0.3125
81852521037,-10.6875,-4.625,-1.125
81852543514,-8.4375,-4.875,-0.875
81852566097,-8.0625,-2.25,-1.3125
81852581096,-13.25,1.4375,-2.375
81852603519,-16.25,0.1875,-2.0625
81852626018,-8.5,-0.1875,-2
81852641070,1.75,3.5625,-3.3125
81852663535,3.0625,4.8125,-3.8125
81852693556,-2.5625,2.9375,-3.25
81852701066,-7.1875,3.875,-1.9375
81852731024,-5.3125,4.375,-0.9375
81852746047,-0.1875,4.1875,-0.25
81852761067,4.5625,3.75,-0.0625
81852783565,4.8125,1.625,0.5
81852806012,1.8125,-1,1.5625
81852821045,-0.5625,-1.4375,2.4375
81852843547,-3.75,-1,3.0625
81852866026,-7.75,-1.625,2.4375
81852881030,-8.25,-2.3125,1.1875
81852903552,-6.375,-1.8125,1.125
81852926039,-2.4375,-1.5625,1.125
81852941018,-0.0625,-1.3125,0.625
81852963589,-2.0625,-1,-0.5
81852986014,-2.25,-1.6875,-0.6875
81853001007,0.6875,-1,-1.125
81853023589,1.25,-0.375,-1.75
81853046068,0.375,-1,-2.125
81853061023,-0.6875,-1,-2.875
81853083589,-2.5625,-1,-3.1875
81853106047,-2.0625,-1.4375,-3.25
81853121069,0.5625,-1,-2.125
81853143567,1.1875,0.0625,-1.9375
81853166043,-0.6875,0.5625,-1.25
81853181068,-2.1875,0.125,0.0625
81853203564,-0.6875,1.1875,1.0625
81853218595,0.25,2.0625,0.8125
81853241069,-1.375,1.125,1.25
81853263564,-1.4375,-0.6875,1.3125
81853278604,2.375,-0.6875,1.5625
81853301040,3.125,-1.1875,1.6875
81853323536,0.25,-2.4375,0.875
81853338584,-3,-4.1875,0.125
81853361063,-2.75,-4.75,0.8125
81853383532,1.625,-3,0.9375
81853398526,2.75,-1.5,0
81853421077,0.625,-2.875,-0.5625
81853443546,-0.25,-3.125,0.1875
81853458522,-0.5625,-1.125,1
81853481068,0.375,-0.625,1.125
81853503540,0.9375,-1.625,0.375
81853518544,0.75,-2.4375,0.4375
81853541064,1,-2.625,0.375
81853563574,0.5,-2.5625,0.1875
81853578532,-0.375,-2.5,-0.375
81853601099,-1.375,-3,0.1875
81853623566,0.5,-2.25,0.0625
81853638550,1.0625,-2.0625,-0.5625
81853661091,1.4375,-2.9375,0.25
81853683557,1.0625,-3.625,0.9375
81853698542,1.8125,-4.75,1
81853728538,4.25,-6.4375,1.3125
81853743539,7.5625,-8.25,1.9375
81853758538,12.875,-10,2.125
81853781068,17,-12.625,1.375
81853803548,12.0625,-16.875,-1.5625
81853818537,3.5625,-24.3125,-5.5
81853841084,-1.875,-31.0625,-11
81853863568,-6.3125,-36,-18.625
81853878560,-8.5,-42.25,-25.25
81853901086,-8.875,-46.5625,-29.375
81853923586,-12.25,-54.375,-29.625
81853938574,-14.8125,-63.125,-30.75
81853961042,-12.75,-66.9375,-28.625
81853991068,-9.6875,-68.6875,-26.25
81853998557,-3.4375,-67.5,-24.1875
81854021043,1.9375,-71.0625,-24.375
81854043567,7.875,-73.5,-26.5
81854058561,14.1875,-73.1875,-31.125
81854081065,16.9375,-69.75,-39.3125
81854103568,18.1875,-68.8125,-41.4375
81854118604,21.375,-73.25,-37.1875
81854148626,22.3125,-80.75,-37.3125
81854163586,23.0625,-85.125,-41.6875
81854178559,23.4375,-83.5625,-37.125
81854201063,31.4375,-84.3125,-29.0625
81854223567,38.25,-80.875,-25.5
81854238576,37.375,-73.3125,-17.875
81854261050,39.25,-68.3125,-11.1875
81854283598,48.3125,-76.125,-3.5625
81854298592,71.625,-92.5,7.6875
81854321071,97.75,-99.625,12.3125
81854343626,119.688,-101.062,14.25
81854358615,126.812,-108.875,22.375
81854381065,128.938,-118.312,25.5625
81854403594,116.062,-125.75,21.6875
81854418613,81.4375,-132.938,21
81854441074,66.5625,-135.875,20.125
81854463593,68.5,-136.812,13.375
81854478616,69.0625,-143.438,9.125
81854501139,69.4375,-148,2.5625
81854523593,64.8125,-147.938,-12.5625
81854538615,54.9375,-148.438,-27.5
81854561103,36.8125,-155,-35.5
81854583613,23.6875,-160.188,-42.125
81854598596,17,-157.75,-49.25
81854621072,13.1875,-156.75,-57.25
81854643556,9.3125,-161.438,-66.375
81854658633,4.8125,-161.625,-71
81854681098,5.3125,-151.875,-62.9375
81854703551,0.0625,-143.375,-52.625
81854718539,-4.0625,-141.625,-55.25
81854741088,-4.0625,-134.875,-62.25
81854763557,3.125,-116.5,-51.4375
81854778536,7.625,-95.125,-35.375
81854801091,-0.8125,-84.3125,-32
81854823592,-3.375,-78.1875,-36.25
81854838591,2.875,-70.0625,-36.4375
81854861095,13.1875,-59.25,-28.5625
81854883566,22.625,-50.1875,-21.5625
81854898577,23.25,-48.875,-22.3125
81854921091,23.375,-52.4375,-19.5625
81854943590,13.9375,-51.625,-8.8125
81854958578,2.6875,-48.125,-6.125
81854981123,4.5625,-46.8125,-9.875
81855003593,21.375,-46.6875,-8.1875
81855018570,32.5,-48.25,-5.25
81855041101,28.6875,-48.3125,-1.375
81855063583,20.8125,-47.625,0.9375
81855078581,21.25,-45.875,0.8125
81855101154,16.9375,-28,4.9375
81855123633,-1.9375,-5.25,11.3125
81855138614,-31.375,10.4375,11.4375
81855161145,-27.4375,12,0.75
81855183626,5.25,6.4375,-2
81855198586,26,-1.625,-4.0625
81855221112,24.4375,-8.125,-5.8125
81855243598,2.875,-8.875,-3.9375
81855258601,-27.625,-4.3125,-1.75
81855281069,-49.625,0.5,-0.8125
81855303617,-53.4375,3.5625,-2.625
81855319064,-39.1875,4.4375,-3.5
81855341067,-18.125,4.375,-4
81855363594,-4.25,3.375,-4.3125
81855378600,0.8125,2.125,-3.5625
81855401114,-1.625,1.5,-3.25
81855423656,-5.875,1.5,-2.4375
81855438593,-10.375,0.8125,-1.8125
81855461101,-8.5,0,0
81855483645,-0.9375,-0.25,1.625
81855498592,5.5,0.125,3
81855521065,9.5,0.1875,3.0625
81855543649,8.6875,0.0625,1.5625
81855558614,5.1875,0,1.25
81855581094,1,0.0625,1.3125
81855603626,-2.0625,0.1875,0.875
81855618609,-3,0.5,0.8125
81855641101,-1.875,0.8125,0.875
81855663643,0.5,0.625,0.875
81855678624,2.0625,0.6875,1
81855701112,2.75,0.5625,1.5625
81855723620,3.125,0.1875,1.6875
81855738609,3,-0.75,1.4375
81855761091,2.3125,-1.75,0.8125
81855776090,1,-2.125,0.3125
81855798620,-0.8125,-1.875,0.3125
81855821095,-2.625,-1.6875,-0.125
81855836107,-3.1875,-1.6875,-0.375
81855858616,-2.5625,-1.875,-0.75
81855881090,-1.6875,-1.8125,-0.6875
81855903569,-1.375,-1.1875,-0.5625
81855918649,-1.125,-0.75,-0.125
81855941138,0.0625,-0.5625,0.1875
81855963593,1.25,-0.1875,0.3125
81855978564,2.3125,0.125,0.625
81856001106,2.8125,0.1875,0.6875
81856023606,3.0625,0.125,0.125
81856038582,3,0.1875,0.0625
81856061107,1.875,0.5625,0.1875
81856083585,0.125,0.3125,-0.125
81856098596,-0.8125,-0.125,-0.25
81856121114,-0.625,-0.3125,-0.25
81856136130,-0.625,-0.125,-0.4375
81856158611,-0.625,0,-0.4375
81856181120,-0.75,-0.0625,-0.375
81856196124,-0.875,-0.125,-0.3125
81856218625,-0.25,-0.1875,-0.0625
81856241171,0.5,-0.4375,0.0625
81856256135,0.75,-0.75,0
81856278611,0.5625,-0.6875,0.125
81856301143,0.4375,-0.3125,0.625
81856316139,1.0625,0.0625,0.6875
81856338611,1.5625,-0.125,0.625
81856361139,1.8125,-0.375,0.6875
81856376147,1.375,-0.375,0.5
81856398643,0.6875,-0.25,0.4375
81856421137,0.625,-0.25,0.5
81856436147,1.75,-0.3125,0.625
81856458629,3.125,-0.5,0.3125
81856481085,3.375,-0.375,0.0625
81856496133,2.4375,-0.3125,-0.3125
81856518620,0.625,-0.375,-0.4375
81856541094,-0.25,-0.375,-0.4375
81856556118,0.125,-0.3125,-0.4375
81856578643,0.75,-0.3125,-0.25
81856601090,1.125,-0.3125,-0.1875
81856623641,0.875,-0.3125,-0.125
81856638624,0.625,-0.3125,-0.0625
81856661087,0.5625,-0.25,-0.25
81856683643,0.8125,-0.1875,-0.5625
81856698672,0.875,-0.125,-0.6875
81856721093,0.375,0.125,-0.625
81856736119,0.1875,0.0625,-0.125
81856758662,0.3125,0.1875,-0.3125
81856781111,0.5,0.5625,-0.3125
81856796130,1.0625,0.625,-0.125
81856818637,1.4375,0.8125,0.1875
81856841115,1.625,0.5625,0.5625
81856856128,1.25,0.125,0.1875
81856878656,0.75,-0.125,-0.25
81856901134,-0.125,0.1875,0.25
81856916132,-1.5,0,0.3125
81856938641,-1.8125,-0.6875,0.5625
81856961592,-1.375,-0.875,0.9375
81856976592,-0.75,-0.625,1.3125
81856998635,0.8125,-0.375,1.5625
81857021130,3.375,-0.125,1.6875
81857036117,4.6875,0.125,1.6875
81857058666,4.75,0.3125,1.875
81857081147,3.8125,0.25,1.9375
81857096109,3.625,0.0625,2.25
81857118610,3.6875,-0.4375,1.8125
81857141155,3.4375,-0.625,1.375
81857156196,2.4375,-0.4375,1.1875
81857178631,0.5,-0.3125,0.9375
81857201169,-1,-0.4375,0.4375
81857216170,-1,-0.8125,0.4375
81857238608,-0.5625,-1.1875,0.3125
81857261174,-0.5625,-1.125,0.1875
81857276139,-1.3125,-0.75,-0.25
81857298617,-2.5625,-0.4375,-0.5625
81857321150,-3.0625,-0.6875,-0.5
81857336132,-2.75,-1.125,-0.4375
81857358673,-2.0625,-1,-0.375
81857381190,-1.25,-0.5625,-0.375
81857396142,-0.25,-0.1875,-0.25
81857418658,0.5625,0.0625,-0.0625
81857441213,1.375,0.3125,0.3125
81857456138,2.25,0.8125,0.875
81857478640,3.75,0.9375,1.25
81857501206,5.3125,1.125,1.4375
81857516188,5.5625,0.9375,1.5625
81857538645,4.0625,0.875,1.1875
81857561191,2.6875,0.4375,0.5625
81857576200,0.8125,0.0625,0.125
81857598635,-0.625,-0.375,0
81857621119,-2.3125,-0.8125,-0.125
81857636160,-4.1875,-1.0625,-0.125
81857658666,-3.625,-1.3125,-0.6875
81857681121,-2.625,-1.25,-0.875
81857696112,-3.0625,-0.75,0
81857718641,-3.4375,-1,0.5
81857741109,-3.0625,-1.125,0.375
81857756115,-1.625,-1.0625,0.375
81857778630,-0.5,-0.6875,0.125
81857801123,0.9375,-0.375,-0.125
81857816597,2.25,-0.25,-0.0625
81857838645,1.375,-0.125,0.4375
81857861121,0.125,-0.0625,0.625
81857876118,0.4375,-0.125,0.5
81857898663,0.6875,-0.3125,0.4375
81857921137,0.75,-0.3125,0.375
81857936116,0.0625,-0.5,0.5625
81857958659,-0.25,-0.125,0.8125
81857981151,-0.0625,0.125,0.8125
81857996136,0.5,-0.0625,0.5625
81858018660,0.125,-0.3125,0.375
81858041162,-1.5,-0.4375,0.3125
81858056131,-2.375,-0.625,0.375
81858078658,-2.1875,-0.625,0.4375
81858101144,-0.875,-0.625,0.125
81858116140,0.1875,-0.25,0.0625
81858138676,0,-0.1875,-0.125
81858161161,-0.375,-0.0625,0
81858176140,-0.0625,0,0.125
81858198661,0.5625,0.1875,0.1875
81858221136,1.75,0.125,-0.0625
81858236192,2.375,-0.1875,-0.5625
81858258691,2.6875,-0.1875,-0.6875
81858281179,2.875,-0.0625,-0.375
81858296174,1.75,0.125,0.0625
81858318610,0.9375,0.3125,0.0625
81858341171,0.875,0.0625,0
81858356184,0.5,-0.0625,0.0625
81858378637,0.125,0.0625,0.125
81858401172,-0.25,-0.125,0.375
81858416168,-0.5,-0.4375,0.375
81858438638,-0.625,-0.4375,0.25
81858461692,-0.8125,-0.4375,0.125
81858476157,-1.375,-0.1875,0.4375
81858498638,-1.25,-0.0625,0.25
81858521182,-0.0625,0.0625,0.125
81858536161,0.625,0.375,-0.125
81858558670,-0.625,1.0625,0
81858581226,-2.625,1.25,-0.5
81858596165,-3.1875,0.9375,-0.6875
81858618642,-2.25,0.75,-0.6875
81858641193,-1.1875,0.8125,-0.0625
81858656199,-1,0.8125,0.125
81858678642,-1.125,0.4375,0
81858701216,-1.25,0.375,-0.3125
81858716223,-2.1875,0.25,-0.25
81858738672,-2.5625,0.125,-0.625
81858761192,-2.125,-0.25,-1.625
81858776196,-1.5625,-1,-2.375
81858798670,-0.4375,-2.0625,-2.375
81858821198,-2,-1.4375,-2.875
81858836187,-12.0625,0.3125,-7.875
81858858691,-31.0625,-1.0625,-12.375
81858881152,-46.9375,-2.4375,-10.5625
81858903663,-50.5,-3.25,-8.5
81858918699,-41.25,-5.1875,-9.9375
81858941170,-21.1875,-6.0625,-13.4375
81858963695,-5.25,-5.5,-14.125
81858978671,3.125,-2.625,-13.625
81859001141,-6.1875,-2.25,-13.25
81859023711,-18.0625,4.5,-5.1875
81859038686,-29.3125,19.5625,-0.625
81859061169,-31.75,38.5625,-0.3125
81859083700,-27.375,56.25,1.375
81859098689,-19.1875,70.875,7.9375
81859121164,-26.9375,92.5625,11.1875
81859143724,-56.625,114,11.5625
81859158717,-90.4375,131.188,19.875
81859181169,-108.062,142.812,32.75
81859203748,-106.062,151.125,42
81859218714,-98.6875,155.25,46.5625
81859241192,-90.625,155.5,49
81859263703,-90.375,152.312,51.3125
81859278695,-92.8125,146.375,58.9375
81859301195,-103.75,136.875,65.1875
81859323649,-116.812,125.625,65.4375
81859338694,-114.875,116,63.6875
81859361165,-107.188,109.562,65
81859383635,-103,105.75,69.8125
81859398716,-109.688,106.188,71.6875
81859421206,-119.438,107.812,72.375
81859443676,-123.438,106.75,78.0625
81859458645,-115.188,101.938,85.875
81859481241,-98.0625,97.125,89.375
81859503669,-81.6875,91.5,87.9375
81859518692,-63.1875,90.0625,88.625
81859541184,-42.6875,89.8125,91.875
81859563668,-25.875,91.625,92.1875
81859586185,-18,93.75,90.3125
81859601193,-19,96.75,84.4375
81859623679,-21.3125,97.4375,79.5625
81859646191,-22.625,93.0625,76.8125
81859661194,-22.25,88,74.1875
81859683684,-13.75,87.375,71.6875
81859706244,-1.3125,87.1875,66.25
81859721193,11.8125,82.375,62.5625
81859758723,20.5,80.5,60.9375
81859766197,18.9375,80.375,53.6875
81859781204,11.5,78.375,49.375
81859803687,9.3125,74.75,45.75
81859826157,9.75,72.75,38.3125
81859841189,13,74.25,27.9375
81859863693,10.25,74.5,18.5
81859886164,-6.1875,66.125,9.75
81859901184,-18,59.25,11.9375
81859931168,-15.0625,49.875,12.375
81859946165,-13.6875,49.6875,11.9375
