myot,x,y,z
59427253408,8.3125,0.9375,1.9375
59427268513,3.25,2.0625,1.3125
59427299682,1.9375,2.6875,0.5625
59427314714,1.5,3,-0.1875
59427329739,0,2.9375,-0.625
59427351001,-0.9375,2.5625,-0.375
59427374698,-1.3125,2.125,-0.125
59427428716,-1.1875,1.4375,0.1875
59427429535,0.1875,0,0.5
59427436852,2.8125,-1.5625,-0.75
59427457892,7.0625,-3.3125,-1.8125
59427472862,7,-2.3125,-1.9375
59427494142,-1.125,-0.25,-1.75
59427509329,-6.5,0.875,-1.4375
59427545929,-6.625,1.75,-0.6875
59427555953,-4,2.4375,-0.1875
59427577951,-0.625,2.8125,-0.0625
59427590906,2.25,2.75,0.4375
59427614042,1.625,2.875,1.125
59427629793,0.875,3.0625,1.4375
59427650825,1.125,2.25,1.8125
59427673993,-0.3125,0.4375,1.375
59427689798,1.9375,-1.8125,0.5625
59427710928,5.3125,-2.0625,-1.125
59427734024,-3.125,-0.1875,-1.8125
59427749796,-7.5,1.625,-1.6875
59427770839,-11.6875,2.75,-1.9375
59427794028,-8.75,3.6875,-1.875
59427809857,-8.5625,3.875,-1.4375
59427830837,-7.4375,4.125,-0.9375
59427854089,-6.9375,3.6875,-0.75
59427869852,-5,3.25,-0.6875
59427891007,-4,2.5,0
59427913365,-0.9375,-0.25,0.4375
59427929759,3.4375,-2.1875,-0.6875
59427950906,8.5625,-3.875,0.1875
59427973379,1.0625,-2.25,-0.4375
59427989815,0.125,-1.875,0.375
59428010843,-4.25,-0.9375,0.8125
59428033301,-0.375,-0.625,0.8125
59428049717,0.8125,-0.125,0.75
59428072250,1,-0.0625,0.75
59428093263,1.3125,-0.25,0.875
59428109748,-1.375,-0.125,0.8125
59428130778,-2,0,0.6875
59428153270,-4.3125,-0.3125,0.9375
59428169771,-4.4375,-0.875,1.875
59428192303,-6.3125,-1.1875,2.875
59428214799,-5.5,-1.4375,2.6875
59428229793,-4.25,-1.1875,2.625
59428252311,-2.875,-1.5,2.125
59428273422,-1.0625,-1.75,1.875
59428289870,-1.5,-2.3125,2.3125
59428312369,-1.3125,-2.5,2.5625
59428333397,1.1875,-2.625,2.1875
59428357960,-6.3125,-1.25,0.1875
59428372248,-11.8125,-2.0625,-2.875
59428393413,3.25,-13.8125,-6.875
59428409870,-3.3125,-7.8125,-2.0625
59428432320,-5.75,-4.4375,-2.4375
59428453447,8.75,-26.25,-3.125
59428469749,9.625,-33.6875,-1.4375
59428492276,-3.8125,-19.5625,-0.375
59428513419,-14.6875,-11.4375,-0.375
59428529845,-13.3125,-9.5,1.125
59428552330,-12.125,-13.6875,0.6875
59428573346,2.3125,-18,-1.5
59428589847,18.25,-20.3125,-0.6875
59428612259,29.9375,-23.3125,1.9375
59428633319,34.9375,-24.875,6.1875
59428649783,33.9375,-24.1875,10.0625
59428672275,25.9375,-23.0625,13.6875
59428693294,23.75,-18.8125,16.125
59428709028,19.1875,-12.625,18
59428731479,1.25,-4.125,19.875
59428754018,-11.9375,-1,16.625
59428769006,-8.6875,-6.1875,8.3125
59428791460,-0.375,-5.9375,13.5625
59428813983,-11.875,-5.375,16.6875
59428829016,-7.25,-5.8125,19.3125
59428851508,-7,-6.1875,22.625
59428874009,-8.125,-6.5,22.6875
59428888975,-7.875,-4.9375,19.625
59428911477,-4.375,2.625,17.875
59428933970,-5.5,14.625,24.5
59428949101,-27.5625,23.8125,26.875
59428971486,-22.875,29.4375,31.125
59428994069,-22,26.75,34.0625
59429009028,-12.5,17.8125,33.5625
59429031520,-4.125,10.5,34.3125
59429054039,-12.0625,0.875,37.25
59429069068,-31.125,-5.25,40.25
59429091534,-15.3125,-7.9375,46.4375
59429114018,-3.3125,-17.8125,49.3125
59429128984,7.1875,-27.5,49.625
59429151489,12.25,-32.875,45.875
59429174023,15.5625,-32,35.75
59429188925,1.9375,-31.5625,28.6875
59429211501,-2.4375,-32.8125,24.6875
59429233985,-8.375,-31.6875,20.8125
59429249040,-12.6875,-30.4375,17.125
59429271495,-17.375,-26.5,13.8125
59429294089,-21.25,-24.25,13.5625
59429309037,-20.375,-24.8125,12.6875
59429331584,-18.9375,-24.625,12.5625
59429354092,-13.25,-20.4375,11.9375
59429370486,-13.25,-13.875,10.1875
59429391547,-16.8125,-11.75,10.0625
59429414098,-9.4375,-6.1875,8.5625
59429430559,-15.375,2.125,8
59429451540,-15.0625,11.5,7.375
59429474048,-12.25,19.3125,3.625
59429491119,-22.8125,16.5,1.625
59429511555,-11.75,6.6875,-2.625
59429533975,-2.9375,0.125,-6.6875
59429550457,-8.0625,-5.5625,-6.1875
59429571551,-17.6875,-4.875,1.8125
59429587280,-7.3125,-2.5625,5.8125
59429610428,-13.125,-2.4375,7.625
59429631426,-0.3125,-0.375,4.75
59429647323,8.6875,5.25,-2.8125
59429670481,-5.3125,9.6875,-5.875
59429691544,-14.625,9,-5.25
59429707297,-10.9375,6.625,-6.3125
59429746129,-8.3125,6.8125,-2.5625
59429759145,4.375,6.625,-0.375
59429767340,12.1875,11.25,0.25
59429790495,4.75,17.375,-1
59429811610,-12.1875,16.75,-5.375
59429834016,-11.9375,13.375,-5.9375
59429850460,-13.25,7.8125,-5
59429871506,-2.0625,8.25,-2.125
59429893985,5.625,11.625,-0.125
59429910428,-3.5,12.3125,-1.75
59429931513,-2.0625,11.1875,-3.875
59429947340,2.8125,12.4375,-3.125
59429970490,-2.6875,12.5,-3
59429991592,-2.5,13.8125,-2.75
59430007372,-2,15.25,-1.9375
59430030479,-6.4375,13.6875,-4.4375
59430051511,-5.5,8.875,-6.8125
59430067358,1.125,3.125,-7.25
59430089880,-0.625,2.875,-5
59430128588,4.625,6.875,-2.6875
59430130936,0.875,9.5625,0.125
59430149808,0.625,10.125,0.5625
59430171519,9,-3.8125,-2.0625
59430187312,9.375,-6.625,0.8125
59430218315,12.625,-2.875,3.8125
59430231605,15.3125,2.375,6.25
59430247369,10.6875,5.9375,6.8125
59430276616,5.75,6.875,4.625
59430293007,2.625,6.8125,2.3125
59430307380,-0.5625,6.875,0.1875
59430329885,-1.6875,9.125,-1
59430360872,-3.8125,4.5625,-5.3125
59430368813,-2.1875,2.5,-5.9375
59430389836,-6.0625,4,-5.625
59430413045,-4,5.0625,-5.375
59430427307,-4.5625,5.9375,-4.1875
59430457998,-4.4375,6.625,-3.125
59430472963,-3.3125,7.75,-1.25
59430487314,-3.0625,8.5625,0
59430509778,-3.6875,8.625,1.125
59430540494,-3.5,7.375,-1.4375
59430547340,-2.125,6.3125,-1.875
59430569909,-4.125,6.5625,-1.6875
59430593010,-2.75,6.5,-1.0625
59430607325,-3.8125,5.6875,0.25
59430629800,0.375,4.5625,1.6875
59430653005,2.3125,3.5,3.25
59430667332,1.6875,3.25,4.5
59430689940,4.375,2.9375,6.0625
59430713082,7.4375,2.875,7.125
59430735455,5.25,2.8125,7
59430749815,6.125,3.125,5.875
59430772970,4.625,3.875,5.125
59430794130,4.375,3.5,4.75
59430809897,6.5625,3.0625,4.5625
59430832998,6.5,2.8125,4.5
59430854021,5.8125,2.1875,4.5
59430869778,5.1875,1.5625,4.5
59430893014,3.75,1.0625,3.5
59430914069,2,0.8125,1.25
59430929883,-0.8125,0.5,-0.25
59430969051,0.25,1,-1.625
59430975897,-2.1875,1.625,-2.4375
59430989771,-2.875,1.5625,-2.1875
59431012949,-2.875,1.4375,-1.3125
59431034033,-0.75,1.6875,0.0625
59431049830,-0.25,1.375,1.3125
59431072337,0.875,0.625,1.5
59431094136,0.5,0.5625,1.125
59431109943,0.125,0.1875,0.875
59431132360,0.75,0.375,0.375
59431154101,-0.25,0.6875,0.375
59431169919,0.25,1.1875,0.5
59431192416,-0.5625,1.5625,0.625
59431215564,0.5625,1.125,0.75
59431229899,1,0.875,0.4375
59431252380,0.4375,1.0625,-0.1875
59431275493,-1.0625,1.4375,0
59431289833,0.4375,1.375,0.1875
59431312318,1.125,1.25,0.25
59431335442,0.25,0.875,0.4375
59431349778,0.75,0.5625,0.625
59431372401,1.4375,0.75,0.5
59431395523,-0.8125,0.875,0.625
59431409857,0.6875,0.5,0.5
59431432446,1.125,0.3125,0.5
59431455570,1,-0.125,0.375
59431469923,1,0.0625,0.375
59431492357,0.5,0.1875,0.3125
59431515645,0.75,0.25,0.6875
59431538041,1.0625,0.5625,0.8125
59431552335,0.1875,0.5,0.875
59431575975,0.75,0.25,1.1875
59431589866,1.625,-0.125,1.3125
59431612393,1.625,0.25,1.25
59431635497,1.5,0.25,1.6875
59431656623,1.6875,0.75,1.625
59431672374,1.4375,1.0625,1.3125
59431695554,0.9375,0.75,1.25
59431709884,0.625,0.4375,0.9375
59431732419,1.25,0.5625,0.75
59431755495,0.75,0.375,1
59431776622,1.6875,0.25,1.375
59431792497,1.375,0.75,1.5625
59431815545,1.25,0.9375,1.125
59431836630,0.8125,0.8125,0.875
59431852404,0.625,0.3125,0.75
59431875572,1.0625,0.125,0.6875
59431896639,0.25,0.5,0.8125
59431912471,0.875,0.625,1.125
59431935587,2,0.375,1.5
59431964153,1.8125,0.25,1.6875
59431972359,1.5,0.125,1.8125
59431994860,1.6875,0.1875,1.4375
59432016645,1.0625,0.75,1.125
59432032424,-0.0625,0.6875,0.625
59432054896,0.75,0,0.625
59432078096,0.8125,-0.1875,0.5
59432092445,0.4375,0.1875,0.5
59432114881,-0.375,0.8125,0.5625
59432138071,0.1875,0.5625,0.75
59432152438,0.75,-0.1875,0.6875
59432174854,0.625,-0.375,0.6875
59432198118,0.9375,-0.25,0.9375
59432212504,1.375,0.1875,1
59432234891,0.625,0.625,0.625
59432258095,-0.875,0.4375,0
59432272429,-0.1875,0.1875,-0.125
59432294930,0.5,0.5625,-0.125
59432308475,-1,0.5,0.1875
59432331624,1.125,0.375,0.8125
59432345963,1,0,1.5
59432368504,1.875,-0.3125,1.8125
59432399766,1.0625,-0.25,1.75
59432405999,0.4375,-0.25,1.4375
59432428508,0.6875,-0.25,1.0625
59432451660,0.8125,-0.1875,0.625
59432465932,0,0.1875,0.375
59432488469,-0.1875,0.125,0.5
59432511597,0.375,0.0625,0.875
59432525894,0,-0.25,1
59432548503,0.4375,-0.1875,0.5625
59432571602,-0.125,-0.0625,-0.0625
59432585978,-1.75,0.375,-0.75
59432608551,-2.75,0.5625,-1
59432631628,0.375,0.3125,-0.6875
59432646009,-0.1875,0.125,-0.1875
59432668499,-0.1875,0.125,0.375
59432691647,-0.5625,-0.1875,0.4375
59432706039,0,0.125,-0.8125
59432728474,-3.0625,0.4375,-2.125
59432751650,-2.6875,1,-3.3125
59432765894,-7.0625,1.5625,-3.9375
59432788553,-6.4375,1.1875,-3.875
59432811652,-6.1875,0.3125,-3.6875
59432825992,-6.625,-0.625,-3.625
59432848536,-4.3125,-2.9375,-3.0625
59432871628,-2.5,-5.5,-1.875
59432885946,-3.625,-5.9375,-1.0625
59432908525,-4.1875,-5.875,-0.75
59432931629,-0.1875,-7.4375,-0.3125
59432945948,2.4375,-9.0625,-0.0625
59432968463,2.3125,-9,0.1875
59432991608,0.4375,-9.1875,1.375
59433014133,5.5625,-10.5625,2.75
59433036563,6.0625,-11.3125,4.5625
59433051612,8.75,-10.3125,5
59433065918,9.0625,-10.875,6.3125
59433088466,13,-12.125,6.9375
59433110926,11.75,-12.125,6.1875
59433125929,9.9375,-13.3125,5.4375
59433148462,9.75,-11.8125,3.3125
59433171002,3.5,-12.1875,3
59433185897,7.6875,-12.9375,2.0625
59433208448,13.0625,-10.375,1.625
59433230930,11.5625,-8.9375,1.25
59433245965,15.375,-9.8125,2.625
59433268465,25.8125,-10.6875,2.8125
59433290910,18.875,-10.1875,0.625
59433305949,11.4375,-8.5,-4.1875
59433328450,4,-8.75,-7.3125
59433350932,3.625,-7.3125,-8.75
59433365972,5.3125,-6.8125,-6.5625
59433388458,6.1875,-4.25,-5.125
59433410907,6.25,-2.625,-2.6875
59433425947,4.1875,1.0625,-1.6875
59433448456,1.1875,4.25,-1.8125
59433470986,2.75,4.5,-0.3125
59433485958,12,6.5,0.9375
59433508495,4.1875,9.5625,2.1875
59433532401,-11.75,10.625,2.75
59433545985,-9.0625,12.875,1.6875
59433568455,-4.375,11.4375,1.375
59433590921,-14.3125,3.375,-0.9375
59433605959,-1.1875,-2.8125,1
59433628481,5.9375,-2.75,2.625
59433650970,6.375,-0.1875,4
59433665941,3.5625,2.25,5.375
59433688467,0.375,8.625,5.375
59433710928,-0.5625,12.625,5.375
59433725942,-2.5,17.5625,3.8125
59433748461,-1.6875,21.25,2.875
59433771023,-9,25.25,2.6875
59433785938,-16.5,27.0625,3.6875
59433808423,-1.3125,24.3125,6.5
59433830948,8.4375,21.375,5.1875
59433845971,8.875,13.4375,5.875
59433868488,9.75,7.6875,5.0625
59433890946,7.9375,1.625,4.875
59433907440,2.1875,-0.1875,5.125
59433928480,-1.9375,-0.5,8.125
59433950969,13.5625,3.0625,8.125
59433967418,18.5625,7.125,8.1875
59433988490,16.625,11,7.625
59434010938,21.5625,9.6875,4.5
59434034092,27.4375,8.5625,2.1875
59434048461,29,9.0625,1
59434070981,30.8125,11.5625,-0.6875
59434087443,27.5625,14.625,-2.0625
59434116641,22,18.5,-4.6875
59434130974,23.4375,19.8125,-6.9375
59434147429,32.3125,19.25,-8.5
59434168455,36.9375,17.25,-7.875
59434190987,39.9375,14.625,-7
59434207418,36.75,16.8125,-5.875
59434228491,29.625,19.125,-3.625
59434250928,34.375,22.5,-2.375
