myoTS,myox,myoy,myoz
1449673979,myox,myoy,myoz
264695579539,0.104004,0.938965,-0.291504
264695594534,0.104492,0.943359,-0.294434
264695615837,0.10498,0.939941,-0.286621
264695639521,0.109863,0.939941,-0.291992
264695655087,0.106934,0.935547,-0.28418
264695675854,0.105957,0.935547,-0.294434
264695715138,0.104492,0.936523,-0.304688
264695717280,0.109863,0.941895,-0.299316
264695737251,0.108887,0.937988,-0.291992
264695759573,0.106934,0.932617,-0.288574
264695777257,0.109375,0.9375,-0.285156
264695797334,0.107422,0.938477,-0.288086
264695833209,0.114746,0.940918,-0.29248
264695843492,0.112305,0.935547,-0.29834
264695857227,0.111328,0.939941,-0.285645
264695878168,0.109863,0.947266,-0.30127
264695894605,0.100098,0.947266,-0.291016
264695917052,0.0957031,0.946777,-0.291016
264695938315,0.100586,0.947266,-0.29248
264695954677,0.104004,0.936523,-0.29541
264695977150,0.109375,0.933594,-0.290527
264695998152,0.11084,0.93457,-0.286621
264696014606,0.109863,0.937988,-0.291504
264696037221,0.111328,0.934082,-0.284668
264696058190,0.111328,0.933105,-0.284668
264696074676,0.109375,0.935059,-0.280273
264696097099,0.107422,0.933594,-0.291016
264696118134,0.108398,0.937988,-0.293945
264696134559,0.109375,0.938965,-0.29541
264696157039,0.108887,0.944336,-0.287598
264696178149,0.105957,0.94873,-0.290039
264696194586,0.107422,0.950195,-0.286621
264696217146,0.105469,0.943848,-0.285645
264696238162,0.105469,0.937988,-0.288086
264696254587,0.104492,0.942871,-0.29541
264696277082,0.10791,0.94043,-0.289062
264696298157,0.108887,0.93457,-0.282227
264696313859,0.111816,0.937988,-0.294434
264696336356,0.11084,0.938477,-0.291992
264696358985,0.115234,0.938477,-0.289551
264696374013,0.109375,0.937988,-0.298828
264696396339,0.109375,0.93457,-0.290039
264696419079,0.10791,0.939453,-0.294922
264696434008,0.104004,0.939453,-0.289551
264696456511,0.0981445,0.937988,-0.291504
264696478876,0.0991211,0.9375,-0.28418
264696493804,0.105957,0.941895,-0.287598
264696516380,0.107422,0.955078,-0.281738
264696538805,0.115234,0.967285,-0.29248
264696553989,0.114746,0.965332,-0.289551
264696576335,0.108887,0.952148,-0.278809
264696598778,0.0917969,0.952148,-0.28125
264696613778,0.0878906,0.949707,-0.275391
264696636258,0.090332,0.937988,-0.27832
264696658840,0.115723,0.921875,-0.286621
264696673746,0.118164,0.915527,-0.293457
264696696347,0.108887,0.92334,-0.287598
264696718826,0.102051,0.949219,-0.282715
264696733831,0.0976562,0.945801,-0.282227
264696756346,0.0981445,0.942383,-0.28418
264696778848,0.103027,0.932617,-0.28418
264696793837,0.105957,0.926758,-0.29834
264696816342,0.103027,0.933594,-0.302734
264696838808,0.111816,0.933105,-0.302246
264696855240,0.114258,0.939941,-0.291504
264696876540,0.105469,0.931152,-0.271484
264696898914,0.0966797,0.947266,-0.269043
264696915329,0.090332,0.96875,-0.276367
264696936563,0.0966797,0.95752,-0.280273
264696959063,0.101562,0.943359,-0.285156
264696975379,0.106445,0.941895,-0.28418
264696996316,0.106934,0.952637,-0.291504
264697018778,0.115723,0.967285,-0.290039
264697041418,0.119629,0.967773,-0.275391
264697056357,0.117676,0.937988,-0.258301
264697078819,0.0981445,0.938477,-0.259766
264697095267,0.0825195,0.942383,-0.260742
264697116385,0.0688477,0.95459,-0.259766
264697138804,0.0766602,0.941895,-0.258301
264697155253,0.0898438,0.9375,-0.263672
264697176339,0.102539,0.940918,-0.265625
264697198821,0.0986328,0.95166,-0.266113
264697215247,0.107422,0.95752,-0.268555
264697236320,0.114746,0.945312,-0.255859
264697258951,0.126953,0.939453,-0.248535
264697275301,0.10791,0.945801,-0.259277
264697296345,0.104004,0.95459,-0.253906
264697318944,0.0864258,0.958984,-0.255371
264697335246,0.0830078,0.979004,-0.262207
264697356552,0.0996094,0.967285,-0.250488
264697378863,0.11377,0.94043,-0.229004
264697394622,0.125488,0.919434,-0.223633
264697417812,0.121582,0.937988,-0.208984
264697438818,0.111816,0.963379,-0.221191
264697454588,0.090332,0.957031,-0.219238
264697476440,0.100098,0.934082,-0.225586
264697498790,0.108398,0.912109,-0.231445
264697514567,0.133301,0.917969,-0.236816
264697536323,0.137695,0.951172,-0.239258
264697558806,0.150879,0.975586,-0.237793
264697574565,0.153809,0.974609,-0.225098
264697597871,0.153809,0.986816,-0.23877
264697618833,0.153809,0.983398,-0.23291
264697634647,0.150879,0.963867,-0.215332
264697657844,0.145996,0.957031,-0.199707
264697678788,0.137207,0.962402,-0.200684
264697694582,0.132812,0.95752,-0.193359
264697717833,0.11377,0.942871,-0.192383
264697738995,0.11084,0.932617,-0.193359
264697754678,0.107422,0.935059,-0.202148
264697777860,0.114258,0.955566,-0.213867
264697806456,0.111328,0.950684,-0.208984
264697814618,0.123535,0.952148,-0.216309
264697837867,0.138184,0.953125,-0.227051
264697858823,0.141113,0.957031,-0.226562
