myot,myox,myoy,myoz,myost
152171490711,0.975586,-0.0756836,0.0288086,1464789960120
152171507168,0.979004,-0.0717773,0.0224609,1464789960137
152171535803,0.980469,-0.0737305,0.0268555,1464789960165
152171550768,0.984375,-0.0703125,0.0302734,1464789960181
152171567109,0.978027,-0.0737305,0.0292969,1464789960197
152171588272,0.977051,-0.0698242,0.0263672,1464789960218
152171610700,0.974609,-0.0727539,0.0253906,1464789960240
152171627119,0.978027,-0.0688477,0.0234375,1464789960257
152171648144,0.979004,-0.0766602,0.0234375,1464789960278
152171670658,0.977539,-0.0771484,0.0253906,1464789960300
152171686433,0.976562,-0.0742188,0.0263672,1464789960316
152171708166,0.977051,-0.0771484,0.0288086,1464789960338
152171730646,0.975586,-0.0756836,0.0297852,1464789960360
152171746503,0.974609,-0.0717773,0.0234375,1464789960376
152171769640,0.970703,-0.0751953,0.0244141,1464789960399
152171790702,0.978027,-0.0742188,0.0292969,1464789960420
152171806586,0.974121,-0.0737305,0.0302734,1464789960436
152171829670,0.977539,-0.074707,0.0263672,1464789960459
152171850725,0.976562,-0.0751953,0.0292969,1464789960480
152171866432,0.97168,-0.0742188,0.0239258,1464789960496
152171889842,0.977051,-0.0766602,0.0268555,1464789960520
152171910814,0.976562,-0.0771484,0.0249023,1464789960540
152171926478,0.97998,-0.0722656,0.0253906,1464789960556
152171949705,0.975098,-0.0776367,0.0302734,1464789960579
152171970714,0.977539,-0.0737305,0.0332031,1464789960601
152171986518,0.975586,-0.0717773,0.0283203,1464789960616
152172009631,0.974609,-0.074707,0.0288086,1464789960639
152172032203,0.976562,-0.0771484,0.0249023,1464789960662
152172046500,0.978516,-0.0800781,0.0253906,1464789960676
152172069642,0.978516,-0.0766602,0.0263672,1464789960699
152172090797,0.975098,-0.0776367,0.027832,1464789960720
152172106578,0.973145,-0.078125,0.0263672,1464789960736
152172129654,0.978516,-0.0751953,0.0322266,1464789960759
152172150738,0.978027,-0.0761719,0.0258789,1464789960780
152172166486,0.978027,-0.0693359,0.0263672,1464789960796
152172189634,0.978027,-0.0776367,0.0288086,1464789960819
152172210825,0.975586,-0.0800781,0.0249023,1464789960840
152172226519,0.976074,-0.0791016,0.0288086,1464789960856
152172249673,0.979492,-0.0810547,0.0268555,1464789960879
152172270750,0.981445,-0.0776367,0.0234375,1464789960900
152172286477,0.979492,-0.0810547,0.0263672,1464789960916
152172309642,0.976562,-0.0756836,0.0234375,1464789960939
152172330659,0.976562,-0.0766602,0.0234375,1464789960960
152172346468,0.985352,-0.0820312,0.0175781,1464789960976
152172369638,0.972656,-0.0722656,0.0375977,1464789960999
152172390762,0.977051,-0.078125,0.0327148,1464789961020
152172406495,0.977539,-0.0839844,0.0253906,1464789961036
152172429664,0.975098,-0.0825195,0.0341797,1464789961059
152172450716,0.972168,-0.0795898,0.0380859,1464789961080
152172466523,0.976562,-0.0854492,0.0336914,1464789961096
152172489730,0.977539,-0.0825195,0.0263672,1464789961119
152172510777,0.976562,-0.0854492,0.0336914,1464789961140
152172526460,0.979004,-0.0830078,0.0332031,1464789961156
152172549736,0.977539,-0.0869141,0.0356445,1464789961179
152172570734,0.979004,-0.0810547,0.0327148,1464789961200
152172586524,0.979004,-0.0844727,0.0332031,1464789961216
152172608992,0.974121,-0.0839844,0.0317383,1464789961238
152172630736,0.977051,-0.0805664,0.0283203,1464789961260
152172646489,0.978516,-0.078125,0.0327148,1464789961276
152172669076,0.976074,-0.0839844,0.027832,1464789961299
152172692204,0.975098,-0.0800781,0.03125,1464789961322
152172706541,0.977051,-0.0834961,0.0297852,1464789961336
152172728975,0.973633,-0.0791016,0.0253906,1464789961359
152172752159,0.980957,-0.081543,0.0317383,1464789961382
152172766469,0.979492,-0.0800781,0.0224609,1464789961396
152172789036,0.976074,-0.0805664,0.0317383,1464789961419
152172812222,0.977539,-0.0805664,0.019043,1464789961442
152172826534,0.97998,-0.0825195,0.0336914,1464789961456
152172849056,0.981445,-0.0776367,0.0268555,1464789961479
152172872311,0.973633,-0.0800781,0.0244141,1464789961502
152172886579,0.979492,-0.0742188,0.027832,1464789961516
152172909059,0.97168,-0.0795898,0.0219727,1464789961539
152172932175,0.981445,-0.081543,0.0283203,1464789961562
152172946581,0.975098,-0.0776367,0.027832,1464789961576
152172969045,0.97998,-0.0820312,0.0161133,1464789961599
152172992183,0.974121,-0.0800781,0.0214844,1464789961622
152173006463,0.97168,-0.0703125,0.0234375,1464789961636
152173029002,0.979492,-0.0722656,0.0229492,1464789961658
152173052202,0.975586,-0.0742188,0.0200195,1464789961682
152173066583,0.979004,-0.0776367,0.0151367,1464789961696
152173089028,0.977539,-0.0791016,0.0141602,1464789961719
152173112184,0.974609,-0.0756836,0.012207,1464789961742
152173126463,0.976562,-0.078125,0.019043,1464789961756
152173148957,0.978516,-0.081543,0.0170898,1464789961778
152173172170,0.977539,-0.0771484,0.0219727,1464789961802
152173193243,0.976562,-0.0820312,0.0146484,1464789961823
152173209076,0.975098,-0.0766602,0.0253906,1464789961839
152173232207,0.972656,-0.0874023,0.0297852,1464789961862
152173253271,0.975586,-0.0737305,0.0219727,1464789961883
152173269038,0.974121,-0.0834961,0.0288086,1464789961899
152173292199,0.981934,-0.0825195,0.0224609,1464789961922
152173313237,0.976074,-0.0849609,0.0209961,1464789961943
152173329014,0.977539,-0.0927734,0.0244141,1464789961959
152173352267,0.975586,-0.0854492,0.0302734,1464789961982
152173373292,0.978516,-0.0874023,0.0253906,1464789962003
152173389044,0.975098,-0.0883789,0.0317383,1464789962019
152173412236,0.976074,-0.090332,0.0273438,1464789962042
152173433302,0.976074,-0.0888672,0.0253906,1464789962063
152173449058,0.972656,-0.0874023,0.0302734,1464789962079
152173472267,0.978516,-0.090332,0.0239258,1464789962102
152173493336,0.980469,-0.0888672,0.0302734,1464789962123
152173509057,0.977051,-0.090332,0.0249023,1464789962139
152173538196,0.976074,-0.0878906,0.0273438,1464789962168
152173553219,0.975586,-0.0893555,0.0336914,1464789962183
152173569036,0.977539,-0.0878906,0.0249023,1464789962199
152173591509,0.975098,-0.0869141,0.0263672,1464789962221
152173613206,0.979492,-0.0849609,0.0205078,1464789962243
152173629048,0.980469,-0.078125,0.0288086,1464789962259
152173651508,0.976074,-0.0825195,0.0136719,1464789962281
152173674657,0.974121,-0.0883789,0.0180664,1464789962304
152173689138,0.981445,-0.0820312,0.019043,1464789962319
152173711603,0.974609,-0.0844727,0.0205078,1464789962341
152173734764,0.978516,-0.078125,0.015625,1464789962364
152173749041,0.979492,-0.0795898,0.0151367,1464789962379
152173771540,0.978516,-0.0810547,0.0107422,1464789962401
152173794759,0.979492,-0.0834961,0.0166016,1464789962424
152173809059,0.979492,-0.078125,0.0136719,1464789962439
152173831592,0.980957,-0.0820312,0.0151367,1464789962461
152173854753,0.976562,-0.0786133,0.0180664,1464789962484
152173869036,0.984863,-0.0786133,0.0136719,1464789962499
152173891555,0.979492,-0.0844727,0.0200195,1464789962521
152173914733,0.975586,-0.0795898,0.012207,1464789962544
152173929026,0.979004,-0.0849609,0.0219727,1464789962559
152173951600,0.981445,-0.0791016,0.0234375,1464789962581
152173974814,0.978516,-0.0751953,0.012207,1464789962604
152173989071,0.977051,-0.0673828,0.0170898,1464789962619
152174011538,0.979004,-0.0737305,0.0141602,1464789962641
152174034728,0.977051,-0.0722656,0.0107422,1464789962664
152174049005,0.999512,-0.0385742,0.0234375,1464789962678
152174071518,0.980469,-0.0678711,0.0161133,1464789962701
152174094769,0.979004,-0.0742188,0.0126953,1464789962724
152174109118,0.978027,-0.0683594,0.0136719,1464789962739
152174131537,0.974609,-0.0708008,0.0131836,1464789962761
152174154830,0.979492,-0.0644531,0.0200195,1464789962784
152174175882,0.976562,-0.0683594,0.0219727,1464789962806
152174191550,0.979004,-0.0717773,0.0200195,1464789962821
152174214781,0.978027,-0.0717773,0.0249023,1464789962844
152174235833,0.977539,-0.0698242,0.0224609,1464789962866
152174250742,0.976074,-0.0712891,0.0146484,1464789962880
152174265154,0.980469,-0.0693359,0.0302734,1464789962895
152174287644,0.97998,-0.0756836,0.0263672,1464789962917
152174310812,0.978027,-0.0737305,0.0219727,1464789962940
152174325070,0.975586,-0.0727539,0.0229492,1464789962955
152174347657,0.978027,-0.0732422,0.0214844,1464789962977
152174370852,0.977539,-0.0703125,0.0263672,1464789963000
152174385152,0.976074,-0.0708008,0.0234375,1464789963015
152174407726,0.978516,-0.0708008,0.0229492,1464789963037
152174430805,0.977051,-0.0678711,0.0268555,1464789963060
152174445156,0.976074,-0.0693359,0.0263672,1464789963075
152174467625,0.979004,-0.0693359,0.027832,1464789963097
152174490744,0.978516,-0.065918,0.0234375,1464789963120
152174505125,0.976074,-0.0776367,0.0253906,1464789963135
152174527634,0.974609,-0.0678711,0.0288086,1464789963157
152174550857,0.975586,-0.0678711,0.0302734,1464789963181
152174565151,0.977051,-0.0698242,0.0297852,1464789963195
152174587661,0.979004,-0.0786133,0.034668,1464789963217
152174610837,0.981445,-0.0771484,0.0263672,1464789963241
152174625111,0.979004,-0.0756836,0.0336914,1464789963255
152174647570,0.976562,-0.0800781,0.0371094,1464789963277
152174670762,0.979492,-0.0771484,0.03125,1464789963300
152174685174,0.975586,-0.0742188,0.0395508,1464789963315
152174707682,0.979492,-0.0786133,0.0351562,1464789963337
152174730727,0.977051,-0.0708008,0.0390625,1464789963360
152174745231,0.976562,-0.0727539,0.034668,1464789963375
152174767603,0.98584,-0.0864258,0.03125,1464789963397
152174790863,0.972168,-0.0703125,0.0454102,1464789963420
152174805134,0.975586,-0.0834961,0.043457,1464789963435
152174827660,0.96875,-0.0820312,0.0507812,1464789963457
152174850810,0.979492,-0.0839844,0.046875,1464789963480
152174865178,0.976074,-0.0795898,0.0488281,1464789963495
152174887656,0.972656,-0.081543,0.043457,1464789963517
152174910814,0.974609,-0.0830078,0.0463867,1464789963540
152174925121,0.975586,-0.0766602,0.0493164,1464789963555
152174947639,0.976074,-0.0810547,0.0473633,1464789963577
152174970861,0.979492,-0.0820312,0.050293,1464789963600
152174985180,0.974121,-0.081543,0.0522461,1464789963615
152175007687,0.973145,-0.081543,0.0488281,1464789963637
152175030827,0.978516,-0.081543,0.0454102,1464789963660
152175045128,0.97998,-0.0795898,0.0498047,1464789963675
152175067707,0.981445,-0.0776367,0.0541992,1464789963697
152175090810,0.975586,-0.0849609,0.0454102,1464789963720
152175105131,0.973633,-0.0830078,0.046875,1464789963735
152175127614,0.979004,-0.0839844,0.0541992,1464789963757
152175150112,0.975586,-0.0888672,0.0483398,1464789963780
152175165122,0.977051,-0.0849609,0.0522461,1464789963795
152175187635,0.976074,-0.0795898,0.0527344,1464789963817
152175210866,0.974609,-0.0805664,0.0483398,1464789963840
152175225184,0.97998,-0.0820312,0.0483398,1464789963855
152175247585,0.978516,-0.0795898,0.0498047,1464789963877
152175270854,0.980469,-0.0766602,0.0551758,1464789963901
152175285130,0.983887,-0.0791016,0.0512695,1464789963915
152175307580,0.986328,-0.074707,0.0463867,1464789963937
152175330779,0.972168,-0.0966797,0.0649414,1464789963960
152175345117,0.973633,-0.0893555,0.0541992,1464789963975
152175367662,0.973145,-0.0771484,0.0483398,1464789963997
152175390875,0.972168,-0.0703125,0.0493164,1464789964020
152175405204,0.97998,-0.0712891,0.0419922,1464789964035
152175427635,0.975098,-0.0654297,0.0380859,1464789964057
152175450809,0.978027,-0.0693359,0.0424805,1464789964080
152175465174,0.973145,-0.0620117,0.0385742,1464789964095
152175487634,0.979492,-0.0629883,0.0385742,1464789964117
152175510811,0.97998,-0.0683594,0.0463867,1464789964140
152175525160,0.980469,-0.0703125,0.0390625,1464789964155
152175547578,0.978516,-0.0654297,0.0449219,1464789964177
152175570046,0.976074,-0.0634766,0.0390625,1464789964200
152175585156,0.977051,-0.0683594,0.0361328,1464789964215
152175607656,0.987793,-0.0717773,0.0546875,1464789964237
152175630126,0.990234,-0.081543,0.0405273,1464789964260
152175645069,0.978027,-0.074707,0.0454102,1464789964274
152175667586,0.97168,-0.0761719,0.0410156,1464789964297
152175690102,0.97998,-0.0639648,0.0371094,1464789964320
152175705179,0.974121,-0.0673828,0.0390625,1464789964335
152175727640,0.97168,-0.0668945,0.0361328,1464789964357
152175750224,0.973633,-0.0634766,0.0375977,1464789964380
152175765177,0.975586,-0.0615234,0.0395508,1464789964395
152175787578,0.976562,-0.0625,0.0351562,1464789964417
152175810165,0.975098,-0.0654297,0.0380859,1464789964440
152175825163,0.976074,-0.0581055,0.0449219,1464789964455
152175847623,0.977539,-0.0678711,0.0366211,1464789964477
152175870167,0.980957,-0.0688477,0.0390625,1464789964500
152175885136,0.978516,-0.0668945,0.0351562,1464789964515
152175907712,0.974609,-0.0683594,0.0449219,1464789964537
152175930210,0.965332,-0.0727539,0.0522461,1464789964560
152175945208,0.97998,-0.0654297,0.0366211,1464789964575
152175967709,0.977539,-0.0683594,0.0444336,1464789964597
152175990184,0.979492,-0.0761719,0.0419922,1464789964620
152176005163,0.978516,-0.081543,0.0512695,1464789964635
152176027693,0.973145,-0.0693359,0.0419922,1464789964657
152176050192,0.980957,-0.074707,0.0395508,1464789964680
152176065182,0.975586,-0.0634766,0.0366211,1464789964695
152176087686,0.976074,-0.0698242,0.0385742,1464789964717
152176110118,0.975098,-0.0634766,0.0424805,1464789964740
152176125138,0.977051,-0.0629883,0.0390625,1464789964755
152176147626,0.974609,-0.0615234,0.0288086,1464789964777
152176170148,0.977539,-0.0581055,0.0366211,1464789964800
152176185136,0.978516,-0.0654297,0.0405273,1464789964815
152176207586,0.975586,-0.0668945,0.0385742,1464789964837
152176230102,0.978027,-0.0634766,0.0419922,1464789964860
152176245124,0.97998,-0.0654297,0.0371094,1464789964875
152176267614,0.976562,-0.0727539,0.043457,1464789964897
152176290119,0.977539,-0.0712891,0.0395508,1464789964920
152176305164,0.975098,-0.0737305,0.0454102,1464789964935
152176327595,0.974121,-0.0703125,0.043457,1464789964957
152176350092,0.97998,-0.0693359,0.0439453,1464789964979
152176365093,0.979492,-0.0737305,0.0375977,1464789964994
152176387634,0.975098,-0.0698242,0.0400391,1464789965017
152176410250,0.974609,-0.0668945,0.0429688,1464789965040
152176426566,0.976074,-0.0683594,0.0424805,1464789965056
152176447587,0.976562,-0.0698242,0.0439453,1464789965077
152176470143,0.976074,-0.0693359,0.0405273,1464789965100
152176486614,0.978027,-0.0678711,0.0415039,1464789965116
152176507706,0.978027,-0.0678711,0.0390625,1464789965137
152176530227,0.978516,-0.0688477,0.0415039,1464789965160
152176546610,0.975586,-0.0693359,0.0424805,1464789965176
152176567676,0.978516,-0.0673828,0.0429688,1464789965197
152176590137,0.980957,-0.0717773,0.0439453,1464789965220
152176606559,0.976074,-0.0683594,0.0439453,1464789965236
152176630522,0.974609,-0.0625,0.046875,1464789965260
152176650122,0.978027,-0.0683594,0.0371094,1464789965279
152176666577,0.975586,-0.0708008,0.0410156,1464789965296
152176687646,0.976074,-0.0698242,0.0400391,1464789965317
152176710204,0.975586,-0.0722656,0.043457,1464789965340
152176726576,0.976562,-0.0722656,0.0483398,1464789965356
152176747685,0.976074,-0.0756836,0.0493164,1464789965377
152176770108,0.976074,-0.0859375,0.046875,1464789965400
152176786562,0.977539,-0.0654297,0.0463867,1464789965416
152176807624,0.97998,-0.0771484,0.0541992,1464789965437
152176830116,0.978027,-0.0698242,0.0498047,1464789965460
152176846592,0.971191,-0.0864258,0.0458984,1464789965476
152176867623,0.977051,-0.0786133,0.0473633,1464789965497
152176890119,0.975586,-0.0727539,0.0556641,1464789965520
152176906586,0.977539,-0.0810547,0.0478516,1464789965536
152176935818,0.979004,-0.074707,0.0527344,1464789965565
152176950263,0.975586,-0.0913086,0.0498047,1464789965580
152176966609,0.975586,-0.0820312,0.0512695,1464789965596
152176987741,0.972656,-0.0825195,0.0527344,1464789965617
152177010192,0.973633,-0.0830078,0.0439453,1464789965640
152177026717,0.982422,-0.0820312,0.0449219,1464789965656
152177047727,0.973145,-0.0791016,0.0478516,1464789965677
152177070259,0.974121,-0.0839844,0.0493164,1464789965700
152177086625,0.975586,-0.0805664,0.0527344,1464789965716
152177107731,0.979004,-0.0883789,0.0424805,1464789965737
152177130208,0.975098,-0.0844727,0.0512695,1464789965760
152177146618,0.974121,-0.0800781,0.0458984,1464789965776
152177167621,0.973633,-0.0844727,0.050293,1464789965797
152177190144,0.977051,-0.0820312,0.0551758,1464789965820
152177206594,0.976074,-0.0776367,0.0478516,1464789965836
152177227607,0.976562,-0.0849609,0.0444336,1464789965857
152177250100,0.970703,-0.078125,0.0449219,1464789965879
152177266592,0.973145,-0.0854492,0.0478516,1464789965896
152177287589,0.981445,-0.0751953,0.0483398,1464789965917
152177310129,0.980469,-0.0825195,0.0410156,1464789965940
152177326596,0.972168,-0.081543,0.0400391,1464789965956
152177349088,0.979492,-0.0751953,0.043457,1464789965978
152177370124,0.977539,-0.0737305,0.0473633,1464789965999
152177386671,0.978516,-0.074707,0.0385742,1464789966016
152177409101,0.976562,-0.0825195,0.0366211,1464789966039
152177430121,0.973633,-0.0874023,0.0439453,1464789966060
152177446590,0.976562,-0.0834961,0.0419922,1464789966076
152177469163,0.977539,-0.0854492,0.0458984,1464789966099
152177490196,0.978516,-0.0839844,0.03125,1464789966120
152177506619,0.973145,-0.078125,0.0415039,1464789966136
152177535178,0.972656,-0.0849609,0.0336914,1464789966165
152177553055,0.980957,-0.078125,0.0400391,1464789966182
152177566634,0.976074,-0.0771484,0.034668,1464789966196
152177589110,0.977051,-0.0742188,0.0302734,1464789966218
152177610190,0.976562,-0.0722656,0.0253906,1464789966240
152177626648,0.975098,-0.0727539,0.0400391,1464789966256
152177649078,0.976074,-0.0688477,0.03125,1464789966279
152177670238,0.979492,-0.0693359,0.0327148,1464789966300
152177686597,0.976562,-0.0761719,0.0297852,1464789966316
152177709177,0.979004,-0.0717773,0.0351562,1464789966339
152177730141,0.978027,-0.0717773,0.0292969,1464789966360
152177746682,0.980469,-0.0732422,0.0234375,1464789966376
152177769177,0.97998,-0.0751953,0.0302734,1464789966399
152177790251,0.97998,-0.0727539,0.0283203,1464789966420
152177806699,0.975098,-0.074707,0.0253906,1464789966436
152177829105,0.986816,-0.0756836,0.0224609,1464789966459
152177858371,0.973145,-0.0678711,0.027832,1464789966488
152177866591,0.969238,-0.0800781,0.0351562,1464789966496
152177888383,0.979492,-0.0830078,0.0351562,1464789966518
152177910872,0.97998,-0.0786133,0.0336914,1464789966540
152177925859,0.981445,-0.0917969,0.0288086,1464789966555
152177948335,0.973633,-0.074707,0.0332031,1464789966578
152177970928,0.980957,-0.0708008,0.0366211,1464789966600
152177985845,0.980957,-0.078125,0.0263672,1464789966615
152178008365,0.974121,-0.0756836,0.0322266,1464789966638
152178030837,0.976562,-0.0820312,0.03125,1464789966660
152178045929,0.975586,-0.074707,0.0268555,1464789966675
152178068383,0.977539,-0.0751953,0.0268555,1464789966698
152178090883,0.974121,-0.0737305,0.0268555,1464789966720
152178105881,0.976074,-0.0771484,0.027832,1464789966735
152178128377,0.974609,-0.0771484,0.0292969,1464789966758
152178150863,0.97998,-0.0742188,0.0258789,1464789966780
152178167253,0.975098,-0.0776367,0.0292969,1464789966797
152178188316,0.978516,-0.0737305,0.0234375,1464789966818
152178210787,0.976074,-0.074707,0.0205078,1464789966840
152178225837,0.979492,-0.0737305,0.0239258,1464789966855
152178248291,0.976074,-0.0727539,0.0239258,1464789966878
152178270872,0.978516,-0.074707,0.0180664,1464789966900
152178285869,0.977051,-0.0693359,0.027832,1464789966915
152178308456,0.980957,-0.0712891,0.0258789,1464789966938
152178330851,0.97998,-0.0708008,0.03125,1464789966960
152178345842,0.97998,-0.0698242,0.015625,1464789966975
152178368340,0.976074,-0.0698242,0.0200195,1464789966998
