timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
41810165287,-5,-2,-4,-8,2,-1,-1,-2
41810165287,0,3,0,4,-4,2,-1,0
41810170843,-6,-4,-1,-12,-4,-1,-1,-1
41810170843,2,1,-6,-1,-3,-3,-1,1
41810171683,0,-3,0,-3,-4,-4,6,4
41810171683,4,-4,-1,-1,-5,-3,0,1
41810173251,-1,-2,0,-5,-1,-1,-4,-1
41810173251,-5,-4,-2,-18,-4,1,-3,0
41810183887,-4,0,0,-10,-3,-2,0,-5
41810183887,-2,-2,-3,-9,-6,-3,-1,3
41810195445,-1,-3,-3,-5,3,2,1,-5
41810195445,-7,-6,0,-14,-1,-2,-1,-3
41810199054,-1,3,-4,-2,-6,3,-6,0
41810199054,-11,-5,1,-22,-1,-4,-3,-6
41810215519,-10,2,3,-13,-3,-3,-4,-4
41810215519,-4,2,0,-6,-6,-2,-4,0
41810222592,-9,-2,0,-19,2,-3,-7,-7
41810222592,-6,-4,3,-17,2,-4,-7,-4
41810238380,-8,-4,3,-12,-3,-1,-1,-7
41810238380,-9,-1,2,-16,0,-1,-3,-8
41810244033,-7,-1,2,-9,-5,1,-5,-5
41810244033,-5,-3,1,-5,-1,-2,3,-5
41810282774,0,-1,-1,2,-5,5,-1,6
41810282774,-1,-3,-5,-5,-1,-5,-1,-1
41810290786,-6,-1,-4,-14,-4,0,2,-3
41810290786,-2,2,-3,-7,1,-3,-3,-3
41810291503,-3,-6,0,-9,0,-3,-2,-4
41810291503,-5,-5,-3,-17,-3,3,-1,-6
41810293162,-1,-2,-1,-1,-2,-5,-3,0
41810293162,0,0,-1,5,-6,1,4,3
41810303962,-4,-3,1,-10,-5,-2,0,-1
41810303962,-2,2,-1,0,-5,1,-4,1
41810312745,-3,-2,-3,-14,-4,4,-2,0
41810312745,-11,-2,0,-18,-6,-1,-3,-7
41810318851,-4,-4,1,-6,0,-4,-3,-3
41810318851,-4,-4,2,-9,-1,-2,-1,-4
41810335251,-7,-1,0,-13,-1,-3,-3,-5
